"hlf0071_h","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"A little too small","1990","Couple + C. LE and GT 16","East Germany","93","0.3209329057416","0.269461264448277","0.372404547034922"
"Just right","1990","1-pers.-HH","West Germany","92","0.645652378337876","0.566702280352308","0.724602476323444"
"Just right","1990","1-pers.-HH","East Germany","253","0.749043086460407","0.702821726119434","0.795264446801379"
"Just right","1990","(Married) couple without C. ","West Germany","214","0.770991269354652","0.72087058886465","0.821111949844653"
"Just right","1990","(Married) couple without C. ","East Germany","716","0.754025012907727","0.726739603680136","0.781310422135318"
"Just right","1990","Single parent ","West Germany","19","","",""
"Just right","1990","Single parent ","East Germany","121","0.63302024119775","0.564666661855597","0.701373820539903"
"Just right","1990","Couple + C. LE 16 ","West Germany","191","0.732494876924921","0.679398998771256","0.785590755078587"
"Just right","1990","Couple + C. LE 16 ","East Germany","765","0.508188645533478","0.482744418048951","0.533632873018005"
"Just right","1990","Couple + C. GT 16 ","West Germany","57","0.826782402405647","0.741701338387032","0.911863466424262"
"Just right","1990","Couple + C. GT 16 ","East Germany","518","0.643175184011314","0.610505101424644","0.675845266597985"
"Just right","1990","Couple + C. LE and GT 16","West Germany","34","0.683041512671647","0.543969863213178","0.822113162130117"
"Just right","1990","Couple + C. LE and GT 16","East Germany","196","0.589070376451442","0.534823858484617","0.643316894418267"
"A little too big","1990","1-pers.-HH","West Germany","8","","",""
"A little too big","1990","1-pers.-HH","East Germany","25","","",""
"A little too big","1990","(Married) couple without C. ","West Germany","10","","",""
"A little too big","1990","(Married) couple without C. ","East Germany","48","0.0468215270496845","0.0334370310648889","0.06020602303448"
"A little too big","1990","Single parent ","West Germany","3","","",""
"A little too big","1990","Single parent ","East Germany","13","","",""
"A little too big","1990","Couple + C. LE 16 ","West Germany","9","","",""
"A little too big","1990","Couple + C. LE 16 ","East Germany","26","","",""
"A little too big","1990","Couple + C. GT 16 ","West Germany","5","","",""
"A little too big","1990","Couple + C. GT 16 ","East Germany","32","0.0395405532366411","0.0262507376571984","0.0528303688160838"
"A little too big","1990","Couple + C. LE and GT 16","West Germany","3","","",""
"A little too big","1990","Couple + C. LE and GT 16","East Germany","6","","",""
"Much too big","1990","1-pers.-HH","West Germany","1","","",""
"Much too big","1990","1-pers.-HH","East Germany","7","","",""
"Much too big","1990","(Married) couple without C. ","West Germany","2","","",""
"Much too big","1990","(Married) couple without C. ","East Germany","12","","",""
"Much too big","1990","Single parent ","West Germany","","","",""
"Much too big","1990","Single parent ","East Germany","","","",""
"Much too big","1990","Couple + C. LE 16 ","West Germany","2","","",""
"Much too big","1990","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","1990","Couple + C. GT 16 ","West Germany","","","",""
"Much too big","1990","Couple + C. GT 16 ","East Germany","6","","",""
"Much too big","1990","Couple + C. LE and GT 16","West Germany","","","",""
"Much too big","1990","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","1991","1-pers.-HH","West Germany","26","","",""
"Much too small","1991","1-pers.-HH","East Germany","5","","",""
"Much too small","1991","(Married) couple without C. ","West Germany","44","0.0147034234080296","0.00976506063979212","0.0196417861762672"
"Much too small","1991","(Married) couple without C. ","East Germany","10","","",""
"Much too small","1991","Single parent ","West Germany","11","","",""
"Much too small","1991","Single parent ","East Germany","5","","",""
"Much too small","1991","Couple + C. LE 16 ","West Germany","138","0.0529547827019596","0.04328889571095","0.0626206696929692"
"Much too small","1991","Couple + C. LE 16 ","East Germany","116","0.0899666306892158","0.0747145486717206","0.105218712706711"
"Much too small","1991","Couple + C. GT 16 ","West Germany","42","0.00963332662747831","0.00529136368675538","0.0139752895682012"
"Much too small","1991","Couple + C. GT 16 ","East Germany","22","","",""
"Much too small","1991","Couple + C. LE and GT 16","West Germany","70","0.0520181014509208","0.0370983845694021","0.0669378183324395"
"Much too small","1991","Couple + C. LE and GT 16","East Germany","13","","",""
"A little too small","1991","1-pers.-HH","West Germany","141","0.127404557004444","0.106932572206425","0.147876541802463"
"A little too small","1991","1-pers.-HH","East Germany","29","","",""
"A little too small","1991","(Married) couple without C. ","West Germany","290","0.112352326340999","0.0993954111770846","0.125309241504914"
"A little too small","1991","(Married) couple without C. ","East Germany","100","0.116992134727577","0.095804495114693","0.138179774340462"
"A little too small","1991","Single parent ","West Germany","65","0.118976881389148","0.0898612488853532","0.148092513892943"
"A little too small","1991","Single parent ","East Germany","45","0.234625216542581","0.171110486895644","0.298139946189517"
"A little too small","1991","Couple + C. LE 16 ","West Germany","567","0.26638792202397","0.247307223838332","0.285468620209609"
"A little too small","1991","Couple + C. LE 16 ","East Germany","432","0.322210032888777","0.297299854203604","0.347120211573951"
"A little too small","1991","Couple + C. GT 16 ","West Germany","266","0.117227752959011","0.102927638403463","0.131527867514558"
"A little too small","1991","Couple + C. GT 16 ","East Germany","133","0.146438199309862","0.122210280222374","0.170666118397349"
"A little too small","1991","Couple + C. LE and GT 16","West Germany","229","0.229872845681794","0.201603981101316","0.258141710262271"
"A little too small","1991","Couple + C. LE and GT 16","East Germany","92","0.296700265921802","0.247113191593959","0.346287340249644"
"Just right","1991","1-pers.-HH","West Germany","737","0.741351365401285","0.714465244950223","0.768237485852347"
"Just right","1991","1-pers.-HH","East Germany","230","0.777082568309277","0.729588138095875","0.824576998522678"
"Just right","1991","(Married) couple without C. ","West Germany","1716","0.756925328925959","0.739326383543888","0.774524274308029"
"Just right","1991","(Married) couple without C. ","East Germany","701","0.794564695947924","0.767931448114159","0.821197943781689"
"Just right","1991","Single parent ","West Germany","361","0.785906418473855","0.749018128108892","0.822794708838818"
"Just right","1991","Single parent ","East Germany","102","0.623630770577454","0.551016687366165","0.696244853788742"
"Just right","1991","Couple + C. LE 16 ","West Germany","1297","0.644171796720336","0.623507301662261","0.66483629177841"
"Just right","1991","Couple + C. LE 16 ","East Germany","774","0.563645852705741","0.537210661430428","0.590081043981053"
"Just right","1991","Couple + C. GT 16 ","West Germany","1512","0.791611203995518","0.773556386215648","0.809666021775389"
"Just right","1991","Couple + C. GT 16 ","East Germany","616","0.77465454518572","0.746022664388207","0.803286425983234"
"Just right","1991","Couple + C. LE and GT 16","West Germany","536","0.686234985340621","0.655058870158806","0.717411100522437"
"Just right","1991","Couple + C. LE and GT 16","East Germany","212","0.640363656548447","0.588270051197841","0.692457261899052"
"A little too big","1991","1-pers.-HH","West Germany","103","0.0950430922903664","0.0770363467394851","0.113049837841248"
"A little too big","1991","1-pers.-HH","East Germany","23","","",""
"A little too big","1991","(Married) couple without C. ","West Germany","222","0.110362028855315","0.0975060021950574","0.123218055515572"
"A little too big","1991","(Married) couple without C. ","East Germany","63","0.067329245807001","0.0508100837868743","0.0838484078271277"
"A little too big","1991","Single parent ","West Germany","34","0.0781312530726938","0.0539962017361251","0.102266304409262"
"A little too big","1991","Single parent ","East Germany","16","","",""
"A little too big","1991","Couple + C. LE 16 ","West Germany","50","0.0306143646226068","0.0231787876165451","0.0380499416286685"
"A little too big","1991","Couple + C. LE 16 ","East Germany","28","","",""
"A little too big","1991","Couple + C. GT 16 ","West Germany","121","0.0797408731446638","0.0676989591581257","0.0917827871312018"
"A little too big","1991","Couple + C. GT 16 ","East Germany","44","0.0518621917071533","0.0366660755429663","0.0670583078713403"
"A little too big","1991","Couple + C. LE and GT 16","West Germany","13","","",""
"A little too big","1991","Couple + C. LE and GT 16","East Germany","9","","",""
"Much too big","1991","1-pers.-HH","West Germany","12","","",""
"Much too big","1991","1-pers.-HH","East Germany","8","","",""
"Much too big","1991","(Married) couple without C. ","West Germany","10","","",""
"Much too big","1991","(Married) couple without C. ","East Germany","10","","",""
"Much too big","1991","Single parent ","West Germany","4","","",""
"Much too big","1991","Single parent ","East Germany","3","","",""
"Much too big","1991","Couple + C. LE 16 ","West Germany","10","","",""
"Much too big","1991","Couple + C. LE 16 ","East Germany","2","","",""
"Much too big","1991","Couple + C. GT 16 ","West Germany","3","","",""
"Much too big","1991","Couple + C. GT 16 ","East Germany","3","","",""
"Much too big","1991","Couple + C. LE and GT 16","West Germany","3","","",""
"Much too big","1991","Couple + C. LE and GT 16","East Germany","","","",""
"Much too small","1992","1-pers.-HH","West Germany","23","","",""
"Much too small","1992","1-pers.-HH","East Germany","4","","",""
"Much too small","1992","(Married) couple without C. ","West Germany","66","0.0234037739003622","0.017251940491011","0.0295556073097134"
"Much too small","1992","(Married) couple without C. ","East Germany","10","","",""
"Much too small","1992","Single parent ","West Germany","17","","",""
"Much too small","1992","Single parent ","East Germany","8","","",""
"Much too small","1992","Couple + C. LE 16 ","West Germany","141","0.0558350375956525","0.0458837613751662","0.0657863138161389"
"Much too small","1992","Couple + C. LE 16 ","East Germany","84","0.0747503887922967","0.0598954443756237","0.0896053332089697"
"Much too small","1992","Couple + C. GT 16 ","West Germany","74","0.0174770261149066","0.0116489045364671","0.0233051476933461"
"Much too small","1992","Couple + C. GT 16 ","East Germany","19","","",""
"Much too small","1992","Couple + C. LE and GT 16","West Germany","76","0.0580564190104993","0.0420113873145281","0.0741014507064706"
"Much too small","1992","Couple + C. LE and GT 16","East Germany","17","","",""
"A little too small","1992","1-pers.-HH","West Germany","139","0.121300912498752","0.10121612729464","0.141385697702863"
"A little too small","1992","1-pers.-HH","East Germany","32","0.119113745873314","0.0827011067482069","0.155526384998422"
"A little too small","1992","(Married) couple without C. ","West Germany","298","0.110323631929052","0.0975752695120911","0.123071994346014"
"A little too small","1992","(Married) couple without C. ","East Germany","84","0.0878426179443936","0.069491500401552","0.106193735487235"
"A little too small","1992","Single parent ","West Germany","68","0.146401825892753","0.113919854614101","0.178883797171405"
"A little too small","1992","Single parent ","East Germany","29","","",""
"A little too small","1992","Couple + C. LE 16 ","West Germany","578","0.280096333779237","0.260634115475156","0.299558552083319"
"A little too small","1992","Couple + C. LE 16 ","East Germany","391","0.324284559466098","0.297843435985441","0.350725682946755"
"A little too small","1992","Couple + C. GT 16 ","West Germany","283","0.111193598838971","0.0972116741546656","0.125175523523276"
