"hlf0071_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3","1986","66 and older","(0) in school","","","",""
"3","1986","66 and older","(1a) inadequately completed","","","",""
"3","1986","66 and older","(1b) general elementary school","13","","",""
"3","1986","66 and older","(1c) basic vocational qualification","12","","",""
"3","1986","66 and older","(2b) intermediate general qualification","2","","",""
"3","1986","66 and older","(2a) intermediate vocational","3","","",""
"3","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"3","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"3","1986","66 and older","(3a) lower tertiary education","","","",""
"3","1986","66 and older","(3b) higher tertiary education","","","",""
"4","1986","16-34 y.","(0) in school","1","","",""
"4","1986","16-34 y.","(1a) inadequately completed","1","","",""
"4","1986","16-34 y.","(1b) general elementary school","4","","",""
"4","1986","16-34 y.","(1c) basic vocational qualification","19","","",""
"4","1986","16-34 y.","(2b) intermediate general qualification","","","",""
"4","1986","16-34 y.","(2a) intermediate vocational","9","","",""
"4","1986","16-34 y.","(2c_gen) general maturity certificate","","","",""
"4","1986","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"4","1986","16-34 y.","(3a) lower tertiary education","2","","",""
"4","1986","16-34 y.","(3b) higher tertiary education","2","","",""
"4","1986","35-65 y.","(0) in school","","","",""
"4","1986","35-65 y.","(1a) inadequately completed","3","","",""
"4","1986","35-65 y.","(1b) general elementary school","5","","",""
"4","1986","35-65 y.","(1c) basic vocational qualification","11","","",""
"4","1986","35-65 y.","(2b) intermediate general qualification","","","",""
"4","1986","35-65 y.","(2a) intermediate vocational","4","","",""
"4","1986","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"4","1986","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"4","1986","35-65 y.","(3a) lower tertiary education","2","","",""
"4","1986","35-65 y.","(3b) higher tertiary education","5","","",""
"4","1986","66 and older","(0) in school","","","",""
"4","1986","66 and older","(1a) inadequately completed","","","",""
"4","1986","66 and older","(1b) general elementary school","1","","",""
"4","1986","66 and older","(1c) basic vocational qualification","","","",""
"4","1986","66 and older","(2b) intermediate general qualification","1","","",""
"4","1986","66 and older","(2a) intermediate vocational","","","",""
"4","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"4","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"4","1986","66 and older","(3a) lower tertiary education","","","",""
"4","1986","66 and older","(3b) higher tertiary education","","","",""
"5","1986","16-34 y.","(0) in school","","","",""
"5","1986","16-34 y.","(1a) inadequately completed","","","",""
"5","1986","16-34 y.","(1b) general elementary school","1","","",""
"5","1986","16-34 y.","(1c) basic vocational qualification","","","",""
"5","1986","16-34 y.","(2b) intermediate general qualification","","","",""
"5","1986","16-34 y.","(2a) intermediate vocational","","","",""
"5","1986","16-34 y.","(2c_gen) general maturity certificate","","","",""
"5","1986","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"5","1986","16-34 y.","(3a) lower tertiary education","","","",""
"5","1986","16-34 y.","(3b) higher tertiary education","","","",""
"5","1986","35-65 y.","(0) in school","","","",""
"5","1986","35-65 y.","(1a) inadequately completed","","","",""
"5","1986","35-65 y.","(1b) general elementary school","","","",""
"5","1986","35-65 y.","(1c) basic vocational qualification","1","","",""
"5","1986","35-65 y.","(2b) intermediate general qualification","","","",""
"5","1986","35-65 y.","(2a) intermediate vocational","1","","",""
"5","1986","35-65 y.","(2c_gen) general maturity certificate","","","",""
"5","1986","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"5","1986","35-65 y.","(3a) lower tertiary education","","","",""
"5","1986","35-65 y.","(3b) higher tertiary education","","","",""
"5","1986","66 and older","(0) in school","","","",""
"5","1986","66 and older","(1a) inadequately completed","","","",""
"5","1986","66 and older","(1b) general elementary school","","","",""
"5","1986","66 and older","(1c) basic vocational qualification","","","",""
"5","1986","66 and older","(2b) intermediate general qualification","","","",""
"5","1986","66 and older","(2a) intermediate vocational","","","",""
"5","1986","66 and older","(2c_gen) general maturity certificate","","","",""
"5","1986","66 and older","(2c_voc) vocational maturity certificate","","","",""
"5","1986","66 and older","(3a) lower tertiary education","","","",""
"5","1986","66 and older","(3b) higher tertiary education","","","",""
"1","1987","16-34 y.","(0) in school","","","",""
"1","1987","16-34 y.","(1a) inadequately completed","3","","",""
"1","1987","16-34 y.","(1b) general elementary school","8","","",""
"1","1987","16-34 y.","(1c) basic vocational qualification","5","","",""
"1","1987","16-34 y.","(2b) intermediate general qualification","2","","",""
"1","1987","16-34 y.","(2a) intermediate vocational","2","","",""
"1","1987","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"1","1987","16-34 y.","(2c_voc) vocational maturity certificate","3","","",""
"1","1987","16-34 y.","(3a) lower tertiary education","1","","",""
"1","1987","16-34 y.","(3b) higher tertiary education","1","","",""
"1","1987","35-65 y.","(0) in school","","","",""
"1","1987","35-65 y.","(1a) inadequately completed","8","","",""
"1","1987","35-65 y.","(1b) general elementary school","2","","",""
"1","1987","35-65 y.","(1c) basic vocational qualification","1","","",""
"1","1987","35-65 y.","(2b) intermediate general qualification","1","","",""
"1","1987","35-65 y.","(2a) intermediate vocational","","","",""
"1","1987","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1","1987","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1","1987","35-65 y.","(3a) lower tertiary education","1","","",""
"1","1987","35-65 y.","(3b) higher tertiary education","1","","",""
"1","1987","66 and older","(0) in school","","","",""
"1","1987","66 and older","(1a) inadequately completed","","","",""
"1","1987","66 and older","(1b) general elementary school","1","","",""
"1","1987","66 and older","(1c) basic vocational qualification","","","",""
"1","1987","66 and older","(2b) intermediate general qualification","","","",""
"1","1987","66 and older","(2a) intermediate vocational","","","",""
"1","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"1","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1","1987","66 and older","(3a) lower tertiary education","","","",""
"1","1987","66 and older","(3b) higher tertiary education","","","",""
"2","1987","16-34 y.","(0) in school","1","","",""
"2","1987","16-34 y.","(1a) inadequately completed","4","","",""
"2","1987","16-34 y.","(1b) general elementary school","27","","",""
"2","1987","16-34 y.","(1c) basic vocational qualification","16","","",""
"2","1987","16-34 y.","(2b) intermediate general qualification","2","","",""
"2","1987","16-34 y.","(2a) intermediate vocational","12","","",""
"2","1987","16-34 y.","(2c_gen) general maturity certificate","12","","",""
"2","1987","16-34 y.","(2c_voc) vocational maturity certificate","9","","",""
"2","1987","16-34 y.","(3a) lower tertiary education","6","","",""
"2","1987","16-34 y.","(3b) higher tertiary education","7","","",""
"2","1987","35-65 y.","(0) in school","","","",""
"2","1987","35-65 y.","(1a) inadequately completed","13","","",""
"2","1987","35-65 y.","(1b) general elementary school","15","","",""
"2","1987","35-65 y.","(1c) basic vocational qualification","23","","",""
"2","1987","35-65 y.","(2b) intermediate general qualification","1","","",""
"2","1987","35-65 y.","(2a) intermediate vocational","3","","",""
"2","1987","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"2","1987","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"2","1987","35-65 y.","(3a) lower tertiary education","1","","",""
"2","1987","35-65 y.","(3b) higher tertiary education","4","","",""
"2","1987","66 and older","(0) in school","","","",""
"2","1987","66 and older","(1a) inadequately completed","","","",""
"2","1987","66 and older","(1b) general elementary school","1","","",""
"2","1987","66 and older","(1c) basic vocational qualification","1","","",""
"2","1987","66 and older","(2b) intermediate general qualification","","","",""
"2","1987","66 and older","(2a) intermediate vocational","","","",""
"2","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"2","1987","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2","1987","66 and older","(3a) lower tertiary education","","","",""
"2","1987","66 and older","(3b) higher tertiary education","","","",""
"3","1987","16-34 y.","(0) in school","11","","",""
"3","1987","16-34 y.","(1a) inadequately completed","31","0.842372834394527","0.728010372183909","0.956735296605146"
"3","1987","16-34 y.","(1b) general elementary school","79","0.689744087564084","0.605921862197281","0.773566312930887"
"3","1987","16-34 y.","(1c) basic vocational qualification","147","0.888054978356766","0.841071262821266","0.935038693892266"
"3","1987","16-34 y.","(2b) intermediate general qualification","21","","",""
"3","1987","16-34 y.","(2a) intermediate vocational","95","0.812678384399947","0.742576787373585","0.882779981426309"
"3","1987","16-34 y.","(2c_gen) general maturity certificate","29","","",""
"3","1987","16-34 y.","(2c_voc) vocational maturity certificate","31","0.654332033099002","0.516896878990532","0.791767187207472"
"3","1987","16-34 y.","(3a) lower tertiary education","7","","",""
"3","1987","16-34 y.","(3b) higher tertiary education","29","","",""
"3","1987","35-65 y.","(0) in school","","","",""
"3","1987","35-65 y.","(1a) inadequately completed","49","0.598759997448572","0.486321466658001","0.711198528239143"
"3","1987","35-65 y.","(1b) general elementary school","59","0.717780933014266","0.621531632344403","0.81403023368413"
"3","1987","35-65 y.","(1c) basic vocational qualification","96","0.753600177914965","0.679525954688991","0.82767440114094"
"3","1987","35-65 y.","(2b) intermediate general qualification","4","","",""
"3","1987","35-65 y.","(2a) intermediate vocational","20","","",""
"3","1987","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"3","1987","35-65 y.","(2c_voc) vocational maturity certificate","9","","",""
"3","1987","35-65 y.","(3a) lower tertiary education","7","","",""
"3","1987","35-65 y.","(3b) higher tertiary education","24","","",""
"3","1987","66 and older","(0) in school","","","",""
"3","1987","66 and older","(1a) inadequately completed","","","",""
"3","1987","66 and older","(1b) general elementary school","7","","",""
"3","1987","66 and older","(1c) basic vocational qualification","10","","",""
"3","1987","66 and older","(2b) intermediate general qualification","","","",""
"3","1987","66 and older","(2a) intermediate vocational","4","","",""
"3","1987","66 and older","(2c_gen) general maturity certificate","","","",""
"3","1987","66 and older","(2c_voc) vocational maturity certificate","3","","",""
"3","1987","66 and older","(3a) lower tertiary education","1","","",""
"3","1987","66 and older","(3b) higher tertiary education","","","",""
"4","1987","16-34 y.","(0) in school","","","",""
"4","1987","16-34 y.","(1a) inadequately completed","1","","",""
"4","1987","16-34 y.","(1b) general elementary school","2","","",""
"4","1987","16-34 y.","(1c) basic vocational qualification","5","","",""
"4","1987","16-34 y.","(2b) intermediate general qualification","1","","",""
"4","1987","16-34 y.","(2a) intermediate vocational","10","","",""
"4","1987","16-34 y.","(2c_gen) general maturity certificate","","","",""
"4","1987","16-34 y.","(2c_voc) vocational maturity certificate","2","","",""
"4","1987","16-34 y.","(3a) lower tertiary education","2","","",""
"4","1987","16-34 y.","(3b) higher tertiary education","1","","",""
"4","1987","35-65 y.","(0) in school","","","",""
"4","1987","35-65 y.","(1a) inadequately completed","3","","",""
"4","1987","35-65 y.","(1b) general elementary school","7","","",""
