"hlf0071_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"4","1986","no degree/no degree yet","vocational + Abi","","","",""
"4","1986","no degree/no degree yet","higher vocational","","","",""
"4","1986","no degree/no degree yet","higher education","","","",""
"5","1986","lower secondary degree","in school","","","",""
"5","1986","lower secondary degree","inadequately","","","",""
"5","1986","lower secondary degree","general elemantary","1","","",""
"5","1986","lower secondary degree","middle vocational","1","","",""
"5","1986","lower secondary degree","vocational + Abi","","","",""
"5","1986","lower secondary degree","higher vocational","","","",""
"5","1986","lower secondary degree","higher education","","","",""
"5","1986","secondary school degree","in school","","","",""
"5","1986","secondary school degree","inadequately","","","",""
"5","1986","secondary school degree","general elemantary","","","",""
"5","1986","secondary school degree","middle vocational","1","","",""
"5","1986","secondary school degree","vocational + Abi","","","",""
"5","1986","secondary school degree","higher vocational","","","",""
"5","1986","secondary school degree","higher education","","","",""
"5","1986","college entrance qualification","in school","","","",""
"5","1986","college entrance qualification","inadequately","","","",""
"5","1986","college entrance qualification","general elemantary","","","",""
"5","1986","college entrance qualification","middle vocational","","","",""
"5","1986","college entrance qualification","vocational + Abi","","","",""
"5","1986","college entrance qualification","higher vocational","","","",""
"5","1986","college entrance qualification","higher education","","","",""
"5","1986","Other degree","in school","","","",""
"5","1986","Other degree","inadequately","","","",""
"5","1986","Other degree","general elemantary","","","",""
"5","1986","Other degree","middle vocational","","","",""
"5","1986","Other degree","vocational + Abi","","","",""
"5","1986","Other degree","higher vocational","","","",""
"5","1986","Other degree","higher education","","","",""
"5","1986","no degree/no degree yet","in school","","","",""
"5","1986","no degree/no degree yet","inadequately","","","",""
"5","1986","no degree/no degree yet","general elemantary","","","",""
"5","1986","no degree/no degree yet","middle vocational","","","",""
"5","1986","no degree/no degree yet","vocational + Abi","","","",""
"5","1986","no degree/no degree yet","higher vocational","","","",""
"5","1986","no degree/no degree yet","higher education","","","",""
"1","1987","lower secondary degree","in school","","","",""
"1","1987","lower secondary degree","inadequately","","","",""
"1","1987","lower secondary degree","general elemantary","9","","",""
"1","1987","lower secondary degree","middle vocational","4","","",""
"1","1987","lower secondary degree","vocational + Abi","","","",""
"1","1987","lower secondary degree","higher vocational","1","","",""
"1","1987","lower secondary degree","higher education","","","",""
"1","1987","secondary school degree","in school","","","",""
"1","1987","secondary school degree","inadequately","","","",""
"1","1987","secondary school degree","general elemantary","3","","",""
"1","1987","secondary school degree","middle vocational","2","","",""
"1","1987","secondary school degree","vocational + Abi","","","",""
"1","1987","secondary school degree","higher vocational","","","",""
"1","1987","secondary school degree","higher education","","","",""
"1","1987","college entrance qualification","in school","","","",""
"1","1987","college entrance qualification","inadequately","","","",""
"1","1987","college entrance qualification","general elemantary","","","",""
"1","1987","college entrance qualification","middle vocational","","","",""
"1","1987","college entrance qualification","vocational + Abi","3","","",""
"1","1987","college entrance qualification","higher vocational","","","",""
"1","1987","college entrance qualification","higher education","4","","",""
"1","1987","Other degree","in school","","","",""
"1","1987","Other degree","inadequately","1","","",""
"1","1987","Other degree","general elemantary","1","","",""
"1","1987","Other degree","middle vocational","2","","",""
"1","1987","Other degree","vocational + Abi","","","",""
"1","1987","Other degree","higher vocational","","","",""
"1","1987","Other degree","higher education","","","",""
"1","1987","no degree/no degree yet","in school","","","",""
"1","1987","no degree/no degree yet","inadequately","11","","",""
"1","1987","no degree/no degree yet","general elemantary","","","",""
"1","1987","no degree/no degree yet","middle vocational","","","",""
"1","1987","no degree/no degree yet","vocational + Abi","","","",""
"1","1987","no degree/no degree yet","higher vocational","","","",""
"1","1987","no degree/no degree yet","higher education","","","",""
"2","1987","lower secondary degree","in school","","","",""
"2","1987","lower secondary degree","inadequately","","","",""
"2","1987","lower secondary degree","general elemantary","26","","",""
"2","1987","lower secondary degree","middle vocational","28","","",""
"2","1987","lower secondary degree","vocational + Abi","","","",""
"2","1987","lower secondary degree","higher vocational","1","","",""
"2","1987","lower secondary degree","higher education","","","",""
"2","1987","secondary school degree","in school","","","",""
"2","1987","secondary school degree","inadequately","","","",""
"2","1987","secondary school degree","general elemantary","3","","",""
"2","1987","secondary school degree","middle vocational","14","","",""
"2","1987","secondary school degree","vocational + Abi","","","",""
"2","1987","secondary school degree","higher vocational","1","","",""
"2","1987","secondary school degree","higher education","1","","",""
"2","1987","college entrance qualification","in school","","","",""
"2","1987","college entrance qualification","inadequately","","","",""
"2","1987","college entrance qualification","general elemantary","","","",""
"2","1987","college entrance qualification","middle vocational","10","","",""
"2","1987","college entrance qualification","vocational + Abi","7","","",""
"2","1987","college entrance qualification","higher vocational","1","","",""
"2","1987","college entrance qualification","higher education","16","","",""
"2","1987","Other degree","in school","","","",""
"2","1987","Other degree","inadequately","1","","",""
"2","1987","Other degree","general elemantary","16","","",""
"2","1987","Other degree","middle vocational","14","","",""
"2","1987","Other degree","vocational + Abi","2","","",""
"2","1987","Other degree","higher vocational","","","",""
"2","1987","Other degree","higher education","1","","",""
"2","1987","no degree/no degree yet","in school","1","","",""
"2","1987","no degree/no degree yet","inadequately","14","","",""
"2","1987","no degree/no degree yet","general elemantary","","","",""
"2","1987","no degree/no degree yet","middle vocational","3","","",""
"2","1987","no degree/no degree yet","vocational + Abi","","","",""
"2","1987","no degree/no degree yet","higher vocational","","","",""
"2","1987","no degree/no degree yet","higher education","","","",""
"3","1987","lower secondary degree","in school","","","",""
"3","1987","lower secondary degree","inadequately","","","",""
"3","1987","lower secondary degree","general elemantary","97","0.740908193942516","0.66807158317919","0.813744804705843"
"3","1987","lower secondary degree","middle vocational","217","0.808023194782568","0.760781142686409","0.855265246878728"
"3","1987","lower secondary degree","vocational + Abi","1","","",""
"3","1987","lower secondary degree","higher vocational","12","","",""
"3","1987","lower secondary degree","higher education","","","",""
