"hlf0071_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"4","1991","(0) in school","inadequately","","","",""
"4","1991","(0) in school","general elemantary","","","",""
"4","1991","(0) in school","middle vocational","","","",""
"4","1991","(0) in school","vocational + Abi","","","",""
"4","1991","(0) in school","higher vocational","","","",""
"4","1991","(0) in school","higher education","","","",""
"4","1991","(1a) inadequately completed","in school","","","",""
"4","1991","(1a) inadequately completed","inadequately","9","","",""
"4","1991","(1a) inadequately completed","general elemantary","","","",""
"4","1991","(1a) inadequately completed","middle vocational","1","","",""
"4","1991","(1a) inadequately completed","vocational + Abi","","","",""
"4","1991","(1a) inadequately completed","higher vocational","","","",""
"4","1991","(1a) inadequately completed","higher education","","","",""
"4","1991","(1b) general elementary school","in school","","","",""
"4","1991","(1b) general elementary school","inadequately","1","","",""
"4","1991","(1b) general elementary school","general elemantary","109","0.0640011701745953","0.0539919739463476","0.0740103664028429"
"4","1991","(1b) general elementary school","middle vocational","","","",""
"4","1991","(1b) general elementary school","vocational + Abi","","","",""
"4","1991","(1b) general elementary school","higher vocational","","","",""
"4","1991","(1b) general elementary school","higher education","","","",""
"4","1991","(1c) basic vocational qualification","in school","","","",""
"4","1991","(1c) basic vocational qualification","inadequately","","","",""
"4","1991","(1c) basic vocational qualification","general elemantary","","","",""
"4","1991","(1c) basic vocational qualification","middle vocational","230","0.0646882141859826","0.0571099058156157","0.0722665225563495"
"4","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"4","1991","(1c) basic vocational qualification","higher vocational","30","0.0961561668526941","0.063444244640412","0.128868089064976"
"4","1991","(1c) basic vocational qualification","higher education","","","",""
"4","1991","(2b) intermediate general qualification","in school","","","",""
"4","1991","(2b) intermediate general qualification","inadequately","","","",""
"4","1991","(2b) intermediate general qualification","general elemantary","25","","",""
"4","1991","(2b) intermediate general qualification","middle vocational","","","",""
"4","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"4","1991","(2b) intermediate general qualification","higher vocational","","","",""
"4","1991","(2b) intermediate general qualification","higher education","","","",""
"4","1991","(2a) intermediate vocational","in school","","","",""
"4","1991","(2a) intermediate vocational","inadequately","","","",""
"4","1991","(2a) intermediate vocational","general elemantary","","","",""
"4","1991","(2a) intermediate vocational","middle vocational","130","0.0752295522145359","0.0643886838586971","0.0860704205703748"
"4","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"4","1991","(2a) intermediate vocational","higher vocational","21","","",""
"4","1991","(2a) intermediate vocational","higher education","","","",""
"4","1991","(2c_gen) general maturity certificate","in school","","","",""
"4","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"4","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
"4","1991","(2c_gen) general maturity certificate","middle vocational","21","","",""
"4","1991","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"4","1991","(2c_gen) general maturity certificate","higher vocational","","","",""
"4","1991","(2c_gen) general maturity certificate","higher education","","","",""
"4","1991","(2c_voc) vocational maturity certificate","in school","","","",""
"4","1991","(2c_voc) vocational maturity certificate","inadequately","","","",""
"4","1991","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"4","1991","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"4","1991","(2c_voc) vocational maturity certificate","vocational + Abi","26","","",""
"4","1991","(2c_voc) vocational maturity certificate","higher vocational","10","","",""
"4","1991","(2c_voc) vocational maturity certificate","higher education","","","",""
"4","1991","(3a) lower tertiary education","in school","","","",""
"4","1991","(3a) lower tertiary education","inadequately","","","",""
"4","1991","(3a) lower tertiary education","general elemantary","","","",""
"4","1991","(3a) lower tertiary education","middle vocational","","","",""
"4","1991","(3a) lower tertiary education","vocational + Abi","","","",""
"4","1991","(3a) lower tertiary education","higher vocational","","","",""
"4","1991","(3a) lower tertiary education","higher education","53","0.0815981688986461","0.0634907140860632","0.099705623711229"
"4","1991","(3b) higher tertiary education","in school","","","",""
"4","1991","(3b) higher tertiary education","inadequately","","","",""
"4","1991","(3b) higher tertiary education","general elemantary","","","",""
"4","1991","(3b) higher tertiary education","middle vocational","","","",""
"4","1991","(3b) higher tertiary education","vocational + Abi","","","",""
"4","1991","(3b) higher tertiary education","higher vocational","","","",""
"4","1991","(3b) higher tertiary education","higher education","66","0.100614209817482","0.0794627545662028","0.121765665068761"
"5","1991","(0) in school","in school","","","",""
"5","1991","(0) in school","inadequately","","","",""
"5","1991","(0) in school","general elemantary","","","",""
"5","1991","(0) in school","middle vocational","","","",""
"5","1991","(0) in school","vocational + Abi","","","",""
"5","1991","(0) in school","higher vocational","","","",""
"5","1991","(0) in school","higher education","","","",""
"5","1991","(1a) inadequately completed","in school","","","",""
"5","1991","(1a) inadequately completed","inadequately","3","","",""
"5","1991","(1a) inadequately completed","general elemantary","","","",""
"5","1991","(1a) inadequately completed","middle vocational","1","","",""
"5","1991","(1a) inadequately completed","vocational + Abi","","","",""
"5","1991","(1a) inadequately completed","higher vocational","","","",""
"5","1991","(1a) inadequately completed","higher education","","","",""
"5","1991","(1b) general elementary school","in school","","","",""
"5","1991","(1b) general elementary school","inadequately","","","",""
"5","1991","(1b) general elementary school","general elemantary","18","","",""
"5","1991","(1b) general elementary school","middle vocational","","","",""
"5","1991","(1b) general elementary school","vocational + Abi","","","",""
"5","1991","(1b) general elementary school","higher vocational","","","",""
"5","1991","(1b) general elementary school","higher education","","","",""
"5","1991","(1c) basic vocational qualification","in school","","","",""
"5","1991","(1c) basic vocational qualification","inadequately","","","",""
"5","1991","(1c) basic vocational qualification","general elemantary","","","",""
"5","1991","(1c) basic vocational qualification","middle vocational","16","","",""
"5","1991","(1c) basic vocational qualification","vocational + Abi","","","",""
"5","1991","(1c) basic vocational qualification","higher vocational","3","","",""
"5","1991","(1c) basic vocational qualification","higher education","","","",""
"5","1991","(2b) intermediate general qualification","in school","","","",""
"5","1991","(2b) intermediate general qualification","inadequately","","","",""
"5","1991","(2b) intermediate general qualification","general elemantary","4","","",""
"5","1991","(2b) intermediate general qualification","middle vocational","","","",""
"5","1991","(2b) intermediate general qualification","vocational + Abi","","","",""
"5","1991","(2b) intermediate general qualification","higher vocational","","","",""
"5","1991","(2b) intermediate general qualification","higher education","","","",""
"5","1991","(2a) intermediate vocational","in school","","","",""
"5","1991","(2a) intermediate vocational","inadequately","","","",""
"5","1991","(2a) intermediate vocational","general elemantary","","","",""
"5","1991","(2a) intermediate vocational","middle vocational","12","","",""
"5","1991","(2a) intermediate vocational","vocational + Abi","","","",""
"5","1991","(2a) intermediate vocational","higher vocational","2","","",""
"5","1991","(2a) intermediate vocational","higher education","","","",""
"5","1991","(2c_gen) general maturity certificate","in school","","","",""
"5","1991","(2c_gen) general maturity certificate","inadequately","","","",""
"5","1991","(2c_gen) general maturity certificate","general elemantary","","","",""
