"hlf0071_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Just right","2013","Baden-Württemberg","Female","1416","0.700224816952635","0.680577852525953","0.719871781379317"
"Just right","2013","Bavaria","Male","1552","0.686474731893702","0.667373266311537","0.705576197475868"
"Just right","2013","Bavaria","Female","1834","0.677272315737516","0.659757302696479","0.694787328778553"
"Just right","2013","Berlin","Male","342","0.675874939941263","0.636102544205988","0.715647335676537"
"Just right","2013","Berlin","Female","430","0.712103498043431","0.677612254717687","0.746594741369175"
"Just right","2013","Brandenburg","Male","381","0.711291564569745","0.672528151864126","0.750054977275364"
"Just right","2013","Brandenburg","Female","472","0.763366067702241","0.730098637328501","0.796633498075981"
"Just right","2013","Mecklenburg-Western Pomerania","Male","191","0.684935484920454","0.630031189380793","0.739839780460116"
"Just right","2013","Mecklenburg-Western Pomerania","Female","233","0.692031332952233","0.643317232277599","0.740745433626866"
"Just right","2013","Saxony","Male","627","0.752837322757465","0.724024319290387","0.781650326224542"
"Just right","2013","Saxony","Female","688","0.752093621054747","0.724722098974323","0.779465143135171"
"Just right","2013","Saxony-Anhalt","Male","385","0.783031350100004","0.746757360750224","0.819305339449784"
"Just right","2013","Saxony-Anhalt","Female","458","0.754836193183119","0.720357401693551","0.789314984672687"
"Just right","2013","Thuringia","Male","347","0.725688284140396","0.68581584654169","0.765560721739102"
"Just right","2013","Thuringia","Female","436","0.790700123105287","0.757790763593751","0.823609482616823"
"A little too big","2013","Schleswig-Holstein","Male","43","0.108506719730573","0.0810244312621953","0.135989008198952"
"A little too big","2013","Schleswig-Holstein","Female","57","0.14341105615845","0.115505587008365","0.171316525308535"
"A little too big","2013","Hamburg","Male","13","","",""
"A little too big","2013","Hamburg","Female","15","","",""
"A little too big","2013","Lower Saxony","Male","161","0.140388774026083","0.122040367622461","0.158737180429706"
"A little too big","2013","Lower Saxony","Female","195","0.159838872790685","0.141871598434613","0.177806147146756"
"A little too big","2013","Bremen","Male","8","","",""
"A little too big","2013","Bremen","Female","13","","",""
"A little too big","2013","North Rhine-Westphalia","Male","296","0.120778085633854","0.109130800702218","0.132425370565491"
"A little too big","2013","North Rhine-Westphalia","Female","332","0.126866780444865","0.115899892854145","0.137833668035585"
"A little too big","2013","Hesse","Male","121","0.151007399195512","0.129119574574862","0.172895223816163"
"A little too big","2013","Hesse","Female","152","0.158617925734375","0.138143693589699","0.179092157879051"
"A little too big","2013","Rhineland-Palatinate,Saarland","Male","85","0.140469677294586","0.116773408861322","0.164165945727851"
"A little too big","2013","Rhineland-Palatinate,Saarland","Female","110","0.148195030986798","0.125995824677203","0.170394237296393"
"A little too big","2013","Baden-Württemberg","Male","190","0.13132980285461","0.115581312699107","0.147078293010113"
"A little too big","2013","Baden-Württemberg","Female","217","0.138792042348798","0.123966343595696","0.153617741101901"
"A little too big","2013","Bavaria","Male","261","0.141418612391044","0.127071577355875","0.155765647426213"
"A little too big","2013","Bavaria","Female","305","0.143681838101233","0.130540814129711","0.156822862072754"
"A little too big","2013","Berlin","Male","36","0.0763718145869189","0.0538030691316555","0.0989405600421824"
"A little too big","2013","Berlin","Female","39","0.0592941065387734","0.0413032519486682","0.0772849611288787"
"A little too big","2013","Brandenburg","Male","48","0.120483907421811","0.0926384179570444","0.148329396886577"
"A little too big","2013","Brandenburg","Female","47","0.100975354695059","0.0773918788978258","0.124558830492293"
"A little too big","2013","Mecklenburg-Western Pomerania","Male","28","","",""
"A little too big","2013","Mecklenburg-Western Pomerania","Female","39","0.115206490706773","0.0815167257210545","0.148896255692492"
"A little too big","2013","Saxony","Male","69","0.0843184327880811","0.0657583455107517","0.10287852006541"
"A little too big","2013","Saxony","Female","82","0.0982239903192031","0.0793581015223785","0.117089879116028"
"A little too big","2013","Saxony-Anhalt","Male","50","0.116949869450923","0.0886685411699803","0.145231197731865"
"A little too big","2013","Saxony-Anhalt","Female","62","0.142390112871615","0.114382099455878","0.170398126287352"
"A little too big","2013","Thuringia","Male","59","0.115906176288215","0.0872988005259104","0.14451355205052"
"A little too big","2013","Thuringia","Female","65","0.0943809441165473","0.0707302454251827","0.118031642807912"
"Much too big","2013","Schleswig-Holstein","Male","7","","",""
"Much too big","2013","Schleswig-Holstein","Female","11","","",""
"Much too big","2013","Hamburg","Male","1","","",""
"Much too big","2013","Hamburg","Female","1","","",""
"Much too big","2013","Lower Saxony","Male","31","0.032241308386214","0.0229115372603357","0.0415710795120924"
"Much too big","2013","Lower Saxony","Female","34","0.0346280977489482","0.025663695248772","0.0435925002491243"
"Much too big","2013","Bremen","Male","","","",""
"Much too big","2013","Bremen","Female","","","",""
"Much too big","2013","North Rhine-Westphalia","Male","43","0.0242437132926437","0.018746385601126","0.0297410409841613"
"Much too big","2013","North Rhine-Westphalia","Female","49","0.0248343615982592","0.0197065168042349","0.0299622063922834"
"Much too big","2013","Hesse","Male","16","","",""
"Much too big","2013","Hesse","Female","21","","",""
"Much too big","2013","Rhineland-Palatinate,Saarland","Male","14","","",""
"Much too big","2013","Rhineland-Palatinate,Saarland","Female","11","","",""
"Much too big","2013","Baden-Württemberg","Male","19","","",""
"Much too big","2013","Baden-Württemberg","Female","29","","",""
"Much too big","2013","Bavaria","Male","26","","",""
"Much too big","2013","Bavaria","Female","30","0.0206453429000609","0.015318231988355","0.0259724538117668"
"Much too big","2013","Berlin","Male","9","","",""
"Much too big","2013","Berlin","Female","7","","",""
"Much too big","2013","Brandenburg","Male","8","","",""
"Much too big","2013","Brandenburg","Female","4","","",""
"Much too big","2013","Mecklenburg-Western Pomerania","Male","7","","",""
"Much too big","2013","Mecklenburg-Western Pomerania","Female","9","","",""
"Much too big","2013","Saxony","Male","9","","",""
"Much too big","2013","Saxony","Female","9","","",""
"Much too big","2013","Saxony-Anhalt","Male","3","","",""
"Much too big","2013","Saxony-Anhalt","Female","4","","",""
"Much too big","2013","Thuringia","Male","1","","",""
"Much too big","2013","Thuringia","Female","4","","",""
"Much too small","2014","Schleswig-Holstein","Male","12","","",""
"Much too small","2014","Schleswig-Holstein","Female","18","","",""
"Much too small","2014","Hamburg","Male","10","","",""
"Much too small","2014","Hamburg","Female","10","","",""
"Much too small","2014","Lower Saxony","Male","31","0.0218158739649446","0.0137337996126849","0.0298979483172044"
"Much too small","2014","Lower Saxony","Female","41","0.0237555452716663","0.015832015665341","0.0316790748779915"
"Much too small","2014","Bremen","Male","2","","",""
"Much too small","2014","Bremen","Female","5","","",""
"Much too small","2014","North Rhine-Westphalia","Male","64","0.0136960908094475","0.00927176686759342","0.0181204147513015"
"Much too small","2014","North Rhine-Westphalia","Female","89","0.0150398498871797","0.0107786718910355","0.019301027883324"
"Much too small","2014","Hesse","Male","30","0.0162279196826128","0.00800958472364085","0.0244462546415848"
"Much too small","2014","Hesse","Female","42","0.024890877672716","0.0153812070865789","0.034400548258853"
"Much too small","2014","Rhineland-Palatinate,Saarland","Male","17","","",""
"Much too small","2014","Rhineland-Palatinate,Saarland","Female","23","","",""
"Much too small","2014","Baden-Württemberg","Male","49","0.0281456939789436","0.0198800539900428","0.0364113339678444"
"Much too small","2014","Baden-Württemberg","Female","53","0.0193236864236264","0.0129141876934439","0.025733185153809"
"Much too small","2014","Bavaria","Male","60","0.023586953161949","0.0170383121100296","0.0301355942138684"
"Much too small","2014","Bavaria","Female","84","0.028119697492624","0.0215616295221983","0.0346777654630497"
"Much too small","2014","Berlin","Male","19","","",""
"Much too small","2014","Berlin","Female","18","","",""
"Much too small","2014","Brandenburg","Male","14","","",""
"Much too small","2014","Brandenburg","Female","11","","",""
"Much too small","2014","Mecklenburg-Western Pomerania","Male","9","","",""
"Much too small","2014","Mecklenburg-Western Pomerania","Female","12","","",""
"Much too small","2014","Saxony","Male","16","","",""
"Much too small","2014","Saxony","Female","27","","",""
"Much too small","2014","Saxony-Anhalt","Male","11","","",""
"Much too small","2014","Saxony-Anhalt","Female","9","","",""
"Much too small","2014","Thuringia","Male","9","","",""
"Much too small","2014","Thuringia","Female","9","","",""
"A little too small","2014","Schleswig-Holstein","Male","60","0.118508047349815","0.0877073177244613","0.149308776975169"
"A little too small","2014","Schleswig-Holstein","Female","93","0.168288607488777","0.136557067762906","0.200020147214649"
"A little too small","2014","Hamburg","Male","39","0.153694127447589","0.104915367247388","0.20247288764779"
"A little too small","2014","Hamburg","Female","45","0.16573701867652","0.11908027490631","0.212393762446729"
"A little too small","2014","Lower Saxony","Male","156","0.113791426026677","0.096222347989984","0.131360504063371"
"A little too small","2014","Lower Saxony","Female","178","0.0972997154172106","0.0818797120695352","0.112719718764886"
"A little too small","2014","Bremen","Male","20","","",""
"A little too small","2014","Bremen","Female","28","","",""
"A little too small","2014","North Rhine-Westphalia","Male","408","0.120426768688801","0.108037640523892","0.13281589685371"
"A little too small","2014","North Rhine-Westphalia","Female","527","0.134374610923279","0.122434119587504","0.146315102259055"
"A little too small","2014","Hesse","Male","179","0.164468095378503","0.140356412820488","0.188579777936519"
"A little too small","2014","Hesse","Female","203","0.141162016302037","0.119908376957012","0.162415655647062"
"A little too small","2014","Rhineland-Palatinate,Saarland","Male","91","0.112521473740143","0.0898145523826627","0.135228395097623"
"A little too small","2014","Rhineland-Palatinate,Saarland","Female","105","0.107598060228234","0.0871363179353922","0.128059802521075"
"A little too small","2014","Baden-Württemberg","Male","268","0.133052700388903","0.116078937972728","0.150026462805078"
"A little too small","2014","Baden-Württemberg","Female","286","0.122705752319149","0.107429341314063","0.137982163324235"
"A little too small","2014","Bavaria","Male","335","0.134693602877018","0.119961765394863","0.149425440359172"
"A little too small","2014","Bavaria","Female","403","0.128038965962491","0.114783841218095","0.141294090706886"
"A little too small","2014","Berlin","Male","98","0.193123236643352","0.15689171784405","0.229354755442654"
"A little too small","2014","Berlin","Female","128","0.230779849315982","0.195663464913618","0.265896233718345"
"A little too small","2014","Brandenburg","Male","60","0.107955443488832","0.0801649741806118","0.135745912797053"
"A little too small","2014","Brandenburg","Female","75","0.135613012747998","0.107505950503105","0.16372007499289"
"A little too small","2014","Mecklenburg-Western Pomerania","Male","40","0.155815754934352","0.111301172255655","0.20033033761305"
"A little too small","2014","Mecklenburg-Western Pomerania","Female","47","0.116049838044222","0.0808475663739405","0.151252109714504"
