"hlf0071_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"3","1996","Other degree","Couple + C. LE 16 ","181","0.620951046533158","0.566052127110463","0.675849965955852"
"3","1996","Other degree","Couple + C. GT 16 ","195","0.781613141551555","0.729234007125241","0.833992275977869"
"3","1996","Other degree","Couple + C. LE and GT 16","79","0.484609585451613","0.404632305404178","0.564586865499048"
"3","1996","no degree/no degree yet","1-pers.-HH","29","","",""
"3","1996","no degree/no degree yet","(Married) couple without C. ","73","0.739673800580105","0.650006677798257","0.829340923361953"
"3","1996","no degree/no degree yet","Single parent ","37","0.643245143354379","0.517778787990909","0.76871149871785"
"3","1996","no degree/no degree yet","Couple + C. LE 16 ","54","0.514628714727636","0.41412772569371","0.615129703761561"
"3","1996","no degree/no degree yet","Couple + C. GT 16 ","188","0.691570383306839","0.636379393711556","0.746761372902122"
"3","1996","no degree/no degree yet","Couple + C. LE and GT 16","121","0.608623608028015","0.541151889476962","0.676095326579068"
"4","1996","lower secondary degree","1-pers.-HH","96","0.122957875398612","0.0994558191648944","0.146459931632331"
"4","1996","lower secondary degree","(Married) couple without C. ","203","0.120005231171775","0.105213011070697","0.134797451272852"
"4","1996","lower secondary degree","Single parent ","18","","",""
"4","1996","lower secondary degree","Couple + C. LE 16 ","34","0.0480096855476366","0.0340114021426015","0.0620079689526718"
"4","1996","lower secondary degree","Couple + C. GT 16 ","62","0.0953843524359209","0.0757177972230453","0.115050907648796"
"4","1996","lower secondary degree","Couple + C. LE and GT 16","8","","",""
"4","1996","secondary school degree","1-pers.-HH","34","0.111020675858063","0.078432372792006","0.14360897892412"
"4","1996","secondary school degree","(Married) couple without C. ","105","0.159575090460389","0.134118716960994","0.185031463959784"
"4","1996","secondary school degree","Single parent ","22","","",""
"4","1996","secondary school degree","Couple + C. LE 16 ","46","0.0565802560236097","0.0429331876898178","0.0702273243574015"
"4","1996","secondary school degree","Couple + C. GT 16 ","60","0.12867597212964","0.100967968580815","0.156383975678465"
"4","1996","secondary school degree","Couple + C. LE and GT 16","11","","",""
"4","1996","college entrance qualification","1-pers.-HH","26","","",""
"4","1996","college entrance qualification","(Married) couple without C. ","50","0.141828677951738","0.111063910078756","0.172593445824721"
"4","1996","college entrance qualification","Single parent ","12","","",""
"4","1996","college entrance qualification","Couple + C. LE 16 ","28","","",""
"4","1996","college entrance qualification","Couple + C. GT 16 ","37","0.145974663391625","0.10844430157221","0.183505025211041"
"4","1996","college entrance qualification","Couple + C. LE and GT 16","6","","",""
"4","1996","Other degree","1-pers.-HH","2","","",""
"4","1996","Other degree","(Married) couple without C. ","15","","",""
"4","1996","Other degree","Single parent ","1","","",""
"4","1996","Other degree","Couple + C. LE 16 ","2","","",""
"4","1996","Other degree","Couple + C. GT 16 ","7","","",""
"4","1996","Other degree","Couple + C. LE and GT 16","4","","",""
"4","1996","no degree/no degree yet","1-pers.-HH","2","","",""
"4","1996","no degree/no degree yet","(Married) couple without C. ","6","","",""
"4","1996","no degree/no degree yet","Single parent ","2","","",""
"4","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"4","1996","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"4","1996","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"5","1996","lower secondary degree","1-pers.-HH","8","","",""
"5","1996","lower secondary degree","(Married) couple without C. ","19","","",""
"5","1996","lower secondary degree","Single parent ","","","",""
"5","1996","lower secondary degree","Couple + C. LE 16 ","4","","",""
"5","1996","lower secondary degree","Couple + C. GT 16 ","4","","",""
"5","1996","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"5","1996","secondary school degree","1-pers.-HH","5","","",""
"5","1996","secondary school degree","(Married) couple without C. ","4","","",""
"5","1996","secondary school degree","Single parent ","","","",""
"5","1996","secondary school degree","Couple + C. LE 16 ","3","","",""
"5","1996","secondary school degree","Couple + C. GT 16 ","","","",""
"5","1996","secondary school degree","Couple + C. LE and GT 16","1","","",""
"5","1996","college entrance qualification","1-pers.-HH","5","","",""
"5","1996","college entrance qualification","(Married) couple without C. ","5","","",""
"5","1996","college entrance qualification","Single parent ","","","",""
"5","1996","college entrance qualification","Couple + C. LE 16 ","","","",""
"5","1996","college entrance qualification","Couple + C. GT 16 ","1","","",""
"5","1996","college entrance qualification","Couple + C. LE and GT 16","","","",""
"5","1996","Other degree","1-pers.-HH","1","","",""
"5","1996","Other degree","(Married) couple without C. ","","","",""
"5","1996","Other degree","Single parent ","","","",""
"5","1996","Other degree","Couple + C. LE 16 ","1","","",""
"5","1996","Other degree","Couple + C. GT 16 ","","","",""
"5","1996","Other degree","Couple + C. LE and GT 16","","","",""
"5","1996","no degree/no degree yet","1-pers.-HH","1","","",""
"5","1996","no degree/no degree yet","(Married) couple without C. ","1","","",""
"5","1996","no degree/no degree yet","Single parent ","","","",""
"5","1996","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"5","1996","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"5","1996","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"1","1997","lower secondary degree","1-pers.-HH","5","","",""
"1","1997","lower secondary degree","(Married) couple without C. ","6","","",""
"1","1997","lower secondary degree","Single parent ","11","","",""
"1","1997","lower secondary degree","Couple + C. LE 16 ","41","0.0352648707872284","0.0230852061105355","0.0474445354639212"
"1","1997","lower secondary degree","Couple + C. GT 16 ","4","","",""
"1","1997","lower secondary degree","Couple + C. LE and GT 16","9","","",""
"1","1997","secondary school degree","1-pers.-HH","7","","",""
"1","1997","secondary school degree","(Married) couple without C. ","12","","",""
"1","1997","secondary school degree","Single parent ","13","","",""
"1","1997","secondary school degree","Couple + C. LE 16 ","43","0.0335221067916616","0.0225984624482557","0.0444457511350675"
"1","1997","secondary school degree","Couple + C. GT 16 ","3","","",""
"1","1997","secondary school degree","Couple + C. LE and GT 16","14","","",""
"1","1997","college entrance qualification","1-pers.-HH","11","","",""
"1","1997","college entrance qualification","(Married) couple without C. ","9","","",""
"1","1997","college entrance qualification","Single parent ","1","","",""
"1","1997","college entrance qualification","Couple + C. LE 16 ","11","","",""
"1","1997","college entrance qualification","Couple + C. GT 16 ","4","","",""
"1","1997","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"1","1997","Other degree","1-pers.-HH","3","","",""
"1","1997","Other degree","(Married) couple without C. ","5","","",""
"1","1997","Other degree","Single parent ","1","","",""
"1","1997","Other degree","Couple + C. LE 16 ","14","","",""
"1","1997","Other degree","Couple + C. GT 16 ","2","","",""
"1","1997","Other degree","Couple + C. LE and GT 16","15","","",""
"1","1997","no degree/no degree yet","1-pers.-HH","1","","",""
"1","1997","no degree/no degree yet","(Married) couple without C. ","","","",""
"1","1997","no degree/no degree yet","Single parent ","8","","",""
"1","1997","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"1","1997","no degree/no degree yet","Couple + C. GT 16 ","12","","",""
"1","1997","no degree/no degree yet","Couple + C. LE and GT 16","21","","",""
"2","1997","lower secondary degree","1-pers.-HH","66","0.0965047436771049","0.0748912097411069","0.118118277613103"
"2","1997","lower secondary degree","(Married) couple without C. ","144","0.0742030233287177","0.0623740806795732","0.0860319659778622"
"2","1997","lower secondary degree","Single parent ","28","","",""
"2","1997","lower secondary degree","Couple + C. LE 16 ","218","0.273003486362174","0.24358567237772","0.302421300346628"
"2","1997","lower secondary degree","Couple + C. GT 16 ","92","0.0987554088123889","0.0782482922731074","0.11926252535167"
"2","1997","lower secondary degree","Couple + C. LE and GT 16","51","0.144258104528966","0.103889558767671","0.18462665029026"
"2","1997","secondary school degree","1-pers.-HH","60","0.147649758044782","0.111155865184981","0.184143650904582"
"2","1997","secondary school degree","(Married) couple without C. ","118","0.128987742839783","0.105510150095688","0.152465335583878"
"2","1997","secondary school degree","Single parent ","28","","",""
"2","1997","secondary school degree","Couple + C. LE 16 ","265","0.249336691649679","0.223081110991625","0.275592272307733"
"2","1997","secondary school degree","Couple + C. GT 16 ","101","0.126570896557221","0.100314296282764","0.152827496831679"
"2","1997","secondary school degree","Couple + C. LE and GT 16","66","0.156297268586663","0.119395511740969","0.193199025432356"
"2","1997","college entrance qualification","1-pers.-HH","56","0.230993109873437","0.177671027854158","0.284315191892715"
"2","1997","college entrance qualification","(Married) couple without C. ","93","0.168077247842494","0.135623940101957","0.200530555583031"
"2","1997","college entrance qualification","Single parent ","12","","",""
"2","1997","college entrance qualification","Couple + C. LE 16 ","146","0.338229981305264","0.295728486053605","0.380731476556923"
"2","1997","college entrance qualification","Couple + C. GT 16 ","72","0.149686491501208","0.112203062554141","0.187169920448276"
"2","1997","college entrance qualification","Couple + C. LE and GT 16","39","0.216153574327076","0.152373532228271","0.279933616425881"
"2","1997","Other degree","1-pers.-HH","8","","",""
"2","1997","Other degree","(Married) couple without C. ","31","0.171490384637848","0.122776491763038","0.220204277512658"
"2","1997","Other degree","Single parent ","6","","",""
"2","1997","Other degree","Couple + C. LE 16 ","96","0.388724781138088","0.329586684025241","0.447862878250936"
"2","1997","Other degree","Couple + C. GT 16 ","39","0.202593618639061","0.14861633521155","0.256570902066571"
"2","1997","Other degree","Couple + C. LE and GT 16","43","0.271152823458784","0.198033995359015","0.344271651558554"
"2","1997","no degree/no degree yet","1-pers.-HH","3","","",""
"2","1997","no degree/no degree yet","(Married) couple without C. ","8","","",""
"2","1997","no degree/no degree yet","Single parent ","10","","",""
"2","1997","no degree/no degree yet","Couple + C. LE 16 ","26","","",""
"2","1997","no degree/no degree yet","Couple + C. GT 16 ","54","0.210218731288084","0.161706353061626","0.258731109514542"
"2","1997","no degree/no degree yet","Couple + C. LE and GT 16","44","0.229018374544007","0.171356310362152","0.286680438725862"
"3","1997","lower secondary degree","1-pers.-HH","542","0.744748584571641","0.712834864161885","0.776662304981398"
"3","1997","lower secondary degree","(Married) couple without C. ","1515","0.795079624372305","0.776862696852284","0.813296551892327"
"3","1997","lower secondary degree","Single parent ","196","0.802911000587021","0.753501175793311","0.85232082538073"
"3","1997","lower secondary degree","Couple + C. LE 16 ","589","0.642507014459065","0.610859993410021","0.674154035508108"
"3","1997","lower secondary degree","Couple + C. GT 16 ","664","0.823747709542661","0.797555790904433","0.84993962818089"
"3","1997","lower secondary degree","Couple + C. LE and GT 16","209","0.715486883034687","0.663648245151916","0.767325520917457"
"3","1997","secondary school degree","1-pers.-HH","250","0.691503567153287","0.643990062661191","0.739017071645382"
"3","1997","secondary school degree","(Married) couple without C. ","557","0.70890133625242","0.677082798792034","0.740719873712806"
