"hlf0071_h","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Much too big","1990","vocational + Abi","Male","","","",""
"Much too big","1990","vocational + Abi","Female","","","",""
"Much too big","1990","higher vocational","Male","4","","",""
"Much too big","1990","higher vocational","Female","","","",""
"Much too big","1990","higher education","Male","3","","",""
"Much too big","1990","higher education","Female","1","","",""
"Much too small","1991","in school","Male","5","","",""
"Much too small","1991","in school","Female","1","","",""
"Much too small","1991","inadequately","Male","33","0.0990389786877782","0.062729710587203","0.135348246788353"
"Much too small","1991","inadequately","Female","31","0.0517634913827554","0.0297472383890863","0.0737797443764245"
"Much too small","1991","general elemantary","Male","61","0.0363144311270674","0.0245114494012897","0.048117412852845"
"Much too small","1991","general elemantary","Female","71","0.0191537740518119","0.0129163714557081","0.0253911766479157"
"Much too small","1991","middle vocational","Male","130","0.0288567020368712","0.0233382358202397","0.0343751682535027"
"Much too small","1991","middle vocational","Female","120","0.0257247548740027","0.0203184223989644","0.0311310873490411"
"Much too small","1991","vocational + Abi","Male","14","","",""
"Much too small","1991","vocational + Abi","Female","7","","",""
"Much too small","1991","higher vocational","Male","11","","",""
"Much too small","1991","higher vocational","Female","3","","",""
"Much too small","1991","higher education","Male","38","0.0345287056416319","0.0226724177920985","0.0463849934911652"
"Much too small","1991","higher education","Female","40","0.0423604526893234","0.0278879727623209","0.0568329326163259"
"A little too small","1991","in school","Male","24","","",""
"A little too small","1991","in school","Female","10","","",""
"A little too small","1991","inadequately","Male","64","0.257405772591248","0.204262738910112","0.310548806272384"
"A little too small","1991","inadequately","Female","97","0.263470545010859","0.219694715420607","0.307246374601111"
"A little too small","1991","general elemantary","Male","195","0.177428719298726","0.153325049763766","0.201532388833685"
"A little too small","1991","general elemantary","Female","276","0.109901625077634","0.0956686006333346","0.124134649521934"
"A little too small","1991","middle vocational","Male","662","0.162865673519465","0.150693567204177","0.175037779834753"
"A little too small","1991","middle vocational","Female","619","0.159858461141644","0.147343476051252","0.172373446232037"
"A little too small","1991","vocational + Abi","Male","57","0.253242888398063","0.194426716262991","0.312059060533136"
"A little too small","1991","vocational + Abi","Female","39","0.232282332628179","0.167052838589507","0.29751182666685"
"A little too small","1991","higher vocational","Male","79","0.137794776583812","0.10711876281711","0.168470790350515"
"A little too small","1991","higher vocational","Female","61","0.182025285773213","0.134849696956154","0.229200874590272"
"A little too small","1991","higher education","Male","190","0.19162887384684","0.16607099703078","0.217186750662899"
"A little too small","1991","higher education","Female","175","0.213518434676102","0.184072619252856","0.242964250099349"
"Just right","1991","in school","Male","60","0.682528841210863","0.586888737724563","0.778168944697163"
"Just right","1991","in school","Female","54","0.826600199387261","0.736616118636766","0.916584280137756"
"Just right","1991","inadequately","Male","155","0.577409157611868","0.517366032041058","0.637452283182679"
"Just right","1991","inadequately","Female","256","0.663223122737906","0.616258130731626","0.710188114744186"
"Just right","1991","general elemantary","Male","681","0.749137576085343","0.721785957465685","0.776489194705"
"Just right","1991","general elemantary","Female","1380","0.785356658087393","0.766672724720809","0.804040591453978"
"Just right","1991","middle vocational","Male","2539","0.738630554237404","0.724146357178867","0.753114751295942"
"Just right","1991","middle vocational","Female","2346","0.737369786736479","0.722341782593621","0.752397790879338"
"Just right","1991","vocational + Abi","Male","121","0.597914717452617","0.531598895948838","0.664230538956396"
"Just right","1991","vocational + Abi","Female","104","0.656033453962408","0.582657079573851","0.729409828350965"
"Just right","1991","higher vocational","Male","346","0.713851276221006","0.67362804101615","0.754074511425862"
"Just right","1991","higher vocational","Female","176","0.707316812347614","0.651689585730664","0.762944038964564"
"Just right","1991","higher education","Male","601","0.660907133594842","0.630166101167893","0.691648166021791"
"Just right","1991","higher education","Female","483","0.665838100575655","0.631943976882472","0.699732224268837"
"A little too big","1991","in school","Male","2","","",""
"A little too big","1991","in school","Female","3","","",""
"A little too big","1991","inadequately","Male","7","","",""
"A little too big","1991","inadequately","Female","3","","",""
"A little too big","1991","general elemantary","Male","25","","",""
"A little too big","1991","general elemantary","Female","109","0.0734084501688684","0.0615400186222222","0.0852768817155146"
"A little too big","1991","middle vocational","Male","187","0.0642450870412611","0.056162425358362","0.0723277487241602"
"A little too big","1991","middle vocational","Female","197","0.0722768784176826","0.0634339689735651","0.0811197878618"
"A little too big","1991","vocational + Abi","Male","15","","",""
"A little too big","1991","vocational + Abi","Female","11","","",""
"A little too big","1991","higher vocational","Male","47","0.117291372866194","0.0886549384465195","0.145927807285869"
"A little too big","1991","higher vocational","Female","14","","",""
"A little too big","1991","higher education","Male","75","0.101993172045726","0.0823408319461911","0.121645512145262"
"A little too big","1991","higher education","Female","44","0.0764365283569457","0.0573447900010319","0.0955282667128595"
"Much too big","1991","in school","Male","","","",""
"Much too big","1991","in school","Female","","","",""
"Much too big","1991","inadequately","Male","1","","",""
"Much too big","1991","inadequately","Female","2","","",""
"Much too big","1991","general elemantary","Male","3","","",""
"Much too big","1991","general elemantary","Female","19","","",""
"Much too big","1991","middle vocational","Male","17","","",""
"Much too big","1991","middle vocational","Female","12","","",""
"Much too big","1991","vocational + Abi","Male","3","","",""
"Much too big","1991","vocational + Abi","Female","","","",""
"Much too big","1991","higher vocational","Male","2","","",""
"Much too big","1991","higher vocational","Female","3","","",""
"Much too big","1991","higher education","Male","7","","",""
"Much too big","1991","higher education","Female","2","","",""
"Much too small","1992","in school","Male","5","","",""
"Much too small","1992","in school","Female","2","","",""
"Much too small","1992","inadequately","Male","32","0.0921840902408808","0.0561802245923294","0.128187955889432"
"Much too small","1992","inadequately","Female","44","0.0832856149338075","0.0549388383835181","0.111632391484097"
"Much too small","1992","general elemantary","Male","74","0.0448316886341834","0.0317073052950456","0.0579560719733213"
"Much too small","1992","general elemantary","Female","81","0.0232488842269356","0.0162970004429167","0.0302007680109545"
"Much too small","1992","middle vocational","Male","121","0.0275455315161729","0.0220393263620305","0.0330517366703153"
"Much too small","1992","middle vocational","Female","113","0.023720622414885","0.0184814984625159","0.0289597463672541"
