"plh0179","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"7 on Scale 1 to 10","2010","35-65 y.","indirect migration background","19","","","","7"
"7 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2010","35-65 y.","direct migration background","82","0.117446201460984","0.0937813723636404","0.141111030558328","7"
"7 on Scale 1 to 10","2010","66 and older","direct migration background","","","","","7"
"8 on Scale 1 to 10","2010","16-34 y.","no migration background","394","0.207705449392318","0.189309299694979","0.226101599089657","8"
"8 on Scale 1 to 10","2010","16-34 y.","direct migration background","111","0.184787729540304","0.152840847347216","0.216734611733392","8"
"8 on Scale 1 to 10","2010","16-34 y.","indirect migration background","62","0.239668033143408","0.187879391719727","0.29145667456709","8"
"8 on Scale 1 to 10","2010","35-65 y.","no migration background","717","0.207862841407711","0.193790406190782","0.22193527662464","8"
"8 on Scale 1 to 10","2010","35-65 y.","direct migration background","151","0.164205714323071","0.136975119845527","0.191436308800616","8"
"8 on Scale 1 to 10","2010","35-65 y.","indirect migration background","43","0.172205157695066","0.119747851077538","0.224662464312594","8"
"8 on Scale 1 to 10","2010","66 and older","no migration background","3","","","","8"
"8 on Scale 1 to 10","2010","66 and older","direct migration background","2","","","","8"
"8 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2010","16-34 y.","no migration background","320","0.155216509736881","0.138795444716841","0.171637574756921","9"
"9 on Scale 1 to 10","2010","16-34 y.","direct migration background","82","0.174677150046543","0.143424521875903","0.205929778217183","9"
"9 on Scale 1 to 10","2010","16-34 y.","indirect migration background","30","0.112169440341129","0.0738843074712925","0.150454573210966","9"
"9 on Scale 1 to 10","2010","66 and older","no migration background","7","","","","9"
"9 on Scale 1 to 10","2010","35-65 y.","no migration background","531","0.156130728094109","0.143542563461396","0.168718892726823","9"
"9 on Scale 1 to 10","2010","35-65 y.","direct migration background","98","0.138270537239426","0.112898018221199","0.163643056257654","9"
"9 on Scale 1 to 10","2010","35-65 y.","indirect migration background","29","","","","9"
"9 on Scale 1 to 10","2010","66 and older","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2010","66 and older","direct migration background","2","","","","9"
"0 Completely dissatisfied","2011","16-34 y.","indirect migration background","10","","","","0"
"0 Completely dissatisfied","2011","16-34 y.","no migration background","41","0.0613501213946375","0.0501643358673494","0.0725359069219257","0"
"0 Completely dissatisfied","2011","16-34 y.","direct migration background","11","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","no migration background","79","0.0377820059435061","0.031609932235917","0.0439540796510952","0"
"0 Completely dissatisfied","2011","35-65 y.","direct migration background","9","","","","0"
"0 Completely dissatisfied","2011","35-65 y.","indirect migration background","8","","","","0"
"0 Completely dissatisfied","2011","66 and older","no migration background","44","0.431265271547872","0.339951561796308","0.522578981299437","0"
"0 Completely dissatisfied","2011","66 and older","direct migration background","","","","","0"
"0 Completely dissatisfied","2011","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","2011","16-34 y.","direct migration background","7","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2011","16-34 y.","no migration background","19","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","no migration background","33","0.00987109593638094","0.00667087165196753","0.0130713202207944","1"
"1 on Scale 1 to 10","2011","35-65 y.","direct migration background","5","","","","1"
"1 on Scale 1 to 10","2011","35-65 y.","indirect migration background","4","","","","1"
"1 on Scale 1 to 10","2011","66 and older","no migration background","","","","","1"
"1 on Scale 1 to 10","2011","66 and older","direct migration background","","","","","1"
"1 on Scale 1 to 10","2011","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","2011","16-34 y.","no migration background","359","0.158941865934619","0.141899137573859","0.17598459429538","10"
"10 Completely satisfied","2011","16-34 y.","direct migration background","134","0.226051388635474","0.189241296449532","0.262861480821416","10"
"10 Completely satisfied","2011","16-34 y.","indirect migration background","44","0.151842387254937","0.107268222777968","0.196416551731906","10"
"10 Completely satisfied","2011","35-65 y.","no migration background","677","0.152774864842323","0.141128852911591","0.164420876773055","10"
"10 Completely satisfied","2011","35-65 y.","direct migration background","139","0.165193685923319","0.138011893126569","0.192375478720069","10"
"10 Completely satisfied","2011","35-65 y.","indirect migration background","40","0.131550203269747","0.0889650192074017","0.174135387332093","10"
"10 Completely satisfied","2011","66 and older","no migration background","15","","","","10"
"10 Completely satisfied","2011","66 and older","direct migration background","","","","","10"
"10 Completely satisfied","2011","66 and older","indirect migration background","","","","","10"
"2 on Scale 1 to 10","2011","16-34 y.","indirect migration background","9","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","direct migration background","7","","","","2"
"2 on Scale 1 to 10","2011","16-34 y.","no migration background","28","","","","2"
"2 on Scale 1 to 10","2011","35-65 y.","no migration background","72","0.0196492623842305","0.0151564764477199","0.024142048320741","2"
"2 on Scale 1 to 10","2011","35-65 y.","direct migration background","16","","","","2"
"2 on Scale 1 to 10","2011","35-65 y.","indirect migration background","6","","","","2"
"2 on Scale 1 to 10","2011","66 and older","no migration background","","","","","2"
"2 on Scale 1 to 10","2011","66 and older","direct migration background","","","","","2"
"2 on Scale 1 to 10","2011","66 and older","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2011","16-34 y.","no migration background","52","0.0321792119580343","0.023953146974922","0.0404052769411467","3"
"3 on Scale 1 to 10","2011","35-65 y.","no migration background","94","0.024060758169812","0.0191003443900069","0.0290211719496171","3"
"3 on Scale 1 to 10","2011","16-34 y.","indirect migration background","8","","","","3"
"3 on Scale 1 to 10","2011","16-34 y.","direct migration background","21","","","","3"
"3 on Scale 1 to 10","2011","35-65 y.","direct migration background","12","","","","3"
"3 on Scale 1 to 10","2011","35-65 y.","indirect migration background","7","","","","3"
"3 on Scale 1 to 10","2011","66 and older","no migration background","2","","","","3"
"3 on Scale 1 to 10","2011","66 and older","direct migration background","","","","","3"
"3 on Scale 1 to 10","2011","66 and older","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2011","16-34 y.","direct migration background","14","","","","4"
"4 on Scale 1 to 10","2011","16-34 y.","no migration background","54","0.0431538625009882","0.0336819462059474","0.0526257787960289","4"
"4 on Scale 1 to 10","2011","35-65 y.","no migration background","110","0.0366034868629489","0.0305247180734593","0.0426822556524385","4"
"4 on Scale 1 to 10","2011","35-65 y.","direct migration background","27","","","","4"
"4 on Scale 1 to 10","2011","66 and older","no migration background","5","","","","4"
"4 on Scale 1 to 10","2011","16-34 y.","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2011","35-65 y.","indirect migration background","11","","","","4"
"4 on Scale 1 to 10","2011","66 and older","direct migration background","","","","","4"
"4 on Scale 1 to 10","2011","66 and older","indirect migration background","","","","","4"
"5 on Scale 1 to 10","2011","16-34 y.","no migration background","137","0.0817967667805674","0.069022251261431","0.0945712822997039","5"
"5 on Scale 1 to 10","2011","16-34 y.","direct migration background","27","","","","5"
"5 on Scale 1 to 10","2011","66 and older","no migration background","13","","","","5"
"5 on Scale 1 to 10","2011","16-34 y.","indirect migration background","23","","","","5"
"5 on Scale 1 to 10","2011","35-65 y.","no migration background","305","0.112761149493289","0.102522282929404","0.123000016057174","5"
"5 on Scale 1 to 10","2011","35-65 y.","direct migration background","63","0.133896304255637","0.108970007905608","0.158822600605667","5"
"5 on Scale 1 to 10","2011","35-65 y.","indirect migration background","14","","","","5"
"5 on Scale 1 to 10","2011","66 and older","direct migration background","","","","","5"
"5 on Scale 1 to 10","2011","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","2011","16-34 y.","direct migration background","37","0.0927541839918749","0.0672250258081281","0.118283342175622","6"
"6 on Scale 1 to 10","2011","16-34 y.","no migration background","110","0.0691340440572142","0.05730917023159","0.0809589178828385","6"
"6 on Scale 1 to 10","2011","16-34 y.","indirect migration background","15","","","","6"
"6 on Scale 1 to 10","2011","35-65 y.","no migration background","240","0.0720829863544771","0.0637111098175433","0.0804548628914108","6"
"6 on Scale 1 to 10","2011","35-65 y.","direct migration background","51","0.103657251653782","0.0813459240691019","0.125968579238462","6"
"6 on Scale 1 to 10","2011","35-65 y.","indirect migration background","16","","","","6"
"6 on Scale 1 to 10","2011","66 and older","no migration background","6","","","","6"
"6 on Scale 1 to 10","2011","66 and older","direct migration background","","","","","6"
"6 on Scale 1 to 10","2011","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2011","16-34 y.","no migration background","207","0.130781377163116","0.115065290135843","0.146497464190388","7"
"7 on Scale 1 to 10","2011","35-65 y.","no migration background","461","0.130826164616281","0.11991044208724","0.141741887145322","7"
"7 on Scale 1 to 10","2011","16-34 y.","indirect migration background","37","0.150705712382867","0.106268953384588","0.195142471381146","7"
"7 on Scale 1 to 10","2011","16-34 y.","direct migration background","46","0.102206323947614","0.0755479038262523","0.128864744068975","7"
"7 on Scale 1 to 10","2011","35-65 y.","direct migration background","89","0.101658483385888","0.0795386902155447","0.123778276556232","7"
"7 on Scale 1 to 10","2011","35-65 y.","indirect migration background","23","","","","7"
"7 on Scale 1 to 10","2011","66 and older","no migration background","11","","","","7"
"7 on Scale 1 to 10","2011","66 and older","indirect migration background","1","","","","7"
"7 on Scale 1 to 10","2011","66 and older","direct migration background","3","","","","7"
"8 on Scale 1 to 10","2011","16-34 y.","no migration background","411","0.222813017984225","0.203415775273092","0.242210260695359","8"
"8 on Scale 1 to 10","2011","16-34 y.","direct migration background","109","0.229079843616276","0.192096566459072","0.266063120773479","8"
"8 on Scale 1 to 10","2011","35-65 y.","direct migration background","177","0.234771923914342","0.203747263212793","0.26579658461589","8"
"8 on Scale 1 to 10","2011","35-65 y.","indirect migration background","48","0.258797212256096","0.203616318933494","0.313978105578697","8"
"8 on Scale 1 to 10","2011","16-34 y.","indirect migration background","51","0.196311728271703","0.146975566886751","0.245647889656655","8"
