"plj0047","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"No worries","2018","35-65 y.","secondary school degree","577","0.126493026134805","0.117014089368729","0.135971962900882"
"No worries","2018","35-65 y.","college entrance qualification","426","0.0934152900794964","0.0848630697662238","0.101967510392769"
"No worries","2018","35-65 y.","Other degree","1129","0.195705110730983","0.181788278885261","0.209621942576705"
"No worries","2018","35-65 y.","no degree/no degree yet","587","0.238948425830668","0.213468328269712","0.264428523391624"
"No worries","2018","66 and older","lower secondary degree","355","0.156905788293451","0.141860605981389","0.171950970605513"
"No worries","2018","66 and older","secondary school degree","130","0.120215262656344","0.101981323359699","0.13844920195299"
"No worries","2018","66 and older","college entrance qualification","105","0.125719706100731","0.105992742408033","0.145446669793428"
"No worries","2018","66 and older","Other degree","79","0.163878231862645","0.125317802598679","0.202438661126611"
"No worries","2018","66 and older","no degree/no degree yet","32","0.229497477195942","0.143570374629095","0.315424579762788"
"Big worries","2019","16-34 y.","lower secondary degree","219","0.294368371604991","0.26072588217234","0.328010861037643"
"Big worries","2019","16-34 y.","secondary school degree","407","0.320722384828648","0.294313761885206","0.34713100777209"
"Big worries","2019","16-34 y.","college entrance qualification","955","0.428167783321157","0.407029810069989","0.449305756572326"
"Big worries","2019","16-34 y.","Other degree","171","0.268741360981569","0.2442639443824","0.293218777580738"
"Big worries","2019","16-34 y.","no degree/no degree yet","201","0.310934621591853","0.283354306943527","0.338514936240179"
"Big worries","2019","35-65 y.","lower secondary degree","995","0.405795229458591","0.38657350002888","0.425016958888303"
"Big worries","2019","35-65 y.","secondary school degree","1903","0.374114725592417","0.36055765439519","0.387671796789644"
"Big worries","2019","35-65 y.","college entrance qualification","2137","0.387017687114154","0.373814776595764","0.400220597632545"
"Big worries","2019","35-65 y.","Other degree","626","0.317036119258291","0.299800681632251","0.334271556884332"
"Big worries","2019","35-65 y.","no degree/no degree yet","161","0.404956401511603","0.375419228484121","0.434493574539086"
"Big worries","2019","66 and older","lower secondary degree","760","0.346020988333872","0.325871088860622","0.366170887807121"
"Big worries","2019","66 and older","secondary school degree","544","0.394717023724056","0.368652933221984","0.420781114226129"
"Big worries","2019","66 and older","college entrance qualification","531","0.410999452333352","0.383491984076483","0.43850692059022"
"Big worries","2019","66 and older","Other degree","110","0.300757271153507","0.253319648724241","0.348194893582774"
"Big worries","2019","66 and older","no degree/no degree yet","","","",""
"Some worries","2019","16-34 y.","lower secondary degree","294","0.472240033616184","0.435388704616675","0.509091362615694"
"Some worries","2019","16-34 y.","secondary school degree","593","0.522580372310199","0.494319591945009","0.55084115267539"
"Some worries","2019","16-34 y.","college entrance qualification","969","0.47766091186152","0.456322693460742","0.498999130262298"
"Some worries","2019","16-34 y.","Other degree","395","0.433930874775763","0.406565094952968","0.461296654598559"
"Some worries","2019","16-34 y.","no degree/no degree yet","323","0.399733178197588","0.370546025602594","0.428920330792582"
"Some worries","2019","35-65 y.","lower secondary degree","1214","0.478236462424234","0.458682754237259","0.497790170611208"
"Some worries","2019","35-65 y.","secondary school degree","2507","0.519442865275445","0.505445138376788","0.533440592174102"
"Some worries","2019","35-65 y.","college entrance qualification","2693","0.533374289658828","0.519851052252351","0.546897527065305"
"Some worries","2019","35-65 y.","Other degree","1132","0.49412932035996","0.475610678114158","0.512647962605762"
"Some worries","2019","35-65 y.","no degree/no degree yet","248","0.339462003036871","0.310969218996238","0.367954787077503"
"Some worries","2019","66 and older","lower secondary degree","1065","0.503040746361836","0.481861927766777","0.524219564956895"
"Some worries","2019","66 and older","secondary school degree","671","0.501112417389528","0.474450624775395","0.527774210003661"
"Some worries","2019","66 and older","college entrance qualification","586","0.482509888797978","0.454573112746726","0.510446664849231"
"Some worries","2019","66 and older","Other degree","169","0.45402807770433","0.402525688481545","0.505530466927115"
"Some worries","2019","66 and older","no degree/no degree yet","","","",""
"No worries","2019","16-34 y.","lower secondary degree","192","0.233391594778824","0.20216799823093","0.264615191326719"
"No worries","2019","16-34 y.","secondary school degree","200","0.156697242861153","0.136129818652136","0.177264667070169"
"No worries","2019","16-34 y.","college entrance qualification","181","0.0941713048173225","0.0816944715332158","0.106648138101429"
"No worries","2019","16-34 y.","Other degree","694","0.297327764242668","0.272089647321123","0.322565881164213"
"No worries","2019","16-34 y.","no degree/no degree yet","558","0.289332200210559","0.262313393496357","0.316351006924761"
"No worries","2019","35-65 y.","lower secondary degree","298","0.115968308117175","0.10343474645891","0.12850186977544"
"No worries","2019","35-65 y.","secondary school degree","484","0.106442409132138","0.0978019915789566","0.11508282668532"
"No worries","2019","35-65 y.","college entrance qualification","398","0.0796080232270177","0.0722705735851351","0.0869454728689002"
"No worries","2019","35-65 y.","Other degree","1042","0.188834560381749","0.174338014461891","0.203331106301607"
"No worries","2019","35-65 y.","no degree/no degree yet","652","0.255581595451526","0.229335558349929","0.281827632553123"
"No worries","2019","66 and older","lower secondary degree","316","0.150938265304292","0.135774429649156","0.166102100959427"
"No worries","2019","66 and older","secondary school degree","136","0.104170558886416","0.087881140457016","0.120459977315816"
"No worries","2019","66 and older","college entrance qualification","112","0.10649065886867","0.0892450927614862","0.123736224975854"
"No worries","2019","66 and older","Other degree","80","0.245214651142163","0.200712008084001","0.289717294200324"
"No worries","2019","66 and older","no degree/no degree yet","36","0.301117716112233","0.204721800150926","0.39751363207354"
