"plj0047","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"No worries","1997","(1c) basic vocational qualification","West Germany","510","0.184658898232158","0.170635432205401","0.198682364258916"
"No worries","1997","(1c) basic vocational qualification","East Germany","150","0.15007123485251","0.127105506368693","0.173036963336327"
"No worries","1997","(2b) intermediate general qualification","West Germany","59","0.168010470553195","0.12815234734201","0.20786859376438"
"No worries","1997","(2b) intermediate general qualification","East Germany","28","","",""
"No worries","1997","(2a) intermediate vocational","West Germany","246","0.185833372715222","0.165722162303201","0.205944583127244"
"No worries","1997","(2a) intermediate vocational","East Germany","280","0.246361439288534","0.221543727690829","0.271179150886238"
"No worries","1997","(2c_gen) general maturity certificate","West Germany","64","0.169083808062102","0.129759146039531","0.208408470084673"
"No worries","1997","(2c_gen) general maturity certificate","East Germany","17","","",""
"No worries","1997","(2c_voc) vocational maturity certificate","West Germany","73","0.133980542733317","0.104212602184418","0.163748483282216"
"No worries","1997","(2c_voc) vocational maturity certificate","East Germany","18","","",""
"No worries","1997","(3a) lower tertiary education","West Germany","63","0.184374470022579","0.143215291374729","0.225533648670428"
"No worries","1997","(3a) lower tertiary education","East Germany","103","0.209311995788559","0.174644706114807","0.243979285462311"
"No worries","1997","(3b) higher tertiary education","West Germany","92","0.179227879685006","0.148279624675459","0.210176134694552"
"No worries","1997","(3b) higher tertiary education","East Germany","58","0.175423311499354","0.13259943719441","0.218247185804297"
"Big worries","1998","(0) in school","West Germany","59","0.267701199650919","0.209458576877501","0.325943822424337"
"Big worries","1998","(0) in school","East Germany","25","","",""
"Big worries","1998","(1a) inadequately completed","West Germany","177","0.395734472928646","0.351287983333098","0.440180962524194"
"Big worries","1998","(1a) inadequately completed","East Germany","6","","",""
"Big worries","1998","(1b) general elementary school","West Germany","641","0.356021828454421","0.333852477691631","0.378191179217211"
"Big worries","1998","(1b) general elementary school","East Germany","74","0.315415649391984","0.254698421656395","0.376132877127572"
"Big worries","1998","(1c) basic vocational qualification","West Germany","1103","0.356210790186279","0.339548356381701","0.372873223990856"
"Big worries","1998","(1c) basic vocational qualification","East Germany","295","0.328117638460249","0.298229055112202","0.358006221808296"
"Big worries","1998","(2b) intermediate general qualification","West Germany","125","0.320271758183621","0.273235889372652","0.367307626994591"
"Big worries","1998","(2b) intermediate general qualification","East Germany","46","0.29888564576489","0.226112146950341","0.371659144579439"
"Big worries","1998","(2a) intermediate vocational","West Germany","432","0.272393533349259","0.250462741885219","0.294324324813298"
"Big worries","1998","(2a) intermediate vocational","East Germany","355","0.295534479227366","0.270148369708389","0.320920588746342"
"Big worries","1998","(2c_gen) general maturity certificate","West Germany","112","0.274520011018253","0.230454409504529","0.318585612531977"
"Big worries","1998","(2c_gen) general maturity certificate","East Germany","19","","",""
"Big worries","1998","(2c_voc) vocational maturity certificate","West Germany","148","0.284353249386334","0.247449491326242","0.321257007446426"
"Big worries","1998","(2c_voc) vocational maturity certificate","East Germany","24","","",""
"Big worries","1998","(3a) lower tertiary education","West Germany","83","0.197274062112032","0.15822772630787","0.236320397916194"
"Big worries","1998","(3a) lower tertiary education","East Germany","121","0.218226969879543","0.183707723994646","0.252746215764439"
"Big worries","1998","(3b) higher tertiary education","West Germany","144","0.205588288421891","0.175235643625247","0.235940933218534"
"Big worries","1998","(3b) higher tertiary education","East Germany","57","0.203415323383902","0.158605312356985","0.248225334410819"
"Some worries","1998","(0) in school","West Germany","114","0.474444084928524","0.408757968428237","0.54013020142881"
"Some worries","1998","(0) in school","East Germany","58","0.580329021084944","0.485022834613477","0.675635207556412"
"Some worries","1998","(1a) inadequately completed","West Germany","209","0.422088957972285","0.377198492740985","0.466979423203585"
"Some worries","1998","(1a) inadequately completed","East Germany","14","","",""
"Some worries","1998","(1b) general elementary school","West Germany","838","0.460849979865297","0.437771155204151","0.483928804526444"
"Some worries","1998","(1b) general elementary school","East Germany","101","0.484172502921254","0.418873110968463","0.549471894874045"
"Some worries","1998","(1c) basic vocational qualification","West Germany","1541","0.475431466660991","0.458055133537059","0.492807799784922"
"Some worries","1998","(1c) basic vocational qualification","East Germany","451","0.454400925141369","0.422705225811918","0.48609662447082"
"Some worries","1998","(2b) intermediate general qualification","West Germany","191","0.51720825227416","0.466833278506581","0.56758322604174"
"Some worries","1998","(2b) intermediate general qualification","East Germany","75","0.488493188336299","0.409027204624317","0.56795917204828"
"Some worries","1998","(2a) intermediate vocational","West Germany","874","0.554027362553179","0.529540826793232","0.578513898313126"
"Some worries","1998","(2a) intermediate vocational","East Germany","589","0.464740627254459","0.436991478785022","0.492489775723895"
"Some worries","1998","(2c_gen) general maturity certificate","West Germany","205","0.544991101796527","0.495820601087651","0.594161602505403"
"Some worries","1998","(2c_gen) general maturity certificate","East Germany","42","0.491413250319522","0.382542420428481","0.600284080210562"
"Some worries","1998","(2c_voc) vocational maturity certificate","West Germany","335","0.580602210041312","0.540233529379717","0.620970890702907"
"Some worries","1998","(2c_voc) vocational maturity certificate","East Germany","44","0.526182431587982","0.420653238592738","0.631711624583225"
"Some worries","1998","(3a) lower tertiary education","West Germany","236","0.596223384503493","0.548079987860344","0.644366781146641"
"Some worries","1998","(3a) lower tertiary education","East Germany","316","0.577393441056426","0.536110485130485","0.618676396982366"
"Some worries","1998","(3b) higher tertiary education","West Germany","408","0.588399360736429","0.551437940422431","0.625360781050428"
"Some worries","1998","(3b) higher tertiary education","East Germany","181","0.597255739543137","0.542659580521303","0.65185189856497"
"No worries","1998","(0) in school","West Germany","49","0.257854715420557","0.200310243506546","0.315399187334568"
"No worries","1998","(0) in school","East Germany","20","","",""
"No worries","1998","(1a) inadequately completed","West Germany","79","0.182176569099069","0.147093494370681","0.217259643827458"
"No worries","1998","(1a) inadequately completed","East Germany","4","","",""
"No worries","1998","(1b) general elementary school","West Germany","313","0.183128191680282","0.165220745860165","0.201035637500398"
"No worries","1998","(1b) general elementary school","East Germany","50","0.200411847686762","0.148105824354583","0.252717871018942"
"No worries","1998","(1c) basic vocational qualification","West Germany","529","0.168357743152731","0.155338136103037","0.181377350202424"
"No worries","1998","(1c) basic vocational qualification","East Germany","202","0.217481436398382","0.19122097555428","0.243741897242484"
"No worries","1998","(2b) intermediate general qualification","West Germany","62","0.162519989542219","0.125328565393438","0.199711413690999"
"No worries","1998","(2b) intermediate general qualification","East Germany","31","0.212621165898812","0.147575043392628","0.277667288404995"
"No worries","1998","(2a) intermediate vocational","West Germany","277","0.173579104097562","0.154921451613169","0.192236756581954"
"No worries","1998","(2a) intermediate vocational","East Germany","297","0.239724893518176","0.215972676490406","0.263477110545946"
"No worries","1998","(2c_gen) general maturity certificate","West Germany","77","0.18048888718522","0.142513462678804","0.218464311691637"
"No worries","1998","(2c_gen) general maturity certificate","East Germany","20","","",""
"No worries","1998","(2c_voc) vocational maturity certificate","West Germany","91","0.135044540572354","0.107085160824088","0.16300392032062"
"No worries","1998","(2c_voc) vocational maturity certificate","East Germany","18","","",""
