"plj0047","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Big worries","2019","Part Time","Other degree","273","0.325132397694533","0.297711308713191","0.352553486675874"
"Big worries","2019","Part Time","no degree/no degree yet","79","0.361514844747865","0.31229434508336","0.41073534441237"
"Big worries","2019","Not Working","lower secondary degree","960","0.356986204916197","0.338907680486071","0.375064729346323"
"Big worries","2019","Not Working","secondary school degree","821","0.390934543717774","0.369697301336807","0.412171786098742"
"Big worries","2019","Not Working","college entrance qualification","824","0.429216842844265","0.406741019182301","0.451692666506229"
"Big worries","2019","Not Working","Other degree","348","0.316418097205668","0.29650777044917","0.336328423962167"
"Big worries","2019","Not Working","no degree/no degree yet","270","0.346871644117544","0.324043346574435","0.369699941660652"
"Some worries","2019","Full Time","lower secondary degree","737","0.517413654872728","0.492218193443854","0.542609116301601"
"Some worries","2019","Full Time","secondary school degree","1714","0.51671783663973","0.499665494284361","0.533770178995099"
"Some worries","2019","Full Time","college entrance qualification","2114","0.547066928107034","0.531818979524501","0.562314876689567"
"Some worries","2019","Full Time","Other degree","563","0.505139603027936","0.476874998318082","0.53340420773779"
"Some worries","2019","Full Time","no degree/no degree yet","60","0.376614733692619","0.308432041408408","0.44479742597683"
"Some worries","2019","Part Time","lower secondary degree","536","0.433529709713355","0.404813105673674","0.462246313753036"
"Some worries","2019","Part Time","secondary school degree","1072","0.525880103194929","0.504614751312384","0.547145455077473"
"Some worries","2019","Part Time","college entrance qualification","1274","0.48385428842471","0.464663726741894","0.503044850107526"
"Some worries","2019","Part Time","Other degree","488","0.473468550126451","0.444240286798472","0.502696813454431"
"Some worries","2019","Part Time","no degree/no degree yet","114","0.382791567793988","0.33299439863754","0.432588736950435"
"Some worries","2019","Not Working","lower secondary degree","1300","0.494482270461545","0.475616668091073","0.513347872832018"
"Some worries","2019","Not Working","secondary school degree","985","0.506862798502848","0.485103584306728","0.528622012698967"
"Some worries","2019","Not Working","college entrance qualification","860","0.461664339363298","0.439026686133493","0.484301992593104"
"Some worries","2019","Not Working","Other degree","645","0.44666104522835","0.42537783604714","0.46794425440956"
"Some worries","2019","Not Working","no degree/no degree yet","425","0.371167156319469","0.347996292031065","0.394338020607874"
"No worries","2019","Full Time","lower secondary degree","227","0.136188142801728","0.118894157395979","0.153482128207477"
"No worries","2019","Full Time","secondary school degree","398","0.123975965828416","0.112730338321297","0.135221593335534"
"No worries","2019","Full Time","college entrance qualification","324","0.0804319315944286","0.0721012533277781","0.088762609861079"
"No worries","2019","Full Time","Other degree","353","0.217871959389439","0.194535473699498","0.24120844507938"
"No worries","2019","Full Time","no degree/no degree yet","98","0.279576703537858","0.216424051932398","0.342729355143317"
"No worries","2019","Part Time","lower secondary degree","141","0.14346356672919","0.123150344907833","0.163776788550546"
"No worries","2019","Part Time","secondary school degree","200","0.115016331249522","0.101429052145038","0.128603610354006"
"No worries","2019","Part Time","college entrance qualification","188","0.0838267515497926","0.0731847247359413","0.094468778363644"
"No worries","2019","Part Time","Other degree","360","0.201399052179016","0.177922251835588","0.224875852522444"
"No worries","2019","Part Time","no degree/no degree yet","173","0.255693587458148","0.211000192344951","0.300386982571344"
"No worries","2019","Not Working","lower secondary degree","438","0.148531524622258","0.135112506960397","0.161950542284118"
"No worries","2019","Not Working","secondary school degree","222","0.102202657779378","0.0890190471383355","0.115386268420421"
"No worries","2019","Not Working","college entrance qualification","179","0.109118817792437","0.0949608349259341","0.12327680065894"
"No worries","2019","Not Working","Other degree","1103","0.236920857565982","0.218718028480426","0.255123686651537"
"No worries","2019","Not Working","no degree/no degree yet","975","0.281961199562987","0.260380849434675","0.303541549691299"
