"plj0047","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2004","Couple + C. GT 16 ","indirect migration background","43","0.25957434352515","0.197724152082866","0.321424534967433","1"
"Big worries","2004","Couple + C. LE and GT 16","no migration background","316","0.227646858883544","0.205246016476045","0.250047701291042","1"
"Big worries","2004","Couple + C. LE and GT 16","direct migration background","75","0.336045472210724","0.283034427407141","0.389056517014306","1"
"Big worries","2004","Couple + C. LE and GT 16","indirect migration background","44","0.348291025319399","0.267624437902926","0.428957612735873","1"
"Big worries","2004","(Married) couple without C. ","no migration background","1413","0.222821106715653","0.212617908489062","0.233024304942243","1"
"Big worries","2004","1-pers.-HH","indirect migration background","20","","","","1"
"Big worries","2004","1-pers.-HH","direct migration background","44","0.238902218286227","0.181637304851798","0.296167131720655","1"
"Big worries","2004","1-pers.-HH","no migration background","591","0.222827304593188","0.206822326402928","0.238832282783448","1"
"No worries","2004","Couple + C. LE and GT 16","no migration background","283","0.229361717627138","0.206901636694662","0.251821798559613","3"
"No worries","2004","Couple + C. LE and GT 16","direct migration background","71","0.23527984156092","0.187676022022336","0.282883661099503","3"
"No worries","2004","Couple + C. LE and GT 16","indirect migration background","37","0.246940370892859","0.173926323578264","0.319954418207454","3"
"No worries","2004","Couple + C. GT 16 ","indirect migration background","47","0.201615708716617","0.145012948287255","0.258218469145979","3"
"No worries","2004","1-pers.-HH","no migration background","615","0.241093338766872","0.224642088685961","0.257544588847782","3"
"No worries","2004","1-pers.-HH","direct migration background","62","0.328355461700959","0.265288754669876","0.391422168732042","3"
"No worries","2004","1-pers.-HH","indirect migration background","17","","","","3"
"No worries","2004","(Married) couple without C. ","no migration background","1415","0.226565242137291","0.216301490206535","0.236828994068047","3"
"No worries","2004","(Married) couple without C. ","direct migration background","208","0.279983246799645","0.24721012724922","0.312756366350069","3"
"No worries","2004","(Married) couple without C. ","indirect migration background","23","","","","3"
"No worries","2004","Single parent ","no migration background","201","0.247486376285501","0.219022072153541","0.275950680417461","3"
"No worries","2004","Single parent ","direct migration background","38","0.282926457641104","0.206946361774122","0.358906553508087","3"
"No worries","2004","Single parent ","indirect migration background","19","","","","3"
"No worries","2004","Couple + C. LE 16 ","no migration background","605","0.183494609418528","0.170225804346067","0.196763414490988","3"
"No worries","2004","Couple + C. LE 16 ","direct migration background","122","0.188576522004416","0.157145594006999","0.220007450001833","3"
"No worries","2004","Couple + C. LE 16 ","indirect migration background","42","0.212555660503135","0.152454292120327","0.272657028885944","3"
"No worries","2004","Couple + C. GT 16 ","no migration background","672","0.198239292753468","0.184589466467093","0.211889119039844","3"
"No worries","2004","Couple + C. GT 16 ","direct migration background","100","0.243563617878296","0.202415273795639","0.284711961960952","3"
"Some worries","2004","(Married) couple without C. ","direct migration background","351","0.488060608963886","0.451574578942312","0.52454663898546","2"
"Some worries","2004","(Married) couple without C. ","indirect migration background","60","0.528174019573187","0.435721548688405","0.620626490457969","2"
"Some worries","2004","Single parent ","no migration background","479","0.518952220812165","0.485996900766416","0.551907540857913","2"
"Some worries","2004","Single parent ","direct migration background","69","0.49551575718529","0.411175728489548","0.579855785881033","2"
"Some worries","2004","Single parent ","indirect migration background","34","0.475225402864484","0.361444740704795","0.589006065024173","2"
"Some worries","2004","Couple + C. LE 16 ","no migration background","1879","0.570376373990907","0.55340701361481","0.587345734367004","2"
"Some worries","2004","Couple + C. GT 16 ","indirect migration background","103","0.538809947758233","0.468482119790417","0.609137775726049","2"
"Some worries","2004","Couple + C. LE and GT 16","no migration background","747","0.542991423489319","0.516379012536403","0.569603834442235","2"
"Some worries","2004","Couple + C. LE and GT 16","direct migration background","159","0.428674686228357","0.373134948564274","0.484214423892439","2"
"Some worries","2004","Couple + C. LE and GT 16","indirect migration background","53","0.404768603787741","0.321660759679315","0.487876447896168","2"
"Some worries","2004","(Married) couple without C. ","no migration background","3562","0.550613651147056","0.538417267219584","0.562810035074528","2"
"Some worries","2004","1-pers.-HH","indirect migration background","47","0.64888563769964","0.546811239969941","0.750960035429339","2"
"Some worries","2004","1-pers.-HH","no migration background","1391","0.53607935663994","0.516899360869059","0.555259352410822","2"
"Some worries","2004","1-pers.-HH","direct migration background","107","0.432742320012815","0.366205327609439","0.499279312416191","2"
"Some worries","2004","Couple + C. GT 16 ","direct migration background","226","0.516687547214537","0.468781764535788","0.564593329893285","2"
"Some worries","2004","Couple + C. GT 16 ","no migration background","1802","0.540774345334689","0.523712304327253","0.557836386342125","2"
"Some worries","2004","Couple + C. LE 16 ","indirect migration background","94","0.564022481781122","0.491174362364211","0.636870601198032","2"
"Some worries","2004","Couple + C. LE 16 ","direct migration background","313","0.523127261323096","0.482994916747746","0.563259605898445","2"
"Big worries","2005","(Married) couple without C. ","direct migration background","190","0.251581620006477","0.219413833325892","0.283749406687063","1"
"Big worries","2005","(Married) couple without C. ","indirect migration background","32","0.258410586897336","0.178402095310733","0.338419078483939","1"
"Big worries","2005","Single parent ","no migration background","274","0.322905157537032","0.292254374399709","0.353555940674354","1"
"Big worries","2005","Single parent ","direct migration background","32","0.304485039547764","0.223811836211475","0.385158242884054","1"
"Big worries","2005","Single parent ","indirect migration background","21","","","","1"
"Big worries","2005","Couple + C. LE 16 ","no migration background","886","0.317584615935848","0.30092867293106","0.334240558940635","1"
"Big worries","2005","Couple + C. LE 16 ","direct migration background","186","0.37676431190822","0.335587443805596","0.417941180010844","1"
"Big worries","2005","Couple + C. LE 16 ","indirect migration background","56","0.338123021680956","0.268232583130067","0.408013460231844","1"
"Big worries","2005","Couple + C. GT 16 ","no migration background","914","0.32098446242784","0.304356002931937","0.337612921923743","1"
"Big worries","2005","Couple + C. GT 16 ","direct migration background","112","0.353672454321457","0.306759952531008","0.400584956111905","1"
"Big worries","2005","Couple + C. GT 16 ","indirect migration background","62","0.47086191917968","0.402366062713497","0.539357775645863","1"
"Big worries","2005","Couple + C. LE and GT 16","no migration background","407","0.313581404752095","0.288253964293431","0.338908845210758","1"
"Big worries","2005","Couple + C. LE and GT 16","direct migration background","96","0.378728964304077","0.322114376408529","0.435343552199626","1"
"Big worries","2005","Couple + C. LE and GT 16","indirect migration background","46","0.433052163102869","0.346534560649553","0.519569765556185","1"
"Big worries","2005","(Married) couple without C. ","no migration background","1866","0.299634721278326","0.288234702339299","0.311034740217354","1"
"Big worries","2005","1-pers.-HH","indirect migration background","28","","","","1"
"Big worries","2005","1-pers.-HH","direct migration background","56","0.268221440478433","0.20858430894817","0.327858572008696","1"
"Big worries","2005","1-pers.-HH","no migration background","769","0.286099547383946","0.268866618396304","0.303332476371588","1"
"No worries","2005","Couple + C. GT 16 ","indirect migration background","47","0.169967994558433","0.118425669943061","0.221510319173806","3"
"No worries","2005","Couple + C. LE and GT 16","no migration background","222","0.176626341838592","0.15580791762681","0.197444766050374","3"
"No worries","2005","Couple + C. LE and GT 16","direct migration background","56","0.18926463975813","0.143545522582354","0.234983756933905","3"
"No worries","2005","Couple + C. LE and GT 16","indirect migration background","28","","","","3"
