"plj0047","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","1995","1-pers.-HH","inadequately","7","","","","1"
"Big worries","1995","1-pers.-HH","general elemantary","9","","","","1"
"Big worries","1995","1-pers.-HH","middle vocational","13","","","","1"
"Big worries","1995","1-pers.-HH","vocational + Abi","2","","","","1"
"Big worries","1995","1-pers.-HH","higher vocational","3","","","","1"
"Big worries","1995","1-pers.-HH","higher education","1","","","","1"
"Big worries","1995","(Married) couple without C. ","in school","","","","","1"
"Big worries","1995","(Married) couple without C. ","inadequately","25","","","","1"
"Big worries","1995","(Married) couple without C. ","general elemantary","50","0.575900405209664","0.48045893966879","0.671341870750538","1"
"Big worries","1995","(Married) couple without C. ","middle vocational","24","","","","1"
"Big worries","1995","(Married) couple without C. ","vocational + Abi","6","","","","1"
"Big worries","1995","(Married) couple without C. ","higher vocational","2","","","","1"
"Big worries","1995","(Married) couple without C. ","higher education","4","","","","1"
"Big worries","1995","Single parent ","in school","1","","","","1"
"Big worries","1995","Single parent ","inadequately","9","","","","1"
"Big worries","1995","Single parent ","general elemantary","6","","","","1"
"Big worries","1995","Single parent ","middle vocational","10","","","","1"
"Big worries","1995","Single parent ","vocational + Abi","","","","","1"
"Big worries","1995","Single parent ","higher vocational","","","","","1"
"Big worries","1995","Single parent ","higher education","","","","","1"
"Big worries","1995","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","1995","Couple + C. LE 16 ","inadequately","24","","","","1"
"Big worries","1995","Couple + C. LE 16 ","general elemantary","79","0.472858392154274","0.402603523676273","0.543113260632275","1"
"Big worries","1995","Couple + C. LE 16 ","middle vocational","69","0.408901824440082","0.337080870029044","0.480722778851121","1"
"Big worries","1995","Couple + C. LE 16 ","vocational + Abi","11","","","","1"
"Big worries","1995","Couple + C. LE 16 ","higher vocational","3","","","","1"
"Big worries","1995","Couple + C. LE 16 ","higher education","1","","","","1"
"Big worries","1995","Couple + C. GT 16 ","in school","7","","","","1"
"Big worries","1995","Couple + C. GT 16 ","inadequately","55","0.470386160446563","0.384915044636046","0.555857276257079","1"
"Big worries","1995","Couple + C. GT 16 ","general elemantary","55","0.418319028154252","0.337185538230637","0.499452518077867","1"
"Big worries","1995","Couple + C. GT 16 ","middle vocational","60","0.468287190324166","0.386786451523336","0.549787929124995","1"
"Big worries","1995","Couple + C. GT 16 ","vocational + Abi","4","","","","1"
"Big worries","1995","Couple + C. GT 16 ","higher vocational","","","","","1"
"Big worries","1995","Couple + C. GT 16 ","higher education","6","","","","1"
"Big worries","1995","Couple + C. LE and GT 16","in school","13","","","","1"
"Big worries","1995","Couple + C. LE and GT 16","inadequately","35","0.518934590990571","0.405857185631068","0.632011996350075","1"
"Big worries","1995","Couple + C. LE and GT 16","general elemantary","48","0.567998639984196","0.47042181140385","0.665575468564541","1"
"Big worries","1995","Couple + C. LE and GT 16","middle vocational","29","","","","1"
"Big worries","1995","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Big worries","1995","Couple + C. LE and GT 16","higher vocational","1","","","","1"
"Big worries","1995","Couple + C. LE and GT 16","higher education","1","","","","1"
"No worries","1995","Couple + C. LE and GT 16","higher education","","","","","3"
"No worries","1995","1-pers.-HH","in school","","","","","3"
"No worries","1995","1-pers.-HH","inadequately","5","","","","3"
"No worries","1995","1-pers.-HH","general elemantary","4","","","","3"
"No worries","1995","1-pers.-HH","middle vocational","7","","","","3"
"No worries","1995","1-pers.-HH","vocational + Abi","1","","","","3"
"No worries","1995","1-pers.-HH","higher vocational","","","","","3"
"No worries","1995","1-pers.-HH","higher education","1","","","","3"
"No worries","1995","(Married) couple without C. ","in school","","","","","3"
"No worries","1995","(Married) couple without C. ","inadequately","10","","","","3"
"No worries","1995","(Married) couple without C. ","general elemantary","13","","","","3"
"No worries","1995","(Married) couple without C. ","middle vocational","22","","","","3"
"No worries","1995","(Married) couple without C. ","vocational + Abi","5","","","","3"
"No worries","1995","Single parent ","in school","1","","","","3"
"No worries","1995","Single parent ","inadequately","2","","","","3"
"No worries","1995","Single parent ","general elemantary","4","","","","3"
"No worries","1995","Single parent ","middle vocational","2","","","","3"
"No worries","1995","Single parent ","vocational + Abi","","","","","3"
"No worries","1995","Single parent ","higher vocational","","","","","3"
"No worries","1995","Single parent ","higher education","","","","","3"
"No worries","1995","Couple + C. LE 16 ","in school","","","","","3"
"No worries","1995","Couple + C. LE 16 ","inadequately","10","","","","3"
"No worries","1995","Couple + C. LE 16 ","general elemantary","25","","","","3"
"No worries","1995","Couple + C. LE 16 ","middle vocational","17","","","","3"
"No worries","1995","Couple + C. LE 16 ","vocational + Abi","6","","","","3"
"No worries","1995","Couple + C. LE 16 ","higher vocational","","","","","3"
"No worries","1995","Couple + C. LE 16 ","higher education","","","","","3"
"No worries","1995","Couple + C. GT 16 ","in school","","","","","3"
"No worries","1995","Couple + C. GT 16 ","inadequately","21","","","","3"
"No worries","1995","Couple + C. GT 16 ","general elemantary","25","","","","3"
"No worries","1995","Couple + C. GT 16 ","middle vocational","23","","","","3"
"No worries","1995","Couple + C. GT 16 ","vocational + Abi","4","","","","3"
"No worries","1995","Couple + C. GT 16 ","higher vocational","","","","","3"
"No worries","1995","Couple + C. GT 16 ","higher education","2","","","","3"
"No worries","1995","Couple + C. LE and GT 16","in school","2","","","","3"
"No worries","1995","Couple + C. LE and GT 16","inadequately","5","","","","3"
"No worries","1995","Couple + C. LE and GT 16","general elemantary","9","","","","3"
"No worries","1995","Couple + C. LE and GT 16","middle vocational","7","","","","3"
"No worries","1995","Couple + C. LE and GT 16","vocational + Abi","","","","","3"
"No worries","1995","Couple + C. LE and GT 16","higher vocational","","","","","3"
"No worries","1995","(Married) couple without C. ","higher vocational","","","","","3"
"No worries","1995","(Married) couple without C. ","higher education","1","","","","3"
"Some worries","1995","1-pers.-HH","in school","","","","","2"
"Some worries","1995","1-pers.-HH","inadequately","12","","","","2"
"Some worries","1995","1-pers.-HH","general elemantary","15","","","","2"
"Some worries","1995","1-pers.-HH","middle vocational","17","","","","2"
"Some worries","1995","1-pers.-HH","vocational + Abi","3","","","","2"
"Some worries","1995","1-pers.-HH","higher vocational","","","","","2"
"Some worries","1995","1-pers.-HH","higher education","1","","","","2"
"Some worries","1995","(Married) couple without C. ","in school","","","","","2"
"Some worries","1995","(Married) couple without C. ","inadequately","28","","","","2"
"Some worries","1995","(Married) couple without C. ","general elemantary","40","0.332310992297034","0.241342929672163","0.423279054921904","2"
"Some worries","1995","(Married) couple without C. ","middle vocational","29","","","","2"
"Some worries","1995","(Married) couple without C. ","vocational + Abi","5","","","","2"
"Some worries","1995","(Married) couple without C. ","higher vocational","2","","","","2"
"Some worries","1995","Single parent ","in school","2","","","","2"
"Some worries","1995","Single parent ","inadequately","3","","","","2"
"Some worries","1995","Single parent ","general elemantary","7","","","","2"
"Some worries","1995","Single parent ","middle vocational","20","","","","2"
"Some worries","1995","Single parent ","vocational + Abi","1","","","","2"
"Some worries","1995","Single parent ","higher vocational","","","","","2"
"Some worries","1995","Single parent ","higher education","","","","","2"
"Some worries","1995","Couple + C. LE 16 ","in school","","","","","2"
"Some worries","1995","Couple + C. LE 16 ","inadequately","28","","","","2"
"Some worries","1995","Couple + C. LE 16 ","general elemantary","90","0.39056397073473","0.321911309367082","0.459216632102378","2"
"Some worries","1995","Couple + C. LE 16 ","middle vocational","94","0.503716432752126","0.430674905468195","0.576757960036057","2"
"Some worries","1995","Couple + C. LE 16 ","vocational + Abi","10","","","","2"
"Some worries","1995","Couple + C. LE 16 ","higher vocational","4","","","","2"
"Some worries","1995","Couple + C. LE 16 ","higher education","7","","","","2"
"Some worries","1995","Couple + C. GT 16 ","in school","6","","","","2"
"Some worries","1995","Couple + C. GT 16 ","inadequately","55","0.42274875797057","0.338155441575458","0.507342074365682","2"
"Some worries","1995","Couple + C. GT 16 ","general elemantary","62","0.436458679406008","0.354887194407855","0.518030164404161","2"
"Some worries","1995","Couple + C. GT 16 ","middle vocational","61","0.410707118300501","0.330354772962754","0.491059463638247","2"
"Some worries","1995","Couple + C. GT 16 ","vocational + Abi","5","","","","2"
"Some worries","1995","Couple + C. GT 16 ","higher vocational","1","","","","2"
"Some worries","1995","Couple + C. GT 16 ","higher education","7","","","","2"
"Some worries","1995","Couple + C. LE and GT 16","in school","9","","","","2"
"Some worries","1995","Couple + C. LE and GT 16","inadequately","35","0.412273965972407","0.300870711247927","0.523677220696888","2"
"Some worries","1995","Couple + C. LE and GT 16","general elemantary","42","0.363426124398442","0.268679669098189","0.458172579698694","2"
"Some worries","1995","Couple + C. LE and GT 16","middle vocational","46","0.482758588917345","0.374602041970515","0.590915135864174","2"
"Some worries","1995","Couple + C. LE and GT 16","vocational + Abi","2","","","","2"
"Some worries","1995","Couple + C. LE and GT 16","higher education","2","","","","2"
"Some worries","1995","(Married) couple without C. ","higher education","3","","","","2"
"Some worries","1995","Couple + C. LE and GT 16","higher vocational","","","","","2"
"Big worries","1996","1-pers.-HH","in school","2","","","","1"
"Big worries","1996","1-pers.-HH","inadequately","14","","","","1"
"Big worries","1996","1-pers.-HH","general elemantary","110","0.311521963439056","0.263210508242004","0.359833418636108","1"
"Big worries","1996","1-pers.-HH","middle vocational","223","0.297425711714736","0.264622674391842","0.330228749037631","1"
"Big worries","1996","1-pers.-HH","vocational + Abi","16","","","","1"
"Big worries","1996","1-pers.-HH","higher vocational","17","","","","1"
"Big worries","1996","1-pers.-HH","higher education","39","0.239701181494143","0.176451795798249","0.302950567190037","1"
"Big worries","1996","(Married) couple without C. ","in school","1","","","","1"
"Big worries","1996","(Married) couple without C. ","inadequately","21","","","","1"
"Big worries","1996","(Married) couple without C. ","general elemantary","196","0.357592901024395","0.318984052648865","0.396201749399925","1"
"Big worries","1996","(Married) couple without C. ","middle vocational","620","0.323497531667722","0.302605045272443","0.344390018063","1"
"Big worries","1996","(Married) couple without C. ","vocational + Abi","33","0.25386707431145","0.173974400358519","0.333759748264382","1"
"Big worries","1996","(Married) couple without C. ","higher vocational","81","0.31536206536581","0.25657555574006","0.374148574991559","1"
