"plj0047","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No worries","2005","Bremen","Couple + C. GT 16 ","3","","","","3"
"No worries","2005","Bremen","Couple + C. LE and GT 16","1","","","","3"
"No worries","2005","North Rhine-Westphalia","1-pers.-HH","114","0.208562704729488","0.175354855409747","0.24177055404923","3"
"No worries","2005","North Rhine-Westphalia","(Married) couple without C. ","242","0.163079915567788","0.144782302217058","0.181377528918518","3"
"No worries","2005","North Rhine-Westphalia","Single parent ","34","0.193256503078837","0.13740533354791","0.249107672609764","3"
"No worries","2005","North Rhine-Westphalia","Couple + C. LE 16 ","114","0.134699957897066","0.111289810121793","0.158110105672338","3"
"No worries","2005","North Rhine-Westphalia","Couple + C. GT 16 ","144","0.169567116672993","0.14249370439472","0.196640528951267","3"
"No worries","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","60","0.187716284212895","0.145457595474807","0.229974972950983","3"
"No worries","2005","Hesse","1-pers.-HH","42","0.232102487181423","0.174027168757394","0.290177805605453","3"
"No worries","2005","Hesse","(Married) couple without C. ","101","0.200011709032118","0.165630911656838","0.234392506407397","3"
"No worries","2005","Hesse","Single parent ","12","","","","3"
"No worries","2005","Hesse","Couple + C. LE 16 ","49","0.194531915060435","0.14816708471615","0.240896745404719","3"
"No worries","2005","Hesse","Couple + C. GT 16 ","40","0.216629891984683","0.156112419796896","0.27714736417247","3"
"No worries","2005","Hesse","Couple + C. LE and GT 16","20","","","","3"
"No worries","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","40","0.252057582420453","0.188976903024553","0.315138261816353","3"
"No worries","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","96","0.335425350850094","0.287511232440248","0.38333946925994","3"
"No worries","2005","Rhineland-Palatinate,Saarland","Single parent ","14","","","","3"
"No worries","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","39","0.181829123086682","0.133333930916976","0.230324315256387","3"
"No worries","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","55","0.261945188566433","0.199259744081507","0.324630633051359","3"
"No worries","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","32","0.260256913634773","0.182714890060519","0.337798937209027","3"
"No worries","2005","Baden-Württemberg","1-pers.-HH","63","0.167567542921357","0.1272104759541","0.207924609888614","3"
"No worries","2005","Baden-Württemberg","(Married) couple without C. ","147","0.190873021107968","0.162878002138147","0.218868040077789","3"
"No worries","2005","Baden-Württemberg","Single parent ","38","0.290321318878547","0.215132300183411","0.365510337573683","3"
"No worries","2005","Baden-Württemberg","Couple + C. LE 16 ","89","0.144027447026383","0.1136139988787","0.174440895174067","3"
"No worries","2005","Baden-Württemberg","Couple + C. GT 16 ","101","0.193496874802648","0.155850955047905","0.231142794557392","3"
"No worries","2005","Baden-Württemberg","Couple + C. LE and GT 16","65","0.167642656868677","0.125087772902131","0.210197540835223","3"
"No worries","2005","Bavaria","1-pers.-HH","75","0.194161037928367","0.155003964024003","0.233318111832731","3"
"No worries","2005","Bavaria","(Married) couple without C. ","182","0.168746046335668","0.144544793857518","0.192947298813818","3"
"No worries","2005","Bavaria","Single parent ","32","0.261932007966809","0.19156891308491","0.332295102848707","3"
"No worries","2005","Berlin","Couple + C. LE 16 ","12","","","","3"
"No worries","2005","Berlin","Couple + C. GT 16 ","23","","","","3"
"No worries","2005","Berlin","Couple + C. LE and GT 16","3","","","","3"
"No worries","2005","Brandenburg","1-pers.-HH","16","","","","3"
"No worries","2005","Brandenburg","(Married) couple without C. ","43","0.135269441363676","0.0976792287060564","0.172859654021296","3"
"No worries","2005","Brandenburg","Single parent ","8","","","","3"
"No worries","2005","Brandenburg","Couple + C. LE 16 ","17","","","","3"
"No worries","2005","Bavaria","Couple + C. LE 16 ","124","0.205750622384587","0.173103909182372","0.238397335586802","3"
"No worries","2005","Bavaria","Couple + C. GT 16 ","76","0.108410566394104","0.0822125914984604","0.134608541289748","3"
"No worries","2005","Bavaria","Couple + C. LE and GT 16","46","0.2246305375071","0.170459218289937","0.278801856724263","3"
"No worries","2005","Berlin","1-pers.-HH","18","","","","3"
"No worries","2005","Berlin","(Married) couple without C. ","15","","","","3"
"No worries","2005","Berlin","Single parent ","1","","","","3"
"No worries","2005","Brandenburg","Couple + C. GT 16 ","19","","","","3"
"No worries","2005","Brandenburg","Couple + C. LE and GT 16","8","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","1-pers.-HH","17","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","(Married) couple without C. ","21","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","Single parent ","2","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","9","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","11","","","","3"
"No worries","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","9","","","","3"
"No worries","2005","Saxony","1-pers.-HH","34","0.161073950991855","0.112276814238436","0.209871087745275","3"
"No worries","2005","Saxony","(Married) couple without C. ","84","0.168257571141627","0.137383757747828","0.199131384535427","3"
"No worries","2005","Saxony","Single parent ","23","","","","3"
"No worries","2005","Saxony","Couple + C. LE 16 ","25","","","","3"
"No worries","2005","Saxony","Couple + C. GT 16 ","59","0.233672644531994","0.184884952822978","0.282460336241011","3"
"No worries","2005","Saxony","Couple + C. LE and GT 16","21","","","","3"
"No worries","2005","Saxony-Anhalt","1-pers.-HH","19","","","","3"
"No worries","2005","Saxony-Anhalt","(Married) couple without C. ","32","0.126807818248832","0.0903491302260275","0.163266506271637","3"
"No worries","2005","Saxony-Anhalt","Single parent ","5","","","","3"
"No worries","2005","Saxony-Anhalt","Couple + C. LE 16 ","16","","","","3"
"No worries","2005","Saxony-Anhalt","Couple + C. GT 16 ","34","0.156041771249071","0.107758227683925","0.204325314814217","3"
"No worries","2005","Saxony-Anhalt","Couple + C. LE and GT 16","4","","","","3"
"No worries","2005","Thuringia","1-pers.-HH","21","","","","3"
"No worries","2005","Thuringia","(Married) couple without C. ","33","0.116382923385568","0.0792172714264006","0.153548575344735","3"
"No worries","2005","Thuringia","Single parent ","4","","","","3"
"No worries","2005","Thuringia","Couple + C. LE 16 ","22","","","","3"
"No worries","2005","Thuringia","Couple + C. GT 16 ","23","","","","3"
"No worries","2005","Thuringia","Couple + C. LE and GT 16","13","","","","3"
"Some worries","2005","Hesse","Single parent ","28","","","","2"
"Some worries","2005","Schleswig-Holstein","1-pers.-HH","33","0.326567868290191","0.232266079436862","0.420869657143521","2"
"Some worries","2005","Schleswig-Holstein","(Married) couple without C. ","97","0.500051265070497","0.438071762165819","0.562030767975176","2"
"Some worries","2005","Schleswig-Holstein","Single parent ","10","","","","2"
"Some worries","2005","Schleswig-Holstein","Couple + C. LE 16 ","49","0.380540305025277","0.292186358184023","0.468894251866532","2"
"Some worries","2005","Schleswig-Holstein","Couple + C. GT 16 ","36","0.379673124357534","0.283095292667781","0.476250956047288","2"
"Some worries","2005","Hamburg","Single parent ","8","","","","2"
"Some worries","2005","Hamburg","Couple + C. LE 16 ","32","0.809684889952282","0.688034712180266","0.931335067724298","2"
"Some worries","2005","Hamburg","Couple + C. GT 16 ","24","","","","2"
"Some worries","2005","Hamburg","Couple + C. LE and GT 16","11","","","","2"
"Some worries","2005","Lower Saxony","1-pers.-HH","118","0.470819241795265","0.405742920400105","0.535895563190425","2"
"Some worries","2005","Lower Saxony","(Married) couple without C. ","308","0.520088912024445","0.480279148921026","0.559898675127864","2"
"Some worries","2005","Lower Saxony","Single parent ","51","0.54915515100654","0.448567364563276","0.649742937449803","2"
"Some worries","2005","Lower Saxony","Couple + C. LE 16 ","182","0.497327619371658","0.444181392928747","0.550473845814569","2"
"Some worries","2005","Lower Saxony","Couple + C. GT 16 ","158","0.530864072216921","0.474765434748376","0.586962709685467","2"
"Some worries","2005","Lower Saxony","Couple + C. LE and GT 16","82","0.513237905842407","0.433516058285269","0.592959753399545","2"
"Some worries","2005","Bremen","1-pers.-HH","19","","","","2"
"Some worries","2005","Bremen","Single parent ","3","","","","2"
"Some worries","2005","Bremen","Couple + C. LE 16 ","11","","","","2"
"Some worries","2005","Bremen","Couple + C. GT 16 ","1","","","","2"
"Some worries","2005","Bremen","Couple + C. LE and GT 16","10","","","","2"
"Some worries","2005","North Rhine-Westphalia","1-pers.-HH","282","0.496269472948244","0.455402536291393","0.537136409605095","2"
"Some worries","2005","North Rhine-Westphalia","(Married) couple without C. ","823","0.512436383366914","0.487679963721348","0.537192803012479","2"
"Some worries","2005","North Rhine-Westphalia","Single parent ","108","0.542675039943579","0.472209002108197","0.613141077778962","2"
"Some worries","2005","North Rhine-Westphalia","Couple + C. LE 16 ","409","0.46690157485538","0.432691546675023","0.501111603035737","2"
"Some worries","2005","North Rhine-Westphalia","Couple + C. GT 16 ","355","0.492821713722086","0.456751795859307","0.528891631584865","2"
"Some worries","2005","North Rhine-Westphalia","Couple + C. LE and GT 16","166","0.475826444993197","0.421779268576934","0.529873621409459","2"
"Some worries","2005","Hesse","1-pers.-HH","118","0.573971616963438","0.505947243964257","0.641995989962619","2"
"Some worries","2005","Hesse","(Married) couple without C. ","279","0.505408966745697","0.462436428199925","0.54838150529147","2"
"Some worries","2005","Hesse","Couple + C. LE 16 ","145","0.481850615572406","0.423324085323229","0.540377145821583","2"
"Some worries","2005","Hesse","Couple + C. GT 16 ","86","0.428272478715008","0.3555794569138","0.500965500516217","2"
"Some worries","2005","Hesse","Couple + C. LE and GT 16","52","0.603586826490218","0.501386879522312","0.705786773458123","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","1-pers.-HH","97","0.483012295118375","0.410413134857205","0.555611455379546","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","(Married) couple without C. ","194","0.460420530159656","0.409838212580965","0.511002847738347","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","Single parent ","25","","","","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","127","0.502788682079007","0.439923785755357","0.565653578402657","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","87","0.435365548757732","0.364680444109993","0.506050653405472","2"
"Some worries","2005","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","54","0.40112792976153","0.31451075460674","0.48774510491632","2"
"Some worries","2005","Baden-Württemberg","1-pers.-HH","179","0.559258243508802","0.505610873231881","0.612905613785723","2"
"Some worries","2005","Baden-Württemberg","(Married) couple without C. ","403","0.533414206611878","0.497875780034436","0.568952633189319","2"
"Some worries","2005","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","53","0.576262627454641","0.477924748656112","0.67460050625317","2"
"Some worries","2005","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","21","","","","2"
"Some worries","2005","Saxony-Anhalt","Couple + C. GT 16 ","115","0.526772531473274","0.460342454283803","0.593202608662744","2"
"Some worries","2005","Saxony-Anhalt","Couple + C. LE and GT 16","42","0.709176014573333","0.59877233629217","0.819579692854497","2"
"Some worries","2005","Thuringia","1-pers.-HH","52","0.449001598853302","0.35963530996136","0.538367887745245","2"
"Some worries","2005","Thuringia","(Married) couple without C. ","144","0.541800099243391","0.484055401827157","0.599544796659624","2"
"Some worries","2005","Schleswig-Holstein","Couple + C. LE and GT 16","28","","","","2"
"Some worries","2005","Hamburg","1-pers.-HH","47","0.617324375766059","0.505056900674851","0.729591850857268","2"
"Some worries","2005","Hamburg","(Married) couple without C. ","53","0.490349354718897","0.392369411307929","0.588329298129866","2"
"Some worries","2005","Bremen","(Married) couple without C. ","23","","","","2"
"Some worries","2005","Baden-Württemberg","Single parent ","72","0.477438538529719","0.394699304117467","0.56017777294197","2"
"Some worries","2005","Baden-Württemberg","Couple + C. LE 16 ","283","0.552168405780113","0.509095293619513","0.595241517940714","2"
"Some worries","2005","Baden-Württemberg","Couple + C. GT 16 ","213","0.454795145291192","0.407341926691358","0.502248363891025","2"
"Some worries","2005","Baden-Württemberg","Couple + C. LE and GT 16","130","0.463745318283919","0.406934956760439","0.520555679807399","2"
"Some worries","2005","Bavaria","1-pers.-HH","213","0.540470915836599","0.49113675747967","0.589805074193528","2"
"Some worries","2005","Bavaria","(Married) couple without C. ","498","0.560869558705165","0.528800819628449","0.59293829778188","2"
"Some worries","2005","Bavaria","Single parent ","75","0.424805578058771","0.345700402310773","0.503910753806769","2"
"Some worries","2005","Bavaria","Couple + C. LE 16 ","304","0.494458735071031","0.454081760366811","0.534835709775251","2"
"Some worries","2005","Bavaria","Couple + C. GT 16 ","312","0.549673340664519","0.507749059542459","0.591597621786579","2"
"Some worries","2005","Bavaria","Couple + C. LE and GT 16","108","0.462573543441699","0.397854724441038","0.52729236244236","2"
"Some worries","2005","Berlin","1-pers.-HH","88","0.498825845968004","0.426580814199843","0.571070877736166","2"
"Some worries","2005","Berlin","(Married) couple without C. ","117","0.522863557682605","0.457307754859961","0.588419360505248","2"
"Some worries","2005","Berlin","Single parent ","30","0.46143151531097","0.335293335287775","0.587569695334166","2"
