"plj0047","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2001","66 and older","(2a) intermediate vocational","99","0.243289875376539","0.199090045668922","0.287489705084155"
"Big worries","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Big worries","2001","66 and older","(2c_voc) vocational maturity certificate","37","0.243180925329107","0.17134385782698","0.315017992831233"
"Big worries","2001","66 and older","(3a) lower tertiary education","92","0.419677593345787","0.35355745320443","0.485797733487143"
"Big worries","2001","66 and older","(3b) higher tertiary education","77","0.369459605413116","0.303708530611624","0.435210680214607"
"Some worries","2001","16-34 y.","(0) in school","223","0.428987090305209","0.38731996652688","0.470654214083537"
"Some worries","2001","16-34 y.","(1a) inadequately completed","","","",""
"Some worries","2001","16-34 y.","(1b) general elementary school","272","0.429014152006245","0.390087166589935","0.467941137422556"
"Some worries","2001","16-34 y.","(1c) basic vocational qualification","431","0.476281333608287","0.444302758937923","0.508259908278651"
"Some worries","2001","16-34 y.","(2b) intermediate general qualification","265","0.472581459727041","0.430276894513504","0.514886024940579"
"Some worries","2001","16-34 y.","(2a) intermediate vocational","809","0.486461705465992","0.462271647265934","0.51065176366605"
"Some worries","2001","16-34 y.","(2c_gen) general maturity certificate","302","0.435574330754927","0.397917350230405","0.47323131127945"
"Some worries","2001","16-34 y.","(2c_voc) vocational maturity certificate","255","0.443691610096112","0.402095164206047","0.485288055986176"
"Some worries","2001","16-34 y.","(3a) lower tertiary education","150","0.563673991296296","0.504845688875467","0.622502293717126"
"Some worries","2001","16-34 y.","(3b) higher tertiary education","175","0.50589064530443","0.453882211327047","0.557899079281812"
"Some worries","2001","35-65 y.","(0) in school","","","",""
"Some worries","2001","35-65 y.","(1a) inadequately completed","92","0.516819203610518","0.44613512022155","0.587503286999485"
"Some worries","2001","35-65 y.","(1b) general elementary school","508","0.481522782832094","0.451528205427975","0.511517360236214"
"Some worries","2001","35-65 y.","(1c) basic vocational qualification","2182","0.498858315342209","0.484028854306906","0.513687776377512"
"Some worries","2001","35-65 y.","(2b) intermediate general qualification","45","0.594921569423462","0.490560614341689","0.699282524505236"
"Some worries","2001","35-65 y.","(2a) intermediate vocational","1510","0.4910055953047","0.473356132207315","0.508655058402085"
"Some worries","2001","35-65 y.","(2c_gen) general maturity certificate","50","0.491773776069783","0.397921229671408","0.585626322468158"
"Some worries","2001","35-65 y.","(2c_voc) vocational maturity certificate","378","0.491703082078727","0.456345896790114","0.527060267367339"
"Some worries","2001","35-65 y.","(3a) lower tertiary education","556","0.495059460155571","0.465526754732457","0.524592165578685"
"Some worries","2001","35-65 y.","(3b) higher tertiary education","656","0.464926480657328","0.438649290942444","0.491203670372212"
"Some worries","2001","66 and older","(0) in school","","","",""
"Some worries","2001","66 and older","(1a) inadequately completed","32","0.473252019183736","0.351874267055597","0.594629771311874"
"Some worries","2001","66 and older","(1b) general elementary school","376","0.476554727209838","0.441277474155546","0.51183198026413"
"Some worries","2001","66 and older","(1c) basic vocational qualification","760","0.489011845962607","0.464316743468497","0.513706948456716"
"Some worries","2001","66 and older","(2b) intermediate general qualification","","","",""
"Some worries","2001","66 and older","(2a) intermediate vocational","198","0.571724741020318","0.520750731918441","0.622698750122195"
"Some worries","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Some worries","2001","66 and older","(2c_voc) vocational maturity certificate","66","0.540727513271657","0.45728021967023","0.624174806873084"
"Some worries","2001","66 and older","(3a) lower tertiary education","88","0.399570929821875","0.333945977354949","0.4651958822888"
"Some worries","2001","66 and older","(3b) higher tertiary education","84","0.390319263249767","0.32386480105476","0.456773725444774"
"No worries","2001","16-34 y.","(0) in school","95","0.189161841751208","0.1561908277398","0.222132855762616"
"No worries","2001","16-34 y.","(1a) inadequately completed","","","",""
"No worries","2001","16-34 y.","(1b) general elementary school","141","0.225200636974234","0.192347130738737","0.258054143209731"
"No worries","2001","16-34 y.","(1c) basic vocational qualification","168","0.180541594491161","0.155913523908207","0.205169665074115"
"No worries","2001","16-34 y.","(2b) intermediate general qualification","86","0.165126247437207","0.133664005994033","0.196588488880382"
"No worries","2001","16-34 y.","(2a) intermediate vocational","223","0.147549605095281","0.13038516066857","0.164714049521992"
"No worries","2001","16-34 y.","(2c_gen) general maturity certificate","74","0.120652506825659","0.0959148012535763","0.145390212397743"
"No worries","2001","16-34 y.","(2c_voc) vocational maturity certificate","52","0.101054733709807","0.0758197651670003","0.126289702252613"
"No worries","2001","16-34 y.","(3a) lower tertiary education","","","",""
"No worries","2001","16-34 y.","(3b) higher tertiary education","","","",""
"No worries","2001","35-65 y.","(0) in school","","","",""
"No worries","2001","35-65 y.","(1a) inadequately completed","42","0.206426300010765","0.149176546125381","0.263676053896148"
"No worries","2001","35-65 y.","(1b) general elementary school","207","0.18048939599427","0.157402123800985","0.203576668187555"
"No worries","2001","35-65 y.","(1c) basic vocational qualification","715","0.164019434518644","0.153036908499945","0.175001960537343"
"No worries","2001","35-65 y.","(2b) intermediate general qualification","","","",""
"No worries","2001","35-65 y.","(2a) intermediate vocational","391","0.129874612734276","0.118006413545557","0.141742811922995"
"No worries","2001","35-65 y.","(2c_gen) general maturity certificate","","","",""
"No worries","2001","35-65 y.","(2c_voc) vocational maturity certificate","82","0.104447277332595","0.0828170231954488","0.126077531469741"
"No worries","2001","35-65 y.","(3a) lower tertiary education","102","0.100962956293333","0.0831668801944474","0.118759032392219"
"No worries","2001","35-65 y.","(3b) higher tertiary education","151","0.120555972797412","0.103401455043031","0.137710490551793"
"No worries","2001","66 and older","(0) in school","","","",""
"No worries","2001","66 and older","(1a) inadequately completed","","","",""
"No worries","2001","66 and older","(1b) general elementary school","210","0.285503221738177","0.253601922375158","0.317404521101196"
"No worries","2001","66 and older","(1c) basic vocational qualification","364","0.238032156569669","0.216992828558474","0.259071484580863"
"No worries","2001","66 and older","(2b) intermediate general qualification","","","",""
"No worries","2001","66 and older","(2a) intermediate vocational","65","0.184985383603143","0.14498674483318","0.224984022373106"
"No worries","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"No worries","2001","66 and older","(2c_voc) vocational maturity certificate","34","0.216091561399236","0.147172495748434","0.285010627050039"
"No worries","2001","66 and older","(3a) lower tertiary education","34","0.180751476832339","0.129194200649073","0.232308753015604"
"No worries","2001","66 and older","(3b) higher tertiary education","46","0.240221131337117","0.182022586281175","0.29841967639306"
"Big worries","2002","16-34 y.","(0) in school","222","0.363650300984501","0.325413090776117","0.401887511192886"
"Big worries","2002","16-34 y.","(1a) inadequately completed","","","",""
"Big worries","2002","16-34 y.","(1b) general elementary school","140","0.263137424265297","0.225613796893207","0.300661051637387"
"Big worries","2002","16-34 y.","(1c) basic vocational qualification","221","0.267706466144915","0.237252622990617","0.298160309299213"
"Big worries","2002","16-34 y.","(2b) intermediate general qualification","161","0.322366737686947","0.282348780296399","0.362384695077496"
"Big worries","2002","16-34 y.","(2a) intermediate vocational","406","0.277746129751474","0.25539836583241","0.300093893670539"
"Big worries","2002","16-34 y.","(2c_gen) general maturity certificate","219","0.310502219723271","0.277321440496076","0.343682998950466"
"Big worries","2002","16-34 y.","(2c_voc) vocational maturity certificate","150","0.289262187873769","0.251471389301768","0.32705298644577"
"Big worries","2002","16-34 y.","(3a) lower tertiary education","65","0.24802875795221","0.195331274848074","0.300726241056345"
"Big worries","2002","16-34 y.","(3b) higher tertiary education","113","0.26269916135621","0.217672808959776","0.307725513752643"
"Big worries","2002","35-65 y.","(0) in school","","","",""
"Big worries","2002","35-65 y.","(1a) inadequately completed","41","0.313315732120778","0.244197170881983","0.382434293359573"
"Big worries","2002","35-65 y.","(1b) general elementary school","239","0.271748327124973","0.243938677500389","0.299557976749558"
"Big worries","2002","35-65 y.","(1c) basic vocational qualification","1132","0.280091147114529","0.266450551510649","0.293731742718409"
"Big worries","2002","35-65 y.","(2b) intermediate general qualification","32","0.350041720710852","0.253100326402078","0.446983115019625"
"Big worries","2002","35-65 y.","(2a) intermediate vocational","960","0.281354454601363","0.266206533958733","0.296502375243992"
"Big worries","2002","35-65 y.","(2c_gen) general maturity certificate","49","0.358715546097931","0.276895149428579","0.440535942767284"
"Big worries","2002","35-65 y.","(2c_voc) vocational maturity certificate","280","0.329558310544098","0.298831683788727","0.360284937299469"
"Big worries","2002","35-65 y.","(3a) lower tertiary education","393","0.289320290166438","0.26465210788238","0.313988472450497"
"Big worries","2002","35-65 y.","(3b) higher tertiary education","668","0.316253615639308","0.296288836746773","0.336218394531844"
"Big worries","2002","66 and older","(0) in school","","","",""
"Big worries","2002","66 and older","(1a) inadequately completed","","","",""
"Big worries","2002","66 and older","(1b) general elementary school","162","0.228059679398459","0.198051182658091","0.258068176138827"
"Big worries","2002","66 and older","(1c) basic vocational qualification","402","0.246068568582016","0.225235391239847","0.266901745924186"
"Big worries","2002","66 and older","(2b) intermediate general qualification","","","",""
"Big worries","2002","66 and older","(2a) intermediate vocational","99","0.241109474238503","0.198818419231474","0.283400529245531"
