"plj0047","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2008","Part Time","(2c_gen) general maturity certificate","71","0.306132070926947","0.251954626528734","0.360309515325159"
"Big worries","2008","Part Time","(2c_voc) vocational maturity certificate","80","0.207958790299553","0.168674519773054","0.247243060826052"
"Big worries","2008","Part Time","(3a) lower tertiary education","78","0.253092458080411","0.205967905598206","0.300217010562616"
"Big worries","2008","Part Time","(3b) higher tertiary education","123","0.268076512672431","0.231519494588998","0.304633530755864"
"Big worries","2008","Not Working","(0) in school","76","0.28823698829968","0.235925821097642","0.340548155501718"
"Big worries","2008","Not Working","(1a) inadequately completed","27","","",""
"Big worries","2008","Not Working","(1b) general elementary school","221","0.222366274312746","0.196809289308454","0.247923259317037"
"Big worries","2008","Not Working","(1c) basic vocational qualification","623","0.236484915404217","0.220343017422956","0.252626813385478"
"Big worries","2008","Not Working","(2b) intermediate general qualification","52","0.310698488097175","0.24540894610743","0.37598803008692"
"Big worries","2008","Not Working","(2a) intermediate vocational","286","0.2358045255379","0.211333764695108","0.260275286380692"
"Big worries","2008","Not Working","(2c_gen) general maturity certificate","66","0.249020688719034","0.201565418482843","0.296475958955225"
"Big worries","2008","Not Working","(2c_voc) vocational maturity certificate","86","0.263063379155504","0.217067171515625","0.309059586795383"
"Big worries","2008","Not Working","(3a) lower tertiary education","124","0.251480406314905","0.213788954759072","0.289171857870738"
"Big worries","2008","Not Working","(3b) higher tertiary education","151","0.234962227630886","0.202318401751809","0.267606053509962"
"Some worries","2008","Full Time","(0) in school","1","","",""
"Some worries","2008","Full Time","(1a) inadequately completed","21","","",""
"Some worries","2008","Full Time","(1b) general elementary school","129","0.47989639254213","0.419516978722953","0.540275806361308"
"Some worries","2008","Full Time","(1c) basic vocational qualification","860","0.535268368189813","0.51091341903104","0.559623317348587"
"Some worries","2008","Full Time","(2b) intermediate general qualification","100","0.564399344720334","0.488743300208807","0.640055389231862"
"Some worries","2008","Full Time","(2a) intermediate vocational","1236","0.52756771481147","0.50695304491431","0.54818238470863"
"Some worries","2008","Full Time","(2c_gen) general maturity certificate","73","0.512832290766946","0.430330103345379","0.595334478188512"
"Some worries","2008","Full Time","(2c_voc) vocational maturity certificate","408","0.612472055895988","0.575908320680319","0.649035791111658"
"Some worries","2008","Full Time","(3a) lower tertiary education","505","0.613731287278492","0.580117730591102","0.647344843965882"
"Some worries","2008","Full Time","(3b) higher tertiary education","798","0.600120767873326","0.573891906078968","0.626349629667684"
"Some worries","2008","Part Time","(0) in school","37","0.669500015785425","0.555145734150631","0.783854297420219"
"Some worries","2008","Part Time","(1a) inadequately completed","20","","",""
"Some worries","2008","Part Time","(1b) general elementary school","131","0.387015480571018","0.330957427031234","0.443073534110801"
"Some worries","2008","Part Time","(1c) basic vocational qualification","491","0.516846149107548","0.485102782715078","0.548589515500019"
"Some worries","2008","Part Time","(2b) intermediate general qualification","60","0.487705397790061","0.400079646285282","0.575331149294841"
"Some worries","2008","Part Time","(2a) intermediate vocational","723","0.587230830874843","0.559592978787038","0.614868682962648"
"Some worries","2008","Part Time","(2c_gen) general maturity certificate","164","0.571864580973797","0.513699428424737","0.630029733522857"
"Some worries","2008","Part Time","(2c_voc) vocational maturity certificate","259","0.613015437187003","0.565870106236464","0.660160768137543"
"Some worries","2008","Part Time","(3a) lower tertiary education","191","0.552678944846303","0.498787435772892","0.606570453919715"
"Some worries","2008","Part Time","(3b) higher tertiary education","349","0.558131072057887","0.517146220056276","0.599115924059499"
"Some worries","2008","Not Working","(0) in school","138","0.467510361594958","0.409886408509796","0.525134314680121"
"Some worries","2008","Not Working","(1a) inadequately completed","55","0.48773509702986","0.395978991883682","0.579491202176037"
"Some worries","2008","Not Working","(1b) general elementary school","508","0.50521435652394","0.474486377258941","0.53594233578894"
"Some worries","2008","Not Working","(1c) basic vocational qualification","1424","0.541273235768869","0.522344161211125","0.560202310326614"
"Some worries","2008","Not Working","(2b) intermediate general qualification","104","0.498323187195577","0.427782936526531","0.568863437864624"
"Some worries","2008","Not Working","(2a) intermediate vocational","653","0.58960393342717","0.561247542507271","0.61796032434707"
"Some worries","2008","Not Working","(2c_gen) general maturity certificate","193","0.543990233179029","0.489334544244771","0.598645922113287"
"Some worries","2008","Not Working","(2c_voc) vocational maturity certificate","186","0.529999106814782","0.477859990073107","0.582138223556457"
"Some worries","2008","Not Working","(3a) lower tertiary education","281","0.54642246652979","0.503173150762063","0.589671782297517"
"Some worries","2008","Not Working","(3b) higher tertiary education","371","0.556126595969721","0.517872584607649","0.594380607331794"
"No worries","2008","Full Time","(0) in school","1","","",""
"No worries","2008","Full Time","(1a) inadequately completed","13","","",""
"No worries","2008","Full Time","(1b) general elementary school","71","0.230311701700739","0.179427184192042","0.281196219209436"
"No worries","2008","Full Time","(1c) basic vocational qualification","353","0.197333245359717","0.177898981818974","0.216767508900461"
"No worries","2008","Full Time","(2b) intermediate general qualification","35","0.205176520259106","0.143558847280914","0.266794193237298"
"No worries","2008","Full Time","(2a) intermediate vocational","501","0.241184219409187","0.223519362798784","0.258849076019589"
"No worries","2008","Full Time","(2c_gen) general maturity certificate","36","0.266680131796965","0.193687236397594","0.339673027196335"
"No worries","2008","Full Time","(2c_voc) vocational maturity certificate","124","0.183069263612878","0.154045332194024","0.212093195031733"
"No worries","2008","Full Time","(3a) lower tertiary education","141","0.199079772062634","0.171512818880286","0.226646725244983"
"No worries","2008","Full Time","(3b) higher tertiary education","265","0.213093458920572","0.191168321253724","0.235018596587419"
"No worries","2008","Part Time","(0) in school","8","","",""
"No worries","2008","Part Time","(1a) inadequately completed","9","","",""
"No worries","2008","Part Time","(1b) general elementary school","76","0.279320297047439","0.22768205069257","0.330958543402309"
"No worries","2008","Part Time","(1c) basic vocational qualification","185","0.190845261280047","0.165882875070136","0.215807647489958"
"No worries","2008","Part Time","(2b) intermediate general qualification","31","0.27276571074438","0.194688346185825","0.350843075302935"
"No worries","2008","Part Time","(2a) intermediate vocational","217","0.184972557558231","0.163176095546915","0.206769019569547"
"No worries","2008","Part Time","(2c_gen) general maturity certificate","43","0.122003348099256","0.0835301757985317","0.160476520399981"
"No worries","2008","Part Time","(2c_voc) vocational maturity certificate","71","0.179025772513444","0.141916819386978","0.21613472563991"
"No worries","2008","Part Time","(3a) lower tertiary education","58","0.194228597073286","0.151350379233306","0.237106814913265"
"No worries","2008","Part Time","(3b) higher tertiary education","92","0.173792415269682","0.142519487827045","0.205065342712318"
"No worries","2008","Not Working","(0) in school","74","0.244252650105362","0.194632302096433","0.293872998114291"
"No worries","2008","Not Working","(1a) inadequately completed","32","0.263890607993204","0.182984965389738","0.344796250596671"
"No worries","2008","Not Working","(1b) general elementary school","288","0.272419369163314","0.245057411250929","0.299781327075699"
"No worries","2008","Not Working","(1c) basic vocational qualification","615","0.222241848826914","0.206448316568965","0.238035381084863"
"No worries","2008","Not Working","(2b) intermediate general qualification","37","0.190978324707248","0.135523216779068","0.246433432635427"
"No worries","2008","Not Working","(2a) intermediate vocational","217","0.17459154103493","0.152708119266236","0.196474962803623"
"No worries","2008","Not Working","(2c_gen) general maturity certificate","60","0.206989078101937","0.162529427126527","0.251448729077347"
"No worries","2008","Not Working","(2c_voc) vocational maturity certificate","80","0.206937514029714","0.164617083557994","0.249257944501434"
"No worries","2008","Not Working","(3a) lower tertiary education","104","0.202097127155305","0.167211680790116","0.236982573520493"
"No worries","2008","Not Working","(3b) higher tertiary education","126","0.208911176399393","0.177610476416887","0.2402118763819"
"Big worries","2009","Full Time","(0) in school","","","",""
"Big worries","2009","Full Time","(1a) inadequately completed","5","","",""
"Big worries","2009","Full Time","(1b) general elementary school","42","0.25504932125266","0.199671551836106","0.310427090669214"
"Big worries","2009","Full Time","(1c) basic vocational qualification","277","0.190042449331603","0.169707808259916","0.21037709040329"
"Big worries","2009","Full Time","(2b) intermediate general qualification","26","","",""
"Big worries","2009","Full Time","(2a) intermediate vocational","393","0.191856981876239","0.175130940105066","0.208583023647412"
