"plj0047","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"No worries","2002","Mecklenburg-Western Pomerania","Full Time","40","0.230337420153039","0.17615772790751","0.284517112398568","3"
"No worries","2002","Mecklenburg-Western Pomerania","Part Time","17","","","","3"
"No worries","2002","Mecklenburg-Western Pomerania","Not Working","20","","","","3"
"No worries","2002","Saxony","Full Time","124","0.221946073953696","0.191571357771172","0.25232079013622","3"
"No worries","2002","Saxony","Part Time","49","0.169809655324697","0.1280806602772","0.211538650372193","3"
"No worries","2002","Saxony","Not Working","101","0.161140878720789","0.132224116070561","0.190057641371018","3"
"No worries","2002","Saxony-Anhalt","Full Time","54","0.166143674017706","0.129297484934537","0.202989863100875","3"
"No worries","2002","Saxony-Anhalt","Part Time","24","","","","3"
"No worries","2002","Saxony-Anhalt","Not Working","73","0.180622024510251","0.142731728858751","0.21851232016175","3"
"No worries","2002","Thuringia","Full Time","51","0.13171393856264","0.0990591582858133","0.164368718839466","3"
"No worries","2002","Thuringia","Part Time","31","0.2032718612219","0.143817260498974","0.262726461944826","3"
"No worries","2002","Thuringia","Not Working","41","0.117984814885015","0.0854646094878692","0.150505020282161","3"
"Some worries","2002","Hamburg","Part Time","48","0.5974845155817","0.489343817527547","0.705625213635854","2"
"Some worries","2002","Hamburg","Not Working","70","0.606542633746246","0.51686685186229","0.696218415630203","2"
"Some worries","2002","Lower Saxony","Full Time","458","0.56416176076539","0.529473881304551","0.598849640226229","2"
"Some worries","2002","Lower Saxony","Part Time","250","0.570381085113759","0.524846181768589","0.61591598845893","2"
"Some worries","2002","Lower Saxony","Not Working","404","0.539450821472922","0.50353827784968","0.575363365096163","2"
"Some worries","2002","Bremen","Full Time","35","0.481292624473895","0.365881503934249","0.59670374501354","2"
"Some worries","2002","Schleswig-Holstein","Full Time","134","0.469814444283373","0.411972590571043","0.527656297995702","2"
"Some worries","2002","Schleswig-Holstein","Part Time","93","0.546586368500537","0.473860565860052","0.619312171141022","2"
"Some worries","2002","Schleswig-Holstein","Not Working","108","0.419847393772008","0.359390620656696","0.480304166887319","2"
"Some worries","2002","Hamburg","Full Time","88","0.656837188286417","0.576750528218849","0.736923848353985","2"
"Some worries","2002","Bremen","Part Time","18","","","","2"
"Some worries","2002","Bremen","Not Working","28","","","","2"
"Some worries","2002","North Rhine-Westphalia","Full Time","1099","0.564395826253452","0.542343145465459","0.586448507041445","2"
"Some worries","2002","North Rhine-Westphalia","Part Time","612","0.559628979418251","0.530760866925672","0.588497091910831","2"
"Some worries","2002","North Rhine-Westphalia","Not Working","928","0.516297064087016","0.492983164287511","0.539610963886521","2"
"Some worries","2002","Hesse","Full Time","416","0.567569026881191","0.530868963763517","0.604269089998866","2"
"Some worries","2002","Hesse","Part Time","231","0.54521874910362","0.496662617993349","0.59377488021389","2"
"Some worries","2002","Hesse","Not Working","277","0.500629718378358","0.457900506861568","0.543358929895149","2"
"Some worries","2002","Rhineland-Palatinate,Saarland","Full Time","271","0.528223780749437","0.484856099986466","0.571591461512408","2"
"Some worries","2002","Rhineland-Palatinate,Saarland","Part Time","155","0.449200359686846","0.39520503430224","0.503195685071452","2"
"Some worries","2002","Rhineland-Palatinate,Saarland","Not Working","251","0.469063795992614","0.426617679892306","0.511509912092922","2"
"Some worries","2002","Baden-Württemberg","Full Time","650","0.54396321083489","0.515521209679484","0.572405211990296","2"
"Some worries","2002","Baden-Württemberg","Part Time","389","0.527887434719806","0.4909052543001","0.564869615139511","2"
"Some worries","2002","Berlin","Not Working","123","0.418066169439167","0.360901935243991","0.475230403634343","2"
"Some worries","2002","Brandenburg","Full Time","238","0.603116925154962","0.55511112745754","0.651122722852383","2"
"Some worries","2002","Brandenburg","Part Time","109","0.605760281908522","0.532082706821168","0.679437856995876","2"
"Some worries","2002","Brandenburg","Not Working","202","0.503095888301008","0.453663283588159","0.552528493013857","2"
"Some worries","2002","Mecklenburg-Western Pomerania","Full Time","119","0.447893634679322","0.383904988633991","0.511882280724652","2"
"Some worries","2002","Mecklenburg-Western Pomerania","Part Time","55","0.521345842154556","0.426693780658849","0.615997903650263","2"
"Some worries","2002","Mecklenburg-Western Pomerania","Not Working","87","0.451038999604971","0.377525084773043","0.524552914436899","2"
"Some worries","2002","Saxony","Full Time","404","0.536698745698745","0.500250160607355","0.573147330790135","2"
"Some worries","2002","Saxony-Anhalt","Not Working","219","0.534454415724279","0.485325527222457","0.5835833042261","2"
"Some worries","2002","Thuringia","Full Time","233","0.574275902718531","0.526531342624579","0.622020462812483","2"
"Some worries","2002","Thuringia","Part Time","102","0.526573992864123","0.452809473687146","0.600338512041101","2"
"Some worries","2002","Thuringia","Not Working","214","0.571137382175579","0.521245305567002","0.621029458784156","2"
"Some worries","2002","Baden-Württemberg","Not Working","503","0.540134522965692","0.507912210317239","0.572356835614145","2"
"Some worries","2002","Bavaria","Full Time","809","0.576302116044755","0.550537109048783","0.602067123040728","2"
"Some worries","2002","Bavaria","Part Time","437","0.558015588927614","0.523472236648971","0.592558941206257","2"
"Some worries","2002","Bavaria","Not Working","611","0.592144040432839","0.562390781804742","0.621897299060935","2"
"Some worries","2002","Berlin","Full Time","187","0.535044189773699","0.483449912600468","0.586638466946929","2"
"Some worries","2002","Berlin","Part Time","81","0.484748796357559","0.41173923895897","0.557758353756148","2"
"Some worries","2002","Saxony","Part Time","163","0.532408924904501","0.47695610107983","0.587861748729171","2"
"Some worries","2002","Saxony","Not Working","341","0.562889854804411","0.523876846085692","0.60190286352313","2"
"Some worries","2002","Saxony-Anhalt","Full Time","220","0.554403413151645","0.505200713421087","0.603606112882204","2"
"Some worries","2002","Saxony-Anhalt","Part Time","98","0.539969774891942","0.466752088986203","0.61318746079768","2"
"Big worries","2003","Schleswig-Holstein","Full Time","48","0.176989444122215","0.131380676615735","0.222598211628696","1"
"Big worries","2003","Schleswig-Holstein","Part Time","27","","","","1"
"Big worries","2003","Schleswig-Holstein","Not Working","32","0.127850740053803","0.0861227401323465","0.169578739975259","1"
"Big worries","2003","Hamburg","Full Time","16","","","","1"
"Big worries","2003","Hamburg","Part Time","13","","","","1"
"Big worries","2003","Hamburg","Not Working","16","","","","1"
"Big worries","2003","Lower Saxony","Full Time","165","0.239160001268492","0.208152138936548","0.270167863600435","1"
"Big worries","2003","Lower Saxony","Part Time","122","0.281842206146353","0.241081836080357","0.322602576212349","1"
"Big worries","2003","Lower Saxony","Not Working","149","0.219301783642731","0.188930300421701","0.249673266863762","1"
"Big worries","2003","Bremen","Full Time","17","","","","1"
"Big worries","2003","Bremen","Part Time","10","","","","1"
"Big worries","2003","Bremen","Not Working","25","","","","1"
"Big worries","2003","North Rhine-Westphalia","Full Time","444","0.253331833669216","0.233116034524712","0.27354763281372","1"
"Big worries","2003","Hesse","Part Time","67","0.168021798681303","0.130078728979664","0.205964868382943","1"
"Big worries","2003","Hesse","Not Working","99","0.192166451167774","0.156955700795229","0.227377201540319","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","Full Time","99","0.18561135779313","0.151326469047903","0.219896246538357","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","Part Time","64","0.2153627104341","0.169454278517287","0.261271142350913","1"
"Big worries","2003","Rhineland-Palatinate,Saarland","Not Working","109","0.213209625376634","0.178696651626737","0.247722599126531","1"
"Big worries","2003","Baden-Württemberg","Full Time","202","0.218878828373755","0.194410412152751","0.24334724459476","1"
"Big worries","2003","Baden-Württemberg","Part Time","139","0.209979962055304","0.179501432324415","0.240458491786193","1"
"Big worries","2003","Baden-Württemberg","Not Working","191","0.226038601276323","0.198620947520049","0.253456255032597","1"
"Big worries","2003","Bavaria","Full Time","285","0.236473020115784","0.213419044572786","0.259526995658782","1"
"Big worries","2003","Bavaria","Part Time","174","0.222260495765929","0.192913130271897","0.25160786125996","1"
"Big worries","2003","Bavaria","Not Working","196","0.180841162889437","0.157381566956217","0.204300758822657","1"
"Big worries","2003","North Rhine-Westphalia","Part Time","279","0.259814640751653","0.234004856551383","0.285624424951923","1"
"Big worries","2003","North Rhine-Westphalia","Not Working","424","0.266675783867059","0.245903296239493","0.287448271494624","1"
"Big worries","2003","Hesse","Full Time","119","0.217942123063379","0.185956991608601","0.249927254518157","1"
"Big worries","2003","Berlin","Full Time","102","0.278891491104897","0.230652636042143","0.327130346167651","1"
"Big worries","2003","Berlin","Part Time","64","0.391917602696272","0.323222492130883","0.460612713261661","1"
"Big worries","2003","Berlin","Not Working","121","0.402104331343546","0.346804131751708","0.457404530935384","1"
"Big worries","2003","Brandenburg","Full Time","88","0.244915474505647","0.201677813646483","0.28815313536481","1"
"Big worries","2003","Brandenburg","Part Time","39","0.211423416482154","0.149495233589216","0.273351599375091","1"
"Big worries","2003","Brandenburg","Not Working","106","0.283146365007081","0.238884745937885","0.327407984076278","1"
"Big worries","2003","Mecklenburg-Western Pomerania","Full Time","61","0.260927585315837","0.20289923226809","0.318955938363584","1"
"Big worries","2003","Mecklenburg-Western Pomerania","Part Time","26","","","","1"
"Big worries","2003","Mecklenburg-Western Pomerania","Not Working","48","0.257651721868318","0.194800750193569","0.320502693543066","1"
"Big worries","2003","Saxony","Full Time","127","0.169724801065028","0.141509978627561","0.197939623502494","1"
"Big worries","2003","Saxony","Part Time","58","0.166268839727574","0.124484203933481","0.208053475521668","1"
"Big worries","2003","Saxony","Not Working","141","0.230899148311619","0.197781788215774","0.264016508407464","1"
"Big worries","2003","Saxony-Anhalt","Full Time","93","0.229453915951386","0.18660949528198","0.272298336620791","1"
"Big worries","2003","Saxony-Anhalt","Part Time","41","0.234083905331902","0.168880998318063","0.299286812345741","1"
"Big worries","2003","Saxony-Anhalt","Not Working","89","0.223945650339734","0.183193319910167","0.264697980769301","1"
"Big worries","2003","Thuringia","Full Time","84","0.189801727196987","0.150732182951958","0.228871271442016","1"
"Big worries","2003","Thuringia","Part Time","51","0.268591754601527","0.204894915258566","0.332288593944488","1"
"Big worries","2003","Thuringia","Not Working","122","0.336317218017948","0.288939816673864","0.383694619362033","1"
"No worries","2003","Hamburg","Part Time","15","","","","3"
"No worries","2003","Hamburg","Full Time","29","","","","3"
"No worries","2003","Schleswig-Holstein","Not Working","116","0.435885591528236","0.373920029884175","0.497851153172298","3"
"No worries","2003","Schleswig-Holstein","Part Time","44","0.249700358448104","0.181115329229643","0.318285387666564","3"
"No worries","2003","Schleswig-Holstein","Full Time","105","0.356810100335496","0.299562125400746","0.414058075270247","3"
"No worries","2003","Hamburg","Not Working","34","0.316886171168562","0.229138743191895","0.40463359914523","3"
"No worries","2003","Lower Saxony","Full Time","141","0.20950185133953","0.179920007050289","0.239083695628771","3"
"No worries","2003","Lower Saxony","Part Time","81","0.182700182130479","0.147690726675789","0.21770963758517","3"
"No worries","2003","Lower Saxony","Not Working","185","0.250788020337273","0.218971031454345","0.282605009220202","3"
"No worries","2003","Bremen","Full Time","14","","","","3"
"No worries","2003","Bremen","Part Time","9","","","","3"
"No worries","2003","Bremen","Not Working","18","","","","3"
"No worries","2003","North Rhine-Westphalia","Full Time","342","0.185551506131544","0.167482000659759","0.203621011603329","3"
