"plj0047","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","1992","Bavaria","(1c) basic vocational qualification","12","","",""
"No worries","1992","Bavaria","(2b) intermediate general qualification","1","","",""
"No worries","1992","Bavaria","(2a) intermediate vocational","1","","",""
"No worries","1992","Bavaria","(2c_gen) general maturity certificate","1","","",""
"No worries","1992","Bavaria","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1992","Bavaria","(3a) lower tertiary education","","","",""
"No worries","1992","Bavaria","(3b) higher tertiary education","1","","",""
"No worries","1992","Berlin","(0) in school","","","",""
"No worries","1992","Berlin","(1a) inadequately completed","","","",""
"No worries","1992","Berlin","(1b) general elementary school","1","","",""
"No worries","1992","Berlin","(1c) basic vocational qualification","1","","",""
"No worries","1992","Berlin","(2b) intermediate general qualification","","","",""
"No worries","1992","Berlin","(2a) intermediate vocational","","","",""
"No worries","1992","Berlin","(2c_gen) general maturity certificate","","","",""
"No worries","1992","Berlin","(2c_voc) vocational maturity certificate","1","","",""
"No worries","1992","Berlin","(3a) lower tertiary education","","","",""
"No worries","1992","Berlin","(3b) higher tertiary education","","","",""
"No worries","1992","Brandenburg","(0) in school","","","",""
"No worries","1992","Brandenburg","(1a) inadequately completed","","","",""
"No worries","1992","Brandenburg","(1b) general elementary school","","","",""
"No worries","1992","Brandenburg","(1c) basic vocational qualification","","","",""
"No worries","1992","Brandenburg","(2b) intermediate general qualification","","","",""
"No worries","1992","Brandenburg","(2a) intermediate vocational","","","",""
"No worries","1992","Brandenburg","(2c_gen) general maturity certificate","","","",""
"No worries","1992","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","Brandenburg","(3a) lower tertiary education","","","",""
"No worries","1992","Brandenburg","(3b) higher tertiary education","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"No worries","1992","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"No worries","1992","Saxony","(0) in school","","","",""
"No worries","1992","Saxony","(1a) inadequately completed","","","",""
"No worries","1992","Saxony","(1b) general elementary school","","","",""
"No worries","1992","Saxony","(1c) basic vocational qualification","","","",""
"No worries","1992","Saxony","(2b) intermediate general qualification","","","",""
"No worries","1992","Saxony","(2a) intermediate vocational","","","",""
"No worries","1992","Saxony","(2c_gen) general maturity certificate","","","",""
"No worries","1992","Saxony","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","Saxony","(3a) lower tertiary education","","","",""
"No worries","1992","Saxony","(3b) higher tertiary education","","","",""
"No worries","1992","Saxony-Anhalt","(0) in school","","","",""
"No worries","1992","Saxony-Anhalt","(1a) inadequately completed","","","",""
"No worries","1992","Saxony-Anhalt","(1b) general elementary school","","","",""
"No worries","1992","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"No worries","1992","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"No worries","1992","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"No worries","1992","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"No worries","1992","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"No worries","1992","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"No worries","1992","Thuringia","(0) in school","","","",""
"No worries","1992","Thuringia","(1a) inadequately completed","","","",""
"No worries","1992","Thuringia","(1b) general elementary school","","","",""
"No worries","1992","Thuringia","(1c) basic vocational qualification","","","",""
"No worries","1992","Thuringia","(2b) intermediate general qualification","","","",""
"No worries","1992","Thuringia","(2a) intermediate vocational","","","",""
"No worries","1992","Thuringia","(2c_gen) general maturity certificate","","","",""
"No worries","1992","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"No worries","1992","Thuringia","(3a) lower tertiary education","","","",""
"No worries","1992","Thuringia","(3b) higher tertiary education","","","",""
"Big worries","1993","Schleswig-Holstein","(0) in school","","","",""
"Big worries","1993","Schleswig-Holstein","(1a) inadequately completed","2","","",""
"Big worries","1993","Schleswig-Holstein","(1b) general elementary school","9","","",""
"Big worries","1993","Schleswig-Holstein","(1c) basic vocational qualification","2","","",""
"Big worries","1993","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Big worries","1993","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Big worries","1993","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Big worries","1993","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1993","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Big worries","1993","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Big worries","1993","Hamburg","(0) in school","","","",""
"Big worries","1993","Hamburg","(1a) inadequately completed","1","","",""
"Big worries","1993","Hamburg","(1b) general elementary school","4","","",""
"Big worries","1993","Hamburg","(1c) basic vocational qualification","2","","",""
"Big worries","1993","Hamburg","(2b) intermediate general qualification","","","",""
"Big worries","1993","Hamburg","(2a) intermediate vocational","1","","",""
"Big worries","1993","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Big worries","1993","Hamburg","(2c_voc) vocational maturity certificate","1","","",""
"Big worries","1993","Hamburg","(3a) lower tertiary education","","","",""
"Big worries","1993","Hamburg","(3b) higher tertiary education","","","",""
"Big worries","1993","Lower Saxony","(0) in school","1","","",""
"Big worries","1993","Lower Saxony","(1a) inadequately completed","23","","",""
"Big worries","1993","Lower Saxony","(1b) general elementary school","25","","",""
"Big worries","1993","Lower Saxony","(1c) basic vocational qualification","12","","",""
"Big worries","1993","Lower Saxony","(2b) intermediate general qualification","6","","",""
"Big worries","1993","Lower Saxony","(2a) intermediate vocational","3","","",""
"Big worries","1993","Lower Saxony","(2c_gen) general maturity certificate","4","","",""
"Big worries","1993","Lower Saxony","(2c_voc) vocational maturity certificate","4","","",""
"Big worries","1993","Lower Saxony","(3a) lower tertiary education","1","","",""
"Big worries","1993","Lower Saxony","(3b) higher tertiary education","","","",""
"Big worries","1993","Bremen","(0) in school","","","",""
"Big worries","1993","Bremen","(1a) inadequately completed","1","","",""
"Big worries","1993","Bremen","(1b) general elementary school","1","","",""
"Big worries","1993","Bremen","(1c) basic vocational qualification","3","","",""
"Big worries","1993","Bremen","(2b) intermediate general qualification","","","",""
"Big worries","1993","Bremen","(2a) intermediate vocational","3","","",""
"Big worries","1993","Bremen","(2c_gen) general maturity certificate","","","",""
"Big worries","1993","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Big worries","1993","Bremen","(3a) lower tertiary education","","","",""
"Big worries","1993","Bremen","(3b) higher tertiary education","","","",""
"Big worries","1993","North Rhine-Westphalia","(0) in school","8","","",""
"Big worries","1993","North Rhine-Westphalia","(1a) inadequately completed","91","0.623317308243724","0.547522284964245","0.699112331523203"
"Big worries","1993","North Rhine-Westphalia","(1b) general elementary school","117","0.619242507429474","0.551946747373223","0.686538267485724"
"Big worries","1993","North Rhine-Westphalia","(1c) basic vocational qualification","40","0.503708325869211","0.404208966773818","0.603207684964603"
"Big worries","1993","North Rhine-Westphalia","(2b) intermediate general qualification","9","","",""
"Big worries","1993","North Rhine-Westphalia","(2a) intermediate vocational","11","","",""
"Big worries","1993","North Rhine-Westphalia","(2c_gen) general maturity certificate","25","","",""
"Big worries","1993","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","12","","",""
"Big worries","1993","North Rhine-Westphalia","(3a) lower tertiary education","1","","",""
"Big worries","1993","North Rhine-Westphalia","(3b) higher tertiary education","4","","",""
"Big worries","1993","Hesse","(0) in school","1","","",""
"Big worries","1993","Hesse","(1a) inadequately completed","18","","",""
"Big worries","1993","Hesse","(1b) general elementary school","29","","",""
"Big worries","1993","Hesse","(1c) basic vocational qualification","11","","",""
"Big worries","1993","Hesse","(2b) intermediate general qualification","5","","",""
"Big worries","1993","Hesse","(2a) intermediate vocational","","","",""
"Big worries","1993","Hesse","(2c_gen) general maturity certificate","8","","",""
"Big worries","1993","Hesse","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","1993","Hesse","(3a) lower tertiary education","1","","",""
"Big worries","1993","Hesse","(3b) higher tertiary education","1","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(1a) inadequately completed","6","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(1b) general elementary school","11","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","3","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","4","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","2","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Big worries","1993","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Big worries","1993","Baden-Württemberg","(0) in school","8","","",""
"Big worries","1993","Baden-Württemberg","(1a) inadequately completed","85","0.460979560441716","0.389342943073518","0.532616177809914"
