"plj0047","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Some worries","2000","35-65 y.","Brandenburg","292","0.519316622579467","0.478046139009994","0.560587106148939"
"Some worries","2000","35-65 y.","Mecklenburg-Western Pomerania","177","0.538367150678965","0.482601531028387","0.594132770329543"
"Some worries","2000","35-65 y.","Saxony","576","0.575674818079038","0.545118355260079","0.606231280897996"
"Some worries","2000","35-65 y.","Saxony-Anhalt","322","0.5223995429543","0.482890394765087","0.561908691143512"
"Some worries","2000","35-65 y.","Thuringia","328","0.540367054539863","0.499667762394938","0.581066346684787"
"Some worries","2000","66 and older","Schleswig-Holstein","52","0.486372827802339","0.398400538041544","0.574345117563135"
"Some worries","2000","66 and older","Hamburg","22","","",""
"Some worries","2000","66 and older","Lower Saxony","171","0.506786319957445","0.451750117645023","0.561822522269867"
"Some worries","2000","66 and older","Bremen","19","","",""
"Some worries","2000","66 and older","North Rhine-Westphalia","359","0.486600328413392","0.450829297925248","0.522371358901536"
"Some worries","2000","66 and older","Hesse","105","0.443688161040583","0.381093328850055","0.506282993231111"
"Some worries","2000","66 and older","Rhineland-Palatinate,Saarland","115","0.428965231660819","0.368099400739443","0.489831062582195"
"Some worries","2000","66 and older","Baden-Württemberg","228","0.595432630710672","0.546659006073611","0.644206255347733"
"Some worries","2000","66 and older","Bavaria","282","0.58071584842014","0.537025439071124","0.624406257769157"
"Some worries","2000","66 and older","Berlin","43","0.428825065288756","0.333708518910925","0.523941611666587"
"Some worries","2000","66 and older","Brandenburg","65","0.402378235162398","0.326394866581076","0.478361603743719"
"Some worries","2000","66 and older","Mecklenburg-Western Pomerania","43","0.583553349873876","0.475528650280856","0.691578049466896"
"Some worries","2000","66 and older","Saxony","132","0.47614243018506","0.415667900511868","0.536616959858252"
"Some worries","2000","66 and older","Saxony-Anhalt","83","0.531237414743536","0.453671605737923","0.608803223749149"
"Some worries","2000","66 and older","Thuringia","92","0.54877411656326","0.472146662690835","0.625401570435685"
"No worries","2000","16-34 y.","Schleswig-Holstein","36","0.215049749548088","0.15254909238846","0.277550406707715"
"No worries","2000","16-34 y.","Hamburg","6","","",""
"No worries","2000","16-34 y.","Lower Saxony","99","0.150533973925244","0.122829597817791","0.178238350032697"
"No worries","2000","16-34 y.","Bremen","9","","",""
"No worries","2000","16-34 y.","North Rhine-Westphalia","216","0.145250481092143","0.127501910766851","0.162999051417435"
"No worries","2000","16-34 y.","Hesse","87","0.168529253351707","0.135076128739349","0.201982377964065"
"No worries","2000","16-34 y.","Rhineland-Palatinate,Saarland","79","0.205577612874347","0.1653665201809","0.245788705567795"
"No worries","2000","16-34 y.","Baden-Württemberg","179","0.176802278858287","0.15268199546105","0.200922562255524"
"No worries","2000","16-34 y.","Bavaria","192","0.19491076087262","0.170588669349536","0.219232852395705"
"No worries","2000","16-34 y.","Berlin","20","","",""
"No worries","2000","16-34 y.","Brandenburg","47","0.168731527551634","0.125478090761363","0.211984964341905"
"No worries","2000","16-34 y.","Mecklenburg-Western Pomerania","33","0.186080607755852","0.128421180703973","0.24374003480773"
"No worries","2000","16-34 y.","Saxony","82","0.170842678713493","0.137951400251392","0.203733957175594"
"No worries","2000","16-34 y.","Saxony-Anhalt","43","0.171595829849994","0.127275784515392","0.215915875184595"
"No worries","2000","16-34 y.","Thuringia","57","0.175012876169736","0.132917488986093","0.21710826335338"
"No worries","2000","35-65 y.","Schleswig-Holstein","110","0.232467285752038","0.191827312562817","0.273107258941259"
"No worries","2000","35-65 y.","Hamburg","14","","",""
"No worries","2000","35-65 y.","Lower Saxony","129","0.117926338716208","0.0985471714284365","0.13730550600398"
"No worries","2000","35-65 y.","Bremen","12","","",""
"No worries","2000","35-65 y.","North Rhine-Westphalia","373","0.130777514341037","0.118397136995207","0.143157891686867"
"No worries","2000","35-65 y.","Hesse","171","0.200809467866954","0.175294774153789","0.226324161580118"
"No worries","2000","35-65 y.","Rhineland-Palatinate,Saarland","163","0.201186261903354","0.173595760864237","0.228776762942472"
"No worries","2000","35-65 y.","Baden-Württemberg","281","0.163625932921067","0.145356117528429","0.181895748313705"
"No worries","2000","35-65 y.","Bavaria","354","0.190217009932227","0.172366478939653","0.2080675409248"
"No worries","2000","35-65 y.","Berlin","47","0.0910341603935795","0.0656676577930645","0.116400662994095"
"No worries","2000","35-65 y.","Brandenburg","70","0.120115469962685","0.093261641706372","0.146969298218998"
"No worries","2000","35-65 y.","Mecklenburg-Western Pomerania","43","0.160502314262997","0.119441334841855","0.201563293684138"
"No worries","2000","35-65 y.","Saxony","147","0.154231493231322","0.131902078163399","0.176560908299246"
"No worries","2000","35-65 y.","Saxony-Anhalt","79","0.1314295179898","0.104704814463545","0.158154221516054"
"No worries","2000","35-65 y.","Thuringia","78","0.147562192091697","0.118598378068381","0.176526006115013"
"No worries","2000","66 and older","Schleswig-Holstein","58","0.412977255676633","0.326315440837417","0.499639070515848"
"No worries","2000","66 and older","Hamburg","8","","",""
"No worries","2000","66 and older","Lower Saxony","81","0.280939737954155","0.231462244416091","0.33041723149222"
"No worries","2000","66 and older","Bremen","10","","",""
"No worries","2000","66 and older","North Rhine-Westphalia","185","0.239773698885181","0.20921817909077","0.270329218679592"
"No worries","2000","66 and older","Hesse","79","0.340432440734773","0.280730902552566","0.40013397891698"
"No worries","2000","66 and older","Rhineland-Palatinate,Saarland","96","0.412860036640257","0.352311524344883","0.47340854893563"
"No worries","2000","66 and older","Baden-Württemberg","93","0.236954992491386","0.194699681764447","0.279210303218325"
"No worries","2000","66 and older","Bavaria","142","0.276421210440419","0.236822718460547","0.316019702420291"
"No worries","2000","66 and older","Berlin","20","","",""
"No worries","2000","66 and older","Brandenburg","35","0.223637300409293","0.159072984918776","0.288201615899809"
"No worries","2000","66 and older","Mecklenburg-Western Pomerania","11","","",""
"No worries","2000","66 and older","Saxony","41","0.191257702673441","0.14363522449487","0.238880180852012"
"No worries","2000","66 and older","Saxony-Anhalt","43","0.252576753864086","0.18504165840688","0.320111849321293"
"No worries","2000","66 and older","Thuringia","26","","",""
"Big worries","2001","16-34 y.","Schleswig-Holstein","53","0.362053137132779","0.284885826061432","0.439220448204125"
"Big worries","2001","16-34 y.","Hamburg","35","0.524781543636159","0.406087326419852","0.643475760852466"
"Big worries","2001","16-34 y.","Lower Saxony","225","0.38537983984909","0.344779801028506","0.425979878669674"
"Big worries","2001","16-34 y.","Bremen","27","","",""
"Big worries","2001","16-34 y.","North Rhine-Westphalia","551","0.404867237300298","0.378555735693849","0.431178738906747"
"Big worries","2001","16-34 y.","Hesse","168","0.447141460445603","0.398778313104761","0.495504607786444"
"Big worries","2001","16-34 y.","Rhineland-Palatinate,Saarland","126","0.381952859568672","0.32984652289943","0.434059196237915"
"Big worries","2001","16-34 y.","Baden-Württemberg","282","0.326555273357454","0.294555238920439","0.358555307794469"
"Big worries","2001","16-34 y.","Bavaria","309","0.34171088172148","0.310516286781068","0.372905476661893"
"Big worries","2001","16-34 y.","Berlin","110","0.539282195749344","0.473713409743661","0.604850981755026"
"Big worries","2001","16-34 y.","Brandenburg","95","0.377927083537802","0.318647358002603","0.437206809073"
"Big worries","2001","16-34 y.","Mecklenburg-Western Pomerania","61","0.352089596874135","0.276160126553278","0.428019067194991"
"Big worries","2001","16-34 y.","Saxony","151","0.298575175315962","0.256479490531765","0.34067086010016"
"Big worries","2001","16-34 y.","Saxony-Anhalt","110","0.386379677263517","0.328407387983677","0.444351966543356"
"Big worries","2001","16-34 y.","Thuringia","95","0.324946530850085","0.27047570496016","0.379417356740011"
"Big worries","2001","35-65 y.","Schleswig-Holstein","106","0.295603519771028","0.249480518703276","0.341726520838781"
"Big worries","2001","35-65 y.","Hamburg","69","0.414987956811446","0.339347448469764","0.490628465153129"
"Big worries","2001","35-65 y.","Lower Saxony","384","0.401473090729063","0.370891534936375","0.43205464652175"
"Big worries","2001","35-65 y.","Bremen","40","0.541201787777848","0.43061805146933","0.651785524086365"
"Big worries","2001","35-65 y.","North Rhine-Westphalia","1038","0.39571136457805","0.376845984309604","0.414576744846496"
"Big worries","2001","35-65 y.","Hesse","296","0.341505054840558","0.309512298482699","0.373497811198417"
"Big worries","2001","35-65 y.","Rhineland-Palatinate,Saarland","235","0.301943504711243","0.269537235608831","0.334349773813655"
"Big worries","2001","35-65 y.","Baden-Württemberg","452","0.338378540436558","0.313495515999696","0.36326156487342"
"Big worries","2001","35-65 y.","Bavaria","489","0.298648144079802","0.276645216634206","0.320651071525397"
"Big worries","2001","35-65 y.","Berlin","241","0.490837932877473","0.446115589473628","0.535560276281317"
"Big worries","2001","35-65 y.","Brandenburg","218","0.428007205711337","0.38615852537974","0.469855886042934"
"Big worries","2001","35-65 y.","Mecklenburg-Western Pomerania","126","0.45348462661565","0.395483377156041","0.51148587607526"
"Big worries","2001","35-65 y.","Saxony","344","0.344653704734169","0.313960292250945","0.375347117217393"
"Big worries","2001","35-65 y.","Saxony-Anhalt","228","0.386181309127908","0.346281965053419","0.426080653202398"
"Big worries","2001","35-65 y.","Thuringia","213","0.386716838482746","0.34537292833105","0.428060748634441"
"Big worries","2001","66 and older","Schleswig-Holstein","8","","",""
"Big worries","2001","66 and older","Hamburg","7","","",""
"Big worries","2001","66 and older","Lower Saxony","69","0.231130143324554","0.183974506419326","0.278285780229782"
"Big worries","2001","66 and older","Bremen","14","","",""
"Big worries","2001","66 and older","North Rhine-Westphalia","206","0.281497278831615","0.248370228214141","0.31462432944909"
"Big worries","2001","66 and older","Hesse","75","0.323357601975152","0.263167477733938","0.383547726216366"
"Big worries","2001","66 and older","Rhineland-Palatinate,Saarland","45","0.184380977040897","0.135113384422092","0.233648569659702"
"Big worries","2001","66 and older","Baden-Württemberg","81","0.218645627163827","0.17624267633098","0.261048577996673"
"Big worries","2001","66 and older","Bavaria","99","0.222307601850482","0.184555927642874","0.26005927605809"
"Big worries","2001","66 and older","Berlin","43","0.418265054466795","0.315784502719064","0.520745606214526"
"Big worries","2001","66 and older","Brandenburg","74","0.45646105782884","0.379758864604787","0.533163251052893"
"Big worries","2001","66 and older","Mecklenburg-Western Pomerania","36","0.454607908640372","0.344105002179034","0.565110815101709"
"Big worries","2001","66 and older","Saxony","109","0.404615689434206","0.345184079098994","0.464047299769418"
"Big worries","2001","66 and older","Saxony-Anhalt","40","0.300303085234835","0.227190103843094","0.373416066626575"
"Big worries","2001","66 and older","Thuringia","68","0.41541121777779","0.335201232134491","0.49562120342109"
"Some worries","2001","16-34 y.","Schleswig-Holstein","55","0.40152075767531","0.322810106766493","0.480231408584127"
"Some worries","2001","16-34 y.","Hamburg","31","0.460818012841901","0.342343196109847","0.579292829573955"
"Some worries","2001","16-34 y.","Lower Saxony","260","0.492816576484976","0.451110077846017","0.534523075123934"
"Some worries","2001","16-34 y.","Bremen","19","","",""
"Some worries","2001","16-34 y.","North Rhine-Westphalia","630","0.475261584253246","0.448493322341385","0.502029846165108"
"Some worries","2001","16-34 y.","Hesse","180","0.41672985485308","0.368773379608208","0.464686330097953"
"Some worries","2001","16-34 y.","Rhineland-Palatinate,Saarland","152","0.428781658552123","0.375706166455609","0.481857150648637"
"Some worries","2001","16-34 y.","Baden-Württemberg","397","0.49496241766108","0.460845555757587","0.529079279564573"
"Some worries","2001","16-34 y.","Bavaria","427","0.473223212067133","0.440384361868622","0.506062062265644"
"Some worries","2001","16-34 y.","Berlin","86","0.358734426394871","0.295642019625097","0.421826833164645"
"Some worries","2001","16-34 y.","Brandenburg","120","0.472998395435457","0.411958000924922","0.534038789945992"
"Some worries","2001","16-34 y.","Mecklenburg-Western Pomerania","73","0.46802034984797","0.388696063196139","0.547344636499801"
"Some worries","2001","16-34 y.","Saxony","230","0.50943258253346","0.463447933766167","0.555417231300753"
"Some worries","2001","16-34 y.","Saxony-Anhalt","128","0.468846153199217","0.409432153502093","0.528260152896342"
"Some worries","2001","16-34 y.","Thuringia","155","0.569667490310176","0.512083505186014","0.627251475434337"
"Some worries","2001","35-65 y.","Schleswig-Holstein","163","0.478532858762587","0.428040748193208","0.529024969331965"
"Some worries","2001","35-65 y.","Hamburg","75","0.479558408486791","0.402864469775055","0.556252347198526"
"Some worries","2001","35-65 y.","Lower Saxony","485","0.477576095925159","0.446414311033048","0.50873788081727"
