"plj0047","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No worries","2000","Other degree","(Married) couple without C. ","80","0.248712628316519","0.203296466144589","0.29412879048845"
"No worries","2000","Other degree","Single parent ","17","","",""
"No worries","2000","Other degree","Couple + C. LE 16 ","94","0.187451302771619","0.15081819386383","0.224084411679408"
"No worries","2000","Other degree","Couple + C. GT 16 ","59","0.176069977096204","0.131457442952599","0.220682511239808"
"No worries","2000","Other degree","Couple + C. LE and GT 16","27","","",""
"No worries","2000","no degree/no degree yet","1-pers.-HH","18","","",""
"No worries","2000","no degree/no degree yet","(Married) couple without C. ","33","0.319310862663892","0.233352105849202","0.405269619478583"
"No worries","2000","no degree/no degree yet","Single parent ","18","","",""
"No worries","2000","no degree/no degree yet","Couple + C. LE 16 ","19","","",""
"No worries","2000","no degree/no degree yet","Couple + C. GT 16 ","55","0.164946606333681","0.122879628576975","0.207013584090388"
"No worries","2000","no degree/no degree yet","Couple + C. LE and GT 16","48","0.228805185284921","0.174868393311144","0.282741977258699"
"Big worries","2001","lower secondary degree","1-pers.-HH","399","0.298037647150278","0.273719480167823","0.322355814132732"
"Big worries","2001","lower secondary degree","(Married) couple without C. ","1098","0.311868147109274","0.296394206688953","0.327342087529595"
"Big worries","2001","lower secondary degree","Single parent ","138","0.329101110818743","0.283281581988293","0.374920639649193"
"Big worries","2001","lower secondary degree","Couple + C. LE 16 ","512","0.360914618417799","0.3358997546144","0.385929482221198"
"Big worries","2001","lower secondary degree","Couple + C. GT 16 ","411","0.341375924284439","0.314569980483585","0.368181868085293"
"Big worries","2001","lower secondary degree","Couple + C. LE and GT 16","143","0.303110860710909","0.261865842610618","0.344355878811199"
"Big worries","2001","secondary school degree","1-pers.-HH","283","0.366710269394532","0.332760223199388","0.400660315589676"
"Big worries","2001","secondary school degree","(Married) couple without C. ","630","0.3596312739833","0.33649002195345","0.38277252601315"
"Big worries","2001","secondary school degree","Single parent ","121","0.370048552624718","0.319610344045593","0.420486761203843"
"Big worries","2001","secondary school degree","Couple + C. LE 16 ","666","0.374536976502446","0.351899187625176","0.397174765379715"
"Big worries","2001","secondary school degree","Couple + C. GT 16 ","396","0.351624814177429","0.323382526560495","0.379867101794363"
"Big worries","2001","secondary school degree","Couple + C. LE and GT 16","217","0.36393147876502","0.32556151542143","0.40230144210861"
"Big worries","2001","college entrance qualification","1-pers.-HH","291","0.394782939313228","0.358777656107661","0.430788222518795"
"Big worries","2001","college entrance qualification","(Married) couple without C. ","540","0.402885185567162","0.376150911198586","0.429619459935738"
"Big worries","2001","college entrance qualification","Single parent ","65","0.330239282846511","0.263190423946685","0.397288141746337"
"Big worries","2001","college entrance qualification","Couple + C. LE 16 ","452","0.414077686837703","0.385009277471678","0.443146096203727"
"Big worries","2001","college entrance qualification","Couple + C. GT 16 ","316","0.43812271546109","0.40235061064324","0.47389482027894"
"Big worries","2001","college entrance qualification","Couple + C. LE and GT 16","104","0.341263295183828","0.283182998006271","0.399343592361385"
"Big worries","2001","Other degree","1-pers.-HH","26","","",""
"Big worries","2001","Other degree","(Married) couple without C. ","105","0.314920202545975","0.266189102079597","0.363651303012353"
"Big worries","2001","Other degree","Single parent ","22","","",""
"Big worries","2001","Other degree","Couple + C. LE 16 ","135","0.373289988720357","0.32420483418376","0.422375143256954"
"Big worries","2001","Other degree","Couple + C. GT 16 ","84","0.363407778530254","0.3029332170977","0.423882339962807"
"Big worries","2001","Other degree","Couple + C. LE and GT 16","47","0.291049477927293","0.216857282826199","0.365241673028387"
"Big worries","2001","no degree/no degree yet","1-pers.-HH","9","","",""
"Big worries","2001","no degree/no degree yet","(Married) couple without C. ","28","","",""
"Big worries","2001","no degree/no degree yet","Single parent ","35","0.344275971875852","0.243857693593183","0.444694250158521"
"Big worries","2001","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"Big worries","2001","no degree/no degree yet","Couple + C. GT 16 ","124","0.393256581606182","0.338255995985578","0.448257167226786"
"Big worries","2001","no degree/no degree yet","Couple + C. LE and GT 16","86","0.33497731522556","0.274374045092668","0.395580585358452"
"Some worries","2001","lower secondary degree","1-pers.-HH","638","0.464852812108451","0.438335303546954","0.491370320669949"
"Some worries","2001","lower secondary degree","(Married) couple without C. ","1708","0.502858011865268","0.486157011364374","0.519559012366162"
"Some worries","2001","lower secondary degree","Single parent ","183","0.468347329488689","0.419689197465573","0.517005461511804"
"Some worries","2001","lower secondary degree","Couple + C. LE 16 ","698","0.500417549769445","0.474374831231272","0.526460268307617"
"Some worries","2001","lower secondary degree","Couple + C. GT 16 ","583","0.489402581578459","0.461142833078969","0.517662330077949"
"Some worries","2001","lower secondary degree","Couple + C. LE and GT 16","243","0.498418768417516","0.453548699756608","0.543288837078425"
"Some worries","2001","secondary school degree","1-pers.-HH","376","0.480027778261713","0.444831165730855","0.51522439079257"
"Some worries","2001","secondary school degree","(Married) couple without C. ","803","0.502491510923075","0.478380929584906","0.526602092261243"
"Some worries","2001","secondary school degree","Single parent ","173","0.468554662561009","0.416424846586329","0.520684478535688"
"Some worries","2001","secondary school degree","Couple + C. LE 16 ","889","0.502052990475377","0.478667193305143","0.525438787645612"
"Some worries","2001","secondary school degree","Couple + C. GT 16 ","549","0.503769711283375","0.474196084918311","0.53334333764844"
"Some worries","2001","secondary school degree","Couple + C. LE and GT 16","294","0.474670805364012","0.434847101406327","0.514494509321697"
"Some worries","2001","college entrance qualification","1-pers.-HH","325","0.461371734609894","0.424651831685341","0.498091637534447"
"Some worries","2001","college entrance qualification","(Married) couple without C. ","603","0.463063573581877","0.435884755165722","0.490242391998031"
"Some worries","2001","college entrance qualification","Single parent ","106","0.577873158868219","0.507459820647567","0.64828649708887"
"Some worries","2001","college entrance qualification","Couple + C. LE 16 ","552","0.497566284889036","0.468059275528748","0.527073294249324"
"Some worries","2001","college entrance qualification","Couple + C. GT 16 ","352","0.459053310980365","0.423125176522461","0.494981445438268"
"Some worries","2001","college entrance qualification","Couple + C. LE and GT 16","128","0.53782772096762","0.476754384492016","0.598901057443223"
"Some worries","2001","Other degree","1-pers.-HH","50","0.486044432209375","0.38658110161847","0.58550776280028"
"Some worries","2001","Other degree","(Married) couple without C. ","166","0.439676504463031","0.387602446332355","0.491750562593706"
"Some worries","2001","Other degree","Single parent ","34","0.448338673214777","0.332658671179875","0.56401867524968"
"Some worries","2001","Other degree","Couple + C. LE 16 ","171","0.474298192655731","0.423623730834564","0.524972654476898"
"Some worries","2001","Other degree","Couple + C. GT 16 ","110","0.439110234408112","0.376712259987827","0.501508208828398"
"Some worries","2001","Other degree","Couple + C. LE and GT 16","68","0.479537256913381","0.39794050985775","0.561134003969012"
"Some worries","2001","no degree/no degree yet","1-pers.-HH","15","","",""
"Some worries","2001","no degree/no degree yet","(Married) couple without C. ","50","0.509159441294134","0.410684072657482","0.607634809930786"
"Some worries","2001","no degree/no degree yet","Single parent ","39","0.517216283473651","0.411604769875929","0.622827797071372"
"Some worries","2001","no degree/no degree yet","Couple + C. LE 16 ","28","","",""
"Some worries","2001","no degree/no degree yet","Couple + C. GT 16 ","128","0.438167944042999","0.382301589262333","0.494034298823665"
"Some worries","2001","no degree/no degree yet","Couple + C. LE and GT 16","97","0.396376314800773","0.33356945003718","0.459183179564365"
"No worries","2001","lower secondary degree","1-pers.-HH","322","0.237109540741271","0.214497280807975","0.259721800674567"
"No worries","2001","lower secondary degree","(Married) couple without C. ","637","0.185273841025458","0.172296298440944","0.198251383609971"
"No worries","2001","lower secondary degree","Single parent ","83","0.202551559692568","0.163361447136497","0.241741672248639"
"No worries","2001","lower secondary degree","Couple + C. LE 16 ","206","0.138667831812756","0.120667120769956","0.156668542855557"
"No worries","2001","lower secondary degree","Couple + C. GT 16 ","208","0.169221494137102","0.14802489211567","0.190418096158533"
"No worries","2001","lower secondary degree","Couple + C. LE and GT 16","91","0.198470370871575","0.162677500084339","0.23426324165881"
"No worries","2001","secondary school degree","1-pers.-HH","115","0.153261952343756","0.127883255093738","0.178640649593773"
"No worries","2001","secondary school degree","(Married) couple without C. ","219","0.137877215093625","0.121251746974251","0.154502683213"
"No worries","2001","secondary school degree","Single parent ","58","0.161396784814273","0.122963946371887","0.19982962325666"
"No worries","2001","secondary school degree","Couple + C. LE 16 ","201","0.123410033022177","0.108026385615626","0.138793680428728"
"No worries","2001","secondary school degree","Couple + C. GT 16 ","153","0.144605474539196","0.123802639671253","0.165408309407138"
"No worries","2001","secondary school degree","Couple + C. LE and GT 16","93","0.161397715870968","0.132057970914467","0.190737460827469"
"No worries","2001","college entrance qualification","1-pers.-HH","92","0.143845326076878","0.117995629146265","0.16969502300749"
"No worries","2001","college entrance qualification","(Married) couple without C. ","150","0.134051240850962","0.11548045230855","0.152622029393373"
"No worries","2001","college entrance qualification","Single parent ","18","","",""
"No worries","2001","college entrance qualification","Couple + C. LE 16 ","99","0.0883560282732613","0.0716069443054927","0.10510511224103"
