"plh0183","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"1 on Scale 1 to 10","1993","35-65 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1993","66 and older","no migration background","26","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","no migration background","45","0.0104037830466563","0.00763176748719943","0.0131757986061131","1"
"1 on Scale 1 to 10","1993","66 and older","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","1"
"10 Completely satisfied","1993","16-34 y.","indirect migration background","60","0.125448076564598","0.0942858823921894","0.156610270737007","10"
"10 Completely satisfied","1993","16-34 y.","no migration background","257","0.0697419960889102","0.0614457290446926","0.0780382631331279","10"
"10 Completely satisfied","1993","16-34 y.","direct migration background","78","0.0964063878801525","0.075966838609087","0.116845937151218","10"
"10 Completely satisfied","1993","35-65 y.","no migration background","239","0.0506734138501592","0.044681453782047","0.0566653739182714","10"
"10 Completely satisfied","1993","35-65 y.","direct migration background","91","0.0658476567021775","0.0533049247631633","0.0783903886411917","10"
"10 Completely satisfied","1993","35-65 y.","indirect migration background","1","","","","10"
"10 Completely satisfied","1993","66 and older","direct migration background","15","","","","10"
"10 Completely satisfied","1993","66 and older","indirect migration background","","","","","10"
"10 Completely satisfied","1993","66 and older","no migration background","79","0.0555976849138389","0.0430200242348765","0.0681753455928014","10"
"2 on Scale 1 to 10","1993","16-34 y.","no migration background","24","","","","2"
"2 on Scale 1 to 10","1993","16-34 y.","direct migration background","12","","","","2"
"2 on Scale 1 to 10","1993","16-34 y.","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1993","35-65 y.","direct migration background","31","0.0272964022215265","0.0190558542808707","0.0355369501621823","2"
"2 on Scale 1 to 10","1993","35-65 y.","indirect migration background","1","","","","2"
"2 on Scale 1 to 10","1993","35-65 y.","no migration background","94","0.0205164208102877","0.0166436625779408","0.0243891790426346","2"
"2 on Scale 1 to 10","1993","66 and older","direct migration background","6","","","","2"
"2 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1993","66 and older","no migration background","45","0.03370213463553","0.0237966161380069","0.043607653133053","2"
"3 on Scale 1 to 10","1993","16-34 y.","no migration background","65","0.0176204031130331","0.0133351012911137","0.0219057049349525","3"
"3 on Scale 1 to 10","1993","16-34 y.","direct migration background","9","","","","3"
"3 on Scale 1 to 10","1993","16-34 y.","indirect migration background","5","","","","3"
"3 on Scale 1 to 10","1993","35-65 y.","direct migration background","72","0.0442346693105218","0.0338361823008635","0.0546331563201801","3"
"3 on Scale 1 to 10","1993","35-65 y.","no migration background","202","0.0372503343147248","0.0320767350937472","0.0424239335357023","3"
"3 on Scale 1 to 10","1993","35-65 y.","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1993","66 and older","no migration background","62","0.0550902664309364","0.0425667699994959","0.0676137628623769","3"
"3 on Scale 1 to 10","1993","66 and older","direct migration background","7","","","","3"
"3 on Scale 1 to 10","1993","66 and older","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1993","16-34 y.","no migration background","86","0.0220139339068695","0.017234802287624","0.026793065526115","4"
"4 on Scale 1 to 10","1993","16-34 y.","direct migration background","24","","","","4"
"4 on Scale 1 to 10","1993","35-65 y.","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1993","66 and older","direct migration background","15","","","","4"
"4 on Scale 1 to 10","1993","16-34 y.","indirect migration background","13","","","","4"
"4 on Scale 1 to 10","1993","35-65 y.","direct migration background","76","0.0551639067066233","0.043618243892894","0.0667095695203526","4"
"4 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1993","35-65 y.","no migration background","288","0.0538569849373875","0.0476900350547388","0.0600239348200361","4"
"4 on Scale 1 to 10","1993","66 and older","no migration background","85","0.073263137694911","0.0589605712195062","0.0875657041703158","4"
"5 on Scale 1 to 10","1993","16-34 y.","no migration background","325","0.0870083370565087","0.0778282316327693","0.0961884424802481","5"
"5 on Scale 1 to 10","1993","16-34 y.","indirect migration background","33","0.0806308671420016","0.0550156022855203","0.106246131998483","5"
"5 on Scale 1 to 10","1993","35-65 y.","no migration background","782","0.148798123786105","0.139075443149768","0.158520804422443","5"
"5 on Scale 1 to 10","1993","16-34 y.","direct migration background","91","0.111199093817386","0.089427776816009","0.132970410818763","5"
"5 on Scale 1 to 10","1993","35-65 y.","direct migration background","235","0.163653197059253","0.144943421740569","0.182362972377938","5"
"5 on Scale 1 to 10","1993","35-65 y.","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1993","66 and older","no migration background","217","0.176150037887819","0.155239826072685","0.197060249702953","5"
"5 on Scale 1 to 10","1993","66 and older","direct migration background","33","0.171642644587235","0.112088883309433","0.231196405865037","5"
"5 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","5"
"6 on Scale 1 to 10","1993","16-34 y.","indirect migration background","33","0.0832906939434195","0.0572940499665858","0.109287337920253","6"
"6 on Scale 1 to 10","1993","16-34 y.","no migration background","301","0.0861403898692015","0.0770018462997662","0.0952789334386367","6"
"6 on Scale 1 to 10","1993","16-34 y.","direct migration background","76","0.0944899078197118","0.0742330913587627","0.114746724280661","6"
"6 on Scale 1 to 10","1993","35-65 y.","indirect migration background","2","","","","6"
"6 on Scale 1 to 10","1993","35-65 y.","no migration background","695","0.141012628101098","0.131504535562415","0.150520720639781","6"
"6 on Scale 1 to 10","1993","35-65 y.","direct migration background","195","0.115731405194479","0.0995531814130044","0.131909628975954","6"
"6 on Scale 1 to 10","1993","66 and older","no migration background","173","0.137142132027937","0.118260128310079","0.156024135745795","6"
"6 on Scale 1 to 10","1993","66 and older","direct migration background","21","","","","6"
"6 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","6"
"7 on Scale 1 to 10","1993","16-34 y.","no migration background","684","0.185398125407793","0.172740297101818","0.198055953713769","7"
"7 on Scale 1 to 10","1993","35-65 y.","indirect migration background","4","","","","7"
"7 on Scale 1 to 10","1993","66 and older","no migration background","206","0.159638973828863","0.139534374898726","0.179743572759","7"
"7 on Scale 1 to 10","1993","16-34 y.","direct migration background","133","0.171313282787151","0.145220371333181","0.197406194241121","7"
"7 on Scale 1 to 10","1993","16-34 y.","indirect migration background","70","0.197796135691883","0.16032002591668","0.235272245467085","7"
"7 on Scale 1 to 10","1993","35-65 y.","no migration background","939","0.177251308591768","0.166818545822464","0.187684071361072","7"
"7 on Scale 1 to 10","1993","35-65 y.","direct migration background","280","0.186283744311929","0.166594134943743","0.205973353680115","7"
"7 on Scale 1 to 10","1993","66 and older","direct migration background","19","","","","7"
"7 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","7"
"8 on Scale 1 to 10","1993","16-34 y.","indirect migration background","124","0.265195286652325","0.223664314850885","0.306726258453764","8"
"8 on Scale 1 to 10","1993","16-34 y.","no migration background","1137","0.316420595542569","0.301272407587249","0.331568783497889","8"
"8 on Scale 1 to 10","1993","16-34 y.","direct migration background","234","0.316275499667103","0.284071843618823","0.348479155715383","8"
"8 on Scale 1 to 10","1993","35-65 y.","indirect migration background","9","","","","8"
"8 on Scale 1 to 10","1993","66 and older","no migration background","265","0.205667086955438","0.183481206121086","0.227852967789791","8"
"8 on Scale 1 to 10","1993","35-65 y.","no migration background","1236","0.239516122656198","0.227856529710499","0.251175715601896","8"
"8 on Scale 1 to 10","1993","35-65 y.","direct migration background","340","0.203787255273205","0.183416074760538","0.224158435785871","8"
"8 on Scale 1 to 10","1993","66 and older","direct migration background","27","","","","8"
"8 on Scale 1 to 10","1993","66 and older","indirect migration background","2","","","","8"
"9 on Scale 1 to 10","1993","16-34 y.","indirect migration background","91","0.203705106098593","0.165813662686489","0.241596549510696","9"
"9 on Scale 1 to 10","1993","35-65 y.","no migration background","580","0.108414129618245","0.0999204565728263","0.116907802663663","9"
"9 on Scale 1 to 10","1993","16-34 y.","no migration background","719","0.201885329898267","0.188811017543802","0.214959642252732","9"
"9 on Scale 1 to 10","1993","16-34 y.","direct migration background","137","0.148602285419501","0.123969653498533","0.173234917340469","9"
"9 on Scale 1 to 10","1993","35-65 y.","indirect migration background","4","","","","9"
"9 on Scale 1 to 10","1993","35-65 y.","direct migration background","162","0.119475642136189","0.103072634067402","0.135878650204976","9"
"9 on Scale 1 to 10","1993","66 and older","no migration background","102","0.069157707633024","0.0552309073772672","0.0830845078887808","9"
"9 on Scale 1 to 10","1993","66 and older","direct migration background","7","","","","9"
"9 on Scale 1 to 10","1993","66 and older","indirect migration background","","","","","9"
"0 Completely dissatisfied","1994","16-34 y.","no migration background","7","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","direct migration background","4","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","no migration background","39","0.0103274069064108","0.0075473246169336","0.013107489195888","0"
"0 Completely dissatisfied","1994","35-65 y.","direct migration background","12","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","indirect migration background","","","","","0"
"0 Completely dissatisfied","1994","66 and older","no migration background","23","","","","0"
"0 Completely dissatisfied","1994","66 and older","direct migration background","3","","","","0"
"0 Completely dissatisfied","1994","66 and older","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1994","16-34 y.","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1994","16-34 y.","indirect migration background","1","","","","1"
"1 on Scale 1 to 10","1994","35-65 y.","no migration background","33","0.00710212666655173","0.00479292037563963","0.00941133295746382","1"
"1 on Scale 1 to 10","1994","35-65 y.","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1994","66 and older","no migration background","19","","","","1"
