"plh0183","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1994","no migration background","Female","665","0.131127320682178","0.121954823615128","0.140299817749229","5"
"5 on Scale 1 to 10","1994","indirect migration background","Female","15","","","","5"
"6 on Scale 1 to 10","1994","no migration background","Male","589","0.120608180667042","0.111305471200192","0.129910890133891","6"
"6 on Scale 1 to 10","1994","no migration background","Female","636","0.123768903141573","0.114819830792847","0.132717975490298","6"
"6 on Scale 1 to 10","1994","indirect migration background","Male","14","","","","6"
"6 on Scale 1 to 10","1994","direct migration background","Male","151","0.136701571004677","0.117305141351781","0.156098000657573","6"
"6 on Scale 1 to 10","1994","direct migration background","Female","144","0.144452203115178","0.124027244578572","0.164877161651785","6"
"6 on Scale 1 to 10","1994","indirect migration background","Female","28","","","","6"
"7 on Scale 1 to 10","1994","no migration background","Female","960","0.1730627298632","0.162782543800774","0.183342915925626","7"
"7 on Scale 1 to 10","1994","indirect migration background","Male","29","","","","7"
"7 on Scale 1 to 10","1994","no migration background","Male","894","0.187937875971314","0.176778712274226","0.199097039668402","7"
"7 on Scale 1 to 10","1994","direct migration background","Female","237","0.178137144035611","0.155906406098242","0.20036788197298","7"
"7 on Scale 1 to 10","1994","direct migration background","Male","213","0.155228834876092","0.13478274303777","0.175674926714414","7"
"7 on Scale 1 to 10","1994","indirect migration background","Female","37","0.133659635457671","0.0906976859213876","0.176621584993954","7"
"8 on Scale 1 to 10","1994","no migration background","Male","1309","0.273031600686163","0.260305537126399","0.285757664245927","8"
"8 on Scale 1 to 10","1994","no migration background","Female","1399","0.261421703992269","0.249480942924551","0.273362465059986","8"
"8 on Scale 1 to 10","1994","direct migration background","Male","305","0.236819890569586","0.212816246569718","0.260823534569454","8"
"8 on Scale 1 to 10","1994","direct migration background","Female","272","0.232077306148467","0.207549875950765","0.256604736346169","8"
"8 on Scale 1 to 10","1994","indirect migration background","Male","89","0.391614991439053","0.330117229024462","0.453112753853645","8"
"8 on Scale 1 to 10","1994","indirect migration background","Female","72","0.303883044851502","0.245815440330639","0.361950649372364","8"
"9 on Scale 1 to 10","1994","direct migration background","Male","159","0.121437380426314","0.102994993756244","0.139879767096385","9"
"9 on Scale 1 to 10","1994","no migration background","Male","618","0.126509164024998","0.117013616026334","0.136004712023663","9"
"9 on Scale 1 to 10","1994","no migration background","Female","675","0.120781708790344","0.111926233834418","0.129637183746269","9"
"9 on Scale 1 to 10","1994","direct migration background","Female","126","0.107228009460672","0.0892516658771803","0.125204353044165","9"
"9 on Scale 1 to 10","1994","indirect migration background","Male","53","0.205406890126332","0.15450659397875","0.256307186273914","9"
"9 on Scale 1 to 10","1994","indirect migration background","Female","44","0.16299038809139","0.116358200509373","0.209622575673408","9"
"0 Completely dissatisfied","1995","no migration background","Female","29","","","","0"
"0 Completely dissatisfied","1995","direct migration background","Male","4","","","","0"
"0 Completely dissatisfied","1995","direct migration background","Female","12","","","","0"
"0 Completely dissatisfied","1995","no migration background","Male","29","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Male","2","","","","0"
"0 Completely dissatisfied","1995","indirect migration background","Female","","","","","0"
"1 on Scale 1 to 10","1995","no migration background","Male","30","0.00778372987327504","0.00527128690582739","0.0102961728407227","1"
"1 on Scale 1 to 10","1995","no migration background","Female","39","0.0109267567088893","0.00809791940336868","0.0137555940144099","1"
"1 on Scale 1 to 10","1995","direct migration background","Male","9","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Male","","","","","1"
"1 on Scale 1 to 10","1995","direct migration background","Female","8","","","","1"
"1 on Scale 1 to 10","1995","indirect migration background","Female","1","","","","1"
"10 Completely satisfied","1995","no migration background","Female","314","0.0645261681924879","0.0578406993838122","0.0712116370011636","10"
"10 Completely satisfied","1995","direct migration background","Male","110","0.0868294444803568","0.0720741223645921","0.101584766596122","10"
"10 Completely satisfied","1995","no migration background","Male","249","0.0520801683191135","0.0457280123029921","0.0584323243352349","10"
"10 Completely satisfied","1995","direct migration background","Female","130","0.0992940031443717","0.0834466009719775","0.115141405316766","10"
"10 Completely satisfied","1995","indirect migration background","Male","26","","","","10"
"10 Completely satisfied","1995","indirect migration background","Female","33","0.109648240857099","0.0709943803488273","0.148302101365371","10"
"2 on Scale 1 to 10","1995","indirect migration background","Female","3","","","","2"
"2 on Scale 1 to 10","1995","direct migration background","Female","25","","","","2"
"2 on Scale 1 to 10","1995","indirect migration background","Male","2","","","","2"
"2 on Scale 1 to 10","1995","no migration background","Female","90","0.0198856363171822","0.0160867505849616","0.0236845220494028","2"
"2 on Scale 1 to 10","1995","direct migration background","Male","26","","","","2"
"2 on Scale 1 to 10","1995","no migration background","Male","70","0.0148009851468771","0.011348701604574","0.0182532686891802","2"
"3 on Scale 1 to 10","1995","no migration background","Male","127","0.0313069944826457","0.0263283291670891","0.0362856597982022","3"
"3 on Scale 1 to 10","1995","no migration background","Female","151","0.0323941351855743","0.0275765372901709","0.0372117330809776","3"
"3 on Scale 1 to 10","1995","direct migration background","Male","48","0.0406265392025676","0.0302813604755977","0.0509717179295376","3"
"3 on Scale 1 to 10","1995","direct migration background","Female","26","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Male","1","","","","3"
"3 on Scale 1 to 10","1995","indirect migration background","Female","2","","","","3"
"4 on Scale 1 to 10","1995","no migration background","Female","213","0.0466996352414907","0.0409582097775342","0.0524410607054472","4"
"4 on Scale 1 to 10","1995","indirect migration background","Female","6","","","","4"
"4 on Scale 1 to 10","1995","no migration background","Male","194","0.046825186145161","0.0407853494346791","0.052865022855643","4"
"4 on Scale 1 to 10","1995","indirect migration background","Male","4","","","","4"
"4 on Scale 1 to 10","1995","direct migration background","Male","62","0.0550436357849159","0.0430927893135334","0.0669944822562983","4"
"4 on Scale 1 to 10","1995","direct migration background","Female","49","0.0446425485733269","0.0336988913941619","0.0555862057524918","4"
"5 on Scale 1 to 10","1995","no migration background","Female","757","0.158541388261006","0.148602545600662","0.168480230921349","5"
"5 on Scale 1 to 10","1995","indirect migration background","Male","13","","","","5"
"5 on Scale 1 to 10","1995","indirect migration background","Female","17","","","","5"
"5 on Scale 1 to 10","1995","no migration background","Male","571","0.131262810900735","0.121608656978622","0.140916964822848","5"
"5 on Scale 1 to 10","1995","direct migration background","Male","153","0.111554652602505","0.0950579009471273","0.128051404257883","5"
"5 on Scale 1 to 10","1995","direct migration background","Female","150","0.0945273917921861","0.0790241850624482","0.110030598521924","5"
"6 on Scale 1 to 10","1995","no migration background","Female","564","0.107535727668516","0.0991058763267919","0.115965579010241","6"
"6 on Scale 1 to 10","1995","indirect migration background","Male","18","","","","6"
"6 on Scale 1 to 10","1995","no migration background","Male","557","0.116539891231612","0.107366499523765","0.125713282939459","6"
"6 on Scale 1 to 10","1995","direct migration background","Female","161","0.125953031568","0.108370688886227","0.143535374249773","6"
"6 on Scale 1 to 10","1995","direct migration background","Male","120","0.0883343054165056","0.0734639366213748","0.103204674211636","6"
"6 on Scale 1 to 10","1995","indirect migration background","Female","24","","","","6"
"7 on Scale 1 to 10","1995","direct migration background","Female","230","0.159384365641538","0.13998771994329","0.178781011339786","7"
"7 on Scale 1 to 10","1995","no migration background","Male","944","0.192936006100201","0.181654689428586","0.204217322771817","7"
"7 on Scale 1 to 10","1995","no migration background","Female","942","0.172491106784274","0.162210522530918","0.18277169103763","7"
"7 on Scale 1 to 10","1995","direct migration background","Male","238","0.155477514404546","0.13648954003151","0.174465488777581","7"
"7 on Scale 1 to 10","1995","indirect migration background","Male","38","0.1989638393841","0.14977110453346","0.248156574234739","7"
"7 on Scale 1 to 10","1995","indirect migration background","Female","39","0.149593111939068","0.105468549345469","0.193717674532666","7"
"8 on Scale 1 to 10","1995","no migration background","Female","1419","0.255408282603848","0.243541726518106","0.26727483868959","8"
"8 on Scale 1 to 10","1995","direct migration background","Male","398","0.279202192521186","0.255694750456499","0.302709634585873","8"
"8 on Scale 1 to 10","1995","no migration background","Male","1269","0.263845564589437","0.251245913246366","0.276445215932509","8"
"8 on Scale 1 to 10","1995","indirect migration background","Male","78","0.303411129575294","0.246762181502273","0.360060077648316","8"
"8 on Scale 1 to 10","1995","indirect migration background","Female","80","0.356600937941245","0.297343525622887","0.415858350259604","8"
"8 on Scale 1 to 10","1995","direct migration background","Female","384","0.259420379860544","0.236193388088137","0.282647371632952","8"
"9 on Scale 1 to 10","1995","direct migration background","Male","231","0.145119843897067","0.126663092900083","0.163576594894051","9"
"9 on Scale 1 to 10","1995","no migration background","Male","660","0.134506957977066","0.124752495828396","0.144261420125737","9"
"9 on Scale 1 to 10","1995","no migration background","Female","670","0.121865800639528","0.11296417192442","0.130767429354637","9"
