"plh0183","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"3 on Scale 1 to 10","2001","indirect migration background","East Germany","1","","","","3"
"4 on Scale 1 to 10","2001","no migration background","West Germany","355","0.0310311885686131","0.0280099273197097","0.0340524498175165","4"
"4 on Scale 1 to 10","2001","direct migration background","West Germany","90","0.0365106883856651","0.0294981833179208","0.0435231934534095","4"
"4 on Scale 1 to 10","2001","direct migration background","East Germany","11","","","","4"
"4 on Scale 1 to 10","2001","no migration background","East Germany","279","0.0561518723161108","0.0499108602644127","0.0623928843678088","4"
"4 on Scale 1 to 10","2001","indirect migration background","West Germany","10","","","","4"
"4 on Scale 1 to 10","2001","indirect migration background","East Germany","","","","","4"
"5 on Scale 1 to 10","2001","no migration background","West Germany","1236","0.107750236181729","0.102347838974758","0.1131526333887","5"
"5 on Scale 1 to 10","2001","no migration background","East Germany","852","0.172734232818712","0.162486363577436","0.182982102059987","5"
"5 on Scale 1 to 10","2001","direct migration background","West Germany","272","0.107322521367611","0.0957498812053483","0.118895161529874","5"
"5 on Scale 1 to 10","2001","direct migration background","East Germany","16","","","","5"
"5 on Scale 1 to 10","2001","indirect migration background","East Germany","2","","","","5"
"5 on Scale 1 to 10","2001","indirect migration background","West Germany","37","0.0554072959702931","0.0388794995357342","0.0719350924048519","5"
"6 on Scale 1 to 10","2001","no migration background","West Germany","1066","0.0859852146195392","0.0811006858007036","0.0908697434383748","6"
"6 on Scale 1 to 10","2001","no migration background","East Germany","648","0.12416735425419","0.115227383066136","0.133107325442243","6"
"6 on Scale 1 to 10","2001","direct migration background","West Germany","300","0.0999822316879869","0.0887665240038137","0.11119793937216","6"
"6 on Scale 1 to 10","2001","direct migration background","East Germany","24","","","","6"
"6 on Scale 1 to 10","2001","indirect migration background","West Germany","43","0.0608876616823879","0.0436120829569782","0.0781632404077976","6"
"6 on Scale 1 to 10","2001","indirect migration background","East Germany","2","","","","6"
"7 on Scale 1 to 10","2001","no migration background","East Germany","1006","0.185607196519406","0.175067303321445","0.196147089717367","7"
"7 on Scale 1 to 10","2001","direct migration background","West Germany","477","0.168010027117488","0.154031340333551","0.181988713901426","7"
"7 on Scale 1 to 10","2001","no migration background","West Germany","2152","0.169260211533163","0.162726738221524","0.175793684844802","7"
"7 on Scale 1 to 10","2001","direct migration background","East Germany","19","","","","7"
"7 on Scale 1 to 10","2001","indirect migration background","East Germany","6","","","","7"
"7 on Scale 1 to 10","2001","indirect migration background","West Germany","97","0.13691964712654","0.112084445815819","0.161754848437261","7"
"8 on Scale 1 to 10","2001","no migration background","East Germany","1339","0.246886351892483","0.235196725227376","0.258575978557589","8"
"8 on Scale 1 to 10","2001","direct migration background","East Germany","27","","","","8"
"8 on Scale 1 to 10","2001","indirect migration background","West Germany","227","0.30561316763846","0.272332199346391","0.338894135930529","8"
"8 on Scale 1 to 10","2001","no migration background","West Germany","4101","0.314697444193823","0.30660607608133","0.322788812306317","8"
"8 on Scale 1 to 10","2001","direct migration background","West Germany","817","0.280361734854703","0.263567654758725","0.29715581495068","8"
"8 on Scale 1 to 10","2001","indirect migration background","East Germany","6","","","","8"
"9 on Scale 1 to 10","2001","no migration background","West Germany","2241","0.165317641880579","0.158845405146443","0.171789878614716","9"
"9 on Scale 1 to 10","2001","no migration background","East Germany","537","0.10113617732812","0.0929624139933796","0.10930994066286","9"
"9 on Scale 1 to 10","2001","direct migration background","West Germany","483","0.17690438355108","0.162637334036955","0.191171433065205","9"
"9 on Scale 1 to 10","2001","direct migration background","East Germany","7","","","","9"
"9 on Scale 1 to 10","2001","indirect migration background","West Germany","208","0.279343795632664","0.246929039113191","0.311758552152137","9"
"9 on Scale 1 to 10","2001","indirect migration background","East Germany","4","","","","9"
"0 Completely dissatisfied","2002","no migration background","West Germany","79","0.00904792329814809","0.00746706570544453","0.0106287808908517","0"
"0 Completely dissatisfied","2002","no migration background","East Germany","34","0.00723628494148405","0.00493523171237181","0.00953733817059629","0"
"0 Completely dissatisfied","2002","indirect migration background","West Germany","1","","","","0"
"0 Completely dissatisfied","2002","direct migration background","West Germany","11","","","","0"
"0 Completely dissatisfied","2002","direct migration background","East Germany","2","","","","0"
"0 Completely dissatisfied","2002","indirect migration background","East Germany","","","","","0"
"1 on Scale 1 to 10","2002","no migration background","West Germany","52","0.00560681272357126","0.00436020715239512","0.0068534182947474","1"
"1 on Scale 1 to 10","2002","no migration background","East Germany","38","0.00877492901325657","0.00624298654964889","0.0113068714768642","1"
"1 on Scale 1 to 10","2002","direct migration background","West Germany","13","","","","1"
"1 on Scale 1 to 10","2002","direct migration background","East Germany","","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","West Germany","2","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","East Germany","1","","","","1"
"10 Completely satisfied","2002","no migration background","East Germany","149","0.0268832686148035","0.0224922083954029","0.031274328834204","10"
"10 Completely satisfied","2002","no migration background","West Germany","968","0.0622896466027582","0.0582547328382982","0.0663245603672182","10"
"10 Completely satisfied","2002","direct migration background","West Germany","191","0.0847170118936926","0.0740422472340853","0.0953917765532999","10"
"10 Completely satisfied","2002","direct migration background","East Germany","1","","","","10"
"10 Completely satisfied","2002","indirect migration background","West Germany","87","0.0962586866609874","0.0750079365175629","0.117509436804412","10"
"10 Completely satisfied","2002","indirect migration background","East Germany","3","","","","10"
"2 on Scale 1 to 10","2002","no migration background","West Germany","149","0.0132575641667085","0.0113480374457252","0.0151670908876917","2"
"2 on Scale 1 to 10","2002","no migration background","East Germany","136","0.0285368299579884","0.0240165855105304","0.0330570744054463","2"
"2 on Scale 1 to 10","2002","direct migration background","West Germany","35","0.0198511404153594","0.0145038465779701","0.0251984342527486","2"
"2 on Scale 1 to 10","2002","direct migration background","East Germany","5","","","","2"
"2 on Scale 1 to 10","2002","indirect migration background","West Germany","3","","","","2"
"2 on Scale 1 to 10","2002","indirect migration background","East Germany","1","","","","2"
"3 on Scale 1 to 10","2002","no migration background","West Germany","294","0.0265101142062028","0.023828085082736","0.0291921433296697","3"
"3 on Scale 1 to 10","2002","direct migration background","East Germany","5","","","","3"
"3 on Scale 1 to 10","2002","no migration background","East Germany","246","0.054637814523912","0.0484677222278901","0.0608079068199338","3"
"3 on Scale 1 to 10","2002","direct migration background","West Germany","44","0.0240776994674934","0.0182013121181592","0.0299540868168277","3"
"3 on Scale 1 to 10","2002","indirect migration background","East Germany","","","","","3"
"3 on Scale 1 to 10","2002","indirect migration background","West Germany","6","","","","3"
"4 on Scale 1 to 10","2002","no migration background","West Germany","444","0.0403146609944039","0.0370307762630368","0.0435985457257709","4"
"4 on Scale 1 to 10","2002","no migration background","East Germany","365","0.0736343444957328","0.0665438369630795","0.0807248520283862","4"
"4 on Scale 1 to 10","2002","direct migration background","West Germany","102","0.0424032682224027","0.0346784851481034","0.0501280512967021","4"
"4 on Scale 1 to 10","2002","direct migration background","East Germany","12","","","","4"
"4 on Scale 1 to 10","2002","indirect migration background","West Germany","8","","","","4"
"4 on Scale 1 to 10","2002","indirect migration background","East Germany","1","","","","4"
"5 on Scale 1 to 10","2002","no migration background","West Germany","1277","0.113257173154674","0.107966344840221","0.118548001469126","5"
"5 on Scale 1 to 10","2002","no migration background","East Germany","859","0.175766520211676","0.165433218966067","0.186099821457285","5"
"5 on Scale 1 to 10","2002","direct migration background","East Germany","22","","","","5"
"5 on Scale 1 to 10","2002","direct migration background","West Germany","271","0.123536957138141","0.110922732711514","0.136151181564768","5"
"5 on Scale 1 to 10","2002","indirect migration background","West Germany","38","0.0674556001202133","0.0493848576997346","0.085526342540692","5"
"5 on Scale 1 to 10","2002","indirect migration background","East Germany","3","","","","5"
"6 on Scale 1 to 10","2002","direct migration background","West Germany","302","0.105576214907521","0.0937960868068132","0.117356343008228","6"
"6 on Scale 1 to 10","2002","direct migration background","East Germany","14","","","","6"
"6 on Scale 1 to 10","2002","no migration background","East Germany","729","0.149713085456404","0.140026772073759","0.159399398839049","6"
