"pgfamstd","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1996","in school","Female","","","","","5"
"Widowed","1996","inadequately","Male","3","","","","5"
"Widowed","1996","inadequately","Female","24","","","","5"
"Widowed","1996","general elemantary","Male","12","","","","5"
"Widowed","1996","general elemantary","Female","292","0.312243594717392","0.289321074957257","0.335166114477527","5"
"Widowed","1996","middle vocational","Male","92","0.0468750947727782","0.0397110062268166","0.0540391833187398","5"
"Widowed","1996","middle vocational","Female","294","0.153246212030347","0.140916559690537","0.165575864370157","5"
"Widowed","1996","vocational + Abi","Male","","","","","5"
"Widowed","1996","vocational + Abi","Female","7","","","","5"
"Widowed","1996","higher vocational","Male","11","","","","5"
"Widowed","1996","higher vocational","Female","19","","","","5"
"Widowed","1996","higher education","Male","15","","","","5"
"Widowed","1996","higher education","Female","32","0.0462091117721439","0.0316523392192325","0.0607658843250554","5"
"Divorced","1997","in school","Male","","","","","4"
"Divorced","1997","in school","Female","","","","","4"
"Divorced","1997","inadequately","Male","4","","","","4"
"Divorced","1997","inadequately","Female","15","","","","4"
"Divorced","1997","vocational + Abi","Female","6","","","","4"
"Divorced","1997","higher vocational","Male","19","","","","4"
"Divorced","1997","higher vocational","Female","16","","","","4"
"Divorced","1997","higher education","Male","49","0.0630649889977487","0.0477678180526459","0.0783621599428514","4"
"Divorced","1997","higher education","Female","67","0.103788325046037","0.0826674754842424","0.124909174607832","4"
"Divorced","1997","general elemantary","Male","29","","","","4"
"Divorced","1997","general elemantary","Female","76","0.0604869455131903","0.0484391826873915","0.0725347083389892","4"
"Divorced","1997","middle vocational","Male","166","0.0615883032379852","0.0533103796763142","0.0698662267996562","4"
"Divorced","1997","middle vocational","Female","229","0.0941077103226922","0.0840586488757681","0.104156771769616","4"
"Divorced","1997","vocational + Abi","Male","7","","","","4"
"Married","1997","in school","Male","","","","","1"
"Married","1997","in school","Female","2","","","","1"
"Married","1997","inadequately","Male","141","0.662146970065459","0.595245049737555","0.729048890393363","1"
"Married","1997","inadequately","Female","212","0.645613163656207","0.58887284810084","0.702353479211575","1"
"Married","1997","general elemantary","Male","430","0.483436875400856","0.449419373864835","0.517454376936876","1"
"Married","1997","general elemantary","Female","836","0.45888748360313","0.433703694786195","0.484071272420065","1"
"Married","1997","middle vocational","Male","2103","0.632949789965698","0.616353043701662","0.649546536229733","1"
"Married","1997","middle vocational","Female","2043","0.56787965045326","0.55083040633515","0.584928894571371","1"
"Married","1997","vocational + Abi","Male","143","0.550129335447643","0.486659360223013","0.613599310672272","1"
"Married","1997","vocational + Abi","Female","127","0.476241823269417","0.41054403064917","0.541939615889663","1"
"Married","1997","higher vocational","Male","381","0.793924247663303","0.75747231991781","0.830376175408796","1"
"Married","1997","higher vocational","Female","183","0.553338052594206","0.495821626970501","0.61085447821791","1"
"Married","1997","higher education","Male","714","0.690791313756587","0.661706820552123","0.71987580696105","1"
"Married","1997","higher education","Female","532","0.566966591936619","0.532652598088447","0.601280585784792","1"
"Married, but separated","1997","in school","Male","","","","","2"
"Married, but separated","1997","in school","Female","","","","","2"
"Married, but separated","1997","inadequately","Male","15","","","","2"
"Married, but separated","1997","inadequately","Female","5","","","","2"
"Married, but separated","1997","general elemantary","Male","20","","","","2"
"Married, but separated","1997","general elemantary","Female","23","","","","2"
"Married, but separated","1997","middle vocational","Male","71","0.0250845531887241","0.0196998440850828","0.0304692622923653","2"
"Married, but separated","1997","middle vocational","Female","95","0.0308937512605762","0.0249385610657528","0.0368489414553995","2"
"Married, but separated","1997","vocational + Abi","Male","2","","","","2"
"Married, but separated","1997","vocational + Abi","Female","6","","","","2"
"Married, but separated","1997","higher vocational","Male","7","","","","2"
"Married, but separated","1997","higher vocational","Female","8","","","","2"
"Married, but separated","1997","higher education","Male","21","","","","2"
"Married, but separated","1997","higher education","Female","21","","","","2"
"Single","1997","vocational + Abi","Female","76","0.403391853940952","0.338859165957208","0.467924541924696","3"
"Single","1997","higher vocational","Male","58","0.122590645500538","0.0930345326076586","0.152146758393417","3"
"Single","1997","higher vocational","Female","60","0.214735918897607","0.167227852307434","0.26224398548778","3"
"Single","1997","higher education","Male","171","0.20098945953407","0.17577061877734","0.2262083002908","3"
"Single","1997","higher education","Female","148","0.253565278540477","0.223437116289967","0.283693440790987","3"
"Single","1997","in school","Male","156","1","1","1","3"
"Single","1997","in school","Female","158","0.995147664435209","0.984380352940429","1.00591497592999","3"
"Single","1997","inadequately","Male","29","","","","3"
"Single","1997","inadequately","Female","17","","","","3"
"Single","1997","general elemantary","Male","337","0.383419758073846","0.350321672683768","0.416517843463924","3"
"Single","1997","general elemantary","Female","284","0.15370102928394","0.135473640075272","0.171928418492608","3"
"Single","1997","middle vocational","Male","809","0.233166350947336","0.218606427056723","0.247726274837949","3"
"Single","1997","middle vocational","Female","584","0.157558659135312","0.145019581534011","0.170097736736613","3"
"Single","1997","vocational + Abi","Male","84","0.393960594025608","0.331620290384742","0.456300897666474","3"
"Widowed","1997","in school","Male","","","","","5"
"Widowed","1997","in school","Female","","","","","5"
"Widowed","1997","inadequately","Male","3","","","","5"
"Widowed","1997","inadequately","Female","24","","","","5"
"Widowed","1997","general elemantary","Male","13","","","","5"
"Widowed","1997","general elemantary","Female","285","0.313994659364174","0.290538924063548","0.3374503946648","5"
"Widowed","1997","middle vocational","Male","91","0.0472110026602569","0.0399080991157715","0.0545139062047422","5"
"Widowed","1997","middle vocational","Female","292","0.149560228828159","0.137285710516308","0.161834747140011","5"
"Widowed","1997","vocational + Abi","Male","","","","","5"
"Widowed","1997","vocational + Abi","Female","7","","","","5"
"Widowed","1997","higher vocational","Male","8","","","","5"
"Widowed","1997","higher vocational","Female","20","","","","5"
"Widowed","1997","higher education","Male","15","","","","5"
"Widowed","1997","higher education","Female","33","0.0550458254045785","0.0392515611072906","0.0708400897018663","5"
"Divorced","1998","vocational + Abi","Female","10","","","","4"
"Divorced","1998","higher vocational","Male","17","","","","4"
"Divorced","1998","higher vocational","Female","20","","","","4"
"Divorced","1998","higher education","Male","64","0.0656726082026697","0.0509333748413827","0.0804118415639567","4"
"Divorced","1998","higher education","Female","86","0.125859591734952","0.104080337900294","0.147638845569611","4"
"Divorced","1998","in school","Male","","","","","4"
"Divorced","1998","in school","Female","","","","","4"
"Divorced","1998","inadequately","Male","4","","","","4"
"Divorced","1998","inadequately","Female","16","","","","4"
"Divorced","1998","general elemantary","Male","34","0.0545808552833587","0.0399181199620415","0.069243590604676","4"
"Divorced","1998","general elemantary","Female","88","0.0620604278332818","0.0503190928606965","0.0738017628058671","4"
"Divorced","1998","middle vocational","Male","190","0.0623867734440104","0.0543935853651866","0.0703799615228343","4"
"Divorced","1998","middle vocational","Female","243","0.0902456050127701","0.0807623960653351","0.0997288139602052","4"
"Divorced","1998","vocational + Abi","Male","5","","","","4"
"Married","1998","in school","Male","1","","","","1"
"Married","1998","in school","Female","2","","","","1"
"Married","1998","inadequately","Male","134","0.675666989640666","0.608210435246459","0.743123544034872","1"
"Married","1998","inadequately","Female","196","0.639923566009415","0.581575989997106","0.698271142021725","1"
"Married","1998","general elemantary","Male","460","0.467155816272008","0.434951533935769","0.499360098608248","1"
"Married","1998","general elemantary","Female","901","0.468882807338448","0.444597142313914","0.493168472362981","1"
"Married","1998","middle vocational","Male","2275","0.633350157179277","0.61742405125921","0.649276263099344","1"
"Married","1998","middle vocational","Female","2218","0.575767605864498","0.559410527459616","0.592124684269379","1"
"Married","1998","vocational + Abi","Male","140","0.53817762521543","0.475495276914852","0.600859973516008","1"
"Married","1998","vocational + Abi","Female","163","0.542052332013668","0.48251347604123","0.601591187986106","1"
"Married","1998","higher vocational","Male","405","0.79665370750401","0.761268412816951","0.83203900219107","1"
"Married","1998","higher vocational","Female","209","0.568585888470263","0.514905033213116","0.62226674372741","1"
"Married","1998","higher education","Male","790","0.697983320922069","0.670663917695918","0.72530272414822","1"
"Married","1998","higher education","Female","567","0.549974783842942","0.517308551069728","0.582641016616156","1"
"Married, but separated","1998","general elemantary","Male","18","","","","2"
"Married, but separated","1998","general elemantary","Female","28","","","","2"
