"pgfamstd","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"Married, but separated","2007","Rhineland-Palatinate,Saarland","Male","11","","","","2"
"Married, but separated","2007","North Rhine-Westphalia","Female","49","0.0308816157430635","0.0237175014566167","0.0380457300295103","2"
"Married, but separated","2007","Hesse","Female","28","","","","2"
"Married, but separated","2007","Bremen","Female","","","","","2"
"Married, but separated","2007","North Rhine-Westphalia","Male","42","0.0213329925070488","0.0150551668804232","0.0276108181336745","2"
"Married, but separated","2007","Thuringia","Male","4","","","","2"
"Married, but separated","2007","Thuringia","Female","7","","","","2"
"Married, but separated","2007","Schleswig-Holstein","Female","10","","","","2"
"Married, but separated","2007","Hamburg","Male","3","","","","2"
"Married, but separated","2007","Hamburg","Female","4","","","","2"
"Married, but separated","2007","Lower Saxony","Male","13","","","","2"
"Married, but separated","2007","Lower Saxony","Female","19","","","","2"
"Married, but separated","2007","Bremen","Male","1","","","","2"
"Married, but separated","2007","Mecklenburg-Western Pomerania","Male","","","","","2"
"Married, but separated","2007","Mecklenburg-Western Pomerania","Female","3","","","","2"
"Married, but separated","2007","Saxony","Male","8","","","","2"
"Married, but separated","2007","Saxony","Female","13","","","","2"
"Married, but separated","2007","Saxony-Anhalt","Male","3","","","","2"
"Married, but separated","2007","Saxony-Anhalt","Female","10","","","","2"
"Married, but separated","2007","Schleswig-Holstein","Male","6","","","","2"
"Married, but separated","2007","Rhineland-Palatinate,Saarland","Female","20","","","","2"
"Married, but separated","2007","Baden-Württemberg","Male","27","","","","2"
"Married, but separated","2007","Baden-Württemberg","Female","36","0.0314080301615234","0.0220059674153677","0.0408100929076791","2"
"Married, but separated","2007","Bavaria","Male","33","0.0253456340230437","0.0171936957335757","0.0334975723125116","2"
"Married, but separated","2007","Bavaria","Female","43","0.0280472055714426","0.0199214475596525","0.0361729635832326","2"
"Married, but separated","2007","Berlin","Male","12","","","","2"
"Married, but separated","2007","Berlin","Female","15","","","","2"
"Married, but separated","2007","Brandenburg","Male","11","","","","2"
"Married, but separated","2007","Brandenburg","Female","7","","","","2"
"Single","2007","Mecklenburg-Western Pomerania","Female","64","0.244766173523863","0.194042585565952","0.295489761481773","3"
"Single","2007","Saxony","Male","246","0.370142960028872","0.33572438119521","0.404561538862534","3"
"Single","2007","Saxony","Female","192","0.257217920602355","0.226464137256823","0.287971703947888","3"
"Single","2007","Mecklenburg-Western Pomerania","Male","60","0.247051048148422","0.19259881609249","0.301503280204353","3"
"Single","2007","Schleswig-Holstein","Male","79","0.287366762605898","0.235987098148955","0.338746427062841","3"
"Single","2007","Schleswig-Holstein","Female","79","0.270359521795977","0.222366793826454","0.3183522497655","3"
"Single","2007","Hamburg","Male","50","0.43097441321497","0.34894384604146","0.51300498038848","3"
"Single","2007","Hamburg","Female","42","0.307736733397569","0.235307964186161","0.380165502608976","3"
"Single","2007","Lower Saxony","Male","235","0.299121122165331","0.269240485347323","0.329001758983339","3"
"Single","2007","North Rhine-Westphalia","Female","470","0.200780335966184","0.184191429802807","0.217369242129561","3"
"Single","2007","Hesse","Male","177","0.321136596421433","0.286196658272739","0.356076534570127","3"
"Single","2007","Hesse","Female","146","0.192154364209049","0.163573459048214","0.220735269369885","3"
"Single","2007","Rhineland-Palatinate,Saarland","Male","131","0.290815880030348","0.252758140646327","0.328873619414368","3"
"Single","2007","Rhineland-Palatinate,Saarland","Female","144","0.272184204483129","0.237888624776696","0.306479784189561","3"
"Single","2007","Baden-Württemberg","Male","365","0.328035826949585","0.301658152715929","0.354413501183241","3"
"Single","2007","Baden-Württemberg","Female","309","0.239364078623674","0.216362890645109","0.26236526660224","3"
"Single","2007","Bavaria","Male","365","0.291889027708175","0.268309042181162","0.315469013235187","3"
"Single","2007","Bavaria","Female","353","0.237907335526269","0.216951532543875","0.258863138508662","3"
"Single","2007","Berlin","Male","127","0.426828518590806","0.374861539621954","0.478795497559658","3"
"Single","2007","Berlin","Female","134","0.338616019138085","0.293085287568456","0.384146750707713","3"
"Single","2007","Brandenburg","Male","121","0.341970615492822","0.296440672938458","0.387500558047186","3"
"Single","2007","Brandenburg","Female","124","0.273222822379785","0.232633040018622","0.313812604740947","3"
"Single","2007","Lower Saxony","Female","184","0.206014518806402","0.180457172980375","0.231571864632429","3"
"Single","2007","Bremen","Male","19","","","","3"
"Single","2007","Bremen","Female","21","","","","3"
"Single","2007","North Rhine-Westphalia","Male","484","0.287038744515478","0.267383922748005","0.306693566282951","3"
"Single","2007","Saxony-Anhalt","Male","133","0.306422400608171","0.262747292270422","0.350097508945919","3"
"Single","2007","Saxony-Anhalt","Female","114","0.258547096076561","0.218360864086053","0.298733328067069","3"
"Single","2007","Thuringia","Male","140","0.373148961665414","0.328611825907687","0.417686097423141","3"
"Single","2007","Thuringia","Female","119","0.267209254295441","0.227457129218552","0.30696137937233","3"
"Widowed","2007","Schleswig-Holstein","Male","10","","","","5"
"Widowed","2007","Schleswig-Holstein","Female","34","0.127062684001505","0.0910752663619862","0.163050101641025","5"
"Widowed","2007","Hamburg","Male","2","","","","5"
"Widowed","2007","Hamburg","Female","17","","","","5"
"Widowed","2007","Lower Saxony","Male","25","","","","5"
"Widowed","2007","Lower Saxony","Female","101","0.131549428753165","0.110190592273821","0.152908265232509","5"
"Widowed","2007","Bremen","Male","4","","","","5"
"Widowed","2007","Bremen","Female","8","","","","5"
"Widowed","2007","North Rhine-Westphalia","Male","64","0.03842372852335","0.0300723627419595","0.0467750943047404","5"
"Widowed","2007","Mecklenburg-Western Pomerania","Male","7","","","","5"
"Widowed","2007","Mecklenburg-Western Pomerania","Female","30","0.141059941900397","0.0999944689520222","0.182125414848771","5"
"Widowed","2007","Saxony","Male","26","","","","5"
"Widowed","2007","Saxony","Female","73","0.133153351342698","0.109249690483982","0.157057012201414","5"
"Widowed","2007","Saxony-Anhalt","Male","18","","","","5"
"Widowed","2007","Saxony-Anhalt","Female","47","0.128097602663347","0.0974236243215357","0.158771581005158","5"
"Widowed","2007","Thuringia","Male","24","","","","5"
"Widowed","2007","Thuringia","Female","53","0.143095078112461","0.111637645035142","0.17455251118978","5"
"Widowed","2007","North Rhine-Westphalia","Female","220","0.134156474965575","0.120042491385817","0.148270458545332","5"
"Widowed","2007","Hesse","Male","14","","","","5"
"Widowed","2007","Hesse","Female","60","0.120335118371318","0.096733516351896","0.143936720390739","5"
"Widowed","2007","Rhineland-Palatinate,Saarland","Male","27","","","","5"
"Widowed","2007","Rhineland-Palatinate,Saarland","Female","83","0.160426700124121","0.132147730250146","0.188705669998096","5"
"Widowed","2007","Baden-Württemberg","Male","29","","","","5"
"Widowed","2007","Baden-Württemberg","Female","128","0.127169130248449","0.109209877487608","0.14512838300929","5"
"Widowed","2007","Bavaria","Male","34","0.0261741857641978","0.017893596964741","0.0344547745636545","5"
"Widowed","2007","Bavaria","Female","132","0.130024502812871","0.113472040380221","0.14657696524552","5"
"Widowed","2007","Berlin","Male","7","","","","5"
"Widowed","2007","Berlin","Female","30","0.107265929129788","0.0774933816156642","0.137038476643913","5"
"Widowed","2007","Brandenburg","Male","13","","","","5"
"Widowed","2007","Brandenburg","Female","50","0.163894322538893","0.130175675792635","0.197612969285152","5"
"Divorced","2008","North Rhine-Westphalia","Female","159","0.0999995377621813","0.087144077997595","0.112854997526768","4"
"Divorced","2008","Hesse","Male","36","0.0710516012534302","0.051255544927716","0.0908476575791444","4"
"Divorced","2008","Hesse","Female","49","0.0774486260321414","0.0575615701271083","0.0973356819371746","4"
"Divorced","2008","Bavaria","Male","87","0.0778581406151025","0.0634793930757572","0.0922368881544478","4"
"Divorced","2008","Rhineland-Palatinate,Saarland","Male","30","0.0567061511840001","0.0365145197760749","0.0768977825919252","4"
"Divorced","2008","Rhineland-Palatinate,Saarland","Female","51","0.110229062471881","0.0854777804800355","0.134980344463726","4"
"Divorced","2008","Baden-Württemberg","Male","55","0.0661708427766154","0.0518163153492555","0.0805253702039754","4"
"Divorced","2008","Baden-Württemberg","Female","89","0.0851344116077634","0.0696383874243931","0.100630435791134","4"
"Divorced","2008","Mecklenburg-Western Pomerania","Male","32","0.169278496811756","0.121536284355372","0.21702070926814","4"
"Divorced","2008","Mecklenburg-Western Pomerania","Female","30","0.14336167498683","0.100600116860722","0.186123233112938","4"
"Divorced","2008","Saxony","Male","52","0.0890088835889236","0.0680780252418788","0.109939741935969","4"
"Divorced","2008","Thuringia","Male","43","0.124863461779741","0.0936192583197437","0.156107665239739","4"
"Divorced","2008","Thuringia","Female","47","0.120335035652261","0.0903742165076515","0.150295854796871","4"
"Divorced","2008","Saxony","Female","72","0.11862789331884","0.0952196316436349","0.142036154994045","4"
"Divorced","2008","Saxony-Anhalt","Male","20","","","","4"
"Divorced","2008","Saxony-Anhalt","Female","36","0.0881268223239524","0.061112182395702","0.115141462252203","4"
"Divorced","2008","Hamburg","Male","9","","","","4"
"Divorced","2008","Hamburg","Female","11","","","","4"
"Divorced","2008","Lower Saxony","Male","54","0.0672594082733955","0.0505388252048321","0.083979991341959","4"
"Divorced","2008","Lower Saxony","Female","74","0.0837505377497227","0.0658016222702432","0.101699453229202","4"
"Divorced","2008","Bremen","Male","6","","","","4"
"Divorced","2008","Bremen","Female","11","","","","4"
"Divorced","2008","North Rhine-Westphalia","Male","108","0.0777534943119869","0.0656745059424533","0.0898324826815206","4"
"Divorced","2008","Schleswig-Holstein","Male","15","","","","4"
"Divorced","2008","Schleswig-Holstein","Female","23","","","","4"
"Divorced","2008","Bavaria","Female","128","0.106136777952632","0.0904072676715823","0.121866288233682","4"
"Divorced","2008","Berlin","Male","27","","","","4"
"Divorced","2008","Berlin","Female","54","0.148708879489795","0.113576506695067","0.183841252284523","4"
"Divorced","2008","Brandenburg","Male","26","","","","4"
"Divorced","2008","Brandenburg","Female","38","0.102496438715703","0.0740271035985093","0.130965773832896","4"
"Married","2008","North Rhine-Westphalia","Female","1229","0.530805967713753","0.509420862604263","0.552191072823243","1"
"Married","2008","Hesse","Male","411","0.563184337634093","0.524966128213214","0.601402547054972","1"
"Married","2008","Hesse","Female","423","0.560212233051817","0.523283345742116","0.597141120361519","1"
"Married","2008","Rhineland-Palatinate,Saarland","Male","319","0.574534115351649","0.531369974107541","0.617698256595757","1"
"Married","2008","Rhineland-Palatinate,Saarland","Female","327","0.402957342071144","0.364192077642731","0.441722606499558","1"
"Married","2008","Baden-Württemberg","Male","699","0.538816244865929","0.51003038595091","0.567602103780948","1"
"Married","2008","Baden-Württemberg","Female","713","0.521241158318483","0.493503689676926","0.54897862696004","1"
"Married","2008","Bavaria","Male","844","0.582386842830615","0.555922382623513","0.608851303037718","1"
"Married","2008","Bavaria","Female","855","0.492818598255865","0.467287357440293","0.518349839071438","1"
"Married","2008","Berlin","Male","160","0.400224833922386","0.347443501370494","0.453006166474278","1"
"Married","2008","Berlin","Female","170","0.360865073372866","0.31344429471887","0.408285852026863","1"
"Married","2008","Brandenburg","Male","230","0.482266870723997","0.433175716019413","0.53135802542858","1"
"Married","2008","Brandenburg","Female","229","0.429709534753624","0.383242988155328","0.47617608135192","1"
"Married","2008","Mecklenburg-Western Pomerania","Male","141","0.547582061276109","0.484214290031171","0.610949832521046","1"
"Married","2008","Mecklenburg-Western Pomerania","Female","144","0.527736028427788","0.46681895683368","0.588653100021896","1"
"Married","2008","Saxony","Male","410","0.492362286265518","0.455614378282606","0.52911019424843","1"
"Married","2008","Saxony","Female","413","0.50018742782953","0.463990969600814","0.536383886058245","1"
"Married","2008","Saxony-Anhalt","Male","236","0.586943657624276","0.538811213089566","0.635076102158986","1"
"Married","2008","Saxony-Anhalt","Female","230","0.489837813353675","0.442199300674818","0.537476326032533","1"
"Married","2008","Thuringia","Male","230","0.419403079939025","0.37276216784176","0.46604399203629","1"
"Married","2008","Thuringia","Female","236","0.442291276457571","0.396555411628105","0.488027141287038","1"
