"pgfamstd","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"3","2008","(Married) couple without C. ","West Germany","588","0.126500643392806","0.117470936129218","0.135530350656394"
"3","2008","(Married) couple without C. ","East Germany","182","0.109632726254525","0.095445536911401","0.123819915597649"
"3","2008","Single parent ","West Germany","393","0.528095796428819","0.494276182911792","0.561915409945846"
"3","2008","Single parent ","East Germany","180","0.673580702935033","0.619426199477929","0.727735206392138"
"3","2008","Couple + C. LE 16 ","West Germany","155","0.0660211744406392","0.0564744345656343","0.075567914315644"
"3","2008","Couple + C. LE 16 ","East Germany","186","0.308878339230612","0.272302960418012","0.345453718043211"
"3","2008","Couple + C. GT 16 ","West Germany","975","0.424601598495811","0.405291627512086","0.443911569479537"
"3","2008","Couple + C. GT 16 ","East Germany","364","0.419895323306094","0.388394932141595","0.451395714470592"
"3","2008","Couple + C. LE and GT 16","West Germany","409","0.406812543479064","0.377528678810757","0.436096408147372"
"3","2008","Couple + C. LE and GT 16","East Germany","96","0.398549280435183","0.337980020208458","0.459118540661908"
"4","2008","1-pers.-HH","West Germany","446","0.204484845067781","0.187830702146456","0.221138987989105"
"4","2008","1-pers.-HH","East Germany","206","0.26165584480728","0.23044789447061","0.29286379514395"
"4","2008","(Married) couple without C. ","West Germany","213","0.0392612648515142","0.0339855562096017","0.0445369734934268"
"4","2008","(Married) couple without C. ","East Germany","82","0.0418570411361379","0.0327633315154535","0.0509507507568224"
"4","2008","Single parent ","West Germany","237","0.276922363208669","0.24660741423383","0.307237312183508"
"4","2008","Single parent ","East Germany","68","0.221245661999949","0.173306607007954","0.269184716991943"
"4","2008","Couple + C. LE 16 ","West Germany","67","0.0242328692576793","0.0183210593209185","0.0301446791944401"
"4","2008","Couple + C. LE 16 ","East Germany","30","0.0760901594123398","0.0551009105357899","0.0970794082888897"
"4","2008","Couple + C. GT 16 ","West Germany","38","0.0181922989916604","0.0129711811804125","0.0234134168029082"
"4","2008","Couple + C. GT 16 ","East Germany","29","","",""
"4","2008","Couple + C. LE and GT 16","West Germany","24","","",""
"4","2008","Couple + C. LE and GT 16","East Germany","11","","",""
"5","2008","1-pers.-HH","West Germany","740","0.313002492120508","0.293854688104887","0.33215029613613"
"5","2008","1-pers.-HH","East Germany","257","0.276043319042475","0.24430269099827","0.30778394708668"
"5","2008","(Married) couple without C. ","West Germany","75","0.0143030562898081","0.0110776670109841","0.0175284455686321"
"5","2008","(Married) couple without C. ","East Germany","45","0.0245785643563124","0.0175475810430223","0.0316095476696025"
"5","2008","Single parent ","West Germany","102","0.104831295307692","0.0840781807493519","0.125584409866032"
"5","2008","Single parent ","East Germany","21","","",""
"5","2008","Couple + C. LE 16 ","West Germany","3","","",""
"5","2008","Couple + C. LE 16 ","East Germany","2","","",""
"5","2008","Couple + C. GT 16 ","West Germany","6","","",""
"5","2008","Couple + C. GT 16 ","East Germany","3","","",""
"5","2008","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2008","Couple + C. LE and GT 16","East Germany","1","","",""
"6","2008","1-pers.-HH","West Germany","1","","",""
"6","2008","1-pers.-HH","East Germany","","","",""
"6","2008","(Married) couple without C. ","West Germany","","","",""
"6","2008","(Married) couple without C. ","East Germany","","","",""
"6","2008","Single parent ","West Germany","","","",""
"6","2008","Single parent ","East Germany","","","",""
"6","2008","Couple + C. LE 16 ","West Germany","","","",""
"6","2008","Couple + C. LE 16 ","East Germany","","","",""
"6","2008","Couple + C. GT 16 ","West Germany","","","",""
"6","2008","Couple + C. GT 16 ","East Germany","","","",""
"6","2008","Couple + C. LE and GT 16","West Germany","","","",""
"6","2008","Couple + C. LE and GT 16","East Germany","","","",""
"7","2008","1-pers.-HH","West Germany","","","",""
"7","2008","1-pers.-HH","East Germany","","","",""
"7","2008","(Married) couple without C. ","West Germany","6","","",""
"7","2008","(Married) couple without C. ","East Germany","2","","",""
"7","2008","Single parent ","West Germany","","","",""
"7","2008","Single parent ","East Germany","","","",""
"7","2008","Couple + C. LE 16 ","West Germany","3","","",""
"7","2008","Couple + C. LE 16 ","East Germany","","","",""
"7","2008","Couple + C. GT 16 ","West Germany","","","",""
"7","2008","Couple + C. GT 16 ","East Germany","","","",""
"7","2008","Couple + C. LE and GT 16","West Germany","","","",""
"7","2008","Couple + C. LE and GT 16","East Germany","","","",""
"8","2008","1-pers.-HH","West Germany","2","","",""
"8","2008","1-pers.-HH","East Germany","","","",""
"8","2008","(Married) couple without C. ","West Germany","","","",""
"8","2008","(Married) couple without C. ","East Germany","","","",""
"8","2008","Single parent ","West Germany","","","",""
"8","2008","Single parent ","East Germany","","","",""
"8","2008","Couple + C. LE 16 ","West Germany","","","",""
"8","2008","Couple + C. LE 16 ","East Germany","","","",""
"8","2008","Couple + C. GT 16 ","West Germany","","","",""
"8","2008","Couple + C. GT 16 ","East Germany","","","",""
"8","2008","Couple + C. LE and GT 16","West Germany","","","",""
"8","2008","Couple + C. LE and GT 16","East Germany","","","",""
"1","2009","1-pers.-HH","West Germany","","","",""
"1","2009","1-pers.-HH","East Germany","","","",""
"1","2009","(Married) couple without C. ","West Germany","3926","0.797638251853619","0.786334824613469","0.808941679093769"
"1","2009","(Married) couple without C. ","East Germany","1503","0.83211638173879","0.814902252382211","0.849330511095369"
"1","2009","Single parent ","West Germany","3","","",""
"1","2009","Single parent ","East Germany","","","",""
"1","2009","Couple + C. LE 16 ","West Germany","2031","0.89896465407564","0.886536748352978","0.911392559798301"
"1","2009","Couple + C. LE 16 ","East Germany","391","0.604321549255027","0.565227010398838","0.643416088111216"
"1","2009","Couple + C. GT 16 ","West Germany","1397","0.540185900072924","0.520250967306529","0.560120832839319"
"1","2009","Couple + C. GT 16 ","East Germany","498","0.56065780343103","0.527233929853302","0.594081677008759"
"1","2009","Couple + C. LE and GT 16","West Germany","623","0.545760440723132","0.515744351982926","0.575776529463338"
"1","2009","Couple + C. LE and GT 16","East Germany","129","0.570890840222207","0.507474585102397","0.634307095342018"
"2","2009","1-pers.-HH","West Germany","141","0.0574346679208104","0.0475698603459212","0.0672994754956996"
"2","2009","1-pers.-HH","East Germany","25","","",""
"2","2009","(Married) couple without C. ","West Germany","66","0.0130275180441901","0.00983725635118799","0.0162177797371923"
"2","2009","(Married) couple without C. ","East Germany","8","","",""
"2","2009","Single parent ","West Germany","87","0.0859488514119479","0.0660085145362179","0.105889188287678"
"2","2009","Single parent ","East Germany","18","","",""
"2","2009","Couple + C. LE 16 ","West Germany","21","","",""
"2","2009","Couple + C. LE 16 ","East Germany","4","","",""
"2","2009","Couple + C. GT 16 ","West Germany","18","","",""
"2","2009","Couple + C. GT 16 ","East Germany","1","","",""
"2","2009","Couple + C. LE and GT 16","West Germany","11","","",""
"2","2009","Couple + C. LE and GT 16","East Germany","1","","",""
"3","2009","1-pers.-HH","West Germany","839","0.425272089567151","0.404311165988081","0.446233013146221"
"3","2009","1-pers.-HH","East Germany","263","0.421126193447044","0.385528328709835","0.456724058184254"
"3","2009","(Married) couple without C. ","West Germany","583","0.134931151586767","0.125318916243995","0.144543386929539"
"3","2009","(Married) couple without C. ","East Germany","169","0.0988956679738256","0.0851468602405256","0.112644475707126"
"3","2009","Single parent ","West Germany","357","0.546034613720811","0.510614605293321","0.5814546221483"
"3","2009","Single parent ","East Germany","168","0.670738859326458","0.614890475188522","0.726587243464394"
"3","2009","Couple + C. LE 16 ","West Germany","148","0.0701358748455748","0.0596048695498859","0.0806668801412637"
"3","2009","Couple + C. LE 16 ","East Germany","182","0.321714411308786","0.284367696281883","0.359061126335689"
"3","2009","Couple + C. GT 16 ","West Germany","929","0.432566106305975","0.412749198391235","0.452383014220716"
"3","2009","Couple + C. GT 16 ","East Germany","322","0.421780332619198","0.388522344172522","0.455038321065874"
"3","2009","Couple + C. LE and GT 16","West Germany","399","0.419453238761035","0.389704334317174","0.449202143204896"
"3","2009","Couple + C. LE and GT 16","East Germany","92","0.403034063359027","0.340186880632031","0.465881246086023"
"4","2009","1-pers.-HH","West Germany","439","0.205576932340429","0.188442925196215","0.222710939484644"
"4","2009","1-pers.-HH","East Germany","196","0.268487383365186","0.236535333634555","0.300439433095816"
"4","2009","(Married) couple without C. ","West Germany","200","0.0380168562919298","0.032636453652983","0.0433972589308766"
"4","2009","(Married) couple without C. ","East Germany","82","0.0350680605056099","0.0265959213513123","0.0435401996599075"
"4","2009","Single parent ","West Germany","220","0.257095522874429","0.226004074932674","0.288186970816183"
"4","2009","Single parent ","East Germany","72","0.243783726641521","0.192758022768635","0.294809430514406"
"4","2009","Couple + C. LE 16 ","West Germany","53","0.0218702447465641","0.0158388877876828","0.0279016017054453"
"4","2009","Couple + C. LE 16 ","East Germany","22","","",""
"4","2009","Couple + C. GT 16 ","West Germany","50","0.0192789326733378","0.0137788874976414","0.0247789778490341"
"4","2009","Couple + C. GT 16 ","East Germany","23","","",""
"4","2009","Couple + C. LE and GT 16","West Germany","21","","",""
"4","2009","Couple + C. LE and GT 16","East Germany","12","","",""
"5","2009","1-pers.-HH","West Germany","715","0.309518038856829","0.289917636755304","0.329118440958354"
"5","2009","1-pers.-HH","East Germany","255","0.274702029761328","0.242519881070597","0.30688417845206"
"5","2009","(Married) couple without C. ","West Germany","72","0.0134556849771019","0.0102141243401498","0.0166972456140541"
"5","2009","(Married) couple without C. ","East Germany","47","0.0260389318906116","0.0187044194876685","0.0333734442935548"
"5","2009","Single parent ","West Germany","92","0.109596710174562","0.0873728579815254","0.1318205623676"
"5","2009","Single parent ","East Germany","14","","",""
"5","2009","Couple + C. LE 16 ","West Germany","4","","",""
"5","2009","Couple + C. LE 16 ","East Germany","2","","",""
"5","2009","Couple + C. GT 16 ","West Germany","7","","",""
"5","2009","Couple + C. GT 16 ","East Germany","3","","",""
"5","2009","Couple + C. LE and GT 16","West Germany","2","","",""
"5","2009","Couple + C. LE and GT 16","East Germany","","","",""
"6","2009","1-pers.-HH","West Germany","1","","",""
"6","2009","1-pers.-HH","East Germany","","","",""
"6","2009","(Married) couple without C. ","West Germany","","","",""
"6","2009","(Married) couple without C. ","East Germany","","","",""
"6","2009","Single parent ","West Germany","","","",""
"6","2009","Single parent ","East Germany","","","",""
"6","2009","Couple + C. LE 16 ","West Germany","","","",""
"6","2009","Couple + C. LE 16 ","East Germany","","","",""
"6","2009","Couple + C. GT 16 ","West Germany","","","",""
"6","2009","Couple + C. GT 16 ","East Germany","","","",""
"6","2009","Couple + C. LE and GT 16","West Germany","","","",""
"6","2009","Couple + C. LE and GT 16","East Germany","","","",""
"7","2009","1-pers.-HH","West Germany","","","",""
"7","2009","1-pers.-HH","East Germany","","","",""
"7","2009","(Married) couple without C. ","West Germany","6","","",""
"7","2009","(Married) couple without C. ","East Germany","2","","",""
"7","2009","Single parent ","West Germany","","","",""
"7","2009","Single parent ","East Germany","","","",""
"7","2009","Couple + C. LE 16 ","West Germany","2","","",""
"7","2009","Couple + C. LE 16 ","East Germany","","","",""
"7","2009","Couple + C. GT 16 ","West Germany","","","",""
"7","2009","Couple + C. GT 16 ","East Germany","","","",""
"7","2009","Couple + C. LE and GT 16","West Germany","1","","",""
"7","2009","Couple + C. LE and GT 16","East Germany","","","",""
"8","2009","1-pers.-HH","West Germany","2","","",""
"8","2009","1-pers.-HH","East Germany","","","",""
"8","2009","(Married) couple without C. ","West Germany","","","",""
"8","2009","(Married) couple without C. ","East Germany","","","",""
"8","2009","Single parent ","West Germany","","","",""
"8","2009","Single parent ","East Germany","","","",""
"8","2009","Couple + C. LE 16 ","West Germany","","","",""
"8","2009","Couple + C. LE 16 ","East Germany","","","",""
"8","2009","Couple + C. GT 16 ","West Germany","","","",""
"8","2009","Couple + C. GT 16 ","East Germany","","","",""
"8","2009","Couple + C. LE and GT 16","West Germany","","","",""
"8","2009","Couple + C. LE and GT 16","East Germany","","","",""
"1","2010","1-pers.-HH","West Germany","1","","",""
"1","2010","1-pers.-HH","East Germany","","","",""
"1","2010","(Married) couple without C. ","West Germany","3731","0.794318165588957","0.782650261670642","0.805986069507273"
"1","2010","(Married) couple without C. ","East Germany","1424","0.836685621664357","0.819190805118492","0.854180438210223"
"1","2010","Single parent ","West Germany","","","",""
"1","2010","Single parent ","East Germany","1","","",""
