"pgfamstd","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"3","1990","Part Time","direct migration background","77","0.192844415807896","0.154467750386167","0.231221081229625"
"3","1990","Part Time","indirect migration background","58","0.547808224205457","0.438744907397276","0.656871541013638"
"3","1990","Not Working","no migration background","418","0.158311653421864","0.143704517631963","0.172918789211766"
"3","1990","Not Working","direct migration background","115","0.122009323776239","0.0993008415887303","0.144717805963747"
"3","1990","Not Working","indirect migration background","101","0.721203556422259","0.640297761012578","0.80210935183194"
"4","1990","Full Time","no migration background","170","0.0686403364430267","0.0595836234053387","0.0776970494807146"
"4","1990","Full Time","direct migration background","53","0.0733933066207709","0.0593886674919877","0.0873979457495542"
"4","1990","Full Time","indirect migration background","4","","",""
"4","1990","Part Time","no migration background","61","0.0682394853498888","0.0542159563908061","0.0822630143089715"
"4","1990","Part Time","direct migration background","13","","",""
"4","1990","Part Time","indirect migration background","2","","",""
"4","1990","Not Working","no migration background","64","0.0321240974548172","0.0250681023140482","0.0391800925955862"
"4","1990","Not Working","direct migration background","18","","",""
"4","1990","Not Working","indirect migration background","","","",""
"5","1990","Full Time","no migration background","46","0.0165360978410355","0.0119681838124745","0.0211040118695965"
"5","1990","Full Time","direct migration background","23","","",""
"5","1990","Full Time","indirect migration background","","","",""
"5","1990","Part Time","no migration background","34","0.031159401977823","0.0214964901966499","0.0408223137589961"
"5","1990","Part Time","direct migration background","4","","",""
"5","1990","Part Time","indirect migration background","","","",""
"5","1990","Not Working","no migration background","462","0.260321029111962","0.24276164701914","0.277880411204783"
"5","1990","Not Working","direct migration background","38","0.112215952625186","0.0903167846851107","0.134115120565261"
"5","1990","Not Working","indirect migration background","1","","",""
"6","1990","Full Time","no migration background","","","",""
"6","1990","Full Time","direct migration background","36","0.0264804280012965","0.0178579752678393","0.0351028807347537"
"6","1990","Full Time","indirect migration background","","","",""
"6","1990","Part Time","no migration background","","","",""
"6","1990","Part Time","direct migration background","7","","",""
"6","1990","Part Time","indirect migration background","","","",""
"6","1990","Not Working","no migration background","","","",""
"6","1990","Not Working","direct migration background","6","","",""
"6","1990","Not Working","indirect migration background","1","","",""
"7","1990","Full Time","no migration background","","","",""
"7","1990","Full Time","direct migration background","","","",""
"7","1990","Full Time","indirect migration background","","","",""
"7","1990","Part Time","no migration background","","","",""
"7","1990","Part Time","direct migration background","","","",""
"7","1990","Part Time","indirect migration background","","","",""
"7","1990","Not Working","no migration background","","","",""
"7","1990","Not Working","direct migration background","","","",""
"7","1990","Not Working","indirect migration background","","","",""
"8","1990","Full Time","no migration background","","","",""
"8","1990","Full Time","direct migration background","","","",""
"8","1990","Full Time","indirect migration background","","","",""
"8","1990","Part Time","no migration background","","","",""
"8","1990","Part Time","direct migration background","","","",""
"8","1990","Part Time","indirect migration background","","","",""
"8","1990","Not Working","no migration background","","","",""
"8","1990","Not Working","direct migration background","","","",""
"8","1990","Not Working","indirect migration background","","","",""
"1","1991","Full Time","no migration background","1781","0.565386051947196","0.547549385414427","0.583222718479964"
"1","1991","Full Time","direct migration background","999","0.720434314132091","0.696233174937636","0.744635453326545"
"1","1991","Full Time","indirect migration background","29","","",""
"1","1991","Part Time","no migration background","814","0.623598451664319","0.59686859509982","0.650328308228818"
"1","1991","Part Time","direct migration background","296","0.705231054704149","0.661364793485275","0.749097315923023"
"1","1991","Part Time","indirect migration background","16","","",""
"1","1991","Not Working","no migration background","1397","0.527475037037983","0.507298679450544","0.547651394625422"
"1","1991","Not Working","direct migration background","588","0.695415143397929","0.662564896082272","0.728265390713585"
"1","1991","Not Working","indirect migration background","18","","",""
"2","1991","Full Time","no migration background","64","0.0244244506150148","0.0188701142921979","0.0299787869378317"
"2","1991","Full Time","direct migration background","27","","",""
"2","1991","Full Time","indirect migration background","1","","",""
"2","1991","Part Time","no migration background","22","","",""
"2","1991","Part Time","direct migration background","8","","",""
"2","1991","Part Time","indirect migration background","","","",""
"2","1991","Not Working","no migration background","29","","",""
"2","1991","Not Working","direct migration background","14","","",""
"2","1991","Not Working","indirect migration background","1","","",""
"3","1991","Full Time","no migration background","888","0.311635030227565","0.294969396473528","0.328300663981603"
"3","1991","Full Time","direct migration background","193","0.148745615068343","0.129556787107916","0.16793444302877"
"3","1991","Full Time","indirect migration background","99","0.738574043261476","0.663613539114244","0.813534547408707"
"3","1991","Part Time","no migration background","330","0.268805765368113","0.244345898866449","0.293265631869776"
"3","1991","Part Time","direct migration background","82","0.167958311045494","0.131991880772417","0.203924741318571"
"3","1991","Part Time","indirect migration background","64","0.608258004590398","0.503242595901676","0.71327341327912"
