"pgfamstd","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Married","2005","35-65 y.","Couple + C. LE 16 ","2370","0.906925098102012","0.895797989016567","0.918052207187457","1"
"Married","2005","35-65 y.","Couple + C. GT 16 ","1959","0.915880639067082","0.904139790397569","0.927621487736596","1"
"Married","2005","35-65 y.","Couple + C. LE and GT 16","984","0.909734292799623","0.892548042119474","0.926920543479772","1"
"Married","2005","66 and older","1-pers.-HH","","","","","1"
"Married","2005","66 and older","(Married) couple without C. ","2232","0.946456263244408","0.937389300000284","0.955523226488531","1"
"Married","2005","66 and older","Single parent ","","","","","1"
"Married","2005","66 and older","Couple + C. LE 16 ","3","","","","1"
"Married","2005","66 and older","Couple + C. LE and GT 16","3","","","","1"
"Married","2005","66 and older","Couple + C. GT 16 ","165","0.991636495628781","0.977824378565353","1.00544861269221","1"
"Married, but separated","2005","16-34 y.","1-pers.-HH","16","","","","2"
"Married, but separated","2005","16-34 y.","(Married) couple without C. ","5","","","","2"
"Married, but separated","2005","16-34 y.","Single parent ","24","","","","2"
"Married, but separated","2005","16-34 y.","Couple + C. LE 16 ","10","","","","2"
"Married, but separated","2005","16-34 y.","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","2005","16-34 y.","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","2005","35-65 y.","1-pers.-HH","135","0.091468419520155","0.0750204349905003","0.10791640404981","2"
"Married, but separated","2005","35-65 y.","(Married) couple without C. ","47","0.0124544815363373","0.00889494637607614","0.0160140166965986","2"
"Married, but separated","2005","35-65 y.","Single parent ","100","0.162644703391377","0.132585071534072","0.192704335248683","2"
"Married, but separated","2005","35-65 y.","Couple + C. LE 16 ","25","","","","2"
"Married, but separated","2005","35-65 y.","Couple + C. GT 16 ","16","","","","2"
"Married, but separated","2005","35-65 y.","Couple + C. LE and GT 16","19","","","","2"
"Married, but separated","2005","66 and older","1-pers.-HH","26","","","","2"
"Married, but separated","2005","66 and older","(Married) couple without C. ","19","","","","2"
"Married, but separated","2005","66 and older","Single parent ","2","","","","2"
"Married, but separated","2005","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","2005","66 and older","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","2005","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","2005","16-34 y.","Single parent ","411","0.878632709547008","0.849078715509977","0.908186703584039","3"
"Single","2005","16-34 y.","Couple + C. LE 16 ","232","0.223154056461968","0.19854915713072","0.247758955793216","3"
"Single","2005","16-34 y.","1-pers.-HH","664","0.959863808243414","0.945281832847596","0.974445783639233","3"
"Single","2005","16-34 y.","(Married) couple without C. ","628","0.633697750213262","0.603012195598612","0.664383304827913","3"
"Single","2005","16-34 y.","Couple + C. GT 16 ","1333","0.988034762051551","0.982223991444815","0.993845532658287","3"
"Single","2005","16-34 y.","Couple + C. LE and GT 16","623","0.966709662978589","0.952767612237919","0.980651713719258","3"
"Single","2005","35-65 y.","1-pers.-HH","466","0.456622275861475","0.428201459416606","0.485043092306344","3"
"Single","2005","35-65 y.","(Married) couple without C. ","224","0.0662637338822064","0.0582800751399105","0.0742473926245024","3"
"Single","2005","35-65 y.","Single parent ","116","0.184257469158922","0.152678502627213","0.21583643569063","3"
"Single","2005","35-65 y.","Couple + C. LE 16 ","113","0.0415870064330743","0.0339409848767873","0.0492330279893614","3"
"Single","2005","35-65 y.","Couple + C. GT 16 ","93","0.04510119584428","0.0363230099793559","0.0538793817092041","3"
"Single","2005","35-65 y.","Couple + C. LE and GT 16","13","","","","3"
"Single","2005","66 and older","1-pers.-HH","104","0.107392508058698","0.0886832107029821","0.126101805414413","3"
"Single","2005","66 and older","(Married) couple without C. ","12","","","","3"
"Single","2005","66 and older","Single parent ","1","","","","3"
"Single","2005","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2005","66 and older","Couple + C. LE and GT 16","","","","","3"
"Single","2005","66 and older","Couple + C. GT 16 ","","","","","3"
"Widowed","2005","16-34 y.","Couple + C. LE 16 ","","","","","5"
"Widowed","2005","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2005","16-34 y.","(Married) couple without C. ","1","","","","5"
"Widowed","2005","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2005","16-34 y.","Single parent ","4","","","","5"
"Widowed","2005","16-34 y.","Couple + C. LE and GT 16","1","","","","5"
"Widowed","2005","35-65 y.","1-pers.-HH","156","0.102833272150065","0.0855027960191546","0.120163748280976","5"
"Widowed","2005","35-65 y.","(Married) couple without C. ","50","0.0125261193982202","0.00895649121862013","0.0160957475778203","5"
"Widowed","2005","35-65 y.","Single parent ","80","0.108706486625818","0.0833524617613153","0.13406051149032","5"
"Widowed","2005","35-65 y.","Couple + C. LE 16 ","4","","","","5"
"Widowed","2005","35-65 y.","Couple + C. GT 16 ","12","","","","5"
"Widowed","2005","35-65 y.","Couple + C. LE and GT 16","6","","","","5"
"Widowed","2005","66 and older","1-pers.-HH","792","0.742524484688648","0.716102613032858","0.768946356344439","5"
"Widowed","2005","66 and older","(Married) couple without C. ","75","0.0314287415176978","0.0244014733596828","0.0384560096757127","5"
"Widowed","2005","66 and older","Single parent ","55","0.920617105670827","0.853326377022895","0.987907834318758","5"
"Widowed","2005","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","2005","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2005","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2006","16-34 y.","(Married) couple without C. ","15","","","","4"
"Divorced","2006","16-34 y.","Single parent ","39","0.0897637840829314","0.0644546269186151","0.115072941247248","4"
"Divorced","2006","16-34 y.","Couple + C. LE and GT 16","1","","","","4"
"Divorced","2006","35-65 y.","1-pers.-HH","479","0.354930076320248","0.329243405850312","0.380616746790183","4"
"Divorced","2006","16-34 y.","1-pers.-HH","20","","","","4"
"Divorced","2006","16-34 y.","Couple + C. LE 16 ","18","","","","4"
"Divorced","2006","16-34 y.","Couple + C. GT 16 ","5","","","","4"
"Divorced","2006","35-65 y.","(Married) couple without C. ","260","0.0640514718355146","0.0565440736748355","0.0715588699961937","4"
"Divorced","2006","35-65 y.","Single parent ","300","0.511063155725622","0.472693494751101","0.549432816700143","4"
"Divorced","2006","35-65 y.","Couple + C. LE 16 ","108","0.0441972757753079","0.0366006223152318","0.051793929235384","4"
"Divorced","2006","35-65 y.","Couple + C. GT 16 ","79","0.0298045292892751","0.0227530982713791","0.036855960307171","4"
"Divorced","2006","35-65 y.","Couple + C. LE and GT 16","38","0.0457502330240134","0.0328323083840271","0.0586681576639998","4"
"Divorced","2006","66 and older","1-pers.-HH","158","0.125508773094147","0.107165056752433","0.14385248943586","4"
"Divorced","2006","66 and older","(Married) couple without C. ","40","0.011538311249727","0.00760505254736518","0.0154715699520888","4"
"Divorced","2006","66 and older","Single parent ","2","","","","4"
"Divorced","2006","66 and older","Couple + C. LE 16 ","1","","","","4"
"Divorced","2006","66 and older","Couple + C. GT 16 ","","","","","4"
"Divorced","2006","66 and older","Couple + C. LE and GT 16","","","","","4"
"Married","2006","16-34 y.","1-pers.-HH","","","","","1"
"Married","2006","16-34 y.","(Married) couple without C. ","301","0.331591776737372","0.301670466950469","0.361513086524275","1"
"Married","2006","16-34 y.","Single parent ","2","","","","1"
"Married","2006","16-34 y.","Couple + C. LE 16 ","846","0.76258289814505","0.737596421178429","0.787569375111671","1"
"Married","2006","35-65 y.","1-pers.-HH","","","","","1"
"Married","2006","35-65 y.","(Married) couple without C. ","3493","0.84154679699375","0.830350135284831","0.85274345870267","1"
"Married","2006","16-34 y.","Couple + C. GT 16 ","5","","","","1"
"Married","2006","16-34 y.","Couple + C. LE and GT 16","9","","","","1"
"Married","2006","35-65 y.","Single parent ","6","","","","1"
"Married","2006","35-65 y.","Couple + C. LE 16 ","2541","0.896651336212394","0.885399985405065","0.907902687019722","1"
"Married","2006","35-65 y.","Couple + C. GT 16 ","2034","0.913606195754947","0.90195615824358","0.925256233266314","1"
"Married","2006","35-65 y.","Couple + C. LE and GT 16","936","0.927058191591618","0.910981124609163","0.943135258574072","1"
"Married","2006","66 and older","1-pers.-HH","1","","","","1"
"Married","2006","66 and older","(Married) couple without C. ","2661","0.942675812189802","0.934114277838803","0.951237346540801","1"
"Married","2006","66 and older","Single parent ","","","","","1"
"Married","2006","66 and older","Couple + C. LE 16 ","4","","","","1"
"Married","2006","66 and older","Couple + C. GT 16 ","160","0.979521881849139","0.957779536876498","1.00126422682178","1"
"Married","2006","66 and older","Couple + C. LE and GT 16","6","","","","1"
"Married, but separated","2006","16-34 y.","1-pers.-HH","9","","","","2"
"Married, but separated","2006","16-34 y.","(Married) couple without C. ","6","","","","2"
"Married, but separated","2006","16-34 y.","Single parent ","15","","","","2"
"Married, but separated","2006","16-34 y.","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","2006","16-34 y.","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","2006","16-34 y.","Couple + C. LE and GT 16","1","","","","2"
"Married, but separated","2006","35-65 y.","1-pers.-HH","147","0.0980584436256443","0.0820935983880392","0.114023288863249","2"
"Married, but separated","2006","35-65 y.","(Married) couple without C. ","46","0.012309506887526","0.00892862752460221","0.0156903862504498","2"
"Married, but separated","2006","35-65 y.","Single parent ","127","0.173255366607403","0.144204885223621","0.202305847991184","2"
"Married, but separated","2006","35-65 y.","Couple + C. LE 16 ","20","","","","2"
"Married, but separated","2006","35-65 y.","Couple + C. GT 16 ","20","","","","2"
"Married, but separated","2006","35-65 y.","Couple + C. LE and GT 16","13","","","","2"
"Married, but separated","2006","66 and older","1-pers.-HH","38","0.0301031339386695","0.0206420436072949","0.039564224270044","2"
"Married, but separated","2006","66 and older","(Married) couple without C. ","26","","","","2"
"Married, but separated","2006","66 and older","Single parent ","2","","","","2"
"Married, but separated","2006","66 and older","Couple + C. LE 16 ","","","","","2"
"Married, but separated","2006","66 and older","Couple + C. GT 16 ","3","","","","2"
"Married, but separated","2006","66 and older","Couple + C. LE and GT 16","","","","","2"
"Single","2006","16-34 y.","Single parent ","430","0.870322980197319","0.840577445025601","0.900068515369037","3"
"Single","2006","16-34 y.","1-pers.-HH","688","0.949430601845396","0.933392091872833","0.965469111817959","3"
"Single","2006","16-34 y.","(Married) couple without C. ","629","0.652815690553873","0.622558181672013","0.683073199435734","3"
"Single","2006","16-34 y.","Couple + C. LE 16 ","241","0.203715462436607","0.180064346665069","0.227366578208144","3"
"Single","2006","16-34 y.","Couple + C. GT 16 ","1384","0.984406601586515","0.977909681358176","0.990903521814855","3"
"Single","2006","16-34 y.","Couple + C. LE and GT 16","601","0.975716335421966","0.963521069331678","0.987911601512253","3"
"Single","2006","35-65 y.","1-pers.-HH","533","0.452041528663396","0.425324017072075","0.478759040254718","3"
"Single","2006","35-65 y.","(Married) couple without C. ","242","0.0711557197994438","0.0632730148071293","0.0790384247917584","3"
"Single","2006","35-65 y.","Single parent ","143","0.214381659144567","0.182880690100496","0.245882628188638","3"
"Single","2006","35-65 y.","Couple + C. LE 16 ","139","0.0516812512147747","0.0434987870679908","0.0598637153615587","3"
"Single","2006","35-65 y.","Couple + C. GT 16 ","91","0.042932327559218","0.0345267018563961","0.0513379532620398","3"
"Single","2006","35-65 y.","Couple + C. LE and GT 16","13","","","","3"
"Single","2006","66 and older","1-pers.-HH","126","0.112367069350225","0.0948803320581777","0.129853806642271","3"
"Single","2006","66 and older","(Married) couple without C. ","21","","","","3"
"Single","2006","66 and older","Single parent ","1","","","","3"
"Single","2006","66 and older","Couple + C. LE 16 ","","","","","3"
"Single","2006","66 and older","Couple + C. GT 16 ","","","","","3"
"Single","2006","66 and older","Couple + C. LE and GT 16","","","","","3"
"Widowed","2006","16-34 y.","Single parent ","4","","","","5"
"Widowed","2006","16-34 y.","Couple + C. LE 16 ","1","","","","5"
"Widowed","2006","16-34 y.","(Married) couple without C. ","","","","","5"
"Widowed","2006","16-34 y.","1-pers.-HH","","","","","5"
"Widowed","2006","16-34 y.","Couple + C. GT 16 ","","","","","5"
"Widowed","2006","16-34 y.","Couple + C. LE and GT 16","","","","","5"
"Widowed","2006","35-65 y.","1-pers.-HH","174","0.0949699513907118","0.0792316584902568","0.110708244291167","5"
"Widowed","2006","35-65 y.","(Married) couple without C. ","45","0.0109365044837653","0.0077475357287075","0.0141254732388231","5"
"Widowed","2006","35-65 y.","Single parent ","76","0.096280367980925","0.0736386163390877","0.118922119622762","5"
"Widowed","2006","35-65 y.","Couple + C. LE 16 ","4","","","","5"
"Widowed","2006","35-65 y.","Couple + C. GT 16 ","10","","","","5"
"Widowed","2006","35-65 y.","Couple + C. LE and GT 16","5","","","","5"
"Widowed","2006","66 and older","1-pers.-HH","930","0.729315010075985","0.704713474346815","0.753916545805155","5"
"Widowed","2006","66 and older","(Married) couple without C. ","84","0.0274482640544286","0.0214307756134712","0.033465752495386","5"
"Widowed","2006","66 and older","Single parent ","64","0.958052332639032","0.910751142327089","1.00535352295098","5"
"Widowed","2006","66 and older","Couple + C. LE 16 ","","","","","5"
"Widowed","2006","66 and older","Couple + C. GT 16 ","","","","","5"
"Widowed","2006","66 and older","Couple + C. LE and GT 16","","","","","5"
"Divorced","2007","16-34 y.","(Married) couple without C. ","10","","","","4"
"Divorced","2007","16-34 y.","Single parent ","25","","","","4"
"Divorced","2007","16-34 y.","Couple + C. LE and GT 16","","","","","4"
"Divorced","2007","35-65 y.","1-pers.-HH","483","0.363878341131367","0.337572952542246","0.390183729720489","4"
"Divorced","2007","35-65 y.","Couple + C. LE 16 ","110","0.0527028057748551","0.0440423106646504","0.0613633008850599","4"
"Divorced","2007","35-65 y.","Couple + C. GT 16 ","78","0.0302760373788844","0.0230248684504841","0.0375272063072847","4"
