"pgfamstd","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1987","Full Time","1-pers.-HH","30","0.072322780175122","0.0485227013705608","0.0961228589796832","5"
"Widowed","1987","Full Time","(Married) couple without C. ","4","","","","5"
"Widowed","1987","Full Time","Couple + C. LE 16 ","","","","","5"
"Widowed","1987","Full Time","Couple + C. LE and GT 16","","","","","5"
"Widowed","1987","Part Time","Single parent ","20","","","","5"
"Widowed","1987","Full Time","Couple + C. GT 16 ","3","","","","5"
"Widowed","1987","Part Time","1-pers.-HH","11","","","","5"
"Widowed","1987","Part Time","(Married) couple without C. ","1","","","","5"
"Widowed","1987","Full Time","Single parent ","20","","","","5"
"Widowed","1987","Part Time","Couple + C. GT 16 ","2","","","","5"
"Widowed","1987","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1987","Not Working","1-pers.-HH","360","0.7443038463104","0.706479200481759","0.782128492139041","5"
"Widowed","1987","Not Working","(Married) couple without C. ","29","","","","5"
"Widowed","1987","Not Working","Single parent ","70","0.442758692412035","0.371182692099423","0.514334692724647","5"
"Widowed","1987","Not Working","Couple + C. LE 16 ","2","","","","5"
"Widowed","1987","Not Working","Couple + C. GT 16 ","4","","","","5"
"Widowed","1987","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Divorced","1988","Full Time","1-pers.-HH","79","0.203400473885134","0.164765905427924","0.242035042342343","4"
"Divorced","1988","Full Time","(Married) couple without C. ","30","0.0264433678238369","0.016503741785","0.0363829938626738","4"
"Divorced","1988","Full Time","Single parent ","45","0.234613737612438","0.175885070571106","0.293342404653769","4"
"Divorced","1988","Full Time","Couple + C. LE 16 ","4","","","","4"
"Divorced","1988","Full Time","Couple + C. GT 16 ","13","","","","4"
"Divorced","1988","Full Time","Couple + C. LE and GT 16","3","","","","4"
"Divorced","1988","Part Time","(Married) couple without C. ","17","","","","4"
"Divorced","1988","Part Time","Couple + C. LE 16 ","5","","","","4"
"Divorced","1988","Part Time","1-pers.-HH","16","","","","4"
"Divorced","1988","Part Time","Single parent ","29","","","","4"
"Divorced","1988","Part Time","Couple + C. GT 16 ","1","","","","4"
"Divorced","1988","Part Time","Couple + C. LE and GT 16","2","","","","4"
"Divorced","1988","Not Working","1-pers.-HH","48","0.0845471881420082","0.0602345736289261","0.10885980265509","4"
"Divorced","1988","Not Working","(Married) couple without C. ","5","","","","4"
"Divorced","1988","Not Working","Single parent ","19","","","","4"
"Divorced","1988","Not Working","Couple + C. LE 16 ","3","","","","4"
"Divorced","1988","Not Working","Couple + C. GT 16 ","1","","","","4"
"Divorced","1988","Not Working","Couple + C. LE and GT 16","1","","","","4"
"Married","1988","Full Time","1-pers.-HH","","","","","1"
"Married","1988","Full Time","(Married) couple without C. ","777","0.787572868512139","0.762234338400442","0.812911398623835","1"
"Married","1988","Full Time","Single parent ","6","","","","1"
"Married","1988","Full Time","Couple + C. LE 16 ","1125","0.97417904844831","0.965032386825635","0.983325710070986","1"
"Married","1988","Full Time","Couple + C. GT 16 ","598","0.566872920652015","0.537071541917713","0.596674299386316","1"
"Married","1988","Full Time","Couple + C. LE and GT 16","315","0.65983676991777","0.617629491396183","0.702044048439357","1"
"Married","1988","Part Time","1-pers.-HH","","","","","1"
"Married","1988","Part Time","(Married) couple without C. ","273","0.828594132595225","0.788417502194947","0.868770762995504","1"
"Married","1988","Part Time","Single parent ","2","","","","1"
"Married","1988","Part Time","Couple + C. LE 16 ","477","0.956321963894879","0.938389852218767","0.974254075570991","1"
"Married","1988","Part Time","Couple + C. GT 16 ","241","0.594927452004019","0.548255922195725","0.641598981812314","1"
"Married","1988","Part Time","Couple + C. LE and GT 16","136","0.607910923695561","0.546015080203972","0.669806767187149","1"
"Married","1988","Not Working","1-pers.-HH","","","","","1"
"Married","1988","Not Working","(Married) couple without C. ","886","0.937930182062714","0.922562845851743","0.953297518273685","1"
"Married","1988","Not Working","Single parent ","5","","","","1"
"Married","1988","Not Working","Couple + C. LE 16 ","559","0.974442619923095","0.961521293996498","0.987363945849692","1"
"Married","1988","Not Working","Couple + C. GT 16 ","424","0.611840206474424","0.576268496793582","0.647411916155266","1"
"Married","1988","Not Working","Couple + C. LE and GT 16","201","0.565586041383033","0.514664841774372","0.616507240991694","1"
"Married, but separated","1988","Full Time","1-pers.-HH","69","0.102223023502421","0.0731467559498782","0.131299291054964","2"
"Married, but separated","1988","Part Time","(Married) couple without C. ","5","","","","2"
"Married, but separated","1988","Full Time","Couple + C. LE 16 ","10","","","","2"
"Married, but separated","1988","Full Time","Couple + C. GT 16 ","9","","","","2"
"Married, but separated","1988","Part Time","Single parent ","17","","","","2"
"Married, but separated","1988","Part Time","Couple + C. LE and GT 16","3","","","","2"
"Married, but separated","1988","Full Time","(Married) couple without C. ","12","","","","2"
"Married, but separated","1988","Full Time","Single parent ","24","","","","2"
"Married, but separated","1988","Full Time","Couple + C. LE and GT 16","8","","","","2"
"Married, but separated","1988","Part Time","1-pers.-HH","13","","","","2"
"Married, but separated","1988","Part Time","Couple + C. GT 16 ","5","","","","2"
"Married, but separated","1988","Not Working","1-pers.-HH","17","","","","2"
"Married, but separated","1988","Not Working","Couple + C. LE 16 ","5","","","","2"
"Married, but separated","1988","Not Working","Couple + C. GT 16 ","2","","","","2"
"Married, but separated","1988","Part Time","Couple + C. LE 16 ","8","","","","2"
"Married, but separated","1988","Not Working","(Married) couple without C. ","8","","","","2"
"Married, but separated","1988","Not Working","Single parent ","12","","","","2"
"Married, but separated","1988","Not Working","Couple + C. LE and GT 16","2","","","","2"
"Single","1988","Full Time","(Married) couple without C. ","178","0.170063549779955","0.146790189546873","0.193336910013037","3"
"Single","1988","Full Time","Single parent ","101","0.542542293247023","0.473498384987598","0.611586201506448","3"
"Single","1988","Not Working","(Married) couple without C. ","18","","","","3"
"Single","1988","Not Working","Couple + C. GT 16 ","291","0.382087019953869","0.346619954212949","0.41755408569479","3"
"Single","1988","Not Working","Couple + C. LE and GT 16","159","0.422210356811121","0.371470794474621","0.47294991914762","3"
"Single","1988","Full Time","1-pers.-HH","249","0.657206905183005","0.611650740425271","0.702763069940738","3"
"Single","1988","Full Time","Couple + C. LE 16 ","15","","","","3"
"Single","1988","Part Time","(Married) couple without C. ","42","0.108648702486129","0.0754725160055647","0.141824888966694","3"
"Single","1988","Part Time","Single parent ","60","0.453906670021953","0.368649843798984","0.539163496244922","3"
"Single","1988","Part Time","Couple + C. GT 16 ","177","0.390626676966846","0.344241812228502","0.437011541705189","3"
"Single","1988","Part Time","Couple + C. LE and GT 16","97","0.382611552386964","0.320993576295643","0.444229528478285","3"
"Single","1988","Not Working","1-pers.-HH","89","0.158641468528543","0.126714108422634","0.190568828634453","3"
"Single","1988","Not Working","Single parent ","73","0.398070238574268","0.324702894322239","0.471437582826296","3"
"Single","1988","Not Working","Couple + C. LE 16 ","5","","","","3"
"Single","1988","Full Time","Couple + C. GT 16 ","441","0.414793702015147","0.385162013131749","0.444425390898545","3"
"Single","1988","Full Time","Couple + C. LE and GT 16","157","0.310575939863631","0.269351711795464","0.351800167931799","3"
"Single","1988","Part Time","1-pers.-HH","65","0.571670783670199","0.482007011010916","0.661334556329481","3"
"Single","1988","Part Time","Couple + C. LE 16 ","8","","","","3"
"Widowed","1988","Part Time","Single parent ","23","","","","5"
"Widowed","1988","Part Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","1988","Full Time","1-pers.-HH","20","","","","5"
"Widowed","1988","Full Time","(Married) couple without C. ","4","","","","5"
"Widowed","1988","Full Time","Couple + C. LE 16 ","1","","","","5"
"Widowed","1988","Full Time","Couple + C. GT 16 ","1","","","","5"
"Widowed","1988","Full Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1988","Part Time","1-pers.-HH","23","","","","5"
"Widowed","1988","Part Time","(Married) couple without C. ","1","","","","5"
"Widowed","1988","Full Time","Single parent ","24","","","","5"
"Widowed","1988","Part Time","Couple + C. GT 16 ","1","","","","5"
"Widowed","1988","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Widowed","1988","Not Working","1-pers.-HH","349","0.729238748090287","0.69040652771556","0.768070968465015","5"
"Widowed","1988","Not Working","(Married) couple without C. ","30","0.0360909727857058","0.0242116845700197","0.0479702610013919","5"
"Widowed","1988","Not Working","Single parent ","62","0.406299932263663","0.332686518201236","0.479913346326089","5"
"Widowed","1988","Not Working","Couple + C. LE 16 ","1","","","","5"
"Widowed","1988","Not Working","Couple + C. GT 16 ","3","","","","5"
"Widowed","1988","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Divorced","1989","Full Time","1-pers.-HH","96","0.23386076598895","0.193852806782249","0.273868725195651","4"
"Divorced","1989","Full Time","(Married) couple without C. ","42","0.0327291553354412","0.0219671082229741","0.0434912024479083","4"
"Divorced","1989","Full Time","Single parent ","51","0.257409491609456","0.19651156993741","0.318307413281501","4"
"Divorced","1989","Full Time","Couple + C. GT 16 ","9","","","","4"
"Divorced","1989","Full Time","Couple + C. LE and GT 16","2","","","","4"
"Divorced","1989","Full Time","Couple + C. LE 16 ","10","","","","4"
"Divorced","1989","Part Time","1-pers.-HH","13","","","","4"
"Divorced","1989","Part Time","(Married) couple without C. ","12","","","","4"
"Divorced","1989","Part Time","Couple + C. LE 16 ","6","","","","4"
"Divorced","1989","Part Time","Single parent ","23","","","","4"
"Divorced","1989","Part Time","Couple + C. GT 16 ","1","","","","4"
"Divorced","1989","Part Time","Couple + C. LE and GT 16","2","","","","4"
"Divorced","1989","Not Working","1-pers.-HH","47","0.0863597280876697","0.0616146549444758","0.111104801230864","4"
"Divorced","1989","Not Working","(Married) couple without C. ","7","","","","4"
"Divorced","1989","Not Working","Single parent ","17","","","","4"
"Divorced","1989","Not Working","Couple + C. LE 16 ","7","","","","4"
"Divorced","1989","Not Working","Couple + C. GT 16 ","1","","","","4"
"Divorced","1989","Not Working","Couple + C. LE and GT 16","1","","","","4"
"Married","1989","Full Time","1-pers.-HH","3","","","","1"
"Married","1989","Full Time","(Married) couple without C. ","781","0.780047002915675","0.754992905034416","0.805101100796934","1"
"Married","1989","Full Time","Single parent ","9","","","","1"
"Married","1989","Full Time","Couple + C. LE 16 ","1051","0.955022289208973","0.942763365322521","0.967281213095425","1"
"Married","1989","Full Time","Couple + C. GT 16 ","600","0.5931818876218","0.563254280281124","0.623109494962475","1"
"Married","1989","Full Time","Couple + C. LE and GT 16","309","0.685897729109635","0.64384536799988","0.72795009021939","1"
"Married","1989","Part Time","1-pers.-HH","","","","","1"
"Married","1989","Part Time","(Married) couple without C. ","223","0.792361327325431","0.746538635217603","0.838184019433259","1"
"Married","1989","Part Time","Single parent ","3","","","","1"
"Married","1989","Part Time","Couple + C. LE 16 ","471","0.96031011212385","0.943059233215753","0.977560991031946","1"
"Married","1989","Part Time","Couple + C. GT 16 ","230","0.570637424533481","0.522666437312537","0.618608411754424","1"
"Married","1989","Part Time","Couple + C. LE and GT 16","109","0.621344339717655","0.552192205404894","0.690496474030417","1"
"Married","1989","Not Working","1-pers.-HH","","","","","1"
"Married","1989","Not Working","(Married) couple without C. ","849","0.936912720452647","0.921090591663679","0.952734849241615","1"
"Married","1989","Not Working","Single parent ","4","","","","1"
"Married","1989","Not Working","Couple + C. LE 16 ","530","0.956544620796681","0.93955201767108","0.973537223922281","1"
"Married","1989","Not Working","Couple + C. GT 16 ","411","0.60248508437402","0.566257535891126","0.638712632856914","1"
"Married","1989","Not Working","Couple + C. LE and GT 16","174","0.508653367199917","0.454715213676995","0.562591520722839","1"
"Married, but separated","1989","Full Time","(Married) couple without C. ","19","","","","2"
"Married, but separated","1989","Full Time","Single parent ","21","","","","2"
"Married, but separated","1989","Full Time","Couple + C. LE 16 ","18","","","","2"
"Married, but separated","1989","Full Time","Couple + C. GT 16 ","10","","","","2"
"Married, but separated","1989","Part Time","(Married) couple without C. ","4","","","","2"
"Married, but separated","1989","Part Time","Couple + C. LE and GT 16","","","","","2"
"Married, but separated","1989","Full Time","1-pers.-HH","59","0.0914110671811049","0.0641717024995107","0.118650431862699","2"
"Married, but separated","1989","Part Time","Single parent ","10","","","","2"
"Married, but separated","1989","Full Time","Couple + C. LE and GT 16","6","","","","2"
