"pgfamstd","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Single","1989","Couple + C. LE and GT 16","Female","178","0.353302172713092","0.310761820946995","0.39584252447919","3"
"Widowed","1989","1-pers.-HH","Male","68","0.19682898358307","0.158983531140546","0.234674436025594","5"
"Widowed","1989","1-pers.-HH","Female","321","0.576559092458447","0.537380772875488","0.615737412041406","5"
"Widowed","1989","(Married) couple without C. ","Female","20","","","","5"
"Widowed","1989","(Married) couple without C. ","Male","10","","","","5"
"Widowed","1989","Single parent ","Male","20","","","","5"
"Widowed","1989","Single parent ","Female","92","0.323733623994526","0.270520020626773","0.376947227362279","5"
"Widowed","1989","Couple + C. LE 16 ","Male","","","","","5"
"Widowed","1989","Couple + C. LE 16 ","Female","2","","","","5"
"Widowed","1989","Couple + C. GT 16 ","Male","1","","","","5"
"Widowed","1989","Couple + C. GT 16 ","Female","4","","","","5"
"Widowed","1989","Couple + C. LE and GT 16","Male","","","","","5"
"Widowed","1989","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1990","1-pers.-HH","Female","116","0.114747810472819","0.0930388698324881","0.136456751113149","4"
"Divorced","1990","(Married) couple without C. ","Female","44","0.0273435295496274","0.0194458743510446","0.0352411847482103","4"
"Divorced","1990","1-pers.-HH","Male","107","0.217292769963207","0.181500823774648","0.253084716151766","4"
"Divorced","1990","(Married) couple without C. ","Male","51","0.0306442840127791","0.0222695573420447","0.0390190106835134","4"
"Divorced","1990","Single parent ","Female","151","0.32708877185095","0.282167423334934","0.372010120366966","4"
"Divorced","1990","Single parent ","Male","21","","","","4"
"Divorced","1990","Couple + C. LE 16 ","Male","35","0.0199289501281768","0.0134218539954364","0.0264360462609173","4"
"Divorced","1990","Couple + C. LE 16 ","Female","33","0.0220520827764623","0.0152641752468527","0.0288399903060719","4"
"Divorced","1990","Couple + C. GT 16 ","Male","25","","","","4"
"Divorced","1990","Couple + C. LE and GT 16","Male","4","","","","4"
"Divorced","1990","Couple + C. GT 16 ","Female","10","","","","4"
"Divorced","1990","Couple + C. LE and GT 16","Female","10","","","","4"
"Married","1990","1-pers.-HH","Male","4","","","","1"
"Married","1990","1-pers.-HH","Female","","","","","1"
"Married","1990","(Married) couple without C. ","Male","1358","0.841687693904883","0.823950409041622","0.859424978768145","1"
"Married","1990","(Married) couple without C. ","Female","1375","0.844686760697877","0.827146209977226","0.862227311418528","1"
"Married","1990","Single parent ","Male","5","","","","1"
"Married","1990","Single parent ","Female","6","","","","1"
"Married","1990","Couple + C. LE 16 ","Male","1670","0.941720649107331","0.930812912762346","0.952628385452315","1"
"Married","1990","Couple + C. LE 16 ","Female","1693","0.93368621132431","0.922184680692805","0.945187741955814","1"
"Married","1990","Couple + C. GT 16 ","Male","835","0.534332517960765","0.509844835169091","0.55882020075244","1"
"Married","1990","Couple + C. GT 16 ","Female","846","0.673754494321622","0.648248993764306","0.699259994878939","1"
"Married","1990","Couple + C. LE and GT 16","Male","365","0.586085290134596","0.547533001775288","0.624637578493904","1"
"Married","1990","Couple + C. LE and GT 16","Female","369","0.64920779229954","0.610437111291028","0.687978473308051","1"
"Married, but separated","1990","1-pers.-HH","Male","58","0.0775996413061856","0.0543801558547505","0.100819126757621","2"
"Married, but separated","1990","1-pers.-HH","Female","25","","","","2"
"Married, but separated","1990","(Married) couple without C. ","Male","18","","","","2"
"Married, but separated","1990","(Married) couple without C. ","Female","12","","","","2"
"Married, but separated","1990","Single parent ","Male","11","","","","2"
"Married, but separated","1990","Single parent ","Female","28","","","","2"
"Married, but separated","1990","Couple + C. LE 16 ","Male","17","","","","2"
"Married, but separated","1990","Couple + C. LE 16 ","Female","20","","","","2"
"Married, but separated","1990","Couple + C. GT 16 ","Male","10","","","","2"
"Married, but separated","1990","Couple + C. GT 16 ","Female","7","","","","2"
"Married, but separated","1990","Couple + C. LE and GT 16","Male","2","","","","2"
"Married, but separated","1990","Couple + C. LE and GT 16","Female","10","","","","2"
"Single","1990","1-pers.-HH","Female","219","0.264487060625642","0.234444960005463","0.294529161245821","3"
"Single","1990","1-pers.-HH","Male","254","0.510939555960031","0.467555611544083","0.55432350037598","3"
"Single","1990","(Married) couple without C. ","Male","170","0.0978649492810613","0.0834270608775955","0.112302837684527","3"
"Single","1990","Single parent ","Male","167","0.703446558228098","0.644800723864107","0.762092392592089","3"
"Single","1990","(Married) couple without C. ","Female","176","0.100761793479162","0.0861845146066961","0.115339072351628","3"
"Single","1990","Single parent ","Female","136","0.320849026438221","0.276152414298147","0.365545638578294","3"
"Single","1990","Couple + C. LE 16 ","Male","46","0.0274536597760334","0.0198456421891978","0.0350616773628689","3"
"Single","1990","Couple + C. LE 16 ","Female","46","0.0278910317619173","0.0202800091479967","0.0355020543758379","3"
"Single","1990","Couple + C. GT 16 ","Female","427","0.305146283705678","0.280096067436258","0.330196499975098","3"
"Single","1990","Couple + C. GT 16 ","Male","722","0.446225843229888","0.4218225951918","0.470629091267976","3"
"Single","1990","Couple + C. LE and GT 16","Male","256","0.404732579803212","0.36631283639262","0.443152323213805","3"
"Single","1990","Couple + C. LE and GT 16","Female","191","0.311662995381957","0.274033380145571","0.349292610618343","3"
"Widowed","1990","1-pers.-HH","Male","87","0.184832656157471","0.151144616326831","0.218520695988112","5"
"Widowed","1990","(Married) couple without C. ","Male","30","0.0190779112934138","0.0124307382581017","0.0257250843287259","5"
"Widowed","1990","1-pers.-HH","Female","468","0.596773238132718","0.56336048466104","0.630185991604397","5"
"Widowed","1990","(Married) couple without C. ","Female","31","0.0203283182405679","0.0134942054035435","0.0271624310775923","5"
"Widowed","1990","Single parent ","Male","29","","","","5"
"Widowed","1990","Single parent ","Female","98","0.267170034403893","0.224802171077583","0.309537897730202","5"
"Widowed","1990","Couple + C. LE 16 ","Male","4","","","","5"
"Widowed","1990","Couple + C. LE 16 ","Female","6","","","","5"
"Widowed","1990","Couple + C. GT 16 ","Male","2","","","","5"
"Widowed","1990","Couple + C. GT 16 ","Female","8","","","","5"
"Widowed","1990","Couple + C. LE and GT 16","Male","","","","","5"
"Widowed","1990","Couple + C. LE and GT 16","Female","2","","","","5"
"Divorced","1991","1-pers.-HH","Female","122","0.124338440109978","0.101836036123563","0.146840844096394","4"
"Divorced","1991","Single parent ","Male","21","","","","4"
"Divorced","1991","1-pers.-HH","Male","112","0.245701891971897","0.207545313788204","0.283858470155591","4"
"Divorced","1991","(Married) couple without C. ","Male","47","0.0278146225975268","0.0197846983382187","0.0358445468568349","4"
"Divorced","1991","(Married) couple without C. ","Female","41","0.0254717438071266","0.0177924791024449","0.0331510085118084","4"
"Divorced","1991","Single parent ","Female","146","0.331023311126594","0.28558373572615","0.376462886527038","4"
"Divorced","1991","Couple + C. LE 16 ","Female","25","","","","4"
"Divorced","1991","Couple + C. LE 16 ","Male","27","","","","4"
"Divorced","1991","Couple + C. GT 16 ","Male","23","","","","4"
"Divorced","1991","Couple + C. GT 16 ","Female","17","","","","4"
"Divorced","1991","Couple + C. LE and GT 16","Female","11","","","","4"
"Divorced","1991","Couple + C. LE and GT 16","Male","6","","","","4"
"Married","1991","1-pers.-HH","Male","3","","","","1"
"Married","1991","1-pers.-HH","Female","1","","","","1"
"Married","1991","(Married) couple without C. ","Male","1341","0.844498338973686","0.826802659758602","0.862194018188771","1"
"Married","1991","(Married) couple without C. ","Female","1349","0.841802025936519","0.824015197212066","0.859588854660971","1"
"Married","1991","Single parent ","Female","8","","","","1"
"Married","1991","Couple + C. LE 16 ","Male","1631","0.949835903615857","0.939502022286856","0.960169784944858","1"
"Married","1991","Single parent ","Male","4","","","","1"
"Married","1991","Couple + C. LE 16 ","Female","1638","0.930167477232727","0.91820601449138","0.942128939974074","1"
"Married","1991","Couple + C. GT 16 ","Male","816","0.538181864143517","0.513274440799998","0.563089287487037","1"
"Married","1991","Couple + C. GT 16 ","Female","828","0.672053805988712","0.646234203569488","0.697873408407936","1"
"Married","1991","Couple + C. LE and GT 16","Male","366","0.594863104941861","0.556680052595761","0.63304615728796","1"
"Married","1991","Couple + C. LE and GT 16","Female","372","0.662780560286446","0.624305857254793","0.7012552633181","1"
"Married, but separated","1991","(Married) couple without C. ","Male","14","","","","2"
"Married, but separated","1991","1-pers.-HH","Male","56","0.0774487863119646","0.0537570870079785","0.101140485615951","2"
"Married, but separated","1991","1-pers.-HH","Female","22","","","","2"
"Married, but separated","1991","(Married) couple without C. ","Female","9","","","","2"
"Married, but separated","1991","Single parent ","Male","12","","","","2"
"Married, but separated","1991","Single parent ","Female","33","0.0866484537825172","0.0594841314110969","0.113812776153938","2"
"Married, but separated","1991","Couple + C. LE 16 ","Male","13","","","","2"
"Married, but separated","1991","Couple + C. LE 16 ","Female","20","","","","2"
"Married, but separated","1991","Couple + C. GT 16 ","Male","9","","","","2"
"Married, but separated","1991","Couple + C. GT 16 ","Female","5","","","","2"
"Married, but separated","1991","Couple + C. LE and GT 16","Male","3","","","","2"
"Married, but separated","1991","Couple + C. LE and GT 16","Female","5","","","","2"
"Single","1991","1-pers.-HH","Male","242","0.484011595751343","0.439717941060617","0.528305250442069","3"
"Single","1991","1-pers.-HH","Female","235","0.270544126095733","0.240248730012712","0.300839522178753","3"
"Single","1991","(Married) couple without C. ","Male","177","0.0999972988046582","0.0853480160518869","0.114646581557429","3"
"Single","1991","(Married) couple without C. ","Female","182","0.101658762931029","0.0869293255233208","0.116388200338738","3"
"Single","1991","Single parent ","Male","176","0.728377618809509","0.672104168689381","0.784651068929637","3"
"Single","1991","Single parent ","Female","127","0.303279848978723","0.25889339544203","0.347666302515416","3"
"Single","1991","Couple + C. LE 16 ","Male","40","0.0267677654731671","0.0191266461102813","0.034408884836053","3"
"Single","1991","Couple + C. LE 16 ","Female","51","0.033391654357758","0.0249598778018068","0.0418234309137092","3"
"Single","1991","Couple + C. GT 16 ","Male","687","0.44121058772567","0.416403497383023","0.466017678068316","3"
"Single","1991","Couple + C. GT 16 ","Female","413","0.300028017781456","0.274824134175703","0.32523190138721","3"
"Single","1991","Couple + C. LE and GT 16","Female","191","0.306530779353827","0.269008886940423","0.34405267176723","3"
"Single","1991","Couple + C. LE and GT 16","Male","260","0.394755943410526","0.35673780619597","0.432774080625081","3"
"Widowed","1991","1-pers.-HH","Female","446","0.581485289358061","0.547843212595434","0.615127366120689","5"
"Widowed","1991","1-pers.-HH","Male","76","0.188236850476643","0.153590248130299","0.222883452822987","5"
"Widowed","1991","(Married) couple without C. ","Male","32","0.0201460327804172","0.0132852168679596","0.0270068486928748","5"
"Widowed","1991","(Married) couple without C. ","Female","36","0.0239697842312016","0.016514627558377","0.0314249409040262","5"
"Widowed","1991","Single parent ","Male","27","","","","5"
"Widowed","1991","Single parent ","Female","98","0.266703609205985","0.224001069697297","0.309406148714673","5"
"Widowed","1991","Couple + C. LE 16 ","Male","3","","","","5"
"Widowed","1991","Couple + C. LE 16 ","Female","10","","","","5"
"Widowed","1991","Couple + C. GT 16 ","Male","4","","","","5"
"Widowed","1991","Couple + C. GT 16 ","Female","7","","","","5"
"Widowed","1991","Couple + C. LE and GT 16","Male","","","","","5"
"Widowed","1991","Couple + C. LE and GT 16","Female","1","","","","5"
"Divorced","1992","1-pers.-HH","Male","101","0.219917338515784","0.182786548402025","0.257048128629543","4"
"Divorced","1992","(Married) couple without C. ","Female","46","0.0305198009087431","0.0222250492239767","0.0388145525935095","4"
"Divorced","1992","1-pers.-HH","Female","133","0.132084038840208","0.10916005522243","0.155008022457986","4"
"Divorced","1992","(Married) couple without C. ","Male","51","0.0310856503225692","0.0226605135194892","0.0395107871256493","4"
"Divorced","1992","Single parent ","Male","17","","","","4"
"Divorced","1992","Single parent ","Female","142","0.338894224894861","0.293840290507217","0.383948159282506","4"
"Divorced","1992","Couple + C. LE 16 ","Male","22","","","","4"
"Divorced","1992","Couple + C. LE 16 ","Female","20","","","","4"
"Divorced","1992","Couple + C. GT 16 ","Male","22","","","","4"
"Divorced","1992","Couple + C. GT 16 ","Female","13","","","","4"
"Divorced","1992","Couple + C. LE and GT 16","Male","5","","","","4"
"Divorced","1992","Couple + C. LE and GT 16","Female","7","","","","4"
"Married","1992","1-pers.-HH","Male","2","","","","1"
