"pgfamstd","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Widowed","1987","Not Working","higher education","11","","","","5"
"Widowed","1987","Not Working","higher vocational","28","","","","5"
"Widowed","1987","Full Time","in school","","","","","5"
"Widowed","1987","Full Time","inadequately","6","","","","5"
"Widowed","1987","Full Time","general elemantary","24","","","","5"
"Widowed","1987","Full Time","middle vocational","23","","","","5"
"Widowed","1987","Full Time","vocational + Abi","1","","","","5"
"Widowed","1987","Full Time","higher vocational","5","","","","5"
"Widowed","1987","Full Time","higher education","5","","","","5"
"Widowed","1987","Part Time","in school","","","","","5"
"Widowed","1987","Part Time","inadequately","","","","","5"
"Widowed","1987","Part Time","general elemantary","13","","","","5"
"Widowed","1987","Part Time","middle vocational","22","","","","5"
"Widowed","1987","Part Time","vocational + Abi","1","","","","5"
"Widowed","1987","Part Time","higher vocational","1","","","","5"
"Widowed","1987","Part Time","higher education","2","","","","5"
"Widowed","1987","Not Working","in school","","","","","5"
"Widowed","1987","Not Working","inadequately","16","","","","5"
"Widowed","1987","Not Working","general elemantary","269","0.323390728605942","0.297982443524312","0.348799013687571","5"
"Widowed","1987","Not Working","middle vocational","229","0.227001756503463","0.206398934791091","0.247604578215834","5"
"Widowed","1987","Not Working","vocational + Abi","3","","","","5"
"Divorced","1988","Not Working","higher vocational","3","","","","4"
"Divorced","1988","Not Working","higher education","5","","","","4"
"Divorced","1988","Part Time","in school","","","","","4"
"Divorced","1988","Part Time","higher education","11","","","","4"
"Divorced","1988","Not Working","in school","","","","","4"
"Divorced","1988","Full Time","in school","","","","","4"
"Divorced","1988","Full Time","inadequately","12","","","","4"
"Divorced","1988","Full Time","general elemantary","29","","","","4"
"Divorced","1988","Full Time","middle vocational","113","0.0629712363681097","0.0532569889441057","0.0726854837921138","4"
"Divorced","1988","Full Time","vocational + Abi","6","","","","4"
"Divorced","1988","Full Time","higher vocational","11","","","","4"
"Divorced","1988","Part Time","inadequately","3","","","","4"
"Divorced","1988","Part Time","general elemantary","27","","","","4"
"Divorced","1988","Part Time","middle vocational","32","0.0432048466246806","0.0294308148892239","0.0569788783601372","4"
"Divorced","1988","Part Time","vocational + Abi","2","","","","4"
"Divorced","1988","Not Working","inadequately","7","","","","4"
"Divorced","1988","Not Working","general elemantary","19","","","","4"
"Divorced","1988","Not Working","middle vocational","48","0.0428059914320529","0.0325486559472939","0.0530633269168119","4"
"Divorced","1988","Not Working","vocational + Abi","","","","","4"
"Divorced","1988","Full Time","higher education","18","","","","4"
"Divorced","1988","Part Time","higher vocational","4","","","","4"
"Married","1988","Full Time","in school","","","","","1"
"Married","1988","Full Time","inadequately","231","0.604873910082171","0.549645171651581","0.66010264851276","1"
"Married","1988","Full Time","general elemantary","513","0.457411831513555","0.425682424316333","0.489141238710778","1"
"Married","1988","Full Time","middle vocational","1564","0.614143510510854","0.594676044395409","0.633610976626298","1"
"Married","1988","Full Time","vocational + Abi","82","0.466520369345677","0.384176217429143","0.548864521262212","1"
"Married","1988","Full Time","higher vocational","219","0.723050700659705","0.671899134340893","0.774202266978516","1"
"Married","1988","Part Time","higher education","94","0.563154932552651","0.482423668179411","0.643886196925892","1"
"Married","1988","Not Working","in school","","","","","1"
"Married","1988","Not Working","inadequately","229","0.561841848196275","0.505414147201269","0.61826954919128","1"
"Married","1988","Full Time","higher education","306","0.672647905742659","0.628140158551433","0.717155652933885","1"
"Married","1988","Part Time","in school","","","","","1"
"Married","1988","Part Time","inadequately","81","0.697646232802287","0.607629466046082","0.787662999558492","1"
"Married","1988","Part Time","general elemantary","334","0.601869577975441","0.561612912258671","0.642126243692212","1"
"Married","1988","Part Time","middle vocational","542","0.617310536776115","0.584382907813404","0.650238165738825","1"
"Married","1988","Part Time","vocational + Abi","32","0.487880010513457","0.358116364551261","0.617643656475653","1"
"Married","1988","Part Time","higher vocational","71","0.719458508788342","0.629588682615317","0.809328334961367","1"
"Married","1988","Not Working","general elemantary","683","0.515854262903725","0.487543434083455","0.544165091723995","1"
"Married","1988","Not Working","middle vocational","1017","0.599368494526973","0.574537060605532","0.624199928448415","1"
"Married","1988","Not Working","vocational + Abi","44","0.532107414190095","0.416044985695098","0.648169842685091","1"
"Married","1988","Not Working","higher vocational","109","0.638419151502723","0.561531229338897","0.715307073666548","1"
"Married","1988","Not Working","higher education","84","0.578537117322698","0.493325557325612","0.663748677319784","1"
"Married, but separated","1988","Not Working","higher education","6","","","","2"
"Married, but separated","1988","Not Working","higher vocational","2","","","","2"
"Married, but separated","1988","Full Time","in school","","","","","2"
"Married, but separated","1988","Full Time","inadequately","22","","","","2"
"Married, but separated","1988","Full Time","general elemantary","36","0.0412188303625369","0.028557460910129","0.0538801998149448","2"
"Married, but separated","1988","Full Time","middle vocational","70","0.0239757191657105","0.0178581664290236","0.0300932719023974","2"
"Married, but separated","1988","Full Time","higher education","10","","","","2"
"Married, but separated","1988","Part Time","middle vocational","23","","","","2"
"Married, but separated","1988","Part Time","higher education","8","","","","2"
"Married, but separated","1988","Not Working","general elemantary","13","","","","2"
"Married, but separated","1988","Full Time","vocational + Abi","2","","","","2"
"Married, but separated","1988","Part Time","in school","","","","","2"
"Married, but separated","1988","Part Time","vocational + Abi","2","","","","2"
"Married, but separated","1988","Full Time","higher vocational","4","","","","2"
"Married, but separated","1988","Part Time","inadequately","5","","","","2"
"Married, but separated","1988","Not Working","inadequately","6","","","","2"
"Married, but separated","1988","Part Time","higher vocational","4","","","","2"
"Married, but separated","1988","Not Working","middle vocational","21","","","","2"
"Married, but separated","1988","Not Working","vocational + Abi","2","","","","2"
"Married, but separated","1988","Part Time","general elemantary","16","","","","2"
"Married, but separated","1988","Not Working","in school","","","","","2"
"Single","1988","Full Time","in school","","","","","3"
"Single","1988","Not Working","higher vocational","9","","","","3"
"Single","1988","Full Time","inadequately","30","0.199700883018267","0.154538067915453","0.24486369812108","3"
"Single","1988","Full Time","general elemantary","349","0.422706704950623","0.391244371718959","0.454169038182287","3"
"Single","1988","Full Time","middle vocational","634","0.286936297002596","0.268847132875844","0.305025461129347","3"
"Single","1988","Full Time","vocational + Abi","48","0.438275878206694","0.356377772634965","0.520173983778423","3"
"Single","1988","Full Time","higher vocational","55","0.199432112938467","0.153757901947362","0.245106323929573","3"
"Single","1988","Full Time","higher education","90","0.247091239546375","0.20618081346109","0.288001665631659","3"
"Single","1988","Part Time","in school","8","","","","3"
"Single","1988","Part Time","inadequately","9","","","","3"
"Single","1988","Part Time","general elemantary","171","0.26098864287431","0.224871758064525","0.297105527684094","3"
"Single","1988","Part Time","middle vocational","214","0.265009710459328","0.235110683380992","0.294908737537664","3"
"Single","1988","Part Time","vocational + Abi","19","","","","3"
"Single","1988","Part Time","higher vocational","17","","","","3"
"Single","1988","Part Time","higher education","26","","","","3"
"Single","1988","Not Working","in school","154","1","1","1","3"
"Single","1988","Not Working","inadequately","40","0.288762453232923","0.237222079263503","0.340302827202343","3"
"Single","1988","Not Working","general elemantary","242","0.135333363035111","0.115954521832825","0.154712204237397","3"
"Single","1988","Not Working","middle vocational","189","0.115024733865609","0.0988572111701208","0.131192256561098","3"
"Single","1988","Not Working","vocational + Abi","23","","","","3"
"Single","1988","Not Working","higher education","25","","","","3"
"Widowed","1988","Not Working","higher vocational","27","","","","5"
"Widowed","1988","Not Working","in school","","","","","5"
"Widowed","1988","Not Working","inadequately","15","","","","5"
"Widowed","1988","Not Working","general elemantary","240","0.317909777241661","0.291529833177382","0.34428972130594","5"
"Widowed","1988","Part Time","higher education","6","","","","5"
"Widowed","1988","Not Working","middle vocational","221","0.227889201201037","0.206633081817351","0.249145320584724","5"
"Widowed","1988","Not Working","higher education","9","","","","5"
"Widowed","1988","Part Time","in school","","","","","5"
"Widowed","1988","Part Time","inadequately","2","","","","5"
"Widowed","1988","Part Time","general elemantary","20","","","","5"
"Widowed","1988","Part Time","middle vocational","26","","","","5"
"Widowed","1988","Part Time","vocational + Abi","2","","","","5"
"Widowed","1988","Part Time","higher vocational","","","","","5"
"Widowed","1988","Not Working","vocational + Abi","2","","","","5"
