"erwst","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Part-time","1988","(Married) couple without C. ","(1b) general elementary school","33","0.0683902581916694","0.0465689559916485","0.0902115603916903"
"Part-time","1988","(Married) couple without C. ","(1c) basic vocational qualification","41","0.0445284622070256","0.0314396080244948","0.0576173163895565"
"Part-time","1988","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Part-time","1988","(Married) couple without C. ","(2a) intermediate vocational","24","","",""
"Part-time","1988","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Part-time","1988","(Married) couple without C. ","(2c_voc) vocational maturity certificate","5","","",""
"Part-time","1988","(Married) couple without C. ","(3a) lower tertiary education","2","","",""
"Part-time","1988","(Married) couple without C. ","(3b) higher tertiary education","5","","",""
"Part-time","1988","Single parent ","(0) in school","1","","",""
"Part-time","1988","Single parent ","(1a) inadequately completed","2","","",""
"Part-time","1988","Single parent ","(1b) general elementary school","8","","",""
"Part-time","1988","Single parent ","(1c) basic vocational qualification","12","","",""
"Part-time","1988","Single parent ","(2b) intermediate general qualification","1","","",""
"Part-time","1988","Single parent ","(2a) intermediate vocational","5","","",""
"Part-time","1988","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Part-time","1988","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","1988","Single parent ","(3a) lower tertiary education","","","",""
"Part-time","1988","Single parent ","(3b) higher tertiary education","2","","",""
"Part-time","1988","Couple + C. LE 16 ","(0) in school","","","",""
"Part-time","1988","Couple + C. LE 16 ","(1a) inadequately completed","19","","",""
"Part-time","1988","Couple + C. LE 16 ","(1b) general elementary school","42","0.148662379647032","0.114434854721839","0.182889904572226"
"Part-time","1988","Couple + C. LE 16 ","(1c) basic vocational qualification","80","0.108754327685264","0.0873669332195733","0.130141722150954"
"Part-time","1988","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Part-time","1988","Couple + C. LE 16 ","(2a) intermediate vocational","52","0.150706370589887","0.113279003955811","0.188133737223964"
"Part-time","1988","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Part-time","1988","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Part-time","1988","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"Part-time","1988","Couple + C. LE 16 ","(3b) higher tertiary education","16","","",""
"Part-time","1988","Couple + C. GT 16 ","(0) in school","1","","",""
"Part-time","1988","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Part-time","1988","Couple + C. GT 16 ","(1b) general elementary school","51","0.123043882732628","0.094394099099377","0.151693666365879"
"Part-time","1988","Couple + C. GT 16 ","(1c) basic vocational qualification","60","0.0836143339239223","0.0633671149465418","0.103861552901303"
"Part-time","1988","Couple + C. GT 16 ","(2b) intermediate general qualification","3","","",""
"Part-time","1988","Couple + C. GT 16 ","(2a) intermediate vocational","27","","",""
"Part-time","1988","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Part-time","1988","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","3","","",""
"Part-time","1988","Couple + C. GT 16 ","(3a) lower tertiary education","","","",""
"Part-time","1988","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"Part-time","1988","Couple + C. LE and GT 16","(0) in school","1","","",""
"Part-time","1988","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"Part-time","1988","Couple + C. LE and GT 16","(1b) general elementary school","22","","",""
"Part-time","1988","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Part-time","1988","Couple + C. LE and GT 16","(2b) intermediate general qualification","2","","",""
"Part-time","1988","Couple + C. LE and GT 16","(2a) intermediate vocational","9","","",""
"Part-time","1988","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Part-time","1988","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","1","","",""
"Part-time","1988","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"Part-time","1988","Couple + C. LE and GT 16","(3b) higher tertiary education","","","",""
"Non-working","1988","1-pers.-HH","(0) in school","1","","",""
"Non-working","1988","1-pers.-HH","(1a) inadequately completed","15","","",""
"Non-working","1988","1-pers.-HH","(1b) general elementary school","187","0.827062682138818","0.781092630741487","0.873032733536148"
"Non-working","1988","1-pers.-HH","(1c) basic vocational qualification","190","0.625801477704182","0.574514823928691","0.677088131479674"
"Non-working","1988","1-pers.-HH","(2b) intermediate general qualification","24","","",""
"Non-working","1988","1-pers.-HH","(2a) intermediate vocational","77","0.539682777020721","0.463400427928609","0.615965126112832"
"Non-working","1988","1-pers.-HH","(2c_gen) general maturity certificate","17","","",""
"Non-working","1988","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"Non-working","1988","1-pers.-HH","(3a) lower tertiary education","10","","",""
"Non-working","1988","1-pers.-HH","(3b) higher tertiary education","25","","",""
"Non-working","1988","(Married) couple without C. ","(0) in school","","","",""
"Non-working","1988","(Married) couple without C. ","(1a) inadequately completed","42","0.539496285141755","0.437645360599887","0.641347209683622"
"Non-working","1988","(Married) couple without C. ","(1b) general elementary school","326","0.723982396116834","0.685336896582386","0.762627895651283"
"Non-working","1988","(Married) couple without C. ","(1c) basic vocational qualification","440","0.526201338429532","0.494516843204078","0.557885833654987"
"Non-working","1988","(Married) couple without C. ","(2b) intermediate general qualification","16","","",""
"Non-working","1988","(Married) couple without C. ","(2a) intermediate vocational","100","0.356148573550975","0.304167202915806","0.408129944186143"
"Non-working","1988","(Married) couple without C. ","(2c_gen) general maturity certificate","20","","",""
"Non-working","1988","(Married) couple without C. ","(2c_voc) vocational maturity certificate","42","0.447366407535803","0.353591522897904","0.541141292173702"
"Non-working","1988","(Married) couple without C. ","(3a) lower tertiary education","31","0.438761150334069","0.326454517763611","0.551067782904527"
"Non-working","1988","(Married) couple without C. ","(3b) higher tertiary education","20","","",""
"Non-working","1988","Single parent ","(0) in school","18","","",""
"Non-working","1988","Single parent ","(1a) inadequately completed","17","","",""
"Non-working","1988","Single parent ","(1b) general elementary school","53","0.431700379088826","0.346881536605881","0.516519221571772"
"Non-working","1988","Single parent ","(1c) basic vocational qualification","45","0.303216258748258","0.230383355474955","0.376049162021562"
"Non-working","1988","Single parent ","(2b) intermediate general qualification","13","","",""
"Non-working","1988","Single parent ","(2a) intermediate vocational","16","","",""
"Non-working","1988","Single parent ","(2c_gen) general maturity certificate","19","","",""
"Non-working","1988","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Non-working","1988","Single parent ","(3a) lower tertiary education","2","","",""
"Non-working","1988","Single parent ","(3b) higher tertiary education","4","","",""
"Non-working","1988","Couple + C. LE 16 ","(0) in school","","","",""
"Non-working","1988","Couple + C. LE 16 ","(1a) inadequately completed","83","0.455818186637799","0.387971170170722","0.523665203104876"
"Non-working","1988","Couple + C. LE 16 ","(1b) general elementary school","164","0.450350017761683","0.402482352659294","0.498217682864073"
"Non-working","1988","Couple + C. LE 16 ","(1c) basic vocational qualification","229","0.288029936983437","0.256920971456925","0.31913890250995"
"Non-working","1988","Couple + C. LE 16 ","(2b) intermediate general qualification","13","","",""
"Non-working","1988","Couple + C. LE 16 ","(2a) intermediate vocational","112","0.319252866890983","0.270482632114185","0.368023101667781"
"Non-working","1988","Couple + C. LE 16 ","(2c_gen) general maturity certificate","26","","",""
"Non-working","1988","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Non-working","1988","Couple + C. LE 16 ","(3a) lower tertiary education","9","","",""
"Non-working","1988","Couple + C. LE 16 ","(3b) higher tertiary education","21","","",""
"Non-working","1988","Couple + C. GT 16 ","(0) in school","76","0.97007054292023","0.932496699320422","1.00764438652004"
"Non-working","1988","Couple + C. GT 16 ","(1a) inadequately completed","64","0.578536902258612","0.495850686219227","0.661223118297997"
"Non-working","1988","Couple + C. GT 16 ","(1b) general elementary school","212","0.472937192895405","0.429392490976918","0.516481894813892"
"Non-working","1988","Couple + C. GT 16 ","(1c) basic vocational qualification","203","0.298285054895183","0.264820736849296","0.33174937294107"
"Non-working","1988","Couple + C. GT 16 ","(2b) intermediate general qualification","66","0.348008984323949","0.276193057055429","0.41982491159247"
"Non-working","1988","Couple + C. GT 16 ","(2a) intermediate vocational","64","0.26506129191098","0.21067536353174","0.31944722029022"
"Non-working","1988","Couple + C. GT 16 ","(2c_gen) general maturity certificate","89","0.704074297041898","0.626499104956452","0.781649489127344"
"Non-working","1988","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","19","","",""
"Non-working","1988","Couple + C. GT 16 ","(3a) lower tertiary education","8","","",""
"Non-working","1988","Couple + C. GT 16 ","(3b) higher tertiary education","10","","",""
"Non-working","1988","Couple + C. LE and GT 16","(0) in school","52","0.966674607235059","0.91880289020673","1.01454632426339"
"Non-working","1988","Couple + C. LE and GT 16","(1a) inadequately completed","74","0.498733137562128","0.417905844575346","0.579560430548909"
"Non-working","1988","Couple + C. LE and GT 16","(1b) general elementary school","123","0.410804998977484","0.356816638858284","0.464793359096684"
"Non-working","1988","Couple + C. LE and GT 16","(1c) basic vocational qualification","70","0.251475129217639","0.201965722684106","0.300984535751172"
"Non-working","1988","Couple + C. LE and GT 16","(2b) intermediate general qualification","34","0.37277261565115","0.26746977481252","0.478075456489779"
"Non-working","1988","Couple + C. LE and GT 16","(2a) intermediate vocational","26","","",""
"Non-working","1988","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","12","","",""
"Non-working","1988","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","5","","",""
"Non-working","1988","Couple + C. LE and GT 16","(3a) lower tertiary education","1","","",""
"Non-working","1988","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"Other","1988","1-pers.-HH","(0) in school","","","",""
"Other","1988","1-pers.-HH","(1a) inadequately completed","","","",""
"Other","1988","1-pers.-HH","(1b) general elementary school","3","","",""
"Other","1988","1-pers.-HH","(1c) basic vocational qualification","5","","",""
"Other","1988","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Other","1988","1-pers.-HH","(2a) intermediate vocational","2","","",""
"Other","1988","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Other","1988","1-pers.-HH","(2c_voc) vocational maturity certificate","3","","",""
"Other","1988","1-pers.-HH","(3a) lower tertiary education","2","","",""
"Other","1988","1-pers.-HH","(3b) higher tertiary education","","","",""
"Other","1988","(Married) couple without C. ","(0) in school","","","",""
"Other","1988","(Married) couple without C. ","(1a) inadequately completed","","","",""
"Other","1988","(Married) couple without C. ","(1b) general elementary school","15","","",""
