"erwst","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Full-time","1988","North Rhine-Westphalia","Urban Area","1164","0.408637392252542","0.389864283850019","0.427410500655066"
"Full-time","1988","North Rhine-Westphalia","Rural Area","30","0.396695151432921","0.282902092873048","0.510488209992793"
"Full-time","1988","Hesse","Urban Area","413","0.41604291464919","0.383157583127543","0.448928246170838"
"Full-time","1988","Hesse","Rural Area","55","0.338100844168434","0.260293075685092","0.415908612651775"
"Full-time","1988","Rhineland-Palatinate,Saarland","Urban Area","267","0.400119156080949","0.361176688203631","0.439061623958266"
"Full-time","1988","Rhineland-Palatinate,Saarland","Rural Area","49","0.334713057794268","0.254211932205006","0.415214183383531"
"Full-time","1988","Baden-Württemberg","Urban Area","838","0.455113226159571","0.431085151070018","0.479141301249123"
"Full-time","1988","Baden-Württemberg","Rural Area","129","0.426384058089103","0.365202248796504","0.487565867381703"
"Full-time","1988","Bavaria","Urban Area","447","0.459787106403157","0.427044446685522","0.492529766120792"
"Full-time","1988","Bavaria","Rural Area","377","0.444594417653488","0.409427238653269","0.479761596653707"
"Full-time","1988","Berlin","Urban Area","181","0.514775643463693","0.461256891295554","0.568294395631832"
"Full-time","1988","Berlin","Rural Area","","","",""
"Full-time","1988","Brandenburg","Urban Area","","","",""
"Full-time","1988","Brandenburg","Rural Area","","","",""
"Full-time","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Full-time","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Full-time","1988","Saxony","Urban Area","","","",""
"Full-time","1988","Saxony","Rural Area","","","",""
"Full-time","1988","Saxony-Anhalt","Urban Area","","","",""
"Full-time","1988","Saxony-Anhalt","Rural Area","","","",""
"Full-time","1988","Thuringia","Urban Area","","","",""
"Full-time","1988","Thuringia","Rural Area","","","",""
"Part-time","1988","Schleswig-Holstein","Urban Area","16","","",""
"Part-time","1988","Schleswig-Holstein","Rural Area","10","","",""
"Part-time","1988","Hamburg","Urban Area","14","","",""
"Part-time","1988","Hamburg","Rural Area","1","","",""
"Part-time","1988","Lower Saxony","Urban Area","40","0.0724712524595015","0.0512242998348212","0.0937182050841818"
"Part-time","1988","Lower Saxony","Rural Area","37","0.0714927304347147","0.048419737642752","0.0945657232266774"
"Part-time","1988","Bremen","Urban Area","6","","",""
"Part-time","1988","Bremen","Rural Area","","","",""
"Part-time","1988","North Rhine-Westphalia","Urban Area","165","0.0608859118406329","0.0517540824120481","0.0700177412692176"
"Part-time","1988","North Rhine-Westphalia","Rural Area","4","","",""
"Part-time","1988","Hesse","Urban Area","63","0.0737539126977431","0.0563158426117444","0.0911919827837419"
"Part-time","1988","Hesse","Rural Area","7","","",""
"Part-time","1988","Rhineland-Palatinate,Saarland","Urban Area","29","","",""
"Part-time","1988","Rhineland-Palatinate,Saarland","Rural Area","6","","",""
"Part-time","1988","Baden-Württemberg","Urban Area","121","0.0790992438810206","0.0660766139353386","0.0921218738267026"
"Part-time","1988","Baden-Württemberg","Rural Area","20","","",""
"Part-time","1988","Bavaria","Urban Area","63","0.069601771663114","0.0528832576991605","0.0863202856270674"
"Part-time","1988","Bavaria","Rural Area","55","0.0689994506239267","0.0510625172854106","0.0869363839624429"
"Part-time","1988","Berlin","Urban Area","23","","",""
"Part-time","1988","Berlin","Rural Area","","","",""
"Part-time","1988","Brandenburg","Urban Area","","","",""
"Part-time","1988","Brandenburg","Rural Area","","","",""
"Part-time","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Part-time","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Part-time","1988","Saxony","Urban Area","","","",""
"Part-time","1988","Saxony","Rural Area","","","",""
"Part-time","1988","Saxony-Anhalt","Urban Area","","","",""
"Part-time","1988","Saxony-Anhalt","Rural Area","","","",""
"Part-time","1988","Thuringia","Urban Area","","","",""
"Part-time","1988","Thuringia","Rural Area","","","",""
"Non-working","1988","Schleswig-Holstein","Urban Area","57","0.436037815261801","0.355600284051628","0.516475346471975"
"Non-working","1988","Schleswig-Holstein","Rural Area","79","0.496328300154949","0.422670329057029","0.569986271252868"
"Non-working","1988","Hamburg","Urban Area","82","0.446958789764129","0.377881698599287","0.51603588092897"
"Non-working","1988","Hamburg","Rural Area","2","","",""
"Non-working","1988","Lower Saxony","Urban Area","242","0.463041849777061","0.422178833733293","0.503904865820828"
"Non-working","1988","Lower Saxony","Rural Area","208","0.49183487816169","0.447064328871106","0.536605427452273"
"Non-working","1988","Bremen","Urban Area","53","0.610267324717936","0.514681925351411","0.705852724084461"
"Non-working","1988","Bremen","Rural Area","","","",""
"Non-working","1988","North Rhine-Westphalia","Urban Area","1143","0.475153255613482","0.456082262287902","0.494224248939061"
"Non-working","1988","North Rhine-Westphalia","Rural Area","33","0.498007741742521","0.381706199598146","0.614309283886896"
"Non-working","1988","Hesse","Urban Area","337","0.468860846614029","0.435566627346107","0.502155065881952"
"Non-working","1988","Hesse","Rural Area","70","0.56244663215593","0.480852280738831","0.64404098357303"
"Non-working","1988","Rhineland-Palatinate,Saarland","Urban Area","280","0.496748702776103","0.457006025170016","0.536491380382191"
"Non-working","1988","Rhineland-Palatinate,Saarland","Rural Area","70","0.563304524379836","0.478694447170664","0.647914601589007"
"Non-working","1988","Baden-Württemberg","Urban Area","578","0.404929207431825","0.381243847547721","0.428614567315929"
"Non-working","1988","Baden-Württemberg","Rural Area","91","0.43053148575796","0.369275497933909","0.491787473582011"
"Non-working","1988","Bavaria","Urban Area","325","0.421106931767031","0.388669350929304","0.453544512604757"
"Non-working","1988","Bavaria","Rural Area","270","0.41322576051818","0.378377618941529","0.448073902094832"
"Non-working","1988","Berlin","Urban Area","113","0.390089551354353","0.337857042909967","0.442322059798738"
"Non-working","1988","Berlin","Rural Area","","","",""
"Non-working","1988","Brandenburg","Urban Area","","","",""
"Non-working","1988","Brandenburg","Rural Area","","","",""
"Non-working","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Non-working","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Non-working","1988","Saxony","Urban Area","","","",""
"Non-working","1988","Saxony","Rural Area","","","",""
"Non-working","1988","Saxony-Anhalt","Urban Area","","","",""
"Non-working","1988","Saxony-Anhalt","Rural Area","","","",""
"Non-working","1988","Thuringia","Urban Area","","","",""
"Non-working","1988","Thuringia","Rural Area","","","",""
"Other","1988","Schleswig-Holstein","Urban Area","6","","",""
"Other","1988","Schleswig-Holstein","Rural Area","12","","",""
"Other","1988","Hamburg","Urban Area","13","","",""
"Other","1988","Hamburg","Rural Area","","","",""
"Other","1988","Lower Saxony","Urban Area","35","0.0492589377550141","0.0315242427741572","0.066993632735871"
"Other","1988","Lower Saxony","Rural Area","38","0.0673313806177998","0.0448898343947805","0.0897729268408191"
"Other","1988","Bremen","Urban Area","7","","",""
"Other","1988","Bremen","Rural Area","","","",""
"Other","1988","North Rhine-Westphalia","Urban Area","162","0.0553234402933435","0.0465929956127334","0.0640538849739535"
"Other","1988","North Rhine-Westphalia","Rural Area","4","","",""
"Other","1988","Hesse","Urban Area","50","0.0413423260390375","0.0280600676830987","0.0546245843949762"
"Other","1988","Hesse","Rural Area","10","","",""
"Other","1988","Rhineland-Palatinate,Saarland","Urban Area","32","0.0484076414353739","0.0313476528651757","0.0654676300055722"
"Other","1988","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"Other","1988","Baden-Württemberg","Urban Area","113","0.0608583225275836","0.0493229489267139","0.0723936961284534"
"Other","1988","Baden-Württemberg","Rural Area","11","","",""
"Other","1988","Bavaria","Urban Area","55","0.0495041901666986","0.0352530644514389","0.0637553158819583"
"Other","1988","Bavaria","Rural Area","65","0.0731803712044044","0.0547495229031272","0.0916112195056816"
"Other","1988","Berlin","Urban Area","18","","",""
"Other","1988","Berlin","Rural Area","","","",""
"Other","1988","Brandenburg","Urban Area","","","",""
"Other","1988","Brandenburg","Rural Area","","","",""
"Other","1988","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Other","1988","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Other","1988","Saxony","Urban Area","","","",""
"Other","1988","Saxony","Rural Area","","","",""
"Other","1988","Saxony-Anhalt","Urban Area","","","",""
"Other","1988","Saxony-Anhalt","Rural Area","","","",""
"Other","1988","Thuringia","Urban Area","","","",""
"Other","1988","Thuringia","Rural Area","","","",""
"Full-time","1989","Schleswig-Holstein","Urban Area","68","0.4330996691583","0.353803949912252","0.512395388404349"
"Full-time","1989","Schleswig-Holstein","Rural Area","68","0.408113293020213","0.330489047111933","0.485737538928492"
"Full-time","1989","Hamburg","Urban Area","93","0.478213806571965","0.408459291335727","0.547968321808203"
"Full-time","1989","Hamburg","Rural Area","","","",""
"Full-time","1989","Lower Saxony","Urban Area","247","0.413457471992673","0.372264123633441","0.454650820351905"
"Full-time","1989","Lower Saxony","Rural Area","196","0.397290118868775","0.352228475340127","0.442351762397423"
"Full-time","1989","Bremen","Urban Area","38","0.303406906868134","0.216703028027254","0.390110785709014"
"Full-time","1989","Bremen","Rural Area","","","",""
"Full-time","1989","North Rhine-Westphalia","Urban Area","1166","0.422172498523946","0.403043713994618","0.441301283053273"
"Full-time","1989","North Rhine-Westphalia","Rural Area","32","0.44796412557689","0.329769180469607","0.566159070684173"
"Full-time","1989","Hesse","Urban Area","414","0.409467932468063","0.376698288111566","0.442237576824559"
"Full-time","1989","Hesse","Rural Area","56","0.360083032596153","0.278502711164666","0.44166335402764"
"Full-time","1989","Rhineland-Palatinate,Saarland","Urban Area","270","0.415045674370247","0.375049105376393","0.4550422433641"
"Full-time","1989","Rhineland-Palatinate,Saarland","Rural Area","43","0.373693409903889","0.284494390601223","0.462892429206556"
"Full-time","1989","Baden-Württemberg","Urban Area","832","0.463673820662776","0.439108161619276","0.488239479706276"
"Full-time","1989","Baden-Württemberg","Rural Area","118","0.382020038500394","0.32054869024227","0.443491386758517"
"Full-time","1989","Bavaria","Urban Area","431","0.456419348619716","0.423090641618787","0.489748055620645"
"Full-time","1989","Bavaria","Rural Area","383","0.444010399216126","0.40873267907754","0.479288119354711"
"Full-time","1989","Berlin","Urban Area","177","0.49681105320196","0.443028648010575","0.550593458393346"
"Full-time","1989","Berlin","Rural Area","","","",""
"Full-time","1989","Brandenburg","Urban Area","","","",""
"Full-time","1989","Brandenburg","Rural Area","","","",""
"Full-time","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Full-time","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Full-time","1989","Saxony","Urban Area","","","",""
"Full-time","1989","Saxony","Rural Area","","","",""
"Full-time","1989","Saxony-Anhalt","Urban Area","","","",""
"Full-time","1989","Saxony-Anhalt","Rural Area","","","",""
"Full-time","1989","Thuringia","Urban Area","","","",""
"Full-time","1989","Thuringia","Rural Area","","","",""
"Part-time","1989","Schleswig-Holstein","Urban Area","15","","",""
"Part-time","1989","Schleswig-Holstein","Rural Area","8","","",""
"Part-time","1989","Hamburg","Urban Area","16","","",""
"Part-time","1989","Hamburg","Rural Area","","","",""
"Part-time","1989","Lower Saxony","Urban Area","37","0.0646856284417063","0.044110402004109","0.0852608548793036"
"Part-time","1989","Lower Saxony","Rural Area","30","0.0666565360250173","0.0436875879672511","0.0896254840827835"
"Part-time","1989","Bremen","Urban Area","3","","",""
"Part-time","1989","Bremen","Rural Area","","","",""
"Part-time","1989","North Rhine-Westphalia","Urban Area","150","0.0554171334050259","0.0465560798332103","0.0642781869768415"
"Part-time","1989","North Rhine-Westphalia","Rural Area","4","","",""
"Part-time","1989","Hesse","Urban Area","69","0.0840069571809137","0.0655209229861599","0.102492991375668"
"Part-time","1989","Hesse","Rural Area","5","","",""
"Part-time","1989","Rhineland-Palatinate,Saarland","Urban Area","35","0.0683611201636444","0.047875826167978","0.0888464141593109"
"Part-time","1989","Rhineland-Palatinate,Saarland","Rural Area","7","","",""
"Part-time","1989","Baden-Württemberg","Urban Area","116","0.0773871522415975","0.0642242451678123","0.0905500593153828"
"Part-time","1989","Baden-Württemberg","Rural Area","22","","",""
"Part-time","1989","Bavaria","Urban Area","57","0.0707701238796967","0.0536111620839786","0.0879290856754148"
"Part-time","1989","Bavaria","Rural Area","72","0.0918611289098953","0.071353633307513","0.112368624512278"
"Part-time","1989","Berlin","Urban Area","28","","",""
"Part-time","1989","Berlin","Rural Area","","","",""
"Part-time","1989","Brandenburg","Urban Area","","","",""
"Part-time","1989","Brandenburg","Rural Area","","","",""
"Part-time","1989","Mecklenburg-Western Pomerania","Urban Area","","","",""
"Part-time","1989","Mecklenburg-Western Pomerania","Rural Area","","","",""
"Part-time","1989","Saxony","Urban Area","","","",""
"Part-time","1989","Saxony","Rural Area","","","",""
"Part-time","1989","Saxony-Anhalt","Urban Area","","","",""
"Part-time","1989","Saxony-Anhalt","Rural Area","","","",""
"Part-time","1989","Thuringia","Urban Area","","","",""
"Part-time","1989","Thuringia","Rural Area","","","",""
"Non-working","1989","Schleswig-Holstein","Urban Area","60","0.416665421405861","0.33776940923237","0.495561433579353"
"Non-working","1989","Schleswig-Holstein","Rural Area","69","0.50204049110796","0.423071949333388","0.581009032882533"
"Non-working","1989","Hamburg","Urban Area","78","0.423092450847344","0.35410251722222","0.492082384472468"
"Non-working","1989","Hamburg","Rural Area","","","",""
"Non-working","1989","Lower Saxony","Urban Area","229","0.467198054534082","0.425463543214866","0.508932565853297"
"Non-working","1989","Lower Saxony","Rural Area","205","0.49978464368024","0.453741077426025","0.545828209934455"
