"erwst","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Full-time","1997","Part Time","1-pers.-HH","65","0.316750580013252","0.248789513800051","0.384711646226452"
"Full-time","1997","Part Time","(Married) couple without C. ","164","0.284579614824441","0.246092648597872","0.32306658105101"
"Full-time","1997","Part Time","Single parent ","40","0.201957381383507","0.143950156694901","0.259964606072112"
"Full-time","1997","Part Time","Couple + C. LE 16 ","171","0.232972692292341","0.202265484797434","0.263679899787247"
"Full-time","1997","Part Time","Couple + C. GT 16 ","163","0.269746117943234","0.231339687298725","0.308152548587744"
"Full-time","1997","Part Time","Couple + C. LE and GT 16","66","0.198222672912756","0.151610593190359","0.244834752635152"
"Full-time","1997","Not Working","1-pers.-HH","3","","",""
"Full-time","1997","Not Working","(Married) couple without C. ","9","","",""
"Full-time","1997","Not Working","Single parent ","3","","",""
"Full-time","1997","Not Working","Couple + C. LE 16 ","9","","",""
"Full-time","1997","Not Working","Couple + C. GT 16 ","12","","",""
"Full-time","1997","Not Working","Couple + C. LE and GT 16","7","","",""
"Part-time","1997","Full Time","1-pers.-HH","8","","",""
"Part-time","1997","Full Time","(Married) couple without C. ","31","0.0232075075800305","0.0154337407941835","0.0309812743658774"
"Part-time","1997","Full Time","Single parent ","9","","",""
"Part-time","1997","Full Time","Couple + C. LE 16 ","33","0.0318059504542247","0.0228015284892446","0.0408103724192048"
"Part-time","1997","Full Time","Couple + C. GT 16 ","22","","",""
"Part-time","1997","Full Time","Couple + C. LE and GT 16","13","","",""
"Part-time","1997","Part Time","1-pers.-HH","39","0.25114862950046","0.187794480854595","0.314502778146325"
"Part-time","1997","Part Time","(Married) couple without C. ","161","0.327986485271436","0.287941502810361","0.36803146773251"
"Part-time","1997","Part Time","Single parent ","62","0.410935709419837","0.339845880552422","0.482025538287252"
"Part-time","1997","Part Time","Couple + C. LE 16 ","297","0.430964241945736","0.39499156155504","0.466936922336431"
"Part-time","1997","Part Time","Couple + C. GT 16 ","142","0.314388524603983","0.274212978367243","0.354564070840723"
"Part-time","1997","Part Time","Couple + C. LE and GT 16","103","0.423764517815509","0.365987220264622","0.481541815366396"
"Part-time","1997","Not Working","1-pers.-HH","2","","",""
"Part-time","1997","Not Working","(Married) couple without C. ","4","","",""
"Part-time","1997","Not Working","Single parent ","3","","",""
"Part-time","1997","Not Working","Couple + C. LE 16 ","14","","",""
"Part-time","1997","Not Working","Couple + C. GT 16 ","1","","",""
"Part-time","1997","Not Working","Couple + C. LE and GT 16","2","","",""
"Non-working","1997","Full Time","1-pers.-HH","24","","",""
"Non-working","1997","Full Time","(Married) couple without C. ","75","0.0429782015421897","0.0325068887035888","0.0534495143807906"
"Non-working","1997","Full Time","Single parent ","9","","",""
"Non-working","1997","Full Time","Couple + C. LE 16 ","46","0.0316873327011236","0.0226991665171857","0.0406754988850616"
"Non-working","1997","Full Time","Couple + C. GT 16 ","44","0.0405017208356669","0.0286455439326144","0.0523578977387194"
"Non-working","1997","Full Time","Couple + C. LE and GT 16","21","","",""
"Non-working","1997","Part Time","1-pers.-HH","60","0.3440798828457","0.274678686842623","0.413481078848777"
"Non-working","1997","Part Time","(Married) couple without C. ","156","0.304013931373621","0.264778525841536","0.343249336905705"
"Non-working","1997","Part Time","Single parent ","49","0.214516985719748","0.155205552106154","0.273828419333342"
"Non-working","1997","Part Time","Couple + C. LE 16 ","176","0.219287396199144","0.189231143591461","0.249343648806826"
"Non-working","1997","Part Time","Couple + C. GT 16 ","108","0.197681474941465","0.163219052255407","0.232143897627524"
"Non-working","1997","Part Time","Couple + C. LE and GT 16","47","0.131718271981898","0.092177215007127","0.171259328956668"
"Non-working","1997","Not Working","1-pers.-HH","732","0.992899482341126","0.986849837498482","0.998949127183769"
"Non-working","1997","Not Working","(Married) couple without C. ","1628","0.986791421287939","0.981279408528021","0.992303434047857"
"Non-working","1997","Not Working","Single parent ","205","0.968210219730952","0.944867749245486","0.991552690216419"
"Non-working","1997","Not Working","Couple + C. LE 16 ","623","0.943632605766894","0.926050827039808","0.96121438449398"
"Non-working","1997","Not Working","Couple + C. GT 16 ","776","0.966653520290872","0.954250982300529","0.979056058281214"
"Non-working","1997","Not Working","Couple + C. LE and GT 16","347","0.962526868398878","0.942962752334837","0.98209098446292"
"Other","1997","Full Time","1-pers.-HH","17","","",""
"Other","1997","Full Time","(Married) couple without C. ","23","","",""
"Other","1997","Full Time","Single parent ","17","","",""
"Other","1997","Full Time","Couple + C. LE 16 ","9","","",""
"Other","1997","Full Time","Couple + C. GT 16 ","116","0.0999727502268175","0.0819320046532018","0.118013495800433"
"Other","1997","Full Time","Couple + C. LE and GT 16","71","0.13765279521259","0.109368571700846","0.165937018724333"
"Other","1997","Part Time","1-pers.-HH","16","","",""
"Other","1997","Part Time","(Married) couple without C. ","47","0.0834199685305031","0.059834129167539","0.107005807893467"
"Other","1997","Part Time","Single parent ","33","0.172589923476908","0.11798808066246","0.227191766291357"
"Other","1997","Part Time","Couple + C. LE 16 ","84","0.11677566956278","0.0934467784257414","0.140104560699819"
"Other","1997","Part Time","Couple + C. GT 16 ","100","0.218183882511317","0.182444005723577","0.253923759299058"
"Other","1997","Part Time","Couple + C. LE and GT 16","65","0.246294537289837","0.195918598535904","0.296670476043771"
"Other","1997","Not Working","1-pers.-HH","3","","",""
"Other","1997","Not Working","(Married) couple without C. ","7","","",""
"Other","1997","Not Working","Single parent ","6","","",""
"Other","1997","Not Working","Couple + C. LE 16 ","15","","",""
"Other","1997","Not Working","Couple + C. GT 16 ","16","","",""
"Other","1997","Not Working","Couple + C. LE and GT 16","6","","",""
"Full-time","1998","Full Time","1-pers.-HH","566","0.905176591400917","0.882299423752614","0.92805375904922"
"Full-time","1998","Full Time","(Married) couple without C. ","1456","0.909504747550579","0.895385489272619","0.92362400582854"
"Full-time","1998","Full Time","Single parent ","202","0.785094922870301","0.734778178804729","0.835411666935874"
"Full-time","1998","Full Time","Couple + C. LE 16 ","1461","0.945289905272633","0.933968548272824","0.956611262272441"
"Full-time","1998","Full Time","Couple + C. GT 16 ","962","0.840218821891811","0.819078860047029","0.861358783736593"
"Full-time","1998","Full Time","Couple + C. LE and GT 16","441","0.812742453694727","0.780168653458393","0.845316253931061"
"Full-time","1998","Part Time","1-pers.-HH","92","0.363074782936921","0.300240147880855","0.425909417992987"
"Full-time","1998","Part Time","(Married) couple without C. ","209","0.314831292880649","0.278154154721096","0.351508431040203"
"Full-time","1998","Part Time","Single parent ","58","0.259742500607089","0.198197369399328","0.32128763181485"
"Full-time","1998","Part Time","Couple + C. LE 16 ","207","0.230431490724026","0.201800120161842","0.259062861286211"
"Full-time","1998","Part Time","Couple + C. GT 16 ","176","0.274982942030486","0.238198271985295","0.311767612075676"
"Full-time","1998","Part Time","Couple + C. LE and GT 16","71","0.228932902203324","0.182387572060969","0.275478232345679"
"Full-time","1998","Not Working","1-pers.-HH","11","","",""
"Full-time","1998","Not Working","(Married) couple without C. ","11","","",""
"Full-time","1998","Not Working","Single parent ","2","","",""
"Full-time","1998","Not Working","Couple + C. LE 16 ","16","","",""
"Full-time","1998","Not Working","Couple + C. GT 16 ","10","","",""
"Full-time","1998","Not Working","Couple + C. LE and GT 16","2","","",""
"Part-time","1998","Full Time","1-pers.-HH","12","","",""
"Part-time","1998","Full Time","(Married) couple without C. ","43","0.0336240494557647","0.0247526003756886","0.0424954985358408"
"Part-time","1998","Full Time","Single parent ","7","","",""
"Part-time","1998","Full Time","Couple + C. LE 16 ","30","0.0162109933845656","0.00992407186806708","0.022497914901064"
"Part-time","1998","Full Time","Couple + C. GT 16 ","18","","",""
"Part-time","1998","Full Time","Couple + C. LE and GT 16","15","","",""
"Part-time","1998","Part Time","1-pers.-HH","46","0.258479454280692","0.201274790103586","0.315684118457797"
"Part-time","1998","Part Time","(Married) couple without C. ","203","0.370079464652856","0.331951105859012","0.408207823446699"
"Part-time","1998","Part Time","Single parent ","73","0.451278330157534","0.381434333812847","0.521122326502221"
"Part-time","1998","Part Time","Couple + C. LE 16 ","319","0.437574384149452","0.403845181824492","0.471303586474412"
"Part-time","1998","Part Time","Couple + C. GT 16 ","159","0.307150282143451","0.269145796690489","0.345154767596412"
"Part-time","1998","Part Time","Couple + C. LE and GT 16","107","0.403402630987649","0.349054332452017","0.457750929523281"
"Part-time","1998","Not Working","1-pers.-HH","2","","",""
"Part-time","1998","Not Working","(Married) couple without C. ","3","","",""
"Part-time","1998","Not Working","Single parent ","1","","",""
"Part-time","1998","Not Working","Couple + C. LE 16 ","15","","",""
"Part-time","1998","Not Working","Couple + C. GT 16 ","3","","",""
"Part-time","1998","Not Working","Couple + C. LE and GT 16","4","","",""
"Non-working","1998","Full Time","1-pers.-HH","30","0.0456539763404623","0.0293546349875188","0.0619533176934058"
"Non-working","1998","Full Time","(Married) couple without C. ","63","0.0416865729159796","0.0318498965599441","0.0515232492720151"
"Non-working","1998","Full Time","Single parent ","16","","",""
"Non-working","1998","Full Time","Couple + C. LE 16 ","56","0.0374581246202135","0.0280052244092619","0.0469110248311652"
"Non-working","1998","Full Time","Couple + C. GT 16 ","35","0.0276515834736699","0.018191038700357","0.0371121282469828"
"Non-working","1998","Full Time","Couple + C. LE and GT 16","20","","",""
"Non-working","1998","Part Time","1-pers.-HH","61","0.272330586853063","0.214164197905057","0.330496975801069"
"Non-working","1998","Part Time","(Married) couple without C. ","136","0.196960878766806","0.165554629513637","0.228367128019975"
"Non-working","1998","Part Time","Single parent ","35","0.148238165689278","0.0983646607890299","0.198111670589526"
"Non-working","1998","Part Time","Couple + C. LE 16 ","203","0.223492873740737","0.195169033120613","0.25181671436086"
"Non-working","1998","Part Time","Couple + C. GT 16 ","114","0.200535966848304","0.167549524495759","0.233522409200849"
"Non-working","1998","Part Time","Couple + C. LE and GT 16","57","0.160447011869453","0.119787159751914","0.201106863986992"
"Non-working","1998","Not Working","1-pers.-HH","895","0.985290158599869","0.977468236931586","0.993112080268152"
"Non-working","1998","Not Working","(Married) couple without C. ","1967","0.993503850977852","0.989970626456211","0.997037075499494"
"Non-working","1998","Not Working","Single parent ","253","0.944168006687501","0.916419703984501","0.971916309390501"
"Non-working","1998","Not Working","Couple + C. LE 16 ","686","0.935544521830707","0.917755392283497","0.953333651377917"
"Non-working","1998","Not Working","Couple + C. GT 16 ","829","0.975936129026234","0.965633879341026","0.986238378711442"
"Non-working","1998","Not Working","Couple + C. LE and GT 16","376","0.935434401803396","0.911137042600236","0.959731761006556"
"Other","1998","Full Time","1-pers.-HH","22","","",""
"Other","1998","Full Time","(Married) couple without C. ","24","","",""
"Other","1998","Full Time","Single parent ","31","0.112130017649838","0.0734787501601014","0.150781285139575"
"Other","1998","Full Time","Couple + C. LE 16 ","3","","",""
"Other","1998","Full Time","Couple + C. GT 16 ","139","0.116790098598629","0.0982598961681147","0.135320301029143"
"Other","1998","Full Time","Couple + C. LE and GT 16","75","0.129492916114986","0.101459149598453","0.157526682631519"
"Other","1998","Part Time","1-pers.-HH","26","","",""
"Other","1998","Part Time","(Married) couple without C. ","68","0.118128363699688","0.0926402605326864","0.143616466866691"
"Other","1998","Part Time","Single parent ","29","","",""
"Other","1998","Part Time","Couple + C. LE 16 ","102","0.108501251385785","0.0873553928917866","0.129647109879783"
"Other","1998","Part Time","Couple + C. GT 16 ","117","0.21733080897776","0.183353448090886","0.251308169864633"
"Other","1998","Part Time","Couple + C. LE and GT 16","78","0.207217454939574","0.162315409015206","0.252119500863942"
"Other","1998","Not Working","1-pers.-HH","2","","",""
"Other","1998","Not Working","(Married) couple without C. ","5","","",""
"Other","1998","Not Working","Single parent ","7","","",""
"Other","1998","Not Working","Couple + C. LE 16 ","15","","",""
"Other","1998","Not Working","Couple + C. GT 16 ","8","","",""
"Other","1998","Not Working","Couple + C. LE and GT 16","11","","",""
"Full-time","1999","Full Time","1-pers.-HH","560","0.90643672372756","0.883307508291018","0.929565939164102"
"Full-time","1999","Full Time","(Married) couple without C. ","1486","0.922892060192037","0.90990987886584","0.935874241518233"
"Full-time","1999","Full Time","Single parent ","212","0.794037813037661","0.745255715841656","0.842819910233666"
