"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Part-time","1987","Bremen","Female","","","",""
"Part-time","1987","North Rhine-Westphalia","Male","","","",""
"Part-time","1987","North Rhine-Westphalia","Female","149","0.101158998706333","0.0854365311037374","0.116881466308929"
"Part-time","1987","Hesse","Male","","","",""
"Part-time","1987","Hesse","Female","66","0.127909368469805","0.0994482316615916","0.156370505278019"
"Part-time","1987","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","1987","Rhineland-Palatinate,Saarland","Female","33","0.0905416209362435","0.0620256057535329","0.119057636118954"
"Part-time","1987","Baden-Württemberg","Male","","","",""
"Part-time","1987","Baden-Württemberg","Female","128","0.130727638055194","0.109686400640472","0.151768875469916"
"Part-time","1987","Bavaria","Male","","","",""
"Part-time","1987","Bavaria","Female","121","0.123759854824614","0.102257443542645","0.145262266106584"
"Part-time","1987","Berlin","Male","","","",""
"Part-time","1987","Berlin","Female","","","",""
"Part-time","1987","Brandenburg","Male","","","",""
"Part-time","1987","Brandenburg","Female","","","",""
"Part-time","1987","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","1987","Mecklenburg-Western Pomerania","Female","","","",""
"Part-time","1987","Saxony","Male","","","",""
"Part-time","1987","Saxony","Female","","","",""
"Part-time","1987","Saxony-Anhalt","Male","","","",""
"Part-time","1987","Saxony-Anhalt","Female","","","",""
"Part-time","1987","Thuringia","Male","","","",""
"Part-time","1987","Thuringia","Female","","","",""
"Non-working","1987","Schleswig-Holstein","Male","38","0.273627803658349","0.203668494829503","0.343587112487195"
"Non-working","1987","Schleswig-Holstein","Female","94","0.592617761917133","0.518539102299402","0.666696421534864"
"Non-working","1987","Hamburg","Male","37","0.371274380278406","0.282192999714647","0.460355760842165"
"Non-working","1987","Hamburg","Female","59","0.577167699284486","0.486083308799706","0.668252089769266"
"Non-working","1987","Lower Saxony","Male","170","0.354531865582671","0.314221707634754","0.394842023530588"
"Non-working","1987","Lower Saxony","Female","309","0.592487405134647","0.552042237399071","0.632932572870222"
"Non-working","1987","Bremen","Male","","","",""
"Non-working","1987","Bremen","Female","38","0.757101603725026","0.642724098950616","0.871479108499436"
"Non-working","1987","North Rhine-Westphalia","Male","396","0.312889572214975","0.288823947341116","0.336955197088833"
"Non-working","1987","North Rhine-Westphalia","Female","842","0.627476664667759","0.602267843281164","0.652685486054354"
"Non-working","1987","Hesse","Male","128","0.315885967131823","0.276420803971511","0.355351130292136"
"Non-working","1987","Hesse","Female","283","0.603885816957334","0.562207721378698","0.645563912535971"
"Non-working","1987","Rhineland-Palatinate,Saarland","Male","113","0.35360153614156","0.305595833294124","0.401607238988996"
"Non-working","1987","Rhineland-Palatinate,Saarland","Female","241","0.649829232173573","0.602425464983114","0.697232999364031"
"Non-working","1987","Baden-Württemberg","Male","208","0.25348625449524","0.226429881443717","0.280542627546764"
"Non-working","1987","Baden-Württemberg","Female","484","0.535463795745427","0.504333412079984","0.566594179410869"
"Non-working","1987","Bavaria","Male","205","0.297170853767066","0.266154334892429","0.328187372641702"
"Non-working","1987","Bavaria","Female","411","0.522297190319033","0.489681735571018","0.554912645067048"
"Non-working","1987","Berlin","Male","49","0.280572989241262","0.215300722296237","0.345845256186288"
"Non-working","1987","Berlin","Female","86","0.538746214419671","0.466521699500383","0.610970729338958"
"Non-working","1987","Brandenburg","Male","","","",""
"Non-working","1987","Brandenburg","Female","","","",""
"Non-working","1987","Mecklenburg-Western Pomerania","Male","","","",""
"Non-working","1987","Mecklenburg-Western Pomerania","Female","","","",""
"Non-working","1987","Saxony","Male","","","",""
"Non-working","1987","Saxony","Female","","","",""
"Non-working","1987","Saxony-Anhalt","Male","","","",""
"Non-working","1987","Saxony-Anhalt","Female","","","",""
"Non-working","1987","Thuringia","Male","","","",""
"Non-working","1987","Thuringia","Female","","","",""
"Other","1987","Schleswig-Holstein","Male","","","",""
"Other","1987","Schleswig-Holstein","Female","","","",""
"Other","1987","Hamburg","Male","","","",""
"Other","1987","Hamburg","Female","","","",""
"Other","1987","Lower Saxony","Male","34","0.0590597787414066","0.039195336155273","0.0789242213275402"
"Other","1987","Lower Saxony","Female","46","0.0699206652149623","0.0489303319093729","0.0909109985205518"
"Other","1987","Bremen","Male","","","",""
"Other","1987","Bremen","Female","","","",""
"Other","1987","North Rhine-Westphalia","Male","78","0.0540195423500744","0.0422866560818833","0.0657524286182655"
"Other","1987","North Rhine-Westphalia","Female","83","0.0474760058940238","0.0363880354446911","0.0585639763433564"
"Other","1987","Hesse","Male","33","0.0620816595848341","0.0415960609416521","0.0825672582280161"
"Other","1987","Hesse","Female","35","0.0600356378603762","0.0397923750395165","0.0802789006812359"
"Other","1987","Rhineland-Palatinate,Saarland","Male","","","",""
"Other","1987","Rhineland-Palatinate,Saarland","Female","","","",""
"Other","1987","Baden-Württemberg","Male","58","0.0505058409674455","0.0368854235004649","0.0641262584344261"
"Other","1987","Baden-Württemberg","Female","61","0.063295348929847","0.048096983899973","0.0784937139597211"
"Other","1987","Bavaria","Male","44","0.0407198720757535","0.027306406713142","0.054133337438365"
"Other","1987","Bavaria","Female","72","0.0684477544403237","0.0519597192196366","0.0849357896610108"
"Other","1987","Berlin","Male","","","",""
"Other","1987","Berlin","Female","","","",""
"Other","1987","Brandenburg","Male","","","",""
"Other","1987","Brandenburg","Female","","","",""
"Other","1987","Mecklenburg-Western Pomerania","Male","","","",""
"Other","1987","Mecklenburg-Western Pomerania","Female","","","",""
"Other","1987","Saxony","Male","","","",""
"Other","1987","Saxony","Female","","","",""
"Other","1987","Saxony-Anhalt","Male","","","",""
"Other","1987","Saxony-Anhalt","Female","","","",""
"Other","1987","Thuringia","Male","","","",""
"Other","1987","Thuringia","Female","","","",""
"Full-time","1988","Schleswig-Holstein","Male","104","0.620687931544646","0.545029988709562","0.696345874379731"
"Full-time","1988","Schleswig-Holstein","Female","39","0.19893076391633","0.138020270036572","0.259841257796088"
"Full-time","1988","Hamburg","Male","65","0.661797656666376","0.568130794442758","0.755464518889995"
"Full-time","1988","Hamburg","Female","","","",""
"Full-time","1988","Lower Saxony","Male","326","0.607101053081529","0.56483805189886","0.649364054264197"
"Full-time","1988","Lower Saxony","Female","125","0.204096024909267","0.170039168114949","0.238152881703586"
"Full-time","1988","Bremen","Male","","","",""
"Full-time","1988","Bremen","Female","","","",""
"Full-time","1988","North Rhine-Westphalia","Male","869","0.610146785575336","0.584168739522099","0.636124831628574"
"Full-time","1988","North Rhine-Westphalia","Female","325","0.2257815754845","0.203487143226966","0.248076007742035"
"Full-time","1988","Hesse","Male","341","0.611683351356309","0.56892173097762","0.654444971734997"
"Full-time","1988","Hesse","Female","127","0.200851855472551","0.165943900719293","0.23575981022581"
"Full-time","1988","Rhineland-Palatinate,Saarland","Male","228","0.578291908329934","0.527208438180549","0.629375378479318"
"Full-time","1988","Rhineland-Palatinate,Saarland","Female","88","0.214051060461701","0.172865833727068","0.255236287196335"
"Full-time","1988","Baden-Württemberg","Male","672","0.652459092607134","0.622336518344729","0.682581666869538"
"Full-time","1988","Baden-Württemberg","Female","295","0.267935093666975","0.239637932155447","0.296232255178502"
"Full-time","1988","Bavaria","Male","545","0.639725319324671","0.606478854402012","0.672971784247331"
"Full-time","1988","Bavaria","Female","279","0.286272575923446","0.255991780874278","0.316553370972613"
"Full-time","1988","Berlin","Male","118","0.703134454746357","0.633841521959045","0.772427387533668"
"Full-time","1988","Berlin","Female","63","0.33940148433195","0.267800479757536","0.411002488906365"
"Full-time","1988","Brandenburg","Male","","","",""
"Full-time","1988","Brandenburg","Female","","","",""
"Full-time","1988","Mecklenburg-Western Pomerania","Male","","","",""
"Full-time","1988","Mecklenburg-Western Pomerania","Female","","","",""
"Full-time","1988","Saxony","Male","","","",""
"Full-time","1988","Saxony","Female","","","",""
"Full-time","1988","Saxony-Anhalt","Male","","","",""
"Full-time","1988","Saxony-Anhalt","Female","","","",""
"Full-time","1988","Thuringia","Male","","","",""
"Full-time","1988","Thuringia","Female","","","",""
"Part-time","1988","Schleswig-Holstein","Male","","","",""
"Part-time","1988","Schleswig-Holstein","Female","","","",""
"Part-time","1988","Hamburg","Male","","","",""
"Part-time","1988","Hamburg","Female","","","",""
"Part-time","1988","Lower Saxony","Male","","","",""
"Part-time","1988","Lower Saxony","Female","73","0.130367263023833","0.101915501017671","0.158819025029996"
"Part-time","1988","Bremen","Male","","","",""
"Part-time","1988","Bremen","Female","","","",""
"Part-time","1988","North Rhine-Westphalia","Male","","","",""
"Part-time","1988","North Rhine-Westphalia","Female","155","0.104800141413996","0.0884673147400119","0.12113296808798"
"Part-time","1988","Hesse","Male","","","",""
"Part-time","1988","Hesse","Female","66","0.129517766990669","0.100261597566256","0.158773936415082"
"Part-time","1988","Rhineland-Palatinate,Saarland","Male","","","",""
"Part-time","1988","Rhineland-Palatinate,Saarland","Female","34","0.100285139067484","0.0701234026253018","0.130446875509667"
"Part-time","1988","Baden-Württemberg","Male","","","",""
"Part-time","1988","Baden-Württemberg","Female","133","0.145181979315381","0.122673483647537","0.167690474983226"
"Part-time","1988","Bavaria","Male","","","",""
"Part-time","1988","Bavaria","Female","109","0.12301969464082","0.10101610934207","0.145023279939569"
"Part-time","1988","Berlin","Male","","","",""
"Part-time","1988","Berlin","Female","","","",""
"Part-time","1988","Brandenburg","Male","","","",""
"Part-time","1988","Brandenburg","Female","","","",""
"Part-time","1988","Mecklenburg-Western Pomerania","Male","","","",""
"Part-time","1988","Mecklenburg-Western Pomerania","Female","","","",""
"Part-time","1988","Saxony","Male","","","",""
"Part-time","1988","Saxony","Female","","","",""
"Part-time","1988","Saxony-Anhalt","Male","","","",""
"Part-time","1988","Saxony-Anhalt","Female","","","",""
"Part-time","1988","Thuringia","Male","","","",""
"Part-time","1988","Thuringia","Female","","","",""
"Non-working","1988","Schleswig-Holstein","Male","43","0.323294830529886","0.250362737919173","0.396226923140599"
"Non-working","1988","Schleswig-Holstein","Female","93","0.612813787312283","0.538489573365594","0.687138001258972"
"Non-working","1988","Hamburg","Male","","","",""
"Non-working","1988","Hamburg","Female","57","0.603902551758581","0.510353821726308","0.697451281790854"
"Non-working","1988","Lower Saxony","Male","148","0.332127172550992","0.291371459124798","0.372882885977187"
"Non-working","1988","Lower Saxony","Female","302","0.604840088940277","0.563529282125523","0.646150895755031"
"Non-working","1988","Bremen","Male","","","",""
"Non-working","1988","Bremen","Female","39","0.747327655193063","0.633515549176754","0.861139761209371"
"Non-working","1988","North Rhine-Westphalia","Male","395","0.327285737545568","0.302292782008536","0.3522786930826"
"Non-working","1988","North Rhine-Westphalia","Female","781","0.610117257315228","0.584110028575587","0.636124486054869"
"Non-working","1988","Hesse","Male","131","0.346862938616335","0.305101165296866","0.388624711935805"
"Non-working","1988","Hesse","Female","276","0.617950145671982","0.575614170161267","0.660286121182696"
"Non-working","1988","Rhineland-Palatinate,Saarland","Male","113","0.368129969511374","0.318239759416225","0.418020179606523"
"Non-working","1988","Rhineland-Palatinate,Saarland","Female","237","0.63815474515795","0.589903331079139","0.686406159236761"
"Non-working","1988","Baden-Württemberg","Male","217","0.280711238981866","0.252286661864614","0.309135816099117"
"Non-working","1988","Baden-Württemberg","Female","452","0.524819668382268","0.49291255183422","0.556726784930316"
"Non-working","1988","Bavaria","Male","198","0.302787385188828","0.270968618667825","0.33460615170983"
"Non-working","1988","Bavaria","Female","397","0.519196339855946","0.485725939875759","0.552666739836133"
"Non-working","1988","Berlin","Male","38","0.250657320202658","0.184926313139763","0.316388327265552"
"Non-working","1988","Berlin","Female","75","0.519909919871097","0.444362633668292","0.595457206073903"
"Non-working","1988","Brandenburg","Male","","","",""
"Non-working","1988","Brandenburg","Female","","","",""
"Non-working","1988","Mecklenburg-Western Pomerania","Male","","","",""
"Non-working","1988","Mecklenburg-Western Pomerania","Female","","","",""
"Non-working","1988","Saxony","Male","","","",""
"Non-working","1988","Saxony","Female","","","",""
"Non-working","1988","Saxony-Anhalt","Male","","","",""
"Non-working","1988","Saxony-Anhalt","Female","","","",""
"Non-working","1988","Thuringia","Male","","","",""
"Non-working","1988","Thuringia","Female","","","",""
"Other","1988","Schleswig-Holstein","Male","","","",""
"Other","1988","Schleswig-Holstein","Female","","","",""
"Other","1988","Hamburg","Male","","","",""
"Other","1988","Hamburg","Female","","","",""
"Other","1988","Lower Saxony","Male","35","0.0546495380956134","0.0349806831892429","0.0743183930019839"
