"erwst","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Full-time","2019","Schleswig-Holstein","Not Working","23","","","","1"
"Full-time","2019","Hamburg","Full Time","206","0.89075115169082","0.850781828688321","0.930720474693319","1"
"Full-time","2019","Hamburg","Part Time","33","0.306952569118821","0.231619795049107","0.382285343188534","1"
"Full-time","2019","Hamburg","Not Working","11","","","","1"
"Full-time","2019","Lower Saxony","Full Time","837","0.857044436243978","0.835163115444088","0.878925757043869","1"
"Full-time","2019","Lower Saxony","Part Time","125","0.152959643752825","0.127843667007412","0.178075620498238","1"
"Full-time","2019","Lower Saxony","Not Working","75","0.0279812032370079","0.0187982375305236","0.0371641689434922","1"
"Full-time","2019","Bremen","Full Time","65","0.88802745263433","0.81892840325227","0.957126502016391","1"
"Full-time","2019","Bremen","Part Time","12","","","","1"
"Full-time","2019","Bremen","Not Working","4","","","","1"
"Full-time","2019","North Rhine-Westphalia","Full Time","1798","0.868662510542357","0.854219592081103","0.883105429003611","1"
"Full-time","2019","North Rhine-Westphalia","Part Time","315","0.171560894585865","0.154002764714956","0.189119024456773","1"
"Full-time","2019","North Rhine-Westphalia","Not Working","114","0.026544380038622","0.0203750405539027","0.0327137195233413","1"
"Full-time","2019","Hesse","Full Time","679","0.873333229281741","0.850169587399135","0.896496871164347","1"
"Full-time","2019","Hesse","Part Time","81","0.154934450637387","0.123437877236131","0.186431024038642","1"
"Full-time","2019","Hesse","Not Working","38","0.0348202028760599","0.0220768330589154","0.0475635726932045","1"
"Full-time","2019","Rhineland-Palatinate,Saarland","Full Time","510","0.883111665240239","0.857296018791245","0.908927311689233","1"
"Full-time","2019","Rhineland-Palatinate,Saarland","Part Time","86","0.15594437529658","0.122006377077908","0.189882373515252","1"
"Full-time","2019","Rhineland-Palatinate,Saarland","Not Working","33","0.0177287997719288","0.00781751605928317","0.0276400834845744","1"
"Full-time","2019","Baden-Württemberg","Full Time","1067","0.867877678251781","0.849075575249737","0.886679781253826","1"
"Full-time","2019","Baden-Württemberg","Part Time","170","0.168728487220186","0.145000670594312","0.19245630384606","1"
"Full-time","2019","Baden-Württemberg","Not Working","49","0.0198168210231384","0.0116979527758278","0.027935689270449","1"
"Full-time","2019","Bavaria","Full Time","1541","0.863583103732793","0.847642591175007","0.879523616290579","1"
"Full-time","2019","Bavaria","Part Time","224","0.190870722201644","0.169050072053205","0.212691372350084","1"
"Full-time","2019","Saxony-Anhalt","Not Working","16","","","","1"
"Full-time","2019","Thuringia","Full Time","346","0.849123146099837","0.814349715706763","0.883896576492912","1"
"Full-time","2019","Thuringia","Part Time","44","0.178558898033702","0.127719686372932","0.229398109694472","1"
"Full-time","2019","Thuringia","Not Working","21","","","","1"
"Full-time","2019","Berlin","Full Time","364","0.870859447948388","0.839162370831423","0.902556525065353","1"
"Full-time","2019","Saxony","Part Time","84","0.262141383098777","0.217568917352647","0.306713848844906","1"
"Full-time","2019","Saxony","Not Working","29","","","","1"
"Full-time","2019","Saxony-Anhalt","Full Time","307","0.823771089786182","0.785000448262727","0.862541731309637","1"
"Full-time","2019","Saxony-Anhalt","Part Time","59","0.275288386005716","0.214587786701327","0.335988985310105","1"
"Full-time","2019","Bavaria","Not Working","75","0.0200751366042226","0.0129867105041392","0.0271635627043059","1"
"Full-time","2019","Berlin","Part Time","81","0.247437665972416","0.200737834496428","0.294137497448403","1"
"Full-time","2019","Berlin","Not Working","13","","","","1"
"Full-time","2019","Brandenburg","Not Working","17","","","","1"
"Full-time","2019","Mecklenburg-Western Pomerania","Full Time","208","0.845330695360054","0.799488592987196","0.891172797732911","1"
"Full-time","2019","Mecklenburg-Western Pomerania","Part Time","35","0.188527365601368","0.126550941568709","0.250503789634027","1"
"Full-time","2019","Mecklenburg-Western Pomerania","Not Working","6","","","","1"
"Full-time","2019","Saxony","Full Time","651","0.858304450447798","0.833329423279241","0.883279477616355","1"
"Full-time","2019","Brandenburg","Part Time","60","0.239308909410776","0.187043818877286","0.291573999944266","1"
"Full-time","2019","Brandenburg","Full Time","400","0.865361762185603","0.834370576465335","0.896352947905871","1"
"Non-working","2019","Hesse","Part Time","84","0.162819393103196","0.130682287722055","0.194956498484338","5"
"Non-working","2019","Hesse","Not Working","668","0.883244909419236","0.860922400211586","0.905567418626886","5"
"Non-working","2019","Bremen","Part Time","14","","","","5"
"Non-working","2019","Bremen","Not Working","140","0.938487272881639","0.899778097667638","0.97719644809564","5"
"Non-working","2019","North Rhine-Westphalia","Full Time","71","0.0350198922580289","0.0271593655433251","0.0428804189727327","5"
"Non-working","2019","North Rhine-Westphalia","Part Time","290","0.164317860229659","0.147059411524062","0.181576308935256","5"
"Non-working","2019","North Rhine-Westphalia","Not Working","2275","0.920586593396864","0.910209552373022","0.930963634420706","5"
"Non-working","2019","Hesse","Full Time","18","","","","5"
"Non-working","2019","Rhineland-Palatinate,Saarland","Full Time","15","","","","5"
"Non-working","2019","Rhineland-Palatinate,Saarland","Not Working","597","0.948436201000699","0.931826911703842","0.965045490297556","5"
"Non-working","2019","Baden-Württemberg","Full Time","43","0.0270621938869072","0.0180524362171754","0.036071951556639","5"
"Non-working","2019","Schleswig-Holstein","Part Time","50","0.166046540708244","0.124215648993314","0.207877432423174","5"
"Non-working","2019","Hamburg","Part Time","25","","","","5"
"Non-working","2019","Hamburg","Not Working","222","0.923055503038225","0.890020011207666","0.956090994868785","5"
"Non-working","2019","Lower Saxony","Full Time","25","","","","5"
"Non-working","2019","Lower Saxony","Part Time","114","0.201081353407734","0.173114296375898","0.22904841043957","5"
"Non-working","2019","Lower Saxony","Not Working","1065","0.930349308572484","0.916175121071452","0.944523496073516","5"
"Non-working","2019","Bremen","Full Time","5","","","","5"
"Non-working","2019","Rhineland-Palatinate,Saarland","Part Time","64","0.199988271279513","0.162571503281244","0.237405039277783","5"
"Non-working","2019","Baden-Württemberg","Part Time","175","0.217940980784002","0.191784378006101","0.244097583561904","5"
"Non-working","2019","Baden-Württemberg","Not Working","993","0.943439230532456","0.929982501799139","0.956895959265773","5"
"Non-working","2019","Bavaria","Part Time","218","0.192710359234368","0.170809745266052","0.214610973202683","5"
"Non-working","2019","Berlin","Not Working","381","0.898742671940127","0.870229549698981","0.927255794181272","5"
"Non-working","2019","Mecklenburg-Western Pomerania","Full Time","6","","","","5"
"Non-working","2019","Schleswig-Holstein","Full Time","13","","","","5"
"Non-working","2019","Berlin","Full Time","11","","","","5"
"Non-working","2019","Brandenburg","Full Time","15","","","","5"
"Non-working","2019","Mecklenburg-Western Pomerania","Part Time","35","0.262003580229419","0.192327595382211","0.331679565076627","5"
"Non-working","2019","Mecklenburg-Western Pomerania","Not Working","252","0.917256691107937","0.884456578707842","0.950056803508032","5"
"Non-working","2019","Schleswig-Holstein","Not Working","432","0.929855640133918","0.907470117834644","0.952241162433192","5"
"Non-working","2019","Hamburg","Full Time","7","","","","5"
"Non-working","2019","Berlin","Part Time","54","0.211494169998185","0.167300219627629","0.25568812036874","5"
"Non-working","2019","Bavaria","Not Working","1291","0.912926767472048","0.898677764495299","0.927175770448797","5"
"Non-working","2019","Saxony-Anhalt","Full Time","13","","","","5"
"Non-working","2019","Brandenburg","Part Time","57","0.251506171681007","0.198356994734936","0.304655348627077","5"
"Non-working","2019","Brandenburg","Not Working","485","0.916366722116196","0.892842434050733","0.939891010181659","5"
"Non-working","2019","Saxony","Not Working","590","0.911208513183697","0.889458478457005","0.932958547910389","5"
"Non-working","2019","Bavaria","Full Time","54","0.0337147663383782","0.0253321636986082","0.0420973689781483","5"
"Non-working","2019","Thuringia","Not Working","354","0.928388129021612","0.90296044284611","0.953815815197115","5"
"Non-working","2019","Saxony","Part Time","66","0.16063654005663","0.12342227126447","0.197850808848789","5"
"Non-working","2019","Thuringia","Part Time","41","0.270124981048864","0.211182763816727","0.329067198281","5"
"Non-working","2019","Thuringia","Full Time","16","","","","5"
"Non-working","2019","Saxony-Anhalt","Not Working","396","0.90273513918968","0.875141791923763","0.930328486455597","5"
"Non-working","2019","Saxony","Full Time","17","","","","5"
"Non-working","2019","Saxony-Anhalt","Part Time","54","0.25324705213836","0.194148465357146","0.312345638919574","5"
"Other","2019","Schleswig-Holstein","Full Time","18","","","","6"
"Other","2019","Schleswig-Holstein","Part Time","59","0.185042635558835","0.141389580191766","0.228695690925904","6"
"Other","2019","Schleswig-Holstein","Not Working","36","0.0257561817616947","0.0118714447306851","0.0396409187927043","6"
"Other","2019","Hamburg","Full Time","4","","","","6"
"Other","2019","Hamburg","Part Time","25","","","","6"
"Other","2019","Hamburg","Not Working","10","","","","6"
"Other","2019","Lower Saxony","Full Time","60","0.0632605108827601","0.0480428783107407","0.0784781434547795","6"
"Other","2019","Lower Saxony","Part Time","178","0.223352463038592","0.194291035270323","0.252413890806861","6"
"Other","2019","Lower Saxony","Not Working","64","0.0350102752377414","0.0247756594226741","0.0452448910528088","6"
"Other","2019","Bremen","Full Time","2","","","","6"
"Other","2019","Bremen","Part Time","15","","","","6"
"Other","2019","Bremen","Not Working","4","","","","6"
"Other","2019","North Rhine-Westphalia","Full Time","94","0.045698328908032","0.0367688098904917","0.0546278479255723","6"
"Other","2019","North Rhine-Westphalia","Part Time","370","0.185814060856397","0.167698995855344","0.203929125857449","6"
"Other","2019","North Rhine-Westphalia","Not Working","164","0.0417894273373781","0.0341094845162861","0.0494693701584702","6"
"Other","2019","Hesse","Full Time","35","0.0419685227629666","0.0280036420304274","0.0559334034955057","6"
"Other","2019","Hesse","Part Time","93","0.18762243227314","0.153639139774201","0.221605724772079","6"
"Other","2019","Hesse","Not Working","53","0.0431238724887772","0.0290033338608451","0.0572444111167092","6"
"Other","2019","Rhineland-Palatinate,Saarland","Full Time","34","0.0385455447876738","0.0230772991407693","0.0540137904345782","6"
"Other","2019","Rhineland-Palatinate,Saarland","Part Time","93","0.254596453628823","0.213845504045433","0.295347403212212","6"
"Other","2019","Rhineland-Palatinate,Saarland","Not Working","34","0.0287732225698153","0.0162178642545568","0.0413285808850738","6"
"Other","2019","Baden-Württemberg","Full Time","56","0.041712239981771","0.0306110688764324","0.0528134110871095","6"
"Other","2019","Baden-Württemberg","Part Time","192","0.21982606561581","0.193588264612582","0.246063866619039","6"
"Other","2019","Baden-Württemberg","Not Working","58","0.0253172750755876","0.0161663501556119","0.0344681999955632","6"
"Other","2019","Bavaria","Full Time","77","0.0434861766904203","0.0340142709021952","0.0529580824786454","6"
"Other","2019","Bavaria","Part Time","218","0.170027880504218","0.149169485275172","0.190886275733264","6"
"Other","2019","Bavaria","Not Working","106","0.0442278620328276","0.0338370538183465","0.0546186702473088","6"
"Other","2019","Berlin","Full Time","9","","","","6"
"Other","2019","Berlin","Part Time","56","0.165742020954322","0.125500195898176","0.205983846010468","6"
"Other","2019","Berlin","Not Working","24","","","","6"
"Other","2019","Brandenburg","Full Time","20","","","","6"
"Other","2019","Brandenburg","Part Time","40","0.112735102343021","0.0739928968681032","0.151477307817939","6"
"Other","2019","Brandenburg","Not Working","25","","","","6"
"Other","2019","Mecklenburg-Western Pomerania","Full Time","9","","","","6"
"Other","2019","Mecklenburg-Western Pomerania","Part Time","20","","","","6"
"Other","2019","Mecklenburg-Western Pomerania","Not Working","10","","","","6"
"Other","2019","Saxony","Full Time","27","","","","6"
"Other","2019","Saxony","Part Time","59","0.20293602718753","0.162175625363103","0.243696429011956","6"
"Other","2019","Saxony","Not Working","24","","","","6"
"Other","2019","Saxony-Anhalt","Full Time","18","","","","6"
"Other","2019","Saxony-Anhalt","Part Time","31","0.200014608812015","0.145653499534958","0.254375718089072","6"
"Other","2019","Saxony-Anhalt","Not Working","22","","","","6"
"Other","2019","Thuringia","Full Time","20","","","","6"
"Other","2019","Thuringia","Part Time","44","0.183531476641327","0.132145472586015","0.234917480696639","6"
"Other","2019","Thuringia","Not Working","14","","","","6"
"Part-time","2019","Schleswig-Holstein","Full Time","26","","","","2"
"Part-time","2019","Schleswig-Holstein","Part Time","140","0.498276058493363","0.442070570594734","0.554481546391992","2"
"Part-time","2019","Schleswig-Holstein","Not Working","9","","","","2"
"Part-time","2019","Hamburg","Full Time","17","","","","2"
"Part-time","2019","Hamburg","Part Time","61","0.37379139819801","0.294770673011438","0.452812123384582","2"
"Part-time","2019","Hamburg","Not Working","7","","","","2"
"Part-time","2019","Lower Saxony","Full Time","61","0.054953476289637","0.0407073919262406","0.0691995606530334","2"
