"erwst","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Part-time","1987","Hesse","Not Employed","3","","",""
"Part-time","1987","Hesse","Employed","67","0.116781841654654","0.092801236709315","0.140762446599993"
"Part-time","1987","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Part-time","1987","Rhineland-Palatinate,Saarland","Employed","33","0.0870377045327267","0.0611363469246263","0.112939062140827"
"Part-time","1987","Baden-Württemberg","Not Employed","3","","",""
"Part-time","1987","Baden-Württemberg","Employed","134","0.116125153063071","0.0991294043001033","0.13312090182604"
"Part-time","1987","Bavaria","Not Employed","1","","",""
"Part-time","1987","Bavaria","Employed","129","0.115055849279412","0.0968341981020736","0.133277500456751"
"Part-time","1987","Berlin","Not Employed","1","","",""
"Part-time","1987","Berlin","Employed","21","","",""
"Part-time","1987","Brandenburg","Not Employed","","","",""
"Part-time","1987","Brandenburg","Employed","","","",""
"Part-time","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Part-time","1987","Saxony","Not Employed","","","",""
"Part-time","1987","Saxony","Employed","","","",""
"Part-time","1987","Saxony-Anhalt","Not Employed","","","",""
"Part-time","1987","Saxony-Anhalt","Employed","","","",""
"Part-time","1987","Thuringia","Not Employed","","","",""
"Part-time","1987","Thuringia","Employed","","","",""
"Non-working","1987","Schleswig-Holstein","Not Employed","110","0.971228105898662","0.940675798267653","1.00178041352967"
"Non-working","1987","Schleswig-Holstein","Employed","22","","",""
"Non-working","1987","Hamburg","Not Employed","82","0.98104066936802","0.95221669444094","1.0098646442951"
"Non-working","1987","Hamburg","Employed","14","","",""
"Non-working","1987","Lower Saxony","Not Employed","423","0.988831407045534","0.978910078913463","0.998752735177605"
"Non-working","1987","Lower Saxony","Employed","56","0.0927316278341848","0.0708824256158197","0.11458083005255"
"Non-working","1987","Bremen","Not Employed","51","1","1","1"
"Non-working","1987","Bremen","Employed","9","","",""
"Non-working","1987","North Rhine-Westphalia","Not Employed","1110","0.980226661654209","0.972137933976563","0.988315389331856"
"Non-working","1987","North Rhine-Westphalia","Employed","128","0.0721715894226388","0.0598742006692653","0.0844689781760123"
"Non-working","1987","Hesse","Not Employed","357","0.974226192808534","0.958145199780599","0.990307185836469"
"Non-working","1987","Hesse","Employed","54","0.0845362654008371","0.0637641569500146","0.10530837385166"
"Non-working","1987","Rhineland-Palatinate,Saarland","Not Employed","310","0.987082224338503","0.974612313486989","0.999552135190017"
"Non-working","1987","Rhineland-Palatinate,Saarland","Employed","44","0.101607948828782","0.0738466880844557","0.129369209573109"
"Non-working","1987","Baden-Württemberg","Not Employed","595","0.974676780534291","0.962250141738045","0.987103419330538"
"Non-working","1987","Baden-Württemberg","Employed","97","0.0735264752223216","0.0596806085461486","0.0873723418984947"
"Non-working","1987","Bavaria","Not Employed","536","0.970930785594498","0.956978952350819","0.984882618838177"
"Non-working","1987","Bavaria","Employed","80","0.0714945370714838","0.056781439784371","0.0862076343585965"
"Non-working","1987","Berlin","Not Employed","116","0.991143009003376","0.974165795013602","1.00812022299315"
"Non-working","1987","Berlin","Employed","19","","",""
"Non-working","1987","Brandenburg","Not Employed","","","",""
"Non-working","1987","Brandenburg","Employed","","","",""
"Non-working","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Non-working","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Non-working","1987","Saxony","Not Employed","","","",""
"Non-working","1987","Saxony","Employed","","","",""
"Non-working","1987","Saxony-Anhalt","Not Employed","","","",""
"Non-working","1987","Saxony-Anhalt","Employed","","","",""
"Non-working","1987","Thuringia","Not Employed","","","",""
"Non-working","1987","Thuringia","Employed","","","",""
"Other","1987","Schleswig-Holstein","Not Employed","1","","",""
"Other","1987","Schleswig-Holstein","Employed","20","","",""
"Other","1987","Hamburg","Not Employed","","","",""
"Other","1987","Hamburg","Employed","15","","",""
"Other","1987","Lower Saxony","Not Employed","3","","",""
"Other","1987","Lower Saxony","Employed","77","0.112402362400974","0.0886093437500801","0.136195381051868"
"Other","1987","Bremen","Not Employed","","","",""
"Other","1987","Bremen","Employed","4","","",""
"Other","1987","North Rhine-Westphalia","Not Employed","12","","",""
"Other","1987","North Rhine-Westphalia","Employed","149","0.0856828542756948","0.0723816388032682","0.0989840697481215"
"Other","1987","Hesse","Not Employed","8","","",""
"Other","1987","Hesse","Employed","60","0.0954896948119","0.0735453058582696","0.11743408376553"
"Other","1987","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Other","1987","Rhineland-Palatinate,Saarland","Employed","46","0.0970859246588418","0.069881237260177","0.124290612057507"
"Other","1987","Baden-Württemberg","Not Employed","8","","",""
"Other","1987","Baden-Württemberg","Employed","111","0.0850176137197371","0.0702216728259617","0.0998135546135125"
"Other","1987","Bavaria","Not Employed","10","","",""
"Other","1987","Bavaria","Employed","106","0.0833820193503488","0.0675947929810504","0.0991692457196472"
"Other","1987","Berlin","Not Employed","","","",""
"Other","1987","Berlin","Employed","20","","",""
"Other","1987","Brandenburg","Not Employed","","","",""
"Other","1987","Brandenburg","Employed","","","",""
"Other","1987","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Other","1987","Mecklenburg-Western Pomerania","Employed","","","",""
"Other","1987","Saxony","Not Employed","","","",""
"Other","1987","Saxony","Employed","","","",""
"Other","1987","Saxony-Anhalt","Not Employed","","","",""
"Other","1987","Saxony-Anhalt","Employed","","","",""
"Other","1987","Thuringia","Not Employed","","","",""
"Other","1987","Thuringia","Employed","","","",""
"Full-time","1988","Schleswig-Holstein","Not Employed","5","","",""
"Full-time","1988","Schleswig-Holstein","Employed","138","0.660156483906396","0.595475380259021","0.72483758755377"
"Full-time","1988","Hamburg","Not Employed","","","",""
"Full-time","1988","Hamburg","Employed","91","0.785931454960647","0.713147283985581","0.858715625935713"
"Full-time","1988","Lower Saxony","Not Employed","6","","",""
"Full-time","1988","Lower Saxony","Employed","445","0.692594974113807","0.65693034153264","0.728259606694975"
"Full-time","1988","Bremen","Not Employed","1","","",""
"Full-time","1988","Bremen","Employed","33","0.688739457150563","0.559099294195444","0.818379620105681"
"Full-time","1988","North Rhine-Westphalia","Not Employed","13","","",""
"Full-time","1988","North Rhine-Westphalia","Employed","1181","0.717735996946332","0.695998406416713","0.739473587475951"
"Full-time","1988","Hesse","Not Employed","3","","",""
"Full-time","1988","Hesse","Employed","465","0.696460688994373","0.661249295139885","0.731672082848862"
"Full-time","1988","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Full-time","1988","Rhineland-Palatinate,Saarland","Employed","315","0.713403551317897","0.670911617312145","0.755895485323649"
"Full-time","1988","Baden-Württemberg","Not Employed","10","","",""
"Full-time","1988","Baden-Württemberg","Employed","957","0.712427140626042","0.687888275529742","0.736966005722342"
"Full-time","1988","Bavaria","Not Employed","7","","",""
"Full-time","1988","Bavaria","Employed","817","0.708440036108344","0.6822296999462","0.734650372270489"
"Full-time","1988","Berlin","Not Employed","4","","",""
"Full-time","1988","Berlin","Employed","177","0.791331484175389","0.73892925198189","0.843733716368888"
"Full-time","1988","Brandenburg","Not Employed","","","",""
"Full-time","1988","Brandenburg","Employed","","","",""
"Full-time","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Full-time","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"Full-time","1988","Saxony","Not Employed","","","",""
"Full-time","1988","Saxony","Employed","","","",""
"Full-time","1988","Saxony-Anhalt","Not Employed","","","",""
"Full-time","1988","Saxony-Anhalt","Employed","","","",""
"Full-time","1988","Thuringia","Not Employed","","","",""
"Full-time","1988","Thuringia","Employed","","","",""
"Part-time","1988","Schleswig-Holstein","Not Employed","3","","",""
"Part-time","1988","Schleswig-Holstein","Employed","23","","",""
"Part-time","1988","Hamburg","Not Employed","","","",""
"Part-time","1988","Hamburg","Employed","15","","",""
"Part-time","1988","Lower Saxony","Not Employed","4","","",""
"Part-time","1988","Lower Saxony","Employed","73","0.119772286290729","0.0946754895424744","0.144869083038983"
"Part-time","1988","Bremen","Not Employed","","","",""
"Part-time","1988","Bremen","Employed","6","","",""
"Part-time","1988","North Rhine-Westphalia","Not Employed","5","","",""
"Part-time","1988","North Rhine-Westphalia","Employed","164","0.10441959399611","0.0896508152870601","0.119188372705161"
"Part-time","1988","Hesse","Not Employed","2","","",""
"Part-time","1988","Hesse","Employed","68","0.118641870038315","0.0938777648407297","0.143405975235901"
"Part-time","1988","Rhineland-Palatinate,Saarland","Not Employed","1","","",""
"Part-time","1988","Rhineland-Palatinate,Saarland","Employed","34","0.0975581513961265","0.069674807379293","0.12544149541296"
"Part-time","1988","Baden-Württemberg","Not Employed","2","","",""
"Part-time","1988","Baden-Württemberg","Employed","139","0.128263419251344","0.110135233641676","0.146391604861012"
"Part-time","1988","Bavaria","Not Employed","4","","",""
"Part-time","1988","Bavaria","Employed","114","0.10688455042809","0.0890661642412435","0.124702936614936"
"Part-time","1988","Berlin","Not Employed","","","",""
"Part-time","1988","Berlin","Employed","23","","",""
"Part-time","1988","Brandenburg","Not Employed","","","",""
"Part-time","1988","Brandenburg","Employed","","","",""
"Part-time","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Part-time","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"Part-time","1988","Saxony","Not Employed","","","",""
"Part-time","1988","Saxony","Employed","","","",""
"Part-time","1988","Saxony-Anhalt","Not Employed","","","",""
"Part-time","1988","Saxony-Anhalt","Employed","","","",""
"Part-time","1988","Thuringia","Not Employed","","","",""
"Part-time","1988","Thuringia","Employed","","","",""
"Non-working","1988","Schleswig-Holstein","Not Employed","109","0.93182590718237","0.88615577860228","0.97749603576246"
"Non-working","1988","Schleswig-Holstein","Employed","27","","",""
"Non-working","1988","Hamburg","Not Employed","79","0.98635278378839","0.961086361236532","1.01161920634025"
"Non-working","1988","Hamburg","Employed","5","","",""
"Non-working","1988","Lower Saxony","Not Employed","390","0.964187293153282","0.946156398118544","0.982218188188021"
"Non-working","1988","Lower Saxony","Employed","60","0.0975768074182794","0.074640630443872","0.120512984392687"
"Non-working","1988","Bremen","Not Employed","49","0.961739233786881","0.909092855370108","1.01438561220365"
"Non-working","1988","Bremen","Employed","4","","",""
"Non-working","1988","North Rhine-Westphalia","Not Employed","1030","0.97738810734832","0.968430186105778","0.986346028590862"
"Non-working","1988","North Rhine-Westphalia","Employed","146","0.0857797889288403","0.0722553521786165","0.0993042256790642"
"Non-working","1988","Hesse","Not Employed","341","0.985825798111625","0.973441726191288","0.998209870031962"
"Non-working","1988","Hesse","Employed","66","0.112772021675773","0.0885480283360071","0.13699601501554"
"Non-working","1988","Rhineland-Palatinate,Saarland","Not Employed","299","0.981942848276991","0.966998881250185","0.996886815303797"
"Non-working","1988","Rhineland-Palatinate,Saarland","Employed","51","0.1086486429044","0.0794044203312748","0.137892865477525"
"Non-working","1988","Baden-Württemberg","Not Employed","576","0.978316849527099","0.966604181692781","0.990029517361416"
"Non-working","1988","Baden-Württemberg","Employed","93","0.0689165586043501","0.055183527931676","0.0826495892770242"
"Non-working","1988","Bavaria","Not Employed","486","0.980042171365714","0.967807980292397","0.992276362439031"
"Non-working","1988","Bavaria","Employed","109","0.0937567909531077","0.0769462825301927","0.110567299376023"
"Non-working","1988","Berlin","Not Employed","98","0.972602767514116","0.941230022523648","1.00397551250458"
"Non-working","1988","Berlin","Employed","15","","",""
"Non-working","1988","Brandenburg","Not Employed","","","",""
"Non-working","1988","Brandenburg","Employed","","","",""
"Non-working","1988","Mecklenburg-Western Pomerania","Not Employed","","","",""
"Non-working","1988","Mecklenburg-Western Pomerania","Employed","","","",""
"Non-working","1988","Saxony","Not Employed","","","",""
"Non-working","1988","Saxony","Employed","","","",""
"Non-working","1988","Saxony-Anhalt","Not Employed","","","",""
"Non-working","1988","Saxony-Anhalt","Employed","","","",""
"Non-working","1988","Thuringia","Not Employed","","","",""
"Non-working","1988","Thuringia","Employed","","","",""
"Other","1988","Schleswig-Holstein","Not Employed","","","",""
"Other","1988","Schleswig-Holstein","Employed","18","","",""
"Other","1988","Hamburg","Not Employed","2","","",""
"Other","1988","Hamburg","Employed","11","","",""
"Other","1988","Lower Saxony","Not Employed","8","","",""
"Other","1988","Lower Saxony","Employed","65","0.0900559321771845","0.0679297687114657","0.112182095642903"
"Other","1988","Bremen","Not Employed","1","","",""
"Other","1988","Bremen","Employed","6","","",""
"Other","1988","North Rhine-Westphalia","Not Employed","10","","",""
"Other","1988","North Rhine-Westphalia","Employed","156","0.0920646201287175","0.0781017356769764","0.106027504580459"
