"erwst","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Full-time","1986","1-pers.-HH","inadequately","32","0.466971455359051","0.321203442080292","0.612739468637811","1"
"Full-time","1986","1-pers.-HH","general elemantary","76","0.152847132424201","0.112529323893564","0.193164940954839","1"
"Full-time","1986","1-pers.-HH","middle vocational","256","0.384211418452034","0.343449428513248","0.42497340839082","1"
"Full-time","1986","1-pers.-HH","vocational + Abi","20","","","","1"
"Full-time","1986","1-pers.-HH","higher vocational","37","0.453295904911956","0.338308862363206","0.568282947460706","1"
"Full-time","1986","1-pers.-HH","higher education","69","0.595286497672484","0.503975420820858","0.686597574524111","1"
"Full-time","1986","(Married) couple without C. ","in school","","","","","1"
"Full-time","1986","(Married) couple without C. ","inadequately","53","0.445118633287735","0.343009320610949","0.547227945964522","1"
"Full-time","1986","(Married) couple without C. ","general elemantary","174","0.191504707877112","0.15972726704344","0.223282148710783","1"
"Full-time","1986","(Married) couple without C. ","middle vocational","622","0.426837744860867","0.399613323115721","0.454062166606013","1"
"Full-time","1986","(Married) couple without C. ","vocational + Abi","34","0.398675026230688","0.287118144203904","0.510231908257473","1"
"Full-time","1986","(Married) couple without C. ","higher vocational","83","0.478229300176827","0.399589902909335","0.556868697444318","1"
"Full-time","1986","(Married) couple without C. ","higher education","109","0.534310173071415","0.46393580089469","0.604684545248141","1"
"Full-time","1986","Single parent ","in school","","","","","1"
"Full-time","1986","Single parent ","inadequately","18","","","","1"
"Full-time","1986","Single parent ","general elemantary","54","0.272901100863832","0.206523060510046","0.339279141217619","1"
"Full-time","1986","Single parent ","middle vocational","118","0.494510471454052","0.429326967952137","0.559693974955968","1"
"Full-time","1986","Single parent ","vocational + Abi","7","","","","1"
"Full-time","1986","Single parent ","higher vocational","16","","","","1"
"Full-time","1986","Single parent ","higher education","11","","","","1"
"Full-time","1986","Couple + C. LE 16 ","in school","","","","","1"
"Full-time","1986","Couple + C. LE 16 ","inadequately","117","0.454923167515995","0.389418915367705","0.520427419664285","1"
"Full-time","1986","Couple + C. LE 16 ","general elemantary","227","0.369525171434075","0.326523899685136","0.412526443183013","1"
"Full-time","1986","Couple + C. LE 16 ","middle vocational","662","0.552830818972538","0.524557816850523","0.581103821094552","1"
"Full-time","1986","Couple + C. LE 16 ","vocational + Abi","54","0.567961070535259","0.458727716097739","0.677194424972779","1"
"Full-time","1986","Couple + C. LE 16 ","higher vocational","94","0.549561221367042","0.474770184095602","0.624352258638482","1"
"Full-time","1986","Couple + C. LE 16 ","higher education","165","0.688442588854466","0.630331891711625","0.746553285997308","1"
"Full-time","1986","Couple + C. GT 16 ","in school","1","","","","1"
"Full-time","1986","Couple + C. GT 16 ","inadequately","68","0.392435440273043","0.310370253221639","0.474500627324447","1"
"Full-time","1986","Couple + C. GT 16 ","general elemantary","216","0.273696825266493","0.239630209248103","0.307763441284884","1"
"Full-time","1986","Couple + C. GT 16 ","middle vocational","530","0.522580315777909","0.491227794789395","0.553932836766423","1"
"Full-time","1986","Couple + C. GT 16 ","vocational + Abi","23","","","","1"
"Full-time","1986","Couple + C. GT 16 ","higher vocational","63","0.68070310730153","0.584916761057815","0.776489453545246","1"
"Full-time","1986","Couple + C. GT 16 ","higher education","80","0.738874493689932","0.656789884777902","0.820959102601961","1"
"Full-time","1986","Couple + C. LE and GT 16","in school","","","","","1"
"Full-time","1986","Couple + C. LE and GT 16","inadequately","80","0.420070791895453","0.349329005632238","0.490812578158668","1"
"Full-time","1986","Couple + C. LE and GT 16","general elemantary","154","0.267008344945692","0.22692747889225","0.307089210999134","1"
"Full-time","1986","Couple + C. LE and GT 16","middle vocational","310","0.556716041690457","0.51469964317739","0.598732440203525","1"
"Full-time","1986","Couple + C. LE and GT 16","vocational + Abi","13","","","","1"
"Full-time","1986","Couple + C. LE and GT 16","higher vocational","26","","","","1"
"Full-time","1986","Couple + C. LE and GT 16","higher education","35","0.820558963921128","0.707178681634648","0.933939246207609","1"
"Non-working","1986","Single parent ","in school","20","","","","5"
"Non-working","1986","Single parent ","general elemantary","83","0.514392813760327","0.439917037541151","0.588868589979503","5"
"Non-working","1986","Single parent ","vocational + Abi","","","","","5"
"Non-working","1986","Single parent ","higher vocational","4","","","","5"
"Non-working","1986","Single parent ","higher education","4","","","","5"
"Non-working","1986","Couple + C. LE 16 ","in school","","","","","5"
"Non-working","1986","Couple + C. LE 16 ","inadequately","91","0.506879689915486","0.441113831402006","0.572645548428967","5"
"Non-working","1986","(Married) couple without C. ","higher education","62","0.366908618545019","0.298912895886103","0.434904341203935","5"
"Non-working","1986","Single parent ","inadequately","12","","","","5"
"Non-working","1986","Single parent ","middle vocational","78","0.364660147730475","0.301906197046218","0.427414098414732","5"
"Non-working","1986","1-pers.-HH","in school","1","","","","5"
"Non-working","1986","1-pers.-HH","inadequately","12","","","","5"
"Non-working","1986","1-pers.-HH","general elemantary","214","0.797922815010656","0.752931730601984","0.842913899419328","5"
"Non-working","1986","1-pers.-HH","middle vocational","261","0.574497747054401","0.53306444703175","0.615931047077051","5"
"Non-working","1986","1-pers.-HH","vocational + Abi","9","","","","5"
"Non-working","1986","1-pers.-HH","higher vocational","34","0.535366357874557","0.420163644743607","0.650569071005506","5"
"Non-working","1986","1-pers.-HH","higher education","29","","","","5"
"Non-working","1986","(Married) couple without C. ","in school","1","","","","5"
"Non-working","1986","(Married) couple without C. ","inadequately","34","0.451519801601852","0.349273814514956","0.553765788688748","5"
"Non-working","1986","(Married) couple without C. ","general elemantary","362","0.719898088833949","0.683633397112334","0.756162780555565","5"
"Non-working","1986","(Married) couple without C. ","middle vocational","557","0.505625102686042","0.47810620819365","0.533143997178434","5"
"Non-working","1986","(Married) couple without C. ","vocational + Abi","32","0.507433548234777","0.393525546283736","0.621341550185819","5"
"Non-working","1986","(Married) couple without C. ","higher vocational","59","0.447992751447981","0.369705665855434","0.526279837040527","5"
"Non-working","1986","Couple + C. LE 16 ","general elemantary","185","0.433788776785589","0.389636428924757","0.477941124646421","5"
"Non-working","1986","Couple + C. LE 16 ","middle vocational","387","0.325472348303773","0.298828509447577","0.352116187159969","5"
"Non-working","1986","Couple + C. LE 16 ","vocational + Abi","17","","","","5"
"Non-working","1986","Couple + C. LE 16 ","higher vocational","47","0.273157530638701","0.206176724993911","0.340138336283491","5"
"Non-working","1986","Couple + C. LE 16 ","higher education","39","0.162549606949328","0.116255502724169","0.208843711174486","5"
"Non-working","1986","Couple + C. GT 16 ","in school","80","0.985970043073149","0.960356738702868","1.01158334744343","5"
"Non-working","1986","Couple + C. GT 16 ","inadequately","59","0.475523166532054","0.391591155000424","0.559455178063684","5"
"Non-working","1986","Couple + C. GT 16 ","general elemantary","285","0.473517306902959","0.435367255948214","0.511667357857705","5"
"Non-working","1986","Couple + C. GT 16 ","middle vocational","300","0.325162296194575","0.295759032176261","0.354565560212889","5"
"Non-working","1986","Couple + C. GT 16 ","vocational + Abi","10","","","","5"
"Non-working","1986","Couple + C. GT 16 ","higher vocational","19","","","","5"
"Non-working","1986","Couple + C. GT 16 ","higher education","18","","","","5"
"Non-working","1986","Couple + C. LE and GT 16","in school","74","0.963814294718905","0.92182810176225","1.00580048767556","5"
"Non-working","1986","Couple + C. LE and GT 16","inadequately","96","0.511773066944007","0.440129554810305","0.583416579077709","5"
"Non-working","1986","Couple + C. LE and GT 16","general elemantary","191","0.412274368088534","0.367677367828586","0.456871368348482","5"
"Non-working","1986","Couple + C. LE and GT 16","middle vocational","157","0.302180239728967","0.263341456950144","0.341019022507791","5"
"Non-working","1986","Couple + C. LE and GT 16","vocational + Abi","7","","","","5"
"Non-working","1986","Couple + C. LE and GT 16","higher vocational","8","","","","5"
"Non-working","1986","Couple + C. LE and GT 16","higher education","3","","","","5"
"Other","1986","(Married) couple without C. ","vocational + Abi","4","","","","6"
"Other","1986","Couple + C. LE and GT 16","inadequately","5","","","","6"
"Other","1986","Couple + C. LE and GT 16","general elemantary","98","0.258617860822613","0.218946647659961","0.298289073985265","6"
"Other","1986","(Married) couple without C. ","general elemantary","21","","","","6"
"Other","1986","(Married) couple without C. ","middle vocational","28","","","","6"
"Other","1986","1-pers.-HH","in school","","","","","6"
"Other","1986","1-pers.-HH","inadequately","1","","","","6"
"Other","1986","1-pers.-HH","middle vocational","20","","","","6"
"Other","1986","1-pers.-HH","vocational + Abi","3","","","","6"
"Other","1986","Couple + C. LE 16 ","higher education","7","","","","6"
"Other","1986","Couple + C. GT 16 ","in school","","","","","6"
"Other","1986","Couple + C. GT 16 ","inadequately","5","","","","6"
"Other","1986","Couple + C. GT 16 ","general elemantary","107","0.167659239825475","0.139116249391472","0.196202230259478","6"
"Other","1986","Couple + C. GT 16 ","middle vocational","74","0.0735531279373819","0.0571677442287668","0.0899385116459971","6"
"Other","1986","Couple + C. GT 16 ","vocational + Abi","","","","","6"
"Other","1986","Couple + C. GT 16 ","higher vocational","5","","","","6"
"Other","1986","1-pers.-HH","general elemantary","9","","","","6"
"Other","1986","1-pers.-HH","higher vocational","","","","","6"
"Other","1986","1-pers.-HH","higher education","3","","","","6"
"Other","1986","(Married) couple without C. ","in school","","","","","6"
"Other","1986","(Married) couple without C. ","inadequately","2","","","","6"
"Other","1986","(Married) couple without C. ","higher vocational","3","","","","6"
"Other","1986","(Married) couple without C. ","higher education","7","","","","6"
"Other","1986","Single parent ","in school","2","","","","6"
"Other","1986","Couple + C. GT 16 ","higher education","3","","","","6"
"Other","1986","Couple + C. LE and GT 16","in school","2","","","","6"
"Other","1986","Couple + C. LE 16 ","higher vocational","6","","","","6"
"Other","1986","Single parent ","inadequately","2","","","","6"
"Other","1986","Single parent ","general elemantary","23","","","","6"
"Other","1986","Single parent ","middle vocational","13","","","","6"
"Other","1986","Single parent ","vocational + Abi","1","","","","6"
"Other","1986","Single parent ","higher vocational","1","","","","6"
"Other","1986","Single parent ","higher education","2","","","","6"
"Other","1986","Couple + C. LE 16 ","in school","","","","","6"
"Other","1986","Couple + C. LE 16 ","inadequately","5","","","","6"
"Other","1986","Couple + C. LE 16 ","general elemantary","26","","","","6"
"Other","1986","Couple + C. LE 16 ","middle vocational","44","0.0375000286938582","0.0266967387181018","0.0483033186696145","6"
"Other","1986","Couple + C. LE 16 ","vocational + Abi","3","","","","6"
"Other","1986","Couple + C. LE and GT 16","middle vocational","34","0.0681724385159691","0.0468550923058562","0.089489784726082","6"
"Other","1986","Couple + C. LE and GT 16","vocational + Abi","1","","","","6"
"Other","1986","Couple + C. LE and GT 16","higher vocational","5","","","","6"
"Other","1986","Couple + C. LE and GT 16","higher education","1","","","","6"
"Part-time","1986","Couple + C. GT 16 ","in school","","","","","2"
"Part-time","1986","(Married) couple without C. ","middle vocational","61","0.0473327380123105","0.0356447462046936","0.0590207298199275","2"
"Part-time","1986","(Married) couple without C. ","general elemantary","32","0.0582596471132338","0.0393431831020531","0.0771761111244145","2"
