"erwst","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Part-time","1988","Not Employed","(1b) general elementary school","5","","",""
"Part-time","1988","Not Employed","(1c) basic vocational qualification","8","","",""
"Part-time","1988","Not Employed","(2b) intermediate general qualification","1","","",""
"Part-time","1988","Not Employed","(2a) intermediate vocational","3","","",""
"Part-time","1988","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Part-time","1988","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Part-time","1988","Not Employed","(3a) lower tertiary education","","","",""
"Part-time","1988","Not Employed","(3b) higher tertiary education","","","",""
"Part-time","1988","Employed","(0) in school","3","","",""
"Part-time","1988","Employed","(1a) inadequately completed","36","0.0724972789529145","0.0484584792470792","0.0965360786587497"
"Part-time","1988","Employed","(1b) general elementary school","169","0.183479287295658","0.162291714696273","0.204666859895043"
"Part-time","1988","Employed","(1c) basic vocational qualification","220","0.098427260144736","0.0864087627545647","0.110445757534907"
"Part-time","1988","Employed","(2b) intermediate general qualification","19","","",""
"Part-time","1988","Employed","(2a) intermediate vocational","118","0.12482628535549","0.10358372930699","0.14606884140399"
"Part-time","1988","Employed","(2c_gen) general maturity certificate","18","","",""
"Part-time","1988","Employed","(2c_voc) vocational maturity certificate","19","","",""
"Part-time","1988","Employed","(3a) lower tertiary education","7","","",""
"Part-time","1988","Employed","(3b) higher tertiary education","41","0.0992556016813822","0.0697313921878641","0.1287798111749"
"Non-working","1988","Not Employed","(0) in school","153","0.988742352553712","0.972133193938411","1.00535151116901"
"Non-working","1988","Not Employed","(1a) inadequately completed","301","0.973002445617667","0.954931202460947","0.991073688774387"
"Non-working","1988","Not Employed","(1b) general elementary school","1033","0.985811816353556","0.978685490651326","0.992938142055787"
"Non-working","1988","Not Employed","(1c) basic vocational qualification","1043","0.978068100424598","0.9693088161343","0.986827384714897"
"Non-working","1988","Not Employed","(2b) intermediate general qualification","157","0.954959610626919","0.923315004901914","0.986604216351925"
"Non-working","1988","Not Employed","(2a) intermediate vocational","338","0.982022799847423","0.968062964966","0.995982634728846"
"Non-working","1988","Not Employed","(2c_gen) general maturity certificate","168","0.9523882460188","0.920748166176737","0.984028325860864"
"Non-working","1988","Not Employed","(2c_voc) vocational maturity certificate","97","0.923739638529673","0.872973087283493","0.974506189775853"
"Non-working","1988","Not Employed","(3a) lower tertiary education","51","0.946389953015933","0.886861458303293","1.00591844772857"
"Non-working","1988","Not Employed","(3b) higher tertiary education","68","0.934151649800474","0.878021189835874","0.990282109765074"
"Non-working","1988","Employed","(0) in school","3","","",""
"Non-working","1988","Employed","(1a) inadequately completed","40","0.0859652867130237","0.0599794184578331","0.111951154968214"
"Non-working","1988","Employed","(1b) general elementary school","140","0.119216862066797","0.101478749054121","0.136954975079473"
"Non-working","1988","Employed","(1c) basic vocational qualification","194","0.0845151981478058","0.0732928156732018","0.0957375806224097"
"Non-working","1988","Employed","(2b) intermediate general qualification","20","","",""
"Non-working","1988","Employed","(2a) intermediate vocational","75","0.0841345011482115","0.0662938981796229","0.1019751041168"
"Non-working","1988","Employed","(2c_gen) general maturity certificate","32","0.212294756635731","0.151879968165741","0.272709545105721"
"Non-working","1988","Employed","(2c_voc) vocational maturity certificate","28","","",""
"Non-working","1988","Employed","(3a) lower tertiary education","11","","",""
"Non-working","1988","Employed","(3b) higher tertiary education","17","","",""
"Other","1988","Not Employed","(0) in school","2","","",""
"Other","1988","Not Employed","(1a) inadequately completed","3","","",""
"Other","1988","Not Employed","(1b) general elementary school","9","","",""
"Other","1988","Not Employed","(1c) basic vocational qualification","12","","",""
"Other","1988","Not Employed","(2b) intermediate general qualification","4","","",""
"Other","1988","Not Employed","(2a) intermediate vocational","1","","",""
"Other","1988","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Other","1988","Not Employed","(2c_voc) vocational maturity certificate","1","","",""
"Other","1988","Not Employed","(3a) lower tertiary education","2","","",""
"Other","1988","Not Employed","(3b) higher tertiary education","2","","",""
"Other","1988","Employed","(0) in school","2","","",""
"Other","1988","Employed","(1a) inadequately completed","8","","",""
"Other","1988","Employed","(1b) general elementary school","187","0.154364574454232","0.134587161462912","0.174141987445552"
"Other","1988","Employed","(1c) basic vocational qualification","83","0.0319174501455975","0.0248255537930579","0.039009346498137"
"Other","1988","Employed","(2b) intermediate general qualification","139","0.472786049745848","0.412216602436129","0.533355497055567"
"Other","1988","Employed","(2a) intermediate vocational","44","0.0392143020750905","0.0267392569128281","0.0516893472373529"
"Other","1988","Employed","(2c_gen) general maturity certificate","59","0.399242830419946","0.326889287616865","0.471596373223026"
"Other","1988","Employed","(2c_voc) vocational maturity certificate","22","","",""
"Other","1988","Employed","(3a) lower tertiary education","6","","",""
"Other","1988","Employed","(3b) higher tertiary education","10","","",""
"Full-time","1989","Not Employed","(0) in school","","","",""
"Full-time","1989","Not Employed","(1a) inadequately completed","2","","",""
"Full-time","1989","Not Employed","(1b) general elementary school","16","","",""
"Full-time","1989","Not Employed","(1c) basic vocational qualification","8","","",""
"Full-time","1989","Not Employed","(2b) intermediate general qualification","1","","",""
"Full-time","1989","Not Employed","(2a) intermediate vocational","8","","",""
"Full-time","1989","Not Employed","(2c_gen) general maturity certificate","4","","",""
"Full-time","1989","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Full-time","1989","Not Employed","(3a) lower tertiary education","3","","",""
"Full-time","1989","Not Employed","(3b) higher tertiary education","5","","",""
"Full-time","1989","Employed","(0) in school","2","","",""
"Full-time","1989","Employed","(1a) inadequately completed","343","0.786278522062893","0.747259403595738","0.825297640530049"
"Full-time","1989","Employed","(1b) general elementary school","767","0.541295106280198","0.51323044812894","0.569359764431456"
"Full-time","1989","Employed","(1c) basic vocational qualification","1818","0.793362114556665","0.776724230486095","0.809999998627234"
"Full-time","1989","Employed","(2b) intermediate general qualification","95","0.445031996919279","0.382675347907414","0.507388645931144"
"Full-time","1989","Employed","(2a) intermediate vocational","701","0.775642360591906","0.748788334001464","0.802496387182348"
"Full-time","1989","Employed","(2c_gen) general maturity certificate","80","0.353855314131195","0.284001586260781","0.423709042001609"
"Full-time","1989","Employed","(2c_voc) vocational maturity certificate","229","0.777189995434723","0.729784009867458","0.824595981001988"
"Full-time","1989","Employed","(3a) lower tertiary education","150","0.840356121262109","0.786698749668848","0.89401349285537"
"Full-time","1989","Employed","(3b) higher tertiary education","323","0.809542711999967","0.770819780773903","0.848265643226031"
"Part-time","1989","Not Employed","(0) in school","","","",""
"Part-time","1989","Not Employed","(1a) inadequately completed","5","","",""
"Part-time","1989","Not Employed","(1b) general elementary school","3","","",""
"Part-time","1989","Not Employed","(1c) basic vocational qualification","7","","",""
"Part-time","1989","Not Employed","(2b) intermediate general qualification","1","","",""
"Part-time","1989","Not Employed","(2a) intermediate vocational","4","","",""
"Part-time","1989","Not Employed","(2c_gen) general maturity certificate","1","","",""
"Part-time","1989","Not Employed","(2c_voc) vocational maturity certificate","2","","",""
"Part-time","1989","Not Employed","(3a) lower tertiary education","","","",""
"Part-time","1989","Not Employed","(3b) higher tertiary education","","","",""
"Part-time","1989","Employed","(0) in school","4","","",""
"Part-time","1989","Employed","(1a) inadequately completed","29","","",""
"Part-time","1989","Employed","(1b) general elementary school","159","0.18573646017922","0.163833284018489","0.20763963633995"
"Part-time","1989","Employed","(1c) basic vocational qualification","224","0.104661747409142","0.0920827811826423","0.117240713635642"
"Part-time","1989","Employed","(2b) intermediate general qualification","21","","",""
"Part-time","1989","Employed","(2a) intermediate vocational","113","0.118186283728802","0.0974046260237698","0.138967941433834"
"Part-time","1989","Employed","(2c_gen) general maturity certificate","21","","",""
"Part-time","1989","Employed","(2c_voc) vocational maturity certificate","22","","",""
"Part-time","1989","Employed","(3a) lower tertiary education","10","","",""
"Part-time","1989","Employed","(3b) higher tertiary education","41","0.0976344105909681","0.068363093764136","0.1269057274178"
"Non-working","1989","Not Employed","(0) in school","153","0.985723401830941","0.96710785948826","1.00433894417362"
"Non-working","1989","Not Employed","(1a) inadequately completed","287","0.964648408825042","0.943646494834126","0.985650322815958"
"Non-working","1989","Not Employed","(1b) general elementary school","983","0.984771177564169","0.977222457171387","0.992319897956952"
"Non-working","1989","Not Employed","(1c) basic vocational qualification","1005","0.98328578229748","0.975449060299597","0.991122504295362"
"Non-working","1989","Not Employed","(2b) intermediate general qualification","136","0.9160935582924","0.871576903328878","0.960610213255923"
"Non-working","1989","Not Employed","(2a) intermediate vocational","320","0.965429803555658","0.945837471524331","0.985022135586984"
