"erwst","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Other","1986","no degree/no degree yet","vocational + Abi","","","",""
"Other","1986","no degree/no degree yet","higher vocational","","","",""
"Other","1986","no degree/no degree yet","higher education","","","",""
"Full-time","1987","lower secondary degree","in school","","","",""
"Full-time","1987","lower secondary degree","inadequately","","","",""
"Full-time","1987","lower secondary degree","general elemantary","472","0.215395981501277","0.196652892389658","0.234139070612895"
"Full-time","1987","lower secondary degree","middle vocational","1579","0.483906011117635","0.466008419818707","0.501803602416563"
"Full-time","1987","lower secondary degree","vocational + Abi","6","","",""
"Full-time","1987","lower secondary degree","higher vocational","152","0.562155107924617","0.500900883554591","0.623409332294644"
"Full-time","1987","lower secondary degree","higher education","11","","",""
"Full-time","1987","secondary school degree","in school","","","",""
"Full-time","1987","secondary school degree","inadequately","","","",""
"Full-time","1987","secondary school degree","general elemantary","76","0.191513329797907","0.154450371712463","0.228576287883351"
"Full-time","1987","secondary school degree","middle vocational","643","0.528782447676924","0.49999478906347","0.557570106290379"
"Full-time","1987","secondary school degree","vocational + Abi","","","",""
"Full-time","1987","secondary school degree","higher vocational","90","0.464574272405815","0.391714294715524","0.537434250096106"
"Full-time","1987","secondary school degree","higher education","40","0.624771485627136","0.504251030420316","0.745291940833957"
"Full-time","1987","college entrance qualification","in school","","","",""
"Full-time","1987","college entrance qualification","inadequately","","","",""
"Full-time","1987","college entrance qualification","general elemantary","","","",""
"Full-time","1987","college entrance qualification","middle vocational","31","0.101694129391437","0.0675493034249314","0.135838955357943"
"Full-time","1987","college entrance qualification","vocational + Abi","96","0.468372822493858","0.397973437153871","0.538772207833846"
"Full-time","1987","college entrance qualification","higher vocational","67","0.541443096502245","0.453740939088933","0.629145253915557"
"Full-time","1987","college entrance qualification","higher education","423","0.659951213517581","0.622480631748865","0.697421795286298"
"Full-time","1987","Other degree","in school","","","",""
"Full-time","1987","Other degree","inadequately","9","","",""
"Full-time","1987","Other degree","general elemantary","368","0.661089945835343","0.622434618800051","0.699745272870634"
"Full-time","1987","Other degree","middle vocational","312","0.714661879439493","0.671423313034326","0.75790044584466"
"Full-time","1987","Other degree","vocational + Abi","59","0.749321598785557","0.651882360897404","0.84676083667371"
"Full-time","1987","Other degree","higher vocational","6","","",""
"Full-time","1987","Other degree","higher education","37","0.733670649839232","0.60592995836213","0.861411341316334"
"Full-time","1987","no degree/no degree yet","in school","","","",""
"Full-time","1987","no degree/no degree yet","inadequately","350","0.442643206790531","0.40641281392121","0.478873599659852"
"Full-time","1987","no degree/no degree yet","general elemantary","","","",""
"Full-time","1987","no degree/no degree yet","middle vocational","61","0.577017131076567","0.474950782273655","0.679083479879479"
"Full-time","1987","no degree/no degree yet","vocational + Abi","","","",""
"Full-time","1987","no degree/no degree yet","higher vocational","2","","",""
"Full-time","1987","no degree/no degree yet","higher education","","","",""
"Part-time","1987","lower secondary degree","in school","","","",""
"Part-time","1987","lower secondary degree","inadequately","","","",""
"Part-time","1987","lower secondary degree","general elemantary","148","0.0815346830588084","0.0690579845198011","0.0940113815978158"
"Part-time","1987","lower secondary degree","middle vocational","215","0.0656429110015455","0.0567733926599074","0.0745124293431837"
"Part-time","1987","lower secondary degree","vocational + Abi","","","",""
"Part-time","1987","lower secondary degree","higher vocational","16","","",""
"Part-time","1987","lower secondary degree","higher education","","","",""
"Part-time","1987","secondary school degree","in school","","","",""
"Part-time","1987","secondary school degree","inadequately","","","",""
"Part-time","1987","secondary school degree","general elemantary","18","","",""
"Part-time","1987","secondary school degree","middle vocational","98","0.0765382544834881","0.0612060066585037","0.0918705023084725"
"Part-time","1987","secondary school degree","vocational + Abi","1","","",""
"Part-time","1987","secondary school degree","higher vocational","22","","",""
"Part-time","1987","secondary school degree","higher education","4","","",""
"Part-time","1987","college entrance qualification","in school","","","",""
"Part-time","1987","college entrance qualification","inadequately","","","",""
"Part-time","1987","college entrance qualification","general elemantary","","","",""
"Part-time","1987","college entrance qualification","middle vocational","12","","",""
"Part-time","1987","college entrance qualification","vocational + Abi","13","","",""
"Part-time","1987","college entrance qualification","higher vocational","10","","",""
"Part-time","1987","college entrance qualification","higher education","44","0.0653533908203962","0.0458045196027001","0.0849022620380924"
"Part-time","1987","Other degree","in school","","","",""
"Part-time","1987","Other degree","inadequately","","","",""
"Part-time","1987","Other degree","general elemantary","27","","",""
"Part-time","1987","Other degree","middle vocational","11","","",""
"Part-time","1987","Other degree","vocational + Abi","1","","",""
"Part-time","1987","Other degree","higher vocational","","","",""
"Part-time","1987","Other degree","higher education","1","","",""
"Part-time","1987","no degree/no degree yet","in school","3","","",""
"Part-time","1987","no degree/no degree yet","inadequately","33","0.0369006639178191","0.0231497322480705","0.0506515955875677"
"Part-time","1987","no degree/no degree yet","general elemantary","","","",""
"Part-time","1987","no degree/no degree yet","middle vocational","1","","",""
"Part-time","1987","no degree/no degree yet","vocational + Abi","","","",""
"Part-time","1987","no degree/no degree yet","higher vocational","","","",""
"Part-time","1987","no degree/no degree yet","higher education","","","",""
"Non-working","1987","lower secondary degree","in school","","","",""
"Non-working","1987","lower secondary degree","inadequately","","","",""
"Non-working","1987","lower secondary degree","general elemantary","1050","0.637772700615984","0.61585875097014","0.659686650261829"
"Non-working","1987","lower secondary degree","middle vocational","1119","0.429769504412335","0.412040159249031","0.447498849575639"
"Non-working","1987","lower secondary degree","vocational + Abi","1","","",""
"Non-working","1987","lower secondary degree","higher vocational","82","0.368053138829121","0.308508404201267","0.427597873456975"
"Non-working","1987","lower secondary degree","higher education","7","","",""
"Non-working","1987","secondary school degree","in school","","","",""
"Non-working","1987","secondary school degree","inadequately","","","",""
"Non-working","1987","secondary school degree","general elemantary","195","0.463948697280757","0.416976345950097","0.510921048611418"
