"erwst","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Non-working","1988","1-pers.-HH","indirect migration background","6","","",""
"Non-working","1988","(Married) couple without C. ","no migration background","883","0.527974255908955","0.505256504119342","0.550692007698568"
"Non-working","1988","(Married) couple without C. ","direct migration background","154","0.442194065846174","0.394582992726282","0.489805138966066"
"Non-working","1988","(Married) couple without C. ","indirect migration background","8","","",""
"Non-working","1988","Single parent ","no migration background","156","0.384493108165891","0.336579239517588","0.432406976814193"
"Non-working","1988","Single parent ","direct migration background","38","0.369583544905096","0.276365591816567","0.462801497993625"
"Non-working","1988","Single parent ","indirect migration background","3","","",""
"Non-working","1988","Couple + C. LE 16 ","no migration background","445","0.308885009298141","0.284912710792269","0.332857307804013"
"Non-working","1988","Couple + C. LE 16 ","direct migration background","244","0.328286603787085","0.295246925051763","0.361326282522408"
"Non-working","1988","Couple + C. LE 16 ","indirect migration background","11","","",""
"Non-working","1988","Couple + C. GT 16 ","no migration background","609","0.374667815214228","0.35119130262409","0.398144327804366"
"Non-working","1988","Couple + C. GT 16 ","direct migration background","179","0.461949309118917","0.417670863360678","0.506227754877157"
"Non-working","1988","Couple + C. GT 16 ","indirect migration background","38","0.42694200501428","0.324178994600027","0.529705015428534"
"Non-working","1988","Couple + C. LE and GT 16","no migration background","199","0.354893217353135","0.314536497059693","0.395249937646577"
"Non-working","1988","Couple + C. LE and GT 16","direct migration background","181","0.3570062073443","0.314756287397443","0.399256127291156"
"Non-working","1988","Couple + C. LE and GT 16","indirect migration background","31","0.601063026479176","0.473940412541904","0.728185640416447"
"Other","1988","1-pers.-HH","no migration background","25","","",""
"Other","1988","1-pers.-HH","direct migration background","3","","",""
"Other","1988","1-pers.-HH","indirect migration background","1","","",""
"Other","1988","(Married) couple without C. ","no migration background","43","0.0195390603548869","0.0132404735425324","0.0258376471672414"
"Other","1988","(Married) couple without C. ","direct migration background","7","","",""
"Other","1988","(Married) couple without C. ","indirect migration background","1","","",""
"Other","1988","Single parent ","no migration background","46","0.108923852156246","0.0782393272495042","0.139608377062988"
"Other","1988","Single parent ","direct migration background","9","","",""
"Other","1988","Single parent ","indirect migration background","3","","",""
"Other","1988","Couple + C. LE 16 ","no migration background","55","0.0380926118605494","0.0281609228875675","0.0480243008335312"
"Other","1988","Couple + C. LE 16 ","direct migration background","19","","",""
"Other","1988","Couple + C. LE 16 ","indirect migration background","1","","",""
"Other","1988","Couple + C. GT 16 ","no migration background","185","0.0985631984445249","0.0841061367303848","0.113020260158665"
"Other","1988","Couple + C. GT 16 ","direct migration background","36","0.0578698363582909","0.037131916498558","0.0786077562180238"
"Other","1988","Couple + C. GT 16 ","indirect migration background","22","","",""
"Other","1988","Couple + C. LE and GT 16","no migration background","88","0.15326630404943","0.122882092236199","0.183650515862662"
"Other","1988","Couple + C. LE and GT 16","direct migration background","40","0.0752777451534894","0.0520116461200837","0.098543844186895"
"Other","1988","Couple + C. LE and GT 16","indirect migration background","12","","",""
"Full-time","1989","1-pers.-HH","no migration background","364","0.362067215702679","0.330545893691846","0.393588537713512"
"Full-time","1989","1-pers.-HH","direct migration background","109","0.47311251773425","0.39716121859482","0.54906381687368"
"Full-time","1989","1-pers.-HH","indirect migration background","3","","",""
"Full-time","1989","(Married) couple without C. ","no migration background","846","0.403566252343065","0.381149241345507","0.425983263340623"
"Full-time","1989","(Married) couple without C. ","direct migration background","237","0.466081781541641","0.417317312685018","0.514846250398264"
"Full-time","1989","(Married) couple without C. ","indirect migration background","14","","",""
"Full-time","1989","Single parent ","no migration background","146","0.416445980658441","0.365663527626316","0.467228433690566"
"Full-time","1989","Single parent ","direct migration background","48","0.408202729585813","0.311870298137862","0.504535161033763"
"Full-time","1989","Single parent ","indirect migration background","3","","",""
"Full-time","1989","Couple + C. LE 16 ","no migration background","735","0.537065887241074","0.510824714704804","0.563307059777344"
"Full-time","1989","Couple + C. LE 16 ","direct migration background","437","0.568542439313932","0.532687698300589","0.604397180327275"
"Full-time","1989","Couple + C. LE 16 ","indirect migration background","11","","",""
"Full-time","1989","Couple + C. GT 16 ","no migration background","682","0.439979732827925","0.415268156473455","0.464691309182394"
"Full-time","1989","Couple + C. GT 16 ","direct migration background","255","0.437009125374843","0.393045895440223","0.480972355309463"
"Full-time","1989","Couple + C. GT 16 ","indirect migration background","28","","",""
"Full-time","1989","Couple + C. LE and GT 16","no migration background","187","0.414081312985724","0.369117915571505","0.459044710399942"
"Full-time","1989","Couple + C. LE and GT 16","direct migration background","248","0.506693800760706","0.460906353227188","0.552481248294224"
"Full-time","1989","Couple + C. LE and GT 16","indirect migration background","15","","",""
"Part-time","1989","1-pers.-HH","no migration background","24","","",""
"Part-time","1989","1-pers.-HH","direct migration background","4","","",""
"Part-time","1989","1-pers.-HH","indirect migration background","1","","",""
"Part-time","1989","(Married) couple without C. ","no migration background","114","0.0591099501566141","0.0483344133677137","0.0698854869455146"
"Part-time","1989","(Married) couple without C. ","direct migration background","17","","",""
"Part-time","1989","(Married) couple without C. ","indirect migration background","1","","",""
"Part-time","1989","Single parent ","no migration background","30","0.0893835637132294","0.0599941866295135","0.118772940796945"
"Part-time","1989","Single parent ","direct migration background","7","","",""
"Part-time","1989","Single parent ","indirect migration background","2","","",""
"Part-time","1989","Couple + C. LE 16 ","no migration background","174","0.127866616659457","0.110292241105865","0.145440992213048"
"Part-time","1989","Couple + C. LE 16 ","direct migration background","53","0.0843465870344914","0.064228095248607","0.104465078820376"
"Part-time","1989","Couple + C. LE 16 ","indirect migration background","4","","",""
"Part-time","1989","Couple + C. GT 16 ","no migration background","125","0.0839929838874333","0.070184272678108","0.0978016950967586"
"Part-time","1989","Couple + C. GT 16 ","direct migration background","22","","",""
"Part-time","1989","Couple + C. GT 16 ","indirect migration background","4","","",""
"Part-time","1989","Couple + C. LE and GT 16","no migration background","39","0.083941788878267","0.0586285175448652","0.109255060211669"
"Part-time","1989","Couple + C. LE and GT 16","direct migration background","20","","",""
"Part-time","1989","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Non-working","1989","1-pers.-HH","no migration background","484","0.597028547738889","0.564858104037816","0.629198991439961"
"Non-working","1989","1-pers.-HH","direct migration background","49","0.486306041737826","0.4102732199746","0.562338863501053"
"Non-working","1989","1-pers.-HH","indirect migration background","6","","",""
"Non-working","1989","(Married) couple without C. ","no migration background","851","0.523983492825167","0.501163842306699","0.546803143343635"
"Non-working","1989","(Married) couple without C. ","direct migration background","142","0.472334361232103","0.423532179047911","0.521136543416295"
"Non-working","1989","(Married) couple without C. ","indirect migration background","8","","",""
"Non-working","1989","Single parent ","no migration background","142","0.391885717864045","0.341597513862598","0.442173921865492"
"Non-working","1989","Single parent ","direct migration background","40","0.430808164995181","0.333752836314346","0.527863493676017"
"Non-working","1989","Single parent ","indirect migration background","2","","",""
"Non-working","1989","Couple + C. LE 16 ","no migration background","427","0.299523234040569","0.275417409783462","0.323629058297677"
"Non-working","1989","Couple + C. LE 16 ","direct migration background","224","0.308289453064431","0.274859356107341","0.341719550021521"
