"erwst","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Full-time","1991","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","70","0.449106469386466","0.370032272674942","0.52818066609799","1"
"Full-time","1991","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","19","","","","1"
"Full-time","1991","Baden-Württemberg","1-pers.-HH","74","0.355410462368493","0.279319508707894","0.431501416029092","1"
"Full-time","1991","Baden-Württemberg","(Married) couple without C. ","196","0.466429213797969","0.416270639205119","0.51658778839082","1"
"Full-time","1991","Baden-Württemberg","Single parent ","46","0.41955120950102","0.319255798883007","0.519846620119033","1"
"Full-time","1991","Baden-Württemberg","Couple + C. LE 16 ","243","0.519855551151437","0.47224478103707","0.567466321265804","1"
"Full-time","1991","Baden-Württemberg","Couple + C. GT 16 ","197","0.473871509059396","0.425539775587323","0.52220324253147","1"
"Full-time","1991","Baden-Württemberg","Couple + C. LE and GT 16","114","0.518849344573584","0.452675371453849","0.58502331769332","1"
"Full-time","1991","Bavaria","1-pers.-HH","90","0.40946688301841","0.338221936251656","0.480711829785165","1"
"Full-time","1991","Bavaria","(Married) couple without C. ","190","0.378419886684567","0.331068674728456","0.425771098640678","1"
"Full-time","1991","Bavaria","Single parent ","48","0.544950241798316","0.439086681188828","0.650813802407803","1"
"Full-time","1991","Bavaria","Couple + C. LE 16 ","199","0.538513431869029","0.487088669596449","0.589938194141609","1"
"Full-time","1991","Bavaria","Couple + C. GT 16 ","171","0.466946765512454","0.413916034999871","0.519977496025037","1"
"Full-time","1991","Bavaria","Couple + C. LE and GT 16","71","0.45015635237909","0.369456459051267","0.530856245706913","1"
"Full-time","1991","Berlin","1-pers.-HH","40","0.419003149523958","0.316497306784862","0.521508992263053","1"
"Full-time","1991","Berlin","(Married) couple without C. ","86","0.574871324093357","0.494955101753504","0.65478754643321","1"
"Full-time","1991","Berlin","Single parent ","14","","","","1"
"Full-time","1991","Berlin","Couple + C. LE 16 ","117","0.729787854323737","0.659878870307631","0.799696838339842","1"
"Full-time","1991","Berlin","Couple + C. GT 16 ","36","0.454753544765512","0.345637762769757","0.563869326761267","1"
"Full-time","1991","Berlin","Couple + C. LE and GT 16","26","","","","1"
"Full-time","1991","Brandenburg","1-pers.-HH","11","","","","1"
"Full-time","1991","Brandenburg","(Married) couple without C. ","59","0.389658319049734","0.309447599944024","0.469869038155444","1"
"Full-time","1991","Brandenburg","Single parent ","24","","","","1"
"Full-time","1991","Brandenburg","Couple + C. LE 16 ","168","0.739203166036241","0.681704582190283","0.796701749882198","1"
"Full-time","1991","Brandenburg","Couple + C. GT 16 ","86","0.581803797077888","0.501239028625337","0.662368565530438","1"
"Full-time","1991","Brandenburg","Couple + C. LE and GT 16","31","0.634176210340185","0.50570904052955","0.76264338015082","1"
"Full-time","1991","Mecklenburg-Western Pomerania","1-pers.-HH","10","","","","1"
"Full-time","1991","Mecklenburg-Western Pomerania","(Married) couple without C. ","38","0.366674334581617","0.268734263009474","0.464614406153759","1"
"Full-time","1991","Mecklenburg-Western Pomerania","Single parent ","8","","","","1"
"Full-time","1991","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","120","0.745100812860976","0.678805047178292","0.81139657854366","1"
"Full-time","1991","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","69","0.607262949722103","0.517220314104458","0.697305585339748","1"
"Full-time","1991","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","18","","","","1"
"Full-time","1991","Saxony","1-pers.-HH","25","","","","1"
"Full-time","1991","Saxony","(Married) couple without C. ","136","0.438957442258128","0.382231262477415","0.495683622038842","1"
"Full-time","1991","Saxony","Single parent ","30","0.653590445941746","0.516085932558749","0.791094959324743","1"
"Full-time","1991","Saxony","Couple + C. LE 16 ","288","0.728268951444684","0.683890722281963","0.772647180607405","1"
"Full-time","1991","Saxony","Couple + C. GT 16 ","125","0.599065774906232","0.532781232368671","0.665350317443794","1"
"Full-time","1991","Saxony","Couple + C. LE and GT 16","68","0.670283524087014","0.579932928819476","0.760634119354552","1"
"Full-time","1991","Saxony-Anhalt","1-pers.-HH","10","","","","1"
"Full-time","1991","Saxony-Anhalt","(Married) couple without C. ","69","0.407779764349607","0.333247500605923","0.482312028093291","1"
"Full-time","1991","Saxony-Anhalt","Single parent ","23","","","","1"
"Full-time","1991","Saxony-Anhalt","Couple + C. LE 16 ","199","0.787114664504852","0.73697054805452","0.837258780955185","1"
"Full-time","1991","Saxony-Anhalt","Couple + C. GT 16 ","112","0.666021996650563","0.596145313013977","0.735898680287149","1"
"Full-time","1991","Saxony-Anhalt","Couple + C. LE and GT 16","37","0.717361573732668","0.596135842038931","0.838587305426405","1"
"Full-time","1991","Thuringia","1-pers.-HH","16","","","","1"
"Full-time","1991","Thuringia","(Married) couple without C. ","53","0.39013061887904","0.306281240336653","0.473979997421428","1"
"Full-time","1991","Thuringia","Single parent ","17","","","","1"
"Full-time","1991","Thuringia","Couple + C. LE 16 ","179","0.740018753910445","0.683819243030703","0.796218264790188","1"
"Full-time","1991","Thuringia","Couple + C. GT 16 ","86","0.578401684391467","0.499111548006836","0.657691820776097","1"
"Full-time","1991","Thuringia","Couple + C. LE and GT 16","35","0.537390064331534","0.411229169652003","0.663550959011065","1"
"Non-working","1991","Schleswig-Holstein","1-pers.-HH","17","","","","5"
"Non-working","1991","Schleswig-Holstein","(Married) couple without C. ","41","0.549399022685264","0.442997350345178","0.655800695025351","5"
"Non-working","1991","Schleswig-Holstein","Single parent ","7","","","","5"
"Non-working","1991","Schleswig-Holstein","Couple + C. LE 16 ","17","","","","5"
"Non-working","1991","Schleswig-Holstein","Couple + C. GT 16 ","21","","","","5"
"Non-working","1991","Schleswig-Holstein","Couple + C. LE and GT 16","5","","","","5"
"Non-working","1991","Hamburg","1-pers.-HH","23","","","","5"
"Non-working","1991","Hamburg","(Married) couple without C. ","27","","","","5"
"Non-working","1991","Hamburg","Single parent ","2","","","","5"
"Non-working","1991","Hamburg","Couple + C. LE 16 ","8","","","","5"
"Non-working","1991","Hamburg","Couple + C. GT 16 ","4","","","","5"
"Non-working","1991","Hamburg","Couple + C. LE and GT 16","1","","","","5"
"Non-working","1991","Lower Saxony","1-pers.-HH","50","0.590222530629144","0.496155946972234","0.684289114286053","5"
"Non-working","1991","Lower Saxony","(Married) couple without C. ","132","0.543604926082502","0.485262935709083","0.601946916455922","5"
"Non-working","1991","Lower Saxony","Single parent ","22","","","","5"
"Non-working","1991","Lower Saxony","Couple + C. LE 16 ","55","0.295493072703649","0.228085600225575","0.362900545181722","5"
"Non-working","1991","Lower Saxony","Couple + C. GT 16 ","80","0.377526712667437","0.312271627134783","0.44278179820009","5"
"Non-working","1991","Bavaria","Couple + C. GT 16 ","110","0.352477101845361","0.301696054668527","0.403258149022195","5"
"Non-working","1991","Berlin","(Married) couple without C. ","53","0.362746903660874","0.285024314841405","0.440469492480343","5"
"Non-working","1991","Berlin","Single parent ","13","","","","5"
"Non-working","1991","Berlin","Couple + C. LE 16 ","26","","","","5"
"Non-working","1991","Berlin","Couple + C. GT 16 ","33","0.406208512466096","0.298588115089318","0.513828909842874","5"
"Non-working","1991","Berlin","Couple + C. LE and GT 16","20","","","","5"
"Non-working","1991","Saxony-Anhalt","(Married) couple without C. ","87","0.527231742675589","0.451511013939588","0.602952471411589","5"
"Non-working","1991","Saxony-Anhalt","Couple + C. GT 16 ","36","0.184735098479241","0.127237044305678","0.242233152652804","5"
"Non-working","1991","Saxony-Anhalt","Couple + C. LE and GT 16","10","","","","5"
"Non-working","1991","Thuringia","1-pers.-HH","32","0.653822518848733","0.519234371073894","0.788410666623573","5"
"Non-working","1991","Thuringia","(Married) couple without C. ","67","0.534848280602271","0.449107184300232","0.62058937690431","5"
"Non-working","1991","Thuringia","Single parent ","6","","","","5"
"Non-working","1991","Thuringia","Couple + C. LE 16 ","30","0.156392083635492","0.109852995627946","0.202931171643039","5"
"Non-working","1991","Thuringia","Couple + C. GT 16 ","45","0.298359958780958","0.224894633009472","0.371825284552444","5"
"Non-working","1991","Lower Saxony","Couple + C. LE and GT 16","34","0.379838524549647","0.275423993543075","0.484253055556219","5"
"Non-working","1991","Bremen","1-pers.-HH","14","","","","5"
"Non-working","1991","Bremen","(Married) couple without C. ","23","","","","5"
"Non-working","1991","Bremen","Single parent ","6","","","","5"
"Non-working","1991","Bremen","Couple + C. LE 16 ","3","","","","5"
"Non-working","1991","Baden-Württemberg","Couple + C. GT 16 ","135","0.315031888191758","0.270067509415426","0.35999626696809","5"
"Non-working","1991","Bavaria","(Married) couple without C. ","183","0.543558038727034","0.494927250277728","0.592188827176341","5"
"Non-working","1991","Bavaria","Single parent ","21","","","","5"
"Non-working","1991","Bavaria","Couple + C. LE 16 ","100","0.256572218698721","0.211519739160472","0.30162469823697","5"
"Non-working","1991","Bavaria","Couple + C. LE and GT 16","42","0.299577047632285","0.225274087482237","0.373880007782332","5"
"Non-working","1991","Berlin","1-pers.-HH","41","0.497967844675799","0.394090819213974","0.601844870137624","5"
"Non-working","1991","Saxony","Couple + C. GT 16 ","61","0.286044867551826","0.224923792625914","0.347165942477737","5"
"Non-working","1991","Saxony","Couple + C. LE and GT 16","15","","","","5"
"Non-working","1991","Saxony-Anhalt","1-pers.-HH","48","0.82847399139311","0.732284746471788","0.924663236314432","5"
"Non-working","1991","Saxony-Anhalt","Single parent ","12","","","","5"
"Non-working","1991","Saxony-Anhalt","Couple + C. LE 16 ","32","0.132436980620329","0.0909145030104754","0.173959458230184","5"
"Non-working","1991","Thuringia","Couple + C. LE and GT 16","17","","","","5"
"Non-working","1991","Bremen","Couple + C. GT 16 ","3","","","","5"
"Non-working","1991","Bremen","Couple + C. LE and GT 16","4","","","","5"
"Non-working","1991","North Rhine-Westphalia","1-pers.-HH","134","0.536637532844577","0.477593806590092","0.595681259099061","5"
"Non-working","1991","North Rhine-Westphalia","(Married) couple without C. ","275","0.504541059469736","0.464799180756127","0.544282938183345","5"
"Non-working","1991","North Rhine-Westphalia","Single parent ","53","0.426014907493323","0.338978701119985","0.513051113866661","5"
"Non-working","1991","North Rhine-Westphalia","Couple + C. LE 16 ","181","0.294956001129925","0.258344992849882","0.331567009409968","5"
"Non-working","1991","North Rhine-Westphalia","Couple + C. GT 16 ","228","0.391178669777151","0.351009849769462","0.43134748978484","5"
"Non-working","1991","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","56","0.38164723836578","0.304419109697012","0.458875367034548","5"
"Non-working","1991","Baden-Württemberg","(Married) couple without C. ","143","0.420703046981703","0.371067279260907","0.470338814702499","5"
"Non-working","1991","Baden-Württemberg","Single parent ","29","","","","5"
"Non-working","1991","Baden-Württemberg","Couple + C. LE 16 ","111","0.249935520593276","0.208674382963237","0.291196658223314","5"
"Non-working","1991","Baden-Württemberg","Couple + C. LE and GT 16","52","0.230521756730914","0.174741543992338","0.286301969469491","5"
"Non-working","1991","Bavaria","1-pers.-HH","84","0.555571547551094","0.483578017029565","0.627565078072624","5"
"Non-working","1991","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","31","0.285282644784448","0.202026996026113","0.368538293542783","5"
"Non-working","1991","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","8","","","","5"
"Non-working","1991","Saxony","1-pers.-HH","68","0.710844301700573","0.619193285425229","0.802495317975917","5"
"Non-working","1991","Saxony","Single parent ","11","","","","5"
"Non-working","1991","Saxony","Couple + C. LE 16 ","63","0.183775867345858","0.145138867625376","0.222412867066339","5"
"Non-working","1991","North Rhine-Westphalia","Couple + C. LE and GT 16","96","0.404259542735196","0.341780753413628","0.466738332056764","5"
"Non-working","1991","Hesse","1-pers.-HH","58","0.701453816053939","0.611310029492415","0.791597602615463","5"
"Non-working","1991","Hesse","(Married) couple without C. ","120","0.560458682375425","0.498933949004804","0.621983415746047","5"
"Non-working","1991","Hesse","Single parent ","16","","","","5"
"Non-working","1991","Hesse","Couple + C. LE 16 ","52","0.248400629743126","0.190911229999124","0.305890029487127","5"
"Non-working","1991","Hesse","Couple + C. GT 16 ","58","0.35951436725979","0.290921021340303","0.428107713179278","5"
"Non-working","1991","Hesse","Couple + C. LE and GT 16","22","","","","5"
"Non-working","1991","Rhineland-Palatinate,Saarland","(Married) couple without C. ","77","0.525123430118169","0.449158154787758","0.601088705448581","5"
"Non-working","1991","Rhineland-Palatinate,Saarland","Single parent ","16","","","","5"
"Non-working","1991","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","46","0.301130694899709","0.226461823653542","0.375799566145877","5"
"Non-working","1991","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","13","","","","5"
"Non-working","1991","Baden-Württemberg","1-pers.-HH","68","0.58263595697266","0.504242023852595","0.661029890092726","5"
"Non-working","1991","Brandenburg","Couple + C. GT 16 ","41","0.299237119701185","0.224444262822635","0.374029976579735","5"
"Non-working","1991","Brandenburg","Couple + C. LE and GT 16","16","","","","5"
"Non-working","1991","Mecklenburg-Western Pomerania","(Married) couple without C. ","48","0.556075998683779","0.455097710258694","0.657054287108864","5"
"Non-working","1991","Mecklenburg-Western Pomerania","Single parent ","2","","","","5"
"Non-working","1991","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","33","0.194949493472773","0.134684284566734","0.255214702378812","5"
"Non-working","1991","Saxony","(Married) couple without C. ","138","0.489664075621491","0.432522578107667","0.546805573135315","5"
"Non-working","1991","Rhineland-Palatinate,Saarland","1-pers.-HH","39","0.603676982173547","0.488265105724283","0.719088858622811","5"
"Non-working","1991","Brandenburg","Couple + C. LE 16 ","36","0.166456475730897","0.117676838019098","0.215236113442695","5"
"Non-working","1991","Brandenburg","Single parent ","11","","","","5"
"Non-working","1991","Mecklenburg-Western Pomerania","1-pers.-HH","15","","","","5"
"Non-working","1991","Brandenburg","1-pers.-HH","33","0.73910526361181","0.610804972935351","0.867405554288269","5"
"Non-working","1991","Brandenburg","(Married) couple without C. ","77","0.561054191038062","0.479431336751038","0.642677045325085","5"
"Other","1991","Schleswig-Holstein","1-pers.-HH","3","","","","6"
"Other","1991","Schleswig-Holstein","(Married) couple without C. ","1","","","","6"
"Other","1991","Schleswig-Holstein","Single parent ","2","","","","6"
"Other","1991","Schleswig-Holstein","Couple + C. LE 16 ","6","","","","6"
"Other","1991","Schleswig-Holstein","Couple + C. GT 16 ","9","","","","6"
"Other","1991","Schleswig-Holstein","Couple + C. LE and GT 16","6","","","","6"
"Other","1991","Hamburg","1-pers.-HH","1","","","","6"
"Other","1991","Hamburg","(Married) couple without C. ","3","","","","6"
"Other","1991","Hamburg","Single parent ","","","","","6"
