"erwst","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Full-time","2015","(2c_voc) vocational maturity certificate","1231","0.510413502759466","0.491250167719234","0.529576837799697"
"Full-time","2015","(3a) lower tertiary education","923","0.492869269290902","0.470730335195005","0.515008203386798"
"Full-time","2015","(3b) higher tertiary education","2203","0.516494251715861","0.501890248075865","0.531098255355858"
"Part-time","2015","(0) in school","","","",""
"Part-time","2015","(1a) inadequately completed","64","0.0976329367967784","0.0737028571208865","0.12156301647267"
"Part-time","2015","(1b) general elementary school","216","0.08186901526893","0.0707558456504455","0.0929821848874145"
"Part-time","2015","(1c) basic vocational qualification","557","0.0817695833744752","0.0745909434917329","0.0889482232572175"
"Part-time","2015","(2b) intermediate general qualification","66","0.0724288756540454","0.0549835272655455","0.0898742240425453"
"Part-time","2015","(2a) intermediate vocational","1167","0.159337151701383","0.149931952218158","0.168742351184609"
"Part-time","2015","(2c_gen) general maturity certificate","168","0.0938970636763253","0.0795643714292553","0.108229755923395"
"Part-time","2015","(2c_voc) vocational maturity certificate","581","0.171045118489373","0.156610141756878","0.185480095221868"
"Part-time","2015","(3a) lower tertiary education","313","0.119384183866803","0.105026066102182","0.133742301631424"
"Part-time","2015","(3b) higher tertiary education","764","0.146568091266065","0.136232328802519","0.156903853729612"
"Non-working","2015","(0) in school","596","0.758403695225656","0.728402394903435","0.788404995547877"
"Non-working","2015","(1a) inadequately completed","350","0.609092677911853","0.569752805905455","0.648432549918251"
"Non-working","2015","(1b) general elementary school","1328","0.624449233478044","0.604819756305756","0.644078710650331"
"Non-working","2015","(1c) basic vocational qualification","2855","0.560472731557296","0.547469820450664","0.573475642663928"
"Non-working","2015","(2b) intermediate general qualification","343","0.397923992124411","0.364980025594376","0.430867958654447"
"Non-working","2015","(2a) intermediate vocational","1678","0.311715480776607","0.299812335187775","0.323618626365439"
"Non-working","2015","(2c_gen) general maturity certificate","691","0.408823109347082","0.384666307095578","0.432979911598585"
"Non-working","2015","(2c_voc) vocational maturity certificate","633","0.262487821913895","0.245620952717604","0.279354691110187"
"Non-working","2015","(3a) lower tertiary education","639","0.335414720448796","0.314507452215675","0.356321988681918"
"Non-working","2015","(3b) higher tertiary education","1289","0.295021103820485","0.281693472652239","0.308348734988731"
"Other","2015","(0) in school","181","0.237955938601853","0.208110151968748","0.267801725234958"
"Other","2015","(1a) inadequately completed","48","0.0971797185055635","0.0732992511292637","0.121060185881863"
"Other","2015","(1b) general elementary school","306","0.112283147466393","0.0994857882974256","0.12508050663536"
"Other","2015","(1c) basic vocational qualification","354","0.060459809406993","0.054215829371877","0.066703789442109"
"Other","2015","(2b) intermediate general qualification","296","0.311606690456827","0.280434173333558","0.342779207580096"
"Other","2015","(2a) intermediate vocational","376","0.0559719957412407","0.0500648675698915","0.0618791239125899"
"Other","2015","(2c_gen) general maturity certificate","363","0.274763139631358","0.252828415795072","0.296697863467643"
"Other","2015","(2c_voc) vocational maturity certificate","169","0.0560535568372657","0.0472355472961084","0.0648715663784229"
"Other","2015","(3a) lower tertiary education","84","0.0523318263934987","0.0424703493787195","0.0621933034082779"
"Other","2015","(3b) higher tertiary education","242","0.0419165531975887","0.0360601251009279","0.0477729812942494"
"Full-time","2016","(0) in school","","","",""
"Full-time","2016","(1a) inadequately completed","152","0.189671150216849","0.173026002421316","0.206316298012382"
"Full-time","2016","(1b) general elementary school","413","0.163604967973439","0.149992953914196","0.177216982032682"
"Full-time","2016","(1c) basic vocational qualification","1693","0.316822707539552","0.304176420231035","0.32946899484807"
"Full-time","2016","(2b) intermediate general qualification","133","0.226956146521638","0.197967098941295","0.255945194101981"
"Full-time","2016","(2a) intermediate vocational","2357","0.468668963784197","0.45529600574988","0.482041921818515"
"Full-time","2016","(2c_gen) general maturity certificate","300","0.216920258772639","0.198551791982963","0.235288725562316"
"Full-time","2016","(2c_voc) vocational maturity certificate","1171","0.52783490976494","0.508500127135976","0.547169692393903"
"Full-time","2016","(3a) lower tertiary education","867","0.493254584861919","0.470404505867373","0.516104663856465"
"Full-time","2016","(3b) higher tertiary education","2010","0.507089418029161","0.493022011449679","0.521156824608643"
"Part-time","2016","(0) in school","","","",""
"Part-time","2016","(1a) inadequately completed","82","0.0825102147957943","0.0708283858172699","0.0941920437743187"
"Part-time","2016","(1b) general elementary school","218","0.0896687950344171","0.0791555011416515","0.100182088927183"
"Part-time","2016","(1c) basic vocational qualification","541","0.0940327934339278","0.086098941519056","0.101966645348799"
"Part-time","2016","(2b) intermediate general qualification","61","0.0703825605533766","0.0526796135430412","0.0880855075637121"
"Part-time","2016","(2a) intermediate vocational","1111","0.159963670093372","0.150140051185156","0.169787289001589"
"Part-time","2016","(2c_gen) general maturity certificate","151","0.0849416801700561","0.0725164435844875","0.0973669167556248"
"Part-time","2016","(2c_voc) vocational maturity certificate","586","0.176871312687777","0.16209364588308","0.191648979492475"
"Part-time","2016","(3a) lower tertiary education","293","0.127978144352461","0.112709910056999","0.143246378647922"
"Part-time","2016","(3b) higher tertiary education","749","0.145370590418659","0.135452800860082","0.155288379977236"
"Non-working","2016","(0) in school","617","0.839917876159912","0.813640189898963","0.86619556242086"
"Non-working","2016","(1a) inadequately completed","1779","0.630411045278861","0.609916996531907","0.650905094025814"
"Non-working","2016","(1b) general elementary school","1884","0.633623427782972","0.615893870792683","0.651352984773261"
"Non-working","2016","(1c) basic vocational qualification","2651","0.534469881715517","0.520911005601855","0.54802875782918"
"Non-working","2016","(2b) intermediate general qualification","344","0.434064692394054","0.399762527353802","0.468366857434305"
"Non-working","2016","(2a) intermediate vocational","1547","0.316773804940868","0.304306612099995","0.329240997781741"
"Non-working","2016","(2c_gen) general maturity certificate","1093","0.421337509804829","0.399331181688613","0.443343837921045"
"Non-working","2016","(2c_voc) vocational maturity certificate","643","0.236798351373181","0.220333709491409","0.253262993254954"
"Non-working","2016","(3a) lower tertiary education","601","0.336226231598529","0.314634719112891","0.357817744084167"
"Non-working","2016","(3b) higher tertiary education","1855","0.30682348638141","0.293847095627054","0.319799877135766"
"Other","2016","(0) in school","129","0.15804904659762","0.131907177911608","0.184190915283633"
"Other","2016","(1a) inadequately completed","118","0.097407589708496","0.0848183760754524","0.10999680334154"
"Other","2016","(1b) general elementary school","322","0.113102809209172","0.101448359860447","0.124757258557897"
"Other","2016","(1c) basic vocational qualification","314","0.0546746173110024","0.0484948557614342","0.0608543788605706"
"Other","2016","(2b) intermediate general qualification","264","0.268596600530932","0.2379212418158","0.299271959246064"
"Other","2016","(2a) intermediate vocational","334","0.0545935611815624","0.048505320926794","0.0606818014363308"
"Other","2016","(2c_gen) general maturity certificate","390","0.276800551252476","0.256860219720352","0.296740882784599"
"Other","2016","(2c_voc) vocational maturity certificate","161","0.0584954261741017","0.0494064393557159","0.0675844129924876"
"Other","2016","(3a) lower tertiary education","78","0.042541039187091","0.033316995361689","0.0517650830124929"
"Other","2016","(3b) higher tertiary education","238","0.0407165051707698","0.0351555879786124","0.0462774223629273"
"Full-time","2017","(0) in school","","","",""
"Full-time","2017","(1a) inadequately completed","221","0.197812203607974","0.18297770840814","0.212646698807809"
"Full-time","2017","(1b) general elementary school","514","0.182859440559606","0.16939677254013","0.196322108579083"
"Full-time","2017","(1c) basic vocational qualification","1756","0.312242644900172","0.299785476506634","0.32469981329371"
"Full-time","2017","(2b) intermediate general qualification","177","0.248911098870224","0.220725213649406","0.277096984091042"
"Full-time","2017","(2a) intermediate vocational","2857","0.479683136610968","0.46719210453257","0.492174168689367"
"Full-time","2017","(2c_gen) general maturity certificate","369","0.218423848535522","0.201490194379115","0.235357502691929"
"Full-time","2017","(2c_voc) vocational maturity certificate","1285","0.498775417399359","0.48028195446992","0.517268880328798"
"Full-time","2017","(3a) lower tertiary education","1007","0.498247541853659","0.476608770516558","0.51988631319076"
"Full-time","2017","(3b) higher tertiary education","2326","0.518618836811677","0.505332754831045","0.531904918792308"
"Part-time","2017","(0) in school","","","",""
"Part-time","2017","(1a) inadequately completed","116","0.0683321853993315","0.0589360036636748","0.0777283671349882"
"Part-time","2017","(1b) general elementary school","252","0.0892171128974636","0.079289254527836","0.0991449712670911"
"Part-time","2017","(1c) basic vocational qualification","578","0.0821044419782375","0.0747247953572764","0.0894840885991987"
"Part-time","2017","(2b) intermediate general qualification","66","0.0575987548584971","0.0424111828873912","0.072786326829603"
"Part-time","2017","(2a) intermediate vocational","1267","0.163505180833821","0.154258528383546","0.172751833284096"
"Part-time","2017","(2c_gen) general maturity certificate","202","0.110029666054499","0.0972046572699912","0.122854674839007"
"Part-time","2017","(2c_voc) vocational maturity certificate","645","0.193443563262617","0.178833770294477","0.208053356230757"
"Part-time","2017","(3a) lower tertiary education","342","0.132193509695344","0.117535271511238","0.146851747879451"
"Part-time","2017","(3b) higher tertiary education","845","0.140721342387516","0.131474887912954","0.149967796862078"
"Non-working","2017","(0) in school","680","0.824943113013198","0.79905892630434","0.850827299722057"
"Non-working","2017","(1a) inadequately completed","2284","0.643586976401954","0.625751339901783","0.661422612902124"
"Non-working","2017","(1b) general elementary school","2031","0.604949259500329","0.587923363582101","0.621975155418556"
"Non-working","2017","(1c) basic vocational qualification","2643","0.542667017458322","0.529275229015118","0.556058805901526"
"Non-working","2017","(2b) intermediate general qualification","406","0.424010130399929","0.391795035517836","0.456225225282023"
"Non-working","2017","(2a) intermediate vocational","1679","0.306581373314321","0.295053272073855","0.318109474554787"
"Non-working","2017","(2c_gen) general maturity certificate","1234","0.39770481444815","0.377646237042522","0.417763391853778"
"Non-working","2017","(2c_voc) vocational maturity certificate","703","0.253721420633377","0.237626879670073","0.269815961596682"
"Non-working","2017","(3a) lower tertiary education","632","0.333082896189916","0.312685376796781","0.353480415583052"
"Non-working","2017","(3b) higher tertiary education","1978","0.284587687080509","0.272589531289359","0.296585842871659"
"Other","2017","(0) in school","145","0.169834500690285","0.14425875986381","0.195410241516759"
"Other","2017","(1a) inadequately completed","149","0.0902686345907406","0.0795969439430333","0.100940325238448"
"Other","2017","(1b) general elementary school","370","0.122974187042601","0.111536525858338","0.134411848226865"
"Other","2017","(1c) basic vocational qualification","339","0.0629858956632688","0.0564553371708885","0.0695164541556491"
"Other","2017","(2b) intermediate general qualification","255","0.26948001587135","0.240557024473462","0.298403007269237"
"Other","2017","(2a) intermediate vocational","342","0.0502303092408893","0.0447692205917507","0.0556913978900278"
"Other","2017","(2c_gen) general maturity certificate","482","0.273841670961829","0.255565700883793","0.292117641039864"
"Other","2017","(2c_voc) vocational maturity certificate","175","0.0540595987046467","0.0456955253043907","0.0624236721049028"
"Other","2017","(3a) lower tertiary education","70","0.0364760522610807","0.0283626981367532","0.0445894063854081"
"Other","2017","(3b) higher tertiary education","284","0.056072133720299","0.0499546730837307","0.0621895943568674"
"Full-time","2018","(0) in school","","","",""
"Full-time","2018","(1a) inadequately completed","258","0.18480357494333","0.168808432645641","0.20079871724102"
"Full-time","2018","(1b) general elementary school","522","0.188668729306609","0.174269340864144","0.203068117749073"
"Full-time","2018","(1c) basic vocational qualification","1581","0.304619811898165","0.291776330451888","0.317463293344443"
"Full-time","2018","(2b) intermediate general qualification","164","0.225496144212946","0.198132405276115","0.252859883149777"
"Full-time","2018","(2a) intermediate vocational","2625","0.474693856451313","0.461862449525632","0.487525263376993"
"Full-time","2018","(2c_gen) general maturity certificate","394","0.23605932990222","0.21790101825864","0.254217641545799"
"Full-time","2018","(2c_voc) vocational maturity certificate","1231","0.508252367904613","0.489192918368024","0.527311817441201"
"Full-time","2018","(3a) lower tertiary education","966","0.495712039139225","0.473694950716314","0.517729127562136"
"Full-time","2018","(3b) higher tertiary education","2242","0.517752581730801","0.503999583789734","0.531505579671867"
"Part-time","2018","(0) in school","","","",""
"Part-time","2018","(1a) inadequately completed","142","0.100960840460085","0.0885452444199686","0.113376436500202"
"Part-time","2018","(1b) general elementary school","270","0.0948193256409316","0.0840370347204578","0.105601616561405"
"Part-time","2018","(1c) basic vocational qualification","543","0.0907805340213409","0.0827633239664626","0.0987977440762192"
"Part-time","2018","(2b) intermediate general qualification","78","0.0935415218181988","0.0744750533560683","0.112607990280329"
"Part-time","2018","(2a) intermediate vocational","1224","0.168764027200874","0.159139856052253","0.178388198349495"
"Part-time","2018","(2c_gen) general maturity certificate","229","0.113883125288268","0.100299670022247","0.127466580554289"
"Part-time","2018","(2c_voc) vocational maturity certificate","624","0.185041880666604","0.170237093383276","0.199846667949932"
"Part-time","2018","(3a) lower tertiary education","336","0.139617206494011","0.124354864403062","0.154879548584961"
"Part-time","2018","(3b) higher tertiary education","844","0.141733057044867","0.132133569360139","0.151332544729595"
"Non-working","2018","(0) in school","576","0.820488112384668","0.792138670401515","0.84883755436782"
"Non-working","2018","(1a) inadequately completed","1712","0.633764289857957","0.61391038130219","0.653618198413725"
"Non-working","2018","(1b) general elementary school","1681","0.584479953824819","0.566342522613962","0.602617385035676"
"Non-working","2018","(1c) basic vocational qualification","2492","0.54144990794729","0.527545097659646","0.555354718234934"
"Non-working","2018","(2b) intermediate general qualification","379","0.42314377439421","0.390793955326896","0.455493593461524"
"Non-working","2018","(2a) intermediate vocational","1649","0.307868057640635","0.296006601843135","0.319729513438135"
"Non-working","2018","(2c_gen) general maturity certificate","1012","0.395530153970443","0.374622168748203","0.416438139192683"
"Non-working","2018","(2c_voc) vocational maturity certificate","636","0.250958904767594","0.234429636154981","0.267488173380207"
"Non-working","2018","(3a) lower tertiary education","601","0.326126632527157","0.305482904315438","0.346770360738876"
"Non-working","2018","(3b) higher tertiary education","1700","0.291294372870598","0.278788895523379","0.303799850217818"
"Other","2018","(0) in school","121","0.172864388692247","0.144932333698835","0.200796443685659"
"Other","2018","(1a) inadequately completed","150","0.0804712947386266","0.0692613123357193","0.091681277141534"
"Other","2018","(1b) general elementary school","363","0.132031991227641","0.119572898344652","0.14449108411063"
"Other","2018","(1c) basic vocational qualification","317","0.0631497461332038","0.0563621901100474","0.0699373021563602"
"Other","2018","(2b) intermediate general qualification","275","0.257818559574645","0.229176369666133","0.286460749483157"
"Other","2018","(2a) intermediate vocational","320","0.0486740587071782","0.0431447010417147","0.0542034163726416"
"Other","2018","(2c_gen) general maturity certificate","466","0.254527390839069","0.235901451979916","0.273153329698222"
"Other","2018","(2c_voc) vocational maturity certificate","152","0.0557468466611891","0.0469999522372295","0.0644937410851488"
"Other","2018","(3a) lower tertiary education","78","0.0385441218396071","0.0300669768643998","0.0470212668148143"
"Other","2018","(3b) higher tertiary education","285","0.0492199883537339","0.0432659440687948","0.0551740326386729"
"Full-time","2019","(0) in school","","","",""
"Full-time","2019","(1a) inadequately completed","332","0.207344473443379","0.189747906088949","0.224941040797808"
"Full-time","2019","(1b) general elementary school","500","0.195425028500903","0.179771473610958","0.211078583390847"
"Full-time","2019","(1c) basic vocational qualification","1494","0.306747131546043","0.293390441066603","0.320103822025483"
"Full-time","2019","(2b) intermediate general qualification","196","0.216909413189625","0.189968429644095","0.243850396735155"
"Full-time","2019","(2a) intermediate vocational","2807","0.465332551898576","0.4526361414165","0.478028962380652"
"Full-time","2019","(2c_gen) general maturity certificate","424","0.229247337742003","0.210760265592905","0.247734409891102"
"Full-time","2019","(2c_voc) vocational maturity certificate","1367","0.515777231376546","0.497112583130479","0.534441879622614"
"Full-time","2019","(3a) lower tertiary education","1138","0.497189585555171","0.476325061580488","0.518054109529854"
"Full-time","2019","(3b) higher tertiary education","2638","0.520517559529682","0.507240784155009","0.533794334904355"
"Part-time","2019","(0) in school","","","",""
"Part-time","2019","(1a) inadequately completed","133","0.131893114105499","0.11720597731004","0.146580250900958"
"Part-time","2019","(1b) general elementary school","221","0.099873691820357","0.0880373660781725","0.111710017562542"
"Part-time","2019","(1c) basic vocational qualification","516","0.0922865659716544","0.0839034322504736","0.100669699692835"
"Part-time","2019","(2b) intermediate general qualification","89","0.107253877360002","0.0870265393330549","0.127481215386949"
"Part-time","2019","(2a) intermediate vocational","1197","0.182861839267851","0.173022483723386","0.192701194812315"
"Part-time","2019","(2c_gen) general maturity certificate","251","0.130513917766144","0.115698353402552","0.145329482129736"
"Part-time","2019","(2c_voc) vocational maturity certificate","615","0.188838589300713","0.174221357378593","0.203455821222833"
"Part-time","2019","(3a) lower tertiary education","387","0.151457820381081","0.136497947406833","0.16641769335533"
"Part-time","2019","(3b) higher tertiary education","941","0.149123323269465","0.139656709510993","0.158589937027936"
"Non-working","2019","(0) in school","485","0.816812383282578","0.786090441801853","0.847534324763302"
"Non-working","2019","(1a) inadequately completed","1404","0.570957381837902","0.549474549384723","0.592440214291082"
"Non-working","2019","(1b) general elementary school","1422","0.587407525333025","0.56797317472138","0.606841875944671"
"Non-working","2019","(1c) basic vocational qualification","2285","0.542151418493052","0.527720831243786","0.556582005742319"
"Non-working","2019","(2b) intermediate general qualification","354","0.406241382467367","0.374136928428671","0.438345836506063"
"Non-working","2019","(2a) intermediate vocational","1642","0.310629470855263","0.298850562280728","0.322408379429799"
"Non-working","2019","(2c_gen) general maturity certificate","870","0.39398152330119","0.37249137912436","0.41547166747802"
"Non-working","2019","(2c_voc) vocational maturity certificate","597","0.238952844148772","0.223026063134929","0.254879625162614"
"Non-working","2019","(3a) lower tertiary education","604","0.320211560710762","0.300742243193042","0.339680878228481"
"Non-working","2019","(3b) higher tertiary education","1586","0.2923542744368","0.280266364113584","0.304442184760016"
"Other","2019","(0) in school","120","0.182135001694616","0.151481720940806","0.212788282448426"
"Other","2019","(1a) inadequately completed","170","0.0898050306132196","0.0773954522405428","0.102214608985896"
"Other","2019","(1b) general elementary school","322","0.117293754345715","0.104591372243656","0.129996136447774"
"Other","2019","(1c) basic vocational qualification","284","0.0588148839892507","0.0520002283167738","0.0656295396617277"
"Other","2019","(2b) intermediate general qualification","260","0.269595326983006","0.240588101108189","0.298602552857824"
"Other","2019","(2a) intermediate vocational","283","0.0411761379783103","0.0361184784754748","0.0462337974811457"
"Other","2019","(2c_gen) general maturity certificate","441","0.246257221190662","0.227309170477721","0.265205271903604"
"Other","2019","(2c_voc) vocational maturity certificate","175","0.0564313351739693","0.0478132051735371","0.0650494651744016"
"Other","2019","(3a) lower tertiary education","77","0.0311410333529862","0.0238926337438429","0.0383894329621295"
"Other","2019","(3b) higher tertiary education","274","0.0380048427640536","0.0329233129903805","0.0430863725377268"
