"erwst","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Other","1989","secondary school degree","(2b) intermediate general qualification","121","0.254077120259892","0.211036198922841","0.297118041596943"
"Other","1989","secondary school degree","(2a) intermediate vocational","41","0.0258612230743939","0.0171007916645567","0.0346216544842311"
"Other","1989","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Other","1989","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","secondary school degree","(3a) lower tertiary education","","","",""
"Other","1989","secondary school degree","(3b) higher tertiary education","","","",""
"Other","1989","college entrance qualification","(0) in school","","","",""
"Other","1989","college entrance qualification","(1a) inadequately completed","","","",""
"Other","1989","college entrance qualification","(1b) general elementary school","","","",""
"Other","1989","college entrance qualification","(1c) basic vocational qualification","","","",""
"Other","1989","college entrance qualification","(2b) intermediate general qualification","","","",""
"Other","1989","college entrance qualification","(2a) intermediate vocational","","","",""
"Other","1989","college entrance qualification","(2c_gen) general maturity certificate","55","0.199498719801023","0.153425321998803","0.245572117603244"
"Other","1989","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","college entrance qualification","(3a) lower tertiary education","","","",""
"Other","1989","college entrance qualification","(3b) higher tertiary education","","","",""
"Other","1989","Other degree","(0) in school","","","",""
"Other","1989","Other degree","(1a) inadequately completed","","","",""
"Other","1989","Other degree","(1b) general elementary school","","","",""
"Other","1989","Other degree","(1c) basic vocational qualification","","","",""
"Other","1989","Other degree","(2b) intermediate general qualification","","","",""
"Other","1989","Other degree","(2a) intermediate vocational","","","",""
"Other","1989","Other degree","(2c_gen) general maturity certificate","","","",""
"Other","1989","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","Other degree","(3a) lower tertiary education","","","",""
"Other","1989","Other degree","(3b) higher tertiary education","","","",""
"Other","1989","no degree/no degree yet","(0) in school","","","",""
"Other","1989","no degree/no degree yet","(1a) inadequately completed","","","",""
"Other","1989","no degree/no degree yet","(1b) general elementary school","","","",""
"Other","1989","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Other","1989","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Other","1989","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Other","1989","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Other","1989","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Other","1989","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Other","1989","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Full-time","1990","lower secondary degree","(0) in school","","","",""
"Full-time","1990","lower secondary degree","(1a) inadequately completed","","","",""
"Full-time","1990","lower secondary degree","(1b) general elementary school","518","0.207022546267385","0.188885094219863","0.225159998314906"
"Full-time","1990","lower secondary degree","(1c) basic vocational qualification","2334","0.49444790073226","0.479405968382357","0.509489833082163"
"Full-time","1990","lower secondary degree","(2b) intermediate general qualification","","","",""
"Full-time","1990","lower secondary degree","(2a) intermediate vocational","","","",""
"Full-time","1990","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Full-time","1990","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1990","lower secondary degree","(3a) lower tertiary education","66","0.591248732969003","0.493918061246559","0.688579404691447"
"Full-time","1990","lower secondary degree","(3b) higher tertiary education","","","",""
"Full-time","1990","secondary school degree","(0) in school","","","",""
"Full-time","1990","secondary school degree","(1a) inadequately completed","","","",""
"Full-time","1990","secondary school degree","(1b) general elementary school","","","",""
"Full-time","1990","secondary school degree","(1c) basic vocational qualification","","","",""
"Full-time","1990","secondary school degree","(2b) intermediate general qualification","102","0.226756060152827","0.191601023613079","0.261911096692574"
"Full-time","1990","secondary school degree","(2a) intermediate vocational","1800","0.612438010665692","0.593895736940196","0.630980284391187"
"Full-time","1990","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Full-time","1990","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Full-time","1990","secondary school degree","(3a) lower tertiary education","368","0.7246455846363","0.685174924743165","0.764116244529435"
"Full-time","1990","secondary school degree","(3b) higher tertiary education","31","0.7147031943974","0.572984512751177","0.856421876043623"
"Full-time","1990","college entrance qualification","(0) in school","","","",""
"Full-time","1990","college entrance qualification","(1a) inadequately completed","","","",""
"Full-time","1990","college entrance qualification","(1b) general elementary school","","","",""
"Full-time","1990","college entrance qualification","(1c) basic vocational qualification","","","",""
"Full-time","1990","college entrance qualification","(2b) intermediate general qualification","","","",""
"Full-time","1990","college entrance qualification","(2a) intermediate vocational","","","",""
"Full-time","1990","college entrance qualification","(2c_gen) general maturity certificate","53","0.159766703768473","0.120115694113175","0.199417713423772"
"Full-time","1990","college entrance qualification","(2c_voc) vocational maturity certificate","236","0.545231272788571","0.497380704425439","0.593081841151703"
"Full-time","1990","college entrance qualification","(3a) lower tertiary education","220","0.714817917392201","0.66303154400443","0.766604290779973"
"Full-time","1990","college entrance qualification","(3b) higher tertiary education","530","0.693853619847993","0.659952237262516","0.72775500243347"
"Full-time","1990","Other degree","(0) in school","","","",""
"Full-time","1990","Other degree","(1a) inadequately completed","","","",""
"Full-time","1990","Other degree","(1b) general elementary school","352","0.578208127239085","0.537878143317335","0.618538111160835"
"Full-time","1990","Other degree","(1c) basic vocational qualification","238","0.661245764420413","0.610639734146696","0.711851794694131"
"Full-time","1990","Other degree","(2b) intermediate general qualification","","","",""
"Full-time","1990","Other degree","(2a) intermediate vocational","","","",""
"Full-time","1990","Other degree","(2c_gen) general maturity certificate","","","",""
"Full-time","1990","Other degree","(2c_voc) vocational maturity certificate","45","0.579806609233674","0.46734652084931","0.692266697618037"
"Full-time","1990","Other degree","(3a) lower tertiary education","","","",""
"Full-time","1990","Other degree","(3b) higher tertiary education","","","",""
"Full-time","1990","no degree/no degree yet","(0) in school","","","",""
"Full-time","1990","no degree/no degree yet","(1a) inadequately completed","329","0.410469056808202","0.3746863413495","0.446251772266904"
"Full-time","1990","no degree/no degree yet","(1b) general elementary school","","","",""
"Full-time","1990","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Full-time","1990","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Full-time","1990","no degree/no degree yet","(2a) intermediate vocational","","","",""
