"transab_cat2","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2010","no degree/no degree yet","West Germany","112","0.109135329991669","0.0891062130833256","0.129164446900013"
"Low transfer dependency","2010","no degree/no degree yet","East Germany","24","","",""
"High transfer dependency","2010","lower secondary degree","West Germany","236","0.0224663067470873","0.0185952850686872","0.0263373284254874"
"High transfer dependency","2010","lower secondary degree","East Germany","40","0.019343363819807","0.0115958344082575","0.0270908932313564"
"High transfer dependency","2010","secondary school degree","West Germany","157","0.0167604573364362","0.0131594682596487","0.0203614464132237"
"High transfer dependency","2010","secondary school degree","East Germany","152","0.0450808126028867","0.0370151603117596","0.0531464648940139"
"High transfer dependency","2010","college entrance qualification","West Germany","95","0.0161672049211988","0.0128015410631813","0.0195328687792163"
"High transfer dependency","2010","college entrance qualification","East Germany","52","0.046008500290936","0.0349228205885733","0.0570941799932987"
"High transfer dependency","2010","Other degree","West Germany","101","0.0454806637072655","0.0348113854723061","0.0561499419422249"
"High transfer dependency","2010","Other degree","East Germany","12","","",""
"High transfer dependency","2010","no degree/no degree yet","West Germany","60","0.0371669357797106","0.0250155131209956","0.0493183584384256"
"High transfer dependency","2010","no degree/no degree yet","East Germany","10","","",""
"Very high transfer dependency","2010","lower secondary degree","West Germany","293","0.0326681934919983","0.0280247069931261","0.0373116799908706"
"Very high transfer dependency","2010","lower secondary degree","East Germany","117","0.0737175135059912","0.0590182419540726","0.0884167850579097"
"Very high transfer dependency","2010","secondary school degree","West Germany","165","0.0245732188618073","0.0202303415002128","0.0289160962234018"
"Very high transfer dependency","2010","secondary school degree","East Germany","170","0.0510524113976213","0.0424960412996764","0.0596087814955661"
"Very high transfer dependency","2010","college entrance qualification","West Germany","73","0.0129563259841732","0.00993844757565267","0.0159742043926937"
"Very high transfer dependency","2010","college entrance qualification","East Germany","38","0.0329347283986425","0.0234913808778204","0.0423780759194646"
"Very high transfer dependency","2010","Other degree","West Germany","171","0.0891340866756032","0.0745433099040863","0.10372486344712"
"Very high transfer dependency","2010","Other degree","East Germany","31","0.28232422447177","0.193655857652791","0.370992591290749"
"Very high transfer dependency","2010","no degree/no degree yet","West Germany","134","0.115789632048778","0.0952361272401593","0.136343136857398"
"Very high transfer dependency","2010","no degree/no degree yet","East Germany","24","","",""
"Very low transfer dependency","2011","lower secondary degree","West Germany","5553","0.892980580333698","0.885599245765936","0.900361914901459"
"Very low transfer dependency","2011","lower secondary degree","East Germany","1091","0.803304063820105","0.782687244592604","0.823920883047607"
"Very low transfer dependency","2011","secondary school degree","West Germany","4887","0.911561690985864","0.904201700674746","0.918921681296983"
"Very low transfer dependency","2011","secondary school degree","East Germany","2180","0.825917391422506","0.812187715716247","0.839647067128765"
"Very low transfer dependency","2011","college entrance qualification","West Germany","5751","0.928500901110059","0.922172090274553","0.934829711945564"
"Very low transfer dependency","2011","college entrance qualification","East Germany","1269","0.871491105456994","0.854798561967478","0.88818364894651"
"Very low transfer dependency","2011","Other degree","West Germany","1167","0.763737098692551","0.743697113086473","0.783777084298629"
"Very low transfer dependency","2011","Other degree","East Germany","63","0.617164532166036","0.532626371691875","0.701702692640196"
"Very low transfer dependency","2011","no degree/no degree yet","West Germany","780","0.743321604254781","0.718021146223244","0.768622062286317"
"Very low transfer dependency","2011","no degree/no degree yet","East Germany","92","0.716533298419818","0.647346457241961","0.785720139597675"
"Low transfer dependency","2011","lower secondary degree","West Germany","584","0.0504670473535022","0.0452401790649217","0.0556939156420827"
"Low transfer dependency","2011","lower secondary degree","East Germany","121","0.0675946258645845","0.0545736823297666","0.0806155693994023"
"Low transfer dependency","2011","secondary school degree","West Germany","455","0.0430130901969072","0.0377539189065358","0.0482722614872787"
"Low transfer dependency","2011","secondary school degree","East Germany","378","0.0845575833959993","0.0744834875644233","0.0946316792275754"
"Low transfer dependency","2011","college entrance qualification","West Germany","396","0.0381720924720936","0.0334655461573806","0.0428786387868066"
"Low transfer dependency","2011","college entrance qualification","East Germany","156","0.0583878162296346","0.0466922408087298","0.0700833916505395"
"Low transfer dependency","2011","Other degree","West Germany","249","0.104185419398687","0.0897728891782114","0.118597949619162"
"Low transfer dependency","2011","Other degree","East Germany","22","","",""
"Low transfer dependency","2011","no degree/no degree yet","West Germany","149","0.0847937407401913","0.0686580806716119","0.100929400808771"
"Low transfer dependency","2011","no degree/no degree yet","East Germany","29","","",""
"High transfer dependency","2011","lower secondary degree","West Germany","284","0.0266527101194833","0.0228069057580885","0.0304985144808781"
"High transfer dependency","2011","lower secondary degree","East Germany","75","0.0519721891810251","0.040459413799781","0.0634849645622691"
"High transfer dependency","2011","secondary school degree","West Germany","194","0.0223459704200056","0.0185145818261093","0.026177359013902"
"High transfer dependency","2011","secondary school degree","East Germany","179","0.0416749777848138","0.034438814082087","0.0489111414875406"
"High transfer dependency","2011","college entrance qualification","West Germany","113","0.0185467371695502","0.0152327621041782","0.0218607122349222"
"High transfer dependency","2011","college entrance qualification","East Germany","63","0.0366235630560236","0.0272543578753599","0.0459927682366872"
"High transfer dependency","2011","Other degree","West Germany","118","0.0553755375090946","0.0445856661529372","0.0661654088652521"
"High transfer dependency","2011","Other degree","East Germany","16","","",""
"High transfer dependency","2011","no degree/no degree yet","West Germany","87","0.0774698112849467","0.0619851435757173","0.0929544789941762"
"High transfer dependency","2011","no degree/no degree yet","East Germany","13","","",""
"Very high transfer dependency","2011","lower secondary degree","West Germany","317","0.0298996621933169","0.0258331314827936","0.0339661929038401"
"Very high transfer dependency","2011","lower secondary degree","East Germany","141","0.077129121134285","0.063291429457171","0.090966812811399"
"Very high transfer dependency","2011","secondary school degree","West Germany","181","0.0230792483972228","0.0191869646474355","0.02697153214701"
"Very high transfer dependency","2011","secondary school degree","East Germany","193","0.047850047396681","0.0401213172829749","0.0555787775103872"
"Very high transfer dependency","2011","college entrance qualification","West Germany","107","0.0147802692482974","0.0118161997025317","0.0177443387940632"
"Very high transfer dependency","2011","college entrance qualification","East Germany","56","0.0334975152573474","0.0245225613415477","0.042472469173147"
"Very high transfer dependency","2011","Other degree","West Germany","192","0.0767019443996671","0.0641473743983394","0.0892565144009949"
