"transab_cat2","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","1988","(0) in school","West Germany","8","","",""
"Low transfer dependency","1988","(0) in school","East Germany","","","",""
"Low transfer dependency","1988","(1a) inadequately completed","West Germany","56","0.0912130239822739","0.0705802905929297","0.111845757371618"
"Low transfer dependency","1988","(1a) inadequately completed","East Germany","","","",""
"Low transfer dependency","1988","(1b) general elementary school","West Germany","84","0.0277783767847925","0.0211056060927755","0.0344511474768096"
"Low transfer dependency","1988","(1b) general elementary school","East Germany","","","",""
"Low transfer dependency","1988","(1c) basic vocational qualification","West Germany","74","0.0218449082549862","0.016945834130439","0.0267439823795334"
"Low transfer dependency","1988","(1c) basic vocational qualification","East Germany","","","",""
"Low transfer dependency","1988","(2b) intermediate general qualification","West Germany","14","","",""
"Low transfer dependency","1988","(2b) intermediate general qualification","East Germany","","","",""
"Low transfer dependency","1988","(2a) intermediate vocational","West Germany","20","","",""
"Low transfer dependency","1988","(2a) intermediate vocational","East Germany","","","",""
"Low transfer dependency","1988","(2c_gen) general maturity certificate","West Germany","21","","",""
"Low transfer dependency","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"Low transfer dependency","1988","(2c_voc) vocational maturity certificate","West Germany","10","","",""
"Low transfer dependency","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Low transfer dependency","1988","(3a) lower tertiary education","West Germany","4","","",""
"Low transfer dependency","1988","(3a) lower tertiary education","East Germany","","","",""
"Low transfer dependency","1988","(3b) higher tertiary education","West Germany","6","","",""
"Low transfer dependency","1988","(3b) higher tertiary education","East Germany","","","",""
"High transfer dependency","1988","(0) in school","West Germany","1","","",""
"High transfer dependency","1988","(0) in school","East Germany","","","",""
"High transfer dependency","1988","(1a) inadequately completed","West Germany","7","","",""
"High transfer dependency","1988","(1a) inadequately completed","East Germany","","","",""
"High transfer dependency","1988","(1b) general elementary school","West Germany","28","","",""
"High transfer dependency","1988","(1b) general elementary school","East Germany","","","",""
"High transfer dependency","1988","(1c) basic vocational qualification","West Germany","27","","",""
"High transfer dependency","1988","(1c) basic vocational qualification","East Germany","","","",""
"High transfer dependency","1988","(2b) intermediate general qualification","West Germany","6","","",""
"High transfer dependency","1988","(2b) intermediate general qualification","East Germany","","","",""
"High transfer dependency","1988","(2a) intermediate vocational","West Germany","4","","",""
"High transfer dependency","1988","(2a) intermediate vocational","East Germany","","","",""
"High transfer dependency","1988","(2c_gen) general maturity certificate","West Germany","6","","",""
"High transfer dependency","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"High transfer dependency","1988","(2c_voc) vocational maturity certificate","West Germany","4","","",""
"High transfer dependency","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"High transfer dependency","1988","(3a) lower tertiary education","West Germany","","","",""
"High transfer dependency","1988","(3a) lower tertiary education","East Germany","","","",""
"High transfer dependency","1988","(3b) higher tertiary education","West Germany","2","","",""
"High transfer dependency","1988","(3b) higher tertiary education","East Germany","","","",""
"Very high transfer dependency","1988","(0) in school","West Germany","3","","",""
"Very high transfer dependency","1988","(0) in school","East Germany","","","",""
"Very high transfer dependency","1988","(1a) inadequately completed","West Germany","23","","",""
"Very high transfer dependency","1988","(1a) inadequately completed","East Germany","","","",""
"Very high transfer dependency","1988","(1b) general elementary school","West Germany","65","0.0320290064042663","0.0248795497850638","0.0391784630234688"
"Very high transfer dependency","1988","(1b) general elementary school","East Germany","","","",""
"Very high transfer dependency","1988","(1c) basic vocational qualification","West Germany","36","0.0139479971687999","0.010017559864946","0.0178784344726538"
"Very high transfer dependency","1988","(1c) basic vocational qualification","East Germany","","","",""
"Very high transfer dependency","1988","(2b) intermediate general qualification","West Germany","4","","",""
"Very high transfer dependency","1988","(2b) intermediate general qualification","East Germany","","","",""
"Very high transfer dependency","1988","(2a) intermediate vocational","West Germany","8","","",""
"Very high transfer dependency","1988","(2a) intermediate vocational","East Germany","","","",""
"Very high transfer dependency","1988","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","1988","(2c_gen) general maturity certificate","East Germany","","","",""
"Very high transfer dependency","1988","(2c_voc) vocational maturity certificate","West Germany","3","","",""
"Very high transfer dependency","1988","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Very high transfer dependency","1988","(3a) lower tertiary education","West Germany","1","","",""
"Very high transfer dependency","1988","(3a) lower tertiary education","East Germany","","","",""
"Very high transfer dependency","1988","(3b) higher tertiary education","West Germany","","","",""
"Very high transfer dependency","1988","(3b) higher tertiary education","East Germany","","","",""
"Very low transfer dependency","1989","(0) in school","West Germany","160","0.901783281509687","0.857689954792159","0.945876608227214"
"Very low transfer dependency","1989","(0) in school","East Germany","","","",""
"Very low transfer dependency","1989","(1a) inadequately completed","West Germany","633","0.850563793881331","0.824413272763133","0.876714314999528"
"Very low transfer dependency","1989","(1a) inadequately completed","East Germany","","","",""
"Very low transfer dependency","1989","(1b) general elementary school","West Germany","2030","0.932089991378616","0.921595911355642","0.94258407140159"
"Very low transfer dependency","1989","(1b) general elementary school","East Germany","","","",""
"Very low transfer dependency","1989","(1c) basic vocational qualification","West Germany","3149","0.955192939715378","0.948123761675512","0.962262117755243"
"Very low transfer dependency","1989","(1c) basic vocational qualification","East Germany","","","",""
"Very low transfer dependency","1989","(2b) intermediate general qualification","West Germany","376","0.946049286592332","0.923713189280321","0.968385383904344"
"Very low transfer dependency","1989","(2b) intermediate general qualification","East Germany","","","",""
"Very low transfer dependency","1989","(2a) intermediate vocational","West Germany","1233","0.978231921552108","0.970174542767694","0.986289300336523"
"Very low transfer dependency","1989","(2a) intermediate vocational","East Germany","","","",""
"Very low transfer dependency","1989","(2c_gen) general maturity certificate","West Germany","318","0.90658922670374","0.876145466433779","0.937032986973701"
