"transab_cat2","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1990","Not Employed","Couple + C. GT 16 ","9","","",""
"High transfer dependency","1990","Not Employed","Couple + C. LE and GT 16","9","","",""
"High transfer dependency","1990","Employed","1-pers.-HH","5","","",""
"High transfer dependency","1990","Employed","(Married) couple without C. ","6","","",""
"High transfer dependency","1990","Employed","Single parent ","7","","",""
"High transfer dependency","1990","Employed","Couple + C. LE 16 ","10","","",""
"High transfer dependency","1990","Employed","Couple + C. GT 16 ","6","","",""
"High transfer dependency","1990","Employed","Couple + C. LE and GT 16","8","","",""
"Very high transfer dependency","1990","Not Employed","1-pers.-HH","19","","",""
"Very high transfer dependency","1990","Not Employed","(Married) couple without C. ","24","","",""
"Very high transfer dependency","1990","Not Employed","Single parent ","11","","",""
"Very high transfer dependency","1990","Not Employed","Couple + C. LE 16 ","23","","",""
"Very high transfer dependency","1990","Not Employed","Couple + C. GT 16 ","14","","",""
"Very high transfer dependency","1990","Not Employed","Couple + C. LE and GT 16","12","","",""
"Very high transfer dependency","1990","Employed","1-pers.-HH","1","","",""
"Very high transfer dependency","1990","Employed","(Married) couple without C. ","1","","",""
"Very high transfer dependency","1990","Employed","Single parent ","1","","",""
"Very high transfer dependency","1990","Employed","Couple + C. LE 16 ","5","","",""
"Very high transfer dependency","1990","Employed","Couple + C. GT 16 ","1","","",""
"Very high transfer dependency","1990","Employed","Couple + C. LE and GT 16","2","","",""
"Very low transfer dependency","1991","Not Employed","1-pers.-HH","435","0.917489154046053","0.892951642608091","0.942026665484014"
"Very low transfer dependency","1991","Not Employed","(Married) couple without C. ","917","0.961785617940219","0.94967090536276","0.973900330517677"
"Very low transfer dependency","1991","Not Employed","Single parent ","116","0.745276990575337","0.677553010389364","0.81300097076131"
"Very low transfer dependency","1991","Not Employed","Couple + C. LE 16 ","429","0.883006173294949","0.854518498393783","0.911493848196115"
"Very low transfer dependency","1991","Not Employed","Couple + C. GT 16 ","594","0.965374476040273","0.951187696017834","0.979561256062712"
"Very low transfer dependency","1991","Not Employed","Couple + C. LE and GT 16","229","0.878494264588036","0.839158009785528","0.917830519390545"
"Very low transfer dependency","1991","Employed","1-pers.-HH","542","0.968995203036664","0.9546521395813","0.983338266492028"
"Very low transfer dependency","1991","Employed","(Married) couple without C. ","1332","0.984755024174601","0.978226324888143","0.991283723461059"
"Very low transfer dependency","1991","Employed","Single parent ","297","0.934743694496138","0.907725701287953","0.961761687704322"
"Very low transfer dependency","1991","Employed","Couple + C. LE 16 ","1549","0.972359744670746","0.964326840048926","0.980392649292567"
"Very low transfer dependency","1991","Employed","Couple + C. GT 16 ","1312","0.988315982776","0.982545130168238","0.994086835383762"
"Very low transfer dependency","1991","Employed","Couple + C. LE and GT 16","590","0.94103060944043","0.922606628996906","0.959454589883955"
"Low transfer dependency","1991","Not Employed","1-pers.-HH","9","","",""
"Low transfer dependency","1991","Not Employed","(Married) couple without C. ","19","","",""
"Low transfer dependency","1991","Not Employed","Single parent ","29","","",""
"Low transfer dependency","1991","Not Employed","Couple + C. LE 16 ","29","","",""
"Low transfer dependency","1991","Not Employed","Couple + C. GT 16 ","21","","",""
"Low transfer dependency","1991","Not Employed","Couple + C. LE and GT 16","25","","",""
"Low transfer dependency","1991","Employed","1-pers.-HH","13","","",""
"Low transfer dependency","1991","Employed","(Married) couple without C. ","17","","",""
"Low transfer dependency","1991","Employed","Single parent ","17","","",""
"Low transfer dependency","1991","Employed","Couple + C. LE 16 ","36","0.0197710640233516","0.0129497682636328","0.0265923597830705"
"Low transfer dependency","1991","Employed","Couple + C. GT 16 ","16","","",""
"Low transfer dependency","1991","Employed","Couple + C. LE and GT 16","35","0.0545606625202599","0.0367973105602821","0.0723240144802378"
"High transfer dependency","1991","Not Employed","1-pers.-HH","12","","",""
"High transfer dependency","1991","Not Employed","(Married) couple without C. ","6","","",""
"High transfer dependency","1991","Not Employed","Single parent ","7","","",""
"High transfer dependency","1991","Not Employed","Couple + C. LE 16 ","11","","",""
"High transfer dependency","1991","Not Employed","Couple + C. GT 16 ","8","","",""
"High transfer dependency","1991","Not Employed","Couple + C. LE and GT 16","5","","",""
"High transfer dependency","1991","Employed","1-pers.-HH","3","","",""
"High transfer dependency","1991","Employed","(Married) couple without C. ","4","","",""
"High transfer dependency","1991","Employed","Single parent ","6","","",""
"High transfer dependency","1991","Employed","Couple + C. LE 16 ","11","","",""
"High transfer dependency","1991","Employed","Couple + C. GT 16 ","4","","",""
"High transfer dependency","1991","Employed","Couple + C. LE and GT 16","3","","",""
"Very high transfer dependency","1991","Not Employed","1-pers.-HH","27","","",""
"Very high transfer dependency","1991","Not Employed","(Married) couple without C. ","20","","",""
"Very high transfer dependency","1991","Not Employed","Single parent ","7","","",""
"Very high transfer dependency","1991","Not Employed","Couple + C. LE 16 ","20","","",""
"Very high transfer dependency","1991","Not Employed","Couple + C. GT 16 ","15","","",""
"Very high transfer dependency","1991","Not Employed","Couple + C. LE and GT 16","6","","",""
"Very high transfer dependency","1991","Employed","1-pers.-HH","3","","",""
"Very high transfer dependency","1991","Employed","(Married) couple without C. ","","","",""
"Very high transfer dependency","1991","Employed","Single parent ","1","","",""
"Very high transfer dependency","1991","Employed","Couple + C. LE 16 ","4","","",""
"Very high transfer dependency","1991","Employed","Couple + C. GT 16 ","","","",""
"Very high transfer dependency","1991","Employed","Couple + C. LE and GT 16","","","",""
"Very low transfer dependency","1992","Not Employed","1-pers.-HH","631","0.938177201444395","0.920102435946757","0.956251966942033"
"Very low transfer dependency","1992","Not Employed","(Married) couple without C. ","1275","0.95014263051812","0.938625875785285","0.961659385250955"
"Very low transfer dependency","1992","Not Employed","Single parent ","132","0.714497056813158","0.648879823635272","0.780114289991044"
"Very low transfer dependency","1992","Not Employed","Couple + C. LE 16 ","461","0.840804702569783","0.811004343808119","0.870605061331446"
"Very low transfer dependency","1992","Not Employed","Couple + C. GT 16 ","719","0.948800711972338","0.9334990574559","0.964102366488776"
"Very low transfer dependency","1992","Not Employed","Couple + C. LE and GT 16","253","0.880044670618506","0.843093176909306","0.916996164327705"
"Very low transfer dependency","1992","Employed","1-pers.-HH","635","0.959133921468648","0.944063949834059","0.974203893103236"
"Very low transfer dependency","1992","Employed","(Married) couple without C. ","1852","0.974236373273742","0.967133183518016","0.981339563029469"
"Very low transfer dependency","1992","Employed","Single parent ","410","0.908319976775429","0.881833605660318","0.934806347890539"
"Very low transfer dependency","1992","Employed","Couple + C. LE 16 ","2492","0.937668321960639","0.928537519530209","0.946799124391068"
"Very low transfer dependency","1992","Employed","Couple + C. GT 16 ","1866","0.980380330713536","0.974200867626313","0.986559793800759"
"Very low transfer dependency","1992","Employed","Couple + C. LE and GT 16","800","0.947932386177172","0.933014722494562","0.962850049859783"
"Low transfer dependency","1992","Not Employed","1-pers.-HH","6","","",""
"Low transfer dependency","1992","Not Employed","(Married) couple without C. ","40","0.0197072423222057","0.0123525948484108","0.0270618897960006"
"Low transfer dependency","1992","Not Employed","Single parent ","18","","",""
"Low transfer dependency","1992","Not Employed","Couple + C. LE 16 ","75","0.0936510507109324","0.0699202247594512","0.117381876662414"
"Low transfer dependency","1992","Not Employed","Couple + C. GT 16 ","55","0.038957717275279","0.0255242868954688","0.0523911476550891"
"Low transfer dependency","1992","Not Employed","Couple + C. LE and GT 16","28","","",""
"Low transfer dependency","1992","Employed","1-pers.-HH","20","","",""
"Low transfer dependency","1992","Employed","(Married) couple without C. ","44","0.0191744359884412","0.0130258544760452","0.0253230175008372"
"Low transfer dependency","1992","Employed","Single parent ","29","","",""
"Low transfer dependency","1992","Employed","Couple + C. LE 16 ","162","0.0472243151870988","0.0392129213622138","0.0552357090119838"
"Low transfer dependency","1992","Employed","Couple + C. GT 16 ","58","0.0168145543943675","0.0110856970482016","0.0225434117405334"
"Low transfer dependency","1992","Employed","Couple + C. LE and GT 16","42","0.0430810785412616","0.0294475224774292","0.0567146346050941"
"High transfer dependency","1992","Not Employed","1-pers.-HH","8","","",""
"High transfer dependency","1992","Not Employed","(Married) couple without C. ","28","","",""
"High transfer dependency","1992","Not Employed","Single parent ","11","","",""
"High transfer dependency","1992","Not Employed","Couple + C. LE 16 ","22","","",""
"High transfer dependency","1992","Not Employed","Couple + C. GT 16 ","8","","",""
"High transfer dependency","1992","Not Employed","Couple + C. LE and GT 16","8","","",""
"High transfer dependency","1992","Employed","1-pers.-HH","8","","",""
"High transfer dependency","1992","Employed","(Married) couple without C. ","14","","",""
"High transfer dependency","1992","Employed","Single parent ","13","","",""
"High transfer dependency","1992","Employed","Couple + C. LE 16 ","32","0.0108747629332675","0.00695765575367451","0.0147918701128605"
"High transfer dependency","1992","Employed","Couple + C. GT 16 ","5","","",""
"High transfer dependency","1992","Employed","Couple + C. LE and GT 16","7","","",""
"Very high transfer dependency","1992","Not Employed","1-pers.-HH","37","0.0487734204615534","0.0326079071707332","0.0649389337523736"
"Very high transfer dependency","1992","Not Employed","(Married) couple without C. ","29","","",""
"Very high transfer dependency","1992","Not Employed","Single parent ","21","","",""
"Very high transfer dependency","1992","Not Employed","Couple + C. LE 16 ","21","","",""
"Very high transfer dependency","1992","Not Employed","Couple + C. GT 16 ","15","","",""
"Very high transfer dependency","1992","Not Employed","Couple + C. LE and GT 16","8","","",""
"Very high transfer dependency","1992","Employed","1-pers.-HH","","","",""
"Very high transfer dependency","1992","Employed","(Married) couple without C. ","1","","",""
"Very high transfer dependency","1992","Employed","Single parent ","4","","",""
"Very high transfer dependency","1992","Employed","Couple + C. LE 16 ","7","","",""
"Very high transfer dependency","1992","Employed","Couple + C. GT 16 ","6","","",""
"Very high transfer dependency","1992","Employed","Couple + C. LE and GT 16","3","","",""
"Very low transfer dependency","1993","Not Employed","1-pers.-HH","642","0.920771236003873","0.900931978858315","0.940610493149431"
