"transab_cat2","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2000","(Married) couple without C. ","East Germany","1637","0.894443116827307","0.880486572640302","0.908399661014312"
"Very low transfer dependency","2000","Single parent ","West Germany","677","0.783617124887312","0.756333160926893","0.810901088847732"
"Very low transfer dependency","2000","Single parent ","East Germany","196","0.631603973957929","0.578250443517561","0.684957504398297"
"Very low transfer dependency","2000","Couple + C. LE 16 ","West Germany","3682","0.886204799033122","0.876566307152323","0.895843290913922"
"Very low transfer dependency","2000","Couple + C. LE 16 ","East Germany","703","0.706515230228372","0.678432394947516","0.734598065509229"
"Very low transfer dependency","2000","Couple + C. GT 16 ","West Germany","2646","0.94756419678156","0.939326960782677","0.955801432780443"
"Very low transfer dependency","2000","Couple + C. GT 16 ","East Germany","999","0.893791524135147","0.875851177074283","0.911731871196012"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","West Germany","1225","0.864337175597616","0.846539211908425","0.882135139286807"
"Very low transfer dependency","2000","Couple + C. LE and GT 16","East Germany","403","0.76225883334361","0.725599324772605","0.798918341914616"
"Low transfer dependency","2000","1-pers.-HH","West Germany","51","0.0174065189863664","0.0123669571321784","0.0224460808405544"
"Low transfer dependency","2000","1-pers.-HH","East Germany","38","0.0477318835599271","0.0326339463704399","0.0628298207494143"
"Low transfer dependency","2000","(Married) couple without C. ","West Germany","161","0.0242154908038423","0.0202280737030932","0.0282029079045915"
"Low transfer dependency","2000","(Married) couple without C. ","East Germany","145","0.0650012473216686","0.0538036559823267","0.0761988386610105"
"Low transfer dependency","2000","Single parent ","West Germany","87","0.0935201051162186","0.0742281765237016","0.112812033708736"
"Low transfer dependency","2000","Single parent ","East Germany","41","0.122401249461194","0.0861498989342118","0.158652599988175"
"Low transfer dependency","2000","Couple + C. LE 16 ","West Germany","338","0.0783305661861038","0.070175391113007","0.0864857412592006"
"Low transfer dependency","2000","Couple + C. LE 16 ","East Germany","214","0.196734684532936","0.172218246167249","0.221251122898623"
"Low transfer dependency","2000","Couple + C. GT 16 ","West Germany","111","0.035126836971221","0.0283235645590679","0.0419301093833741"
"Low transfer dependency","2000","Couple + C. GT 16 ","East Germany","93","0.0730671713680282","0.05791348078424","0.0882208619518163"
"Low transfer dependency","2000","Couple + C. LE and GT 16","West Germany","125","0.0813011990514277","0.0670964572836009","0.0955059408192544"
"Low transfer dependency","2000","Couple + C. LE and GT 16","East Germany","80","0.169494412932722","0.137184768108809","0.201804057756634"
"High transfer dependency","2000","1-pers.-HH","West Germany","39","0.0125774289841375","0.00828307996160524","0.0168717780066697"
"High transfer dependency","2000","1-pers.-HH","East Germany","25","","",""
"High transfer dependency","2000","(Married) couple without C. ","West Germany","43","0.00577390798284381","0.00380853230646539","0.00773928365922224"
"High transfer dependency","2000","(Married) couple without C. ","East Germany","46","0.0216139038663479","0.0150087947493074","0.0282190129833883"
"High transfer dependency","2000","Single parent ","West Germany","45","0.0502136515779823","0.0357436716590771","0.0646836314968874"
"High transfer dependency","2000","Single parent ","East Germany","27","","",""
"High transfer dependency","2000","Couple + C. LE 16 ","West Germany","42","0.0117658465182609","0.00849303057218685","0.0150386624643349"
"High transfer dependency","2000","Couple + C. LE 16 ","East Germany","45","0.056605957584888","0.0423543111475078","0.0708576040222682"
"High transfer dependency","2000","Couple + C. GT 16 ","West Germany","35","0.0100088077046529","0.00633031361115315","0.0136873017981527"
"High transfer dependency","2000","Couple + C. GT 16 ","East Germany","32","0.0239615258757428","0.0150567326361867","0.0328663191152989"
"High transfer dependency","2000","Couple + C. LE and GT 16","West Germany","44","0.0297565675321595","0.0209251571695805","0.0385879778947384"
"High transfer dependency","2000","Couple + C. LE and GT 16","East Germany","19","","",""
"Very high transfer dependency","2000","1-pers.-HH","West Germany","95","0.0320571453399089","0.025269218405951","0.0388450722738668"
"Very high transfer dependency","2000","1-pers.-HH","East Germany","47","0.0553001716999322","0.0391140103876777","0.0714863330121866"
"Very high transfer dependency","2000","(Married) couple without C. ","West Germany","78","0.0138434470933183","0.0108126062955303","0.0168742878911063"
"Very high transfer dependency","2000","(Married) couple without C. ","East Germany","34","0.0189417319846765","0.0127499522640718","0.0251335117052811"
"Very high transfer dependency","2000","Single parent ","West Germany","66","0.072649118418487","0.0554509862029585","0.0898472506340156"
"Very high transfer dependency","2000","Single parent ","East Germany","50","0.165111006120085","0.124044699369976","0.206177312870194"
"Very high transfer dependency","2000","Couple + C. LE 16 ","West Germany","108","0.0236987882625132","0.0190820521860308","0.0283155243389955"
"Very high transfer dependency","2000","Couple + C. LE 16 ","East Germany","48","0.0401441276538039","0.0280381064644227","0.052250148843185"
"Very high transfer dependency","2000","Couple + C. GT 16 ","West Germany","21","","",""
"Very high transfer dependency","2000","Couple + C. GT 16 ","East Germany","9","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","West Germany","28","","",""
"Very high transfer dependency","2000","Couple + C. LE and GT 16","East Germany","16","","",""
"Very low transfer dependency","2001","1-pers.-HH","West Germany","2109","0.931843245742654","0.921523679873644","0.942162811611664"
"Very low transfer dependency","2001","1-pers.-HH","East Germany","602","0.850338584773533","0.824208402049269","0.876468767497796"
"Very low transfer dependency","2001","(Married) couple without C. ","West Germany","4863","0.952887479849652","0.947073589424282","0.958701370275023"
"Very low transfer dependency","2001","(Married) couple without C. ","East Germany","1558","0.890478337917385","0.876007135667332","0.904949540167438"
"Very low transfer dependency","2001","Single parent ","West Germany","622","0.775593640548037","0.746863332574892","0.804323948521182"
"Very low transfer dependency","2001","Single parent ","East Germany","182","0.651699714521284","0.59823110971073","0.705168319331839"
"Very low transfer dependency","2001","Couple + C. LE 16 ","West Germany","3351","0.881778232670164","0.871513974504966","0.892042490835363"
"Very low transfer dependency","2001","Couple + C. LE 16 ","East Germany","628","0.701236253669114","0.671578812830723","0.730893694507505"
"Very low transfer dependency","2001","Couple + C. GT 16 ","West Germany","2455","0.950679399907582","0.942354554661076","0.959004245154089"
"Very low transfer dependency","2001","Couple + C. GT 16 ","East Germany","885","0.86461507583074","0.843710711851077","0.885519439810403"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","West Germany","1085","0.882841044749166","0.86486057007282","0.900821519425512"
"Very low transfer dependency","2001","Couple + C. LE and GT 16","East Germany","362","0.74887269740091","0.710475368349246","0.787270026452575"
"Low transfer dependency","2001","1-pers.-HH","West Germany","62","0.0239611773626753","0.0176990316409641","0.0302233230843864"
"Low transfer dependency","2001","1-pers.-HH","East Germany","38","0.047951455962847","0.0323011790733279","0.0636017328523662"
"Low transfer dependency","2001","(Married) couple without C. ","West Germany","122","0.0239368304739365","0.0197426206931922","0.0281310402546809"
"Low transfer dependency","2001","(Married) couple without C. ","East Germany","151","0.0699327322485805","0.0581148312066883","0.0817506332904726"
"Low transfer dependency","2001","Single parent ","West Germany","75","0.083840596600204","0.0647544487669263","0.102926744433482"
"Low transfer dependency","2001","Single parent ","East Germany","44","0.117115314037276","0.081027796585727","0.153202831488825"
"Low transfer dependency","2001","Couple + C. LE 16 ","West Germany","302","0.0734489990436506","0.0651557107670464","0.0817422873202547"
"Low transfer dependency","2001","Couple + C. LE 16 ","East Germany","187","0.201203641730635","0.17522756845944","0.227179715001831"
"Low transfer dependency","2001","Couple + C. GT 16 ","West Germany","102","0.0346500778780466","0.0276187161343136","0.0416814396217797"
"Low transfer dependency","2001","Couple + C. GT 16 ","East Germany","112","0.107593310804441","0.0886605282096886","0.126526093399194"
"Low transfer dependency","2001","Couple + C. LE and GT 16","West Germany","115","0.0824045826912887","0.0670310579988199","0.0977781073837574"
"Low transfer dependency","2001","Couple + C. LE and GT 16","East Germany","92","0.166215299187864","0.133253378518445","0.199177219857282"
"High transfer dependency","2001","1-pers.-HH","West Germany","32","0.0113994017100518","0.00705242803600903","0.0157463753840946"
"High transfer dependency","2001","1-pers.-HH","East Germany","21","","",""
"High transfer dependency","2001","(Married) couple without C. ","West Germany","55","0.0105909506900911","0.007782070106902","0.0133998312732801"
"High transfer dependency","2001","(Married) couple without C. ","East Germany","45","0.0187754190299392","0.0124858346258574","0.0250650034340211"
"High transfer dependency","2001","Single parent ","West Germany","40","0.0490197781445261","0.0341509413459462","0.063888614943106"
"High transfer dependency","2001","Single parent ","East Germany","30","0.0740103383490842","0.044630633050967","0.103390043647202"
"High transfer dependency","2001","Couple + C. LE 16 ","West Germany","69","0.0206907363920982","0.0161654396661277","0.0252160331180686"
"High transfer dependency","2001","Couple + C. LE 16 ","East Germany","50","0.0468324669402905","0.0331427117434328","0.0605222221371483"
"High transfer dependency","2001","Couple + C. GT 16 ","West Germany","26","","",""
"High transfer dependency","2001","Couple + C. GT 16 ","East Germany","20","","",""
"High transfer dependency","2001","Couple + C. LE and GT 16","West Germany","12","","",""
"High transfer dependency","2001","Couple + C. LE and GT 16","East Germany","23","","",""
"Very high transfer dependency","2001","1-pers.-HH","West Germany","88","0.0327961751846191","0.0255031762880416","0.0400891740811965"
"Very high transfer dependency","2001","1-pers.-HH","East Germany","55","0.0700054559394719","0.0513159541492152","0.0886949577297286"
"Very high transfer dependency","2001","(Married) couple without C. ","West Germany","62","0.0125847389863198","0.00952594739438055","0.0156435305782591"
"Very high transfer dependency","2001","(Married) couple without C. ","East Germany","35","0.0208135108040954","0.0141982297776292","0.0274287918305617"
