"transab_cat2","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2015","35-65 y.","(2c_gen) general maturity certificate","33","0.0716032231540833","0.048244007154195","0.0949624391539717"
"High transfer dependency","2015","35-65 y.","(2c_voc) vocational maturity certificate","45","0.0157148179561463","0.00996613446530535","0.0214635014469873"
"High transfer dependency","2015","35-65 y.","(3a) lower tertiary education","12","","",""
"High transfer dependency","2015","35-65 y.","(3b) higher tertiary education","43","0.0112862032205003","0.00738115052750508","0.0151912559134955"
"High transfer dependency","2015","66 and older","(0) in school","","","",""
"High transfer dependency","2015","66 and older","(1a) inadequately completed","2","","",""
"High transfer dependency","2015","66 and older","(1b) general elementary school","9","","",""
"High transfer dependency","2015","66 and older","(1c) basic vocational qualification","8","","",""
"High transfer dependency","2015","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","2015","66 and older","(2a) intermediate vocational","5","","",""
"High transfer dependency","2015","66 and older","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","2015","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","2015","66 and older","(3a) lower tertiary education","1","","",""
"High transfer dependency","2015","66 and older","(3b) higher tertiary education","4","","",""
"Very high transfer dependency","2015","16-34 y.","(0) in school","91","0.0759096297998162","0.05722669492873","0.0945925646709025"
"Very high transfer dependency","2015","16-34 y.","(1a) inadequately completed","50","0.213098124498152","0.147124956792971","0.279071292203334"
"Very high transfer dependency","2015","16-34 y.","(1b) general elementary school","137","0.200796278159204","0.171575883964085","0.230016672354324"
"Very high transfer dependency","2015","16-34 y.","(1c) basic vocational qualification","46","0.093806430080918","0.0698501848428846","0.117762675318951"
"Very high transfer dependency","2015","16-34 y.","(2b) intermediate general qualification","54","0.0697270651783763","0.0489099735096156","0.0905441568471371"
"Very high transfer dependency","2015","16-34 y.","(2a) intermediate vocational","31","0.025294338274057","0.0151204737670823","0.0354682027810317"
"Very high transfer dependency","2015","16-34 y.","(2c_gen) general maturity certificate","67","0.0555032713455216","0.0417069031346804","0.0692996395563629"
"Very high transfer dependency","2015","16-34 y.","(2c_voc) vocational maturity certificate","25","","",""
"Very high transfer dependency","2015","16-34 y.","(3a) lower tertiary education","6","","",""
"Very high transfer dependency","2015","16-34 y.","(3b) higher tertiary education","39","0.0286170121712467","0.0179129770455803","0.039321047296913"
"Very high transfer dependency","2015","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","2015","35-65 y.","(1a) inadequately completed","97","0.19985994393811","0.158891125854164","0.240828762022056"
"Very high transfer dependency","2015","35-65 y.","(1b) general elementary school","151","0.111285815723828","0.0915660490600258","0.131005582387629"
"Very high transfer dependency","2015","35-65 y.","(1c) basic vocational qualification","176","0.0545310280064702","0.04641531165286","0.0626467443600804"
"Very high transfer dependency","2015","35-65 y.","(2b) intermediate general qualification","24","","",""
"Very high transfer dependency","2015","35-65 y.","(2a) intermediate vocational","143","0.0418851142103325","0.0357576996487247","0.0480125287719403"
"Very high transfer dependency","2015","35-65 y.","(2c_gen) general maturity certificate","41","0.0629290997990691","0.0409283668316156","0.0849298327665226"
"Very high transfer dependency","2015","35-65 y.","(2c_voc) vocational maturity certificate","74","0.0382278860466183","0.0293649119687885","0.0470908601244481"
"Very high transfer dependency","2015","35-65 y.","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","2015","35-65 y.","(3b) higher tertiary education","80","0.0213552059963321","0.0160110134640526","0.0266993985286116"
"Very high transfer dependency","2015","66 and older","(0) in school","","","",""
"Very high transfer dependency","2015","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","2015","66 and older","(1b) general elementary school","4","","",""
"Very high transfer dependency","2015","66 and older","(1c) basic vocational qualification","8","","",""
"Very high transfer dependency","2015","66 and older","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","2015","66 and older","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","2015","66 and older","(2c_gen) general maturity certificate","2","","",""
"Very high transfer dependency","2015","66 and older","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","2015","66 and older","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2015","66 and older","(3b) higher tertiary education","11","","",""
"Very low transfer dependency","2016","16-34 y.","(0) in school","538","0.823661260869551","0.795588854116692","0.85173366762241"
"Very low transfer dependency","2016","16-34 y.","(1a) inadequately completed","31","0.307600923296931","0.218039690584482","0.397162156009381"
"Very low transfer dependency","2016","16-34 y.","(1b) general elementary school","294","0.565367100688644","0.525334204672057","0.605399996705232"
"Very low transfer dependency","2016","16-34 y.","(1c) basic vocational qualification","327","0.722978861661331","0.682519556814587","0.763438166508075"
"Very low transfer dependency","2016","16-34 y.","(2b) intermediate general qualification","373","0.746770550131466","0.70971349086564","0.783827609397292"
"Very low transfer dependency","2016","16-34 y.","(2a) intermediate vocational","618","0.836194425772831","0.80981258070153","0.862576270844132"
"Very low transfer dependency","2016","16-34 y.","(2c_gen) general maturity certificate","641","0.754034316478434","0.725133747636818","0.78293488532005"
"Very low transfer dependency","2016","16-34 y.","(2c_voc) vocational maturity certificate","444","0.881096309229114","0.853487956912847","0.908704661545381"
"Very low transfer dependency","2016","16-34 y.","(3a) lower tertiary education","179","0.899741793482514","0.858527114634843","0.940956472330186"
"Very low transfer dependency","2016","16-34 y.","(3b) higher tertiary education","638","0.873288329136701","0.849369450177797","0.897207208095605"
"Very low transfer dependency","2016","35-65 y.","(0) in school","","","",""
"Very low transfer dependency","2016","35-65 y.","(1a) inadequately completed","133","0.511361442815572","0.45667830456362","0.566044581067523"
"Very low transfer dependency","2016","35-65 y.","(1b) general elementary school","522","0.738962184127135","0.709028638856665","0.768895729397605"
"Very low transfer dependency","2016","35-65 y.","(1c) basic vocational qualification","2249","0.87020766926468","0.857619361911225","0.882795976618135"
"Very low transfer dependency","2016","35-65 y.","(2b) intermediate general qualification","125","0.7889192625768","0.730741398808347","0.847097126345253"
"Very low transfer dependency","2016","35-65 y.","(2a) intermediate vocational","3336","0.894114556037464","0.884322556524424","0.903906555550505"
"Very low transfer dependency","2016","35-65 y.","(2c_gen) general maturity certificate","283","0.827236642537961","0.788820184531007","0.865653100544916"
"Very low transfer dependency","2016","35-65 y.","(2c_voc) vocational maturity certificate","1475","0.900491801848","0.886295557343975","0.914688046352024"
"Very low transfer dependency","2016","35-65 y.","(3a) lower tertiary education","1106","0.96201668930282","0.951016331598359","0.973017047007282"
"Very low transfer dependency","2016","35-65 y.","(3b) higher tertiary education","2380","0.927837099420372","0.917883306429616","0.937790892411127"
"Very low transfer dependency","2016","66 and older","(0) in school","","","",""
"Very low transfer dependency","2016","66 and older","(1a) inadequately completed","51","0.791112523075667","0.685580079321226","0.896644966830108"
"Very low transfer dependency","2016","66 and older","(1b) general elementary school","515","0.938782895084026","0.918874352383067","0.958691437784985"
"Very low transfer dependency","2016","66 and older","(1c) basic vocational qualification","1791","0.964513709120422","0.956094706580542","0.972932711660302"
"Very low transfer dependency","2016","66 and older","(2b) intermediate general qualification","65","0.988629173683862","0.963049862388845","1.01420848497888"
"Very low transfer dependency","2016","66 and older","(2a) intermediate vocational","744","0.977817117602291","0.967339440524914","0.988294794679667"
"Very low transfer dependency","2016","66 and older","(2c_gen) general maturity certificate","42","0.959501358845935","0.90125553725064","1.01774718044123"
"Very low transfer dependency","2016","66 and older","(2c_voc) vocational maturity certificate","181","0.962999035392529","0.936572544110544","0.989425526674515"
"Very low transfer dependency","2016","66 and older","(3a) lower tertiary education","455","0.989664309186276","0.980451940631047","0.998876677741504"
"Very low transfer dependency","2016","66 and older","(3b) higher tertiary education","717","0.977345252657235","0.96658783484044","0.988102670474031"
"Low transfer dependency","2016","16-34 y.","(0) in school","68","0.0729088086683711","0.0537581952082779","0.0920594221284642"
"Low transfer dependency","2016","16-34 y.","(1a) inadequately completed","21","","",""
"Low transfer dependency","2016","16-34 y.","(1b) general elementary school","87","0.107624601169004","0.0825969544679793","0.132652247870029"
"Low transfer dependency","2016","16-34 y.","(1c) basic vocational qualification","72","0.150109537189528","0.11781829269511","0.182400781683946"
"Low transfer dependency","2016","16-34 y.","(2b) intermediate general qualification","78","0.11187411763135","0.0850131081669979","0.138735127095702"
"Low transfer dependency","2016","16-34 y.","(2a) intermediate vocational","91","0.113534399214033","0.0909201658181183","0.136148632609947"
