"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1988","1-pers.-HH","indirect migration background","","","",""
"High transfer dependency","1988","(Married) couple without C. ","no migration background","9","","",""
"High transfer dependency","1988","(Married) couple without C. ","direct migration background","14","","",""
"High transfer dependency","1988","(Married) couple without C. ","indirect migration background","1","","",""
"High transfer dependency","1988","Single parent ","no migration background","11","","",""
"High transfer dependency","1988","Single parent ","direct migration background","","","",""
"High transfer dependency","1988","Single parent ","indirect migration background","","","",""
"High transfer dependency","1988","Couple + C. LE 16 ","no migration background","12","","",""
"High transfer dependency","1988","Couple + C. LE 16 ","direct migration background","3","","",""
"High transfer dependency","1988","Couple + C. LE 16 ","indirect migration background","1","","",""
"High transfer dependency","1988","Couple + C. GT 16 ","no migration background","3","","",""
"High transfer dependency","1988","Couple + C. GT 16 ","direct migration background","5","","",""
"High transfer dependency","1988","Couple + C. GT 16 ","indirect migration background","1","","",""
"High transfer dependency","1988","Couple + C. LE and GT 16","no migration background","3","","",""
"High transfer dependency","1988","Couple + C. LE and GT 16","direct migration background","4","","",""
"High transfer dependency","1988","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Very high transfer dependency","1988","1-pers.-HH","no migration background","32","0.0354506651267786","0.0232746368797086","0.0476266933738486"
"Very high transfer dependency","1988","1-pers.-HH","direct migration background","9","","",""
"Very high transfer dependency","1988","1-pers.-HH","indirect migration background","3","","",""
"Very high transfer dependency","1988","(Married) couple without C. ","no migration background","14","","",""
"Very high transfer dependency","1988","(Married) couple without C. ","direct migration background","3","","",""
"Very high transfer dependency","1988","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","1988","Single parent ","no migration background","13","","",""
"Very high transfer dependency","1988","Single parent ","direct migration background","4","","",""
"Very high transfer dependency","1988","Single parent ","indirect migration background","","","",""
"Very high transfer dependency","1988","Couple + C. LE 16 ","no migration background","19","","",""
"Very high transfer dependency","1988","Couple + C. LE 16 ","direct migration background","21","","",""
"Very high transfer dependency","1988","Couple + C. LE 16 ","indirect migration background","1","","",""
"Very high transfer dependency","1988","Couple + C. GT 16 ","no migration background","7","","",""
"Very high transfer dependency","1988","Couple + C. GT 16 ","direct migration background","7","","",""
"Very high transfer dependency","1988","Couple + C. GT 16 ","indirect migration background","","","",""
"Very high transfer dependency","1988","Couple + C. LE and GT 16","no migration background","","","",""
"Very high transfer dependency","1988","Couple + C. LE and GT 16","direct migration background","10","","",""
"Very high transfer dependency","1988","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Very low transfer dependency","1989","1-pers.-HH","no migration background","836","0.938643706271687","0.922877288400202","0.954410124143172"
"Very low transfer dependency","1989","1-pers.-HH","direct migration background","151","0.898607089728646","0.852689111084","0.944525068373291"
"Very low transfer dependency","1989","1-pers.-HH","indirect migration background","10","","",""
"Very low transfer dependency","1989","(Married) couple without C. ","no migration background","1770","0.969253446880414","0.961354904519808","0.977151989241021"
"Very low transfer dependency","1989","(Married) couple without C. ","direct migration background","377","0.949116622932888","0.927634221987911","0.970599023877865"
"Very low transfer dependency","1989","(Married) couple without C. ","indirect migration background","21","","",""
"Very low transfer dependency","1989","Single parent ","no migration background","314","0.859296596987172","0.823377890594179","0.895215303380165"
"Very low transfer dependency","1989","Single parent ","direct migration background","90","0.852993645369596","0.783588919519511","0.922398371219682"
"Very low transfer dependency","1989","Single parent ","indirect migration background","10","","",""
"Very low transfer dependency","1989","Couple + C. LE 16 ","no migration background","1304","0.941098925351881","0.928677032012924","0.953520818690838"
"Very low transfer dependency","1989","Couple + C. LE 16 ","direct migration background","674","0.931047372836673","0.912692395655811","0.949402350017535"
"Very low transfer dependency","1989","Couple + C. LE 16 ","indirect migration background","25","","",""
"Very low transfer dependency","1989","Couple + C. GT 16 ","no migration background","1531","0.988260854751027","0.982898737865976","0.993622971636079"
"Very low transfer dependency","1989","Couple + C. GT 16 ","direct migration background","446","0.917867297357897","0.893481800114893","0.9422527946009"
"Very low transfer dependency","1989","Couple + C. GT 16 ","indirect migration background","98","0.922882473209115","0.872096368469848","0.973668577948381"
"Very low transfer dependency","1989","Couple + C. LE and GT 16","no migration background","439","0.949480955629538","0.929488399645861","0.969473511613215"
"Very low transfer dependency","1989","Couple + C. LE and GT 16","direct migration background","405","0.901301880851603","0.873805948503473","0.928797813199733"
"Very low transfer dependency","1989","Couple + C. LE and GT 16","indirect migration background","63","0.945013092190749","0.890832693537708","0.999193490843791"
"Low transfer dependency","1989","1-pers.-HH","no migration background","10","","",""
"Low transfer dependency","1989","1-pers.-HH","direct migration background","4","","",""
"Low transfer dependency","1989","1-pers.-HH","indirect migration background","","","",""
"Low transfer dependency","1989","(Married) couple without C. ","no migration background","47","0.02214483405435","0.0154119127397562","0.0288777553689437"
"Low transfer dependency","1989","(Married) couple without C. ","direct migration background","18","","",""
"Low transfer dependency","1989","(Married) couple without C. ","indirect migration background","2","","",""
"Low transfer dependency","1989","Single parent ","no migration background","18","","",""
"Low transfer dependency","1989","Single parent ","direct migration background","2","","",""
"Low transfer dependency","1989","Single parent ","indirect migration background","","","",""
"Low transfer dependency","1989","Couple + C. LE 16 ","no migration background","40","0.0272656378043061","0.0186732571756562","0.0358580184329561"
