"transab_cat2","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","2005","Full Time","(2c_gen) general maturity certificate","150","0.901260191901885","0.85503706369027","0.947483320113501"
"Very low transfer dependency","2005","Full Time","(2c_voc) vocational maturity certificate","699","0.964352191841467","0.950855934840094","0.97784844884284"
"Very low transfer dependency","2005","Full Time","(3a) lower tertiary education","814","0.978179436786692","0.968305454686765","0.988053418886619"
"Very low transfer dependency","2005","Full Time","(3b) higher tertiary education","1364","0.978377071225543","0.970730775636372","0.986023366814714"
"Very low transfer dependency","2005","Part Time","(0) in school","89","0.877198468017946","0.812546564168202","0.941850371867689"
"Very low transfer dependency","2005","Part Time","(1a) inadequately completed","27","","",""
"Very low transfer dependency","2005","Part Time","(1b) general elementary school","255","0.6981928821948","0.649471079466192","0.746914684923409"
"Very low transfer dependency","2005","Part Time","(1c) basic vocational qualification","899","0.818161954598121","0.795168868713616","0.841155040482626"
"Very low transfer dependency","2005","Part Time","(2b) intermediate general qualification","119","0.74885021527983","0.680356359465692","0.817344071093969"
"Very low transfer dependency","2005","Part Time","(2a) intermediate vocational","1056","0.770926814215233","0.74811798470845","0.793735643722015"
"Very low transfer dependency","2005","Part Time","(2c_gen) general maturity certificate","273","0.82192668820675","0.779611212646649","0.864242163766852"
"Very low transfer dependency","2005","Part Time","(2c_voc) vocational maturity certificate","350","0.843383621857254","0.808074895179624","0.878692348534883"
"Very low transfer dependency","2005","Part Time","(3a) lower tertiary education","302","0.877302248575808","0.842376866564875","0.912227630586742"
"Very low transfer dependency","2005","Part Time","(3b) higher tertiary education","531","0.850995298337619","0.822139458124929","0.879851138550308"
"Very low transfer dependency","2005","Not Working","(0) in school","454","0.785651983829347","0.751293605958982","0.820010361699713"
"Very low transfer dependency","2005","Not Working","(1a) inadequately completed","92","0.640496304693514","0.564461511465221","0.716531097921807"
"Very low transfer dependency","2005","Not Working","(1b) general elementary school","960","0.821710595749652","0.799759870184902","0.843661321314403"
"Very low transfer dependency","2005","Not Working","(1c) basic vocational qualification","2478","0.876193318812387","0.864030711725199","0.888355925899575"
"Very low transfer dependency","2005","Not Working","(2b) intermediate general qualification","154","0.75430333888575","0.695657721762904","0.812948956008596"
"Very low transfer dependency","2005","Not Working","(2a) intermediate vocational","877","0.787364754701823","0.763507828854023","0.811221680549623"
"Very low transfer dependency","2005","Not Working","(2c_gen) general maturity certificate","243","0.711755209631117","0.661576211852756","0.761934207409477"
"Very low transfer dependency","2005","Not Working","(2c_voc) vocational maturity certificate","306","0.83760410711415","0.800325378845137","0.874882835383162"
"Very low transfer dependency","2005","Not Working","(3a) lower tertiary education","404","0.898476246210117","0.870876422462477","0.926076069957757"
"Very low transfer dependency","2005","Not Working","(3b) higher tertiary education","489","0.867332100688671","0.838721508468783","0.895942692908559"
"Low transfer dependency","2005","Full Time","(0) in school","","","",""
"Low transfer dependency","2005","Full Time","(1a) inadequately completed","7","","",""
"Low transfer dependency","2005","Full Time","(1b) general elementary school","27","","",""
"Low transfer dependency","2005","Full Time","(1c) basic vocational qualification","80","0.0387267359051792","0.0298527436041654","0.0476007282061931"
"Low transfer dependency","2005","Full Time","(2b) intermediate general qualification","20","","",""
"Low transfer dependency","2005","Full Time","(2a) intermediate vocational","118","0.0388937343261004","0.0310533527815337","0.0467341158706672"
"Low transfer dependency","2005","Full Time","(2c_gen) general maturity certificate","6","","",""
"Low transfer dependency","2005","Full Time","(2c_voc) vocational maturity certificate","24","","",""
"Low transfer dependency","2005","Full Time","(3a) lower tertiary education","22","","",""
"Low transfer dependency","2005","Full Time","(3b) higher tertiary education","23","","",""
"Low transfer dependency","2005","Part Time","(0) in school","7","","",""
"Low transfer dependency","2005","Part Time","(1a) inadequately completed","4","","",""
"Low transfer dependency","2005","Part Time","(1b) general elementary school","49","0.183610687787964","0.142517622751313","0.224703752824615"
"Low transfer dependency","2005","Part Time","(1c) basic vocational qualification","104","0.094369935258044","0.0769427403510523","0.111797130165036"
"Low transfer dependency","2005","Part Time","(2b) intermediate general qualification","24","","",""
"Low transfer dependency","2005","Part Time","(2a) intermediate vocational","152","0.141066426218044","0.122173426561259","0.159959425874828"
"Low transfer dependency","2005","Part Time","(2c_gen) general maturity certificate","27","","",""
"Low transfer dependency","2005","Part Time","(2c_voc) vocational maturity certificate","37","0.100759304711085","0.0715156637123249","0.130002945709845"
"Low transfer dependency","2005","Part Time","(3a) lower tertiary education","26","","",""
"Low transfer dependency","2005","Part Time","(3b) higher tertiary education","38","0.0923343893080864","0.0688751006442789","0.115793677971894"
"Low transfer dependency","2005","Not Working","(0) in school","49","0.104395516766","0.0787945205483824","0.129996512983618"
"Low transfer dependency","2005","Not Working","(1a) inadequately completed","23","","",""
"Low transfer dependency","2005","Not Working","(1b) general elementary school","73","0.0647481855964173","0.0506356597345708","0.0788607114582637"
"Low transfer dependency","2005","Not Working","(1c) basic vocational qualification","151","0.0521557722263398","0.0439451826724846","0.0603663617801949"
"Low transfer dependency","2005","Not Working","(2b) intermediate general qualification","25","","",""
"Low transfer dependency","2005","Not Working","(2a) intermediate vocational","108","0.069186008836925","0.0543898338256836","0.0839821838481665"
"Low transfer dependency","2005","Not Working","(2c_gen) general maturity certificate","28","","",""
"Low transfer dependency","2005","Not Working","(2c_voc) vocational maturity certificate","34","0.0652931484211496","0.0403227376331841","0.0902635592091152"
"Low transfer dependency","2005","Not Working","(3a) lower tertiary education","34","0.0474287402296138","0.028004738549795","0.0668527419094326"
"Low transfer dependency","2005","Not Working","(3b) higher tertiary education","21","","",""
"High transfer dependency","2005","Full Time","(0) in school","","","",""
"High transfer dependency","2005","Full Time","(1a) inadequately completed","1","","",""
"High transfer dependency","2005","Full Time","(1b) general elementary school","8","","",""
"High transfer dependency","2005","Full Time","(1c) basic vocational qualification","7","","",""
"High transfer dependency","2005","Full Time","(2b) intermediate general qualification","7","","",""
"High transfer dependency","2005","Full Time","(2a) intermediate vocational","9","","",""
"High transfer dependency","2005","Full Time","(2c_gen) general maturity certificate","4","","",""
"High transfer dependency","2005","Full Time","(2c_voc) vocational maturity certificate","2","","",""
"High transfer dependency","2005","Full Time","(3a) lower tertiary education","5","","",""
"High transfer dependency","2005","Full Time","(3b) higher tertiary education","2","","",""
"High transfer dependency","2005","Part Time","(0) in school","2","","",""
"High transfer dependency","2005","Part Time","(1a) inadequately completed","1","","",""
"High transfer dependency","2005","Part Time","(1b) general elementary school","20","","",""
"High transfer dependency","2005","Part Time","(1c) basic vocational qualification","51","0.0512766733155115","0.0381285141044398","0.0644248325265832"
"High transfer dependency","2005","Part Time","(2b) intermediate general qualification","4","","",""
"High transfer dependency","2005","Part Time","(2a) intermediate vocational","57","0.0464473548957153","0.03502482965924","0.0578698801321906"
"High transfer dependency","2005","Part Time","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","2005","Part Time","(2c_voc) vocational maturity certificate","9","","",""
