"pli0092_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Rarely","1997","Berlin","Full Time","58","0.255072986224168","0.19886070682551","0.311285265622825","4"
"Rarely","1997","Berlin","Part Time","21","","","","4"
"Rarely","1997","Berlin","Not Working","19","","","","4"
"Rarely","1997","Brandenburg","Full Time","71","0.246566248618075","0.195344666528367","0.297787830707784","4"
"Rarely","1997","Brandenburg","Part Time","27","","","","4"
"Rarely","1997","Hamburg","Part Time","2","","","","4"
"Rarely","1997","Hamburg","Not Working","2","","","","4"
"Rarely","1997","Lower Saxony","Full Time","105","0.229607442015984","0.189808780675419","0.26940610335655","4"
"Rarely","1997","Lower Saxony","Part Time","44","0.212814401984139","0.158481997942451","0.267146806025826","4"
"Rarely","1997","Lower Saxony","Not Working","43","0.102900577041284","0.0725119084712654","0.133289245611303","4"
"Rarely","1997","Bremen","Full Time","5","","","","4"
"Rarely","1997","Bremen","Part Time","","","","","4"
"Rarely","1997","Bremen","Not Working","2","","","","4"
"Rarely","1997","North Rhine-Westphalia","Full Time","258","0.263439749933009","0.236859035313267","0.29002046455275","4"
"Daily","1998","North Rhine-Westphalia","Part Time","27","","","","1"
"Daily","1998","North Rhine-Westphalia","Not Working","53","0.0401085207180916","0.0285079692457225","0.0517090721904607","1"
"Daily","1998","Hesse","Full Time","24","","","","1"
"Daily","1998","Hesse","Part Time","10","","","","1"
"Daily","1998","Hesse","Not Working","15","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Full Time","13","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Part Time","8","","","","1"
"Daily","1998","Rhineland-Palatinate,Saarland","Not Working","17","","","","1"
"Daily","1998","Baden-Württemberg","Full Time","40","0.0601600590469352","0.0427552369349211","0.0775648811589494","1"
"Daily","1998","Baden-Württemberg","Part Time","22","","","","1"
"Daily","1998","Baden-Württemberg","Not Working","26","","","","1"
"Daily","1998","Bavaria","Full Time","31","0.0385190134355981","0.0251415905998487","0.0518964362713474","1"
"Daily","1998","Bavaria","Part Time","24","","","","1"
"Daily","1998","Bavaria","Not Working","29","","","","1"
"Daily","1998","Berlin","Full Time","13","","","","1"
"Daily","1998","Berlin","Part Time","8","","","","1"
"Daily","1998","Berlin","Not Working","12","","","","1"
"Daily","1998","Brandenburg","Full Time","9","","","","1"
"Daily","1998","Brandenburg","Part Time","6","","","","1"
"Daily","1998","Brandenburg","Not Working","12","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Full Time","11","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Part Time","5","","","","1"
"Daily","1998","Mecklenburg-Western Pomerania","Not Working","2","","","","1"
"Daily","1998","Saxony","Full Time","25","","","","1"
"Daily","1998","Saxony","Part Time","7","","","","1"
"Daily","1998","Saxony","Not Working","15","","","","1"
"Daily","1998","Saxony-Anhalt","Full Time","8","","","","1"
"Daily","1998","Saxony-Anhalt","Part Time","4","","","","1"
"Daily","1998","Saxony-Anhalt","Not Working","10","","","","1"
"Daily","1998","Thuringia","Full Time","4","","","","1"
"Daily","1998","Thuringia","Part Time","6","","","","1"
"Daily","1998","Thuringia","Not Working","12","","","","1"
"Daily","1998","Schleswig-Holstein","Full Time","6","","","","1"
"Daily","1998","Schleswig-Holstein","Part Time","5","","","","1"
"Daily","1998","Schleswig-Holstein","Not Working","12","","","","1"
"Daily","1998","Hamburg","Full Time","1","","","","1"
"Daily","1998","Hamburg","Part Time","1","","","","1"
"Daily","1998","Hamburg","Not Working","2","","","","1"
"Daily","1998","Lower Saxony","Full Time","25","","","","1"
"Daily","1998","Lower Saxony","Part Time","23","","","","1"
"Daily","1998","Lower Saxony","Not Working","25","","","","1"
"Daily","1998","Bremen","Full Time","5","","","","1"
"Daily","1998","Bremen","Part Time","3","","","","1"
"Daily","1998","Bremen","Not Working","1","","","","1"
"Daily","1998","North Rhine-Westphalia","Full Time","64","0.0674874664531463","0.0530198828706806","0.0819550500356119","1"
"Min 1x per month","1998","Brandenburg","Not Working","7","","","","3"
"Min 1x per month","1998","Saxony","Part Time","19","","","","3"
"Min 1x per month","1998","Saxony","Full Time","48","0.0844789612997963","0.0613626176364527","0.10759530496314","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Full Time","12","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Part Time","4","","","","3"
"Min 1x per month","1998","Mecklenburg-Western Pomerania","Not Working","4","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Full Time","21","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Part Time","5","","","","3"
"Min 1x per month","1998","Schleswig-Holstein","Not Working","10","","","","3"
"Min 1x per month","1998","Hamburg","Full Time","4","","","","3"
"Min 1x per month","1998","Hamburg","Part Time","2","","","","3"
"Min 1x per month","1998","Hamburg","Not Working","4","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","Part Time","53","0.118718119213734","0.0924168958697053","0.145019342557763","3"
"Min 1x per month","1998","North Rhine-Westphalia","Not Working","58","0.0521806150583402","0.0390324049618617","0.0653288251548188","3"
"Min 1x per month","1998","Hesse","Full Time","40","0.106077712089162","0.0746157258656244","0.137539698312699","3"
"Min 1x per month","1998","Hesse","Part Time","14","","","","3"
"Min 1x per month","1998","Hesse","Not Working","16","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Full Time","26","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Part Time","5","","","","3"
"Min 1x per month","1998","Rhineland-Palatinate,Saarland","Not Working","11","","","","3"
"Min 1x per month","1998","Baden-Württemberg","Full Time","69","0.106303532466397","0.0837425825184882","0.128864482414306","3"
"Min 1x per month","1998","Baden-Württemberg","Part Time","52","0.100378423210131","0.071605022377981","0.129151824042281","3"
"Min 1x per month","1998","Baden-Württemberg","Not Working","31","0.056783756364265","0.0392990535959142","0.0742684591326158","3"
"Min 1x per month","1998","Bavaria","Full Time","90","0.109934438358824","0.0881902898014653","0.131678586916182","3"
"Min 1x per month","1998","Bavaria","Part Time","36","0.081616318689206","0.0542331905360664","0.108999446842346","3"
"Min 1x per month","1998","Bavaria","Not Working","42","0.0447730381572269","0.0293199443628799","0.0602261319515739","3"
"Min 1x per month","1998","Berlin","Full Time","27","","","","3"
"Min 1x per month","1998","Berlin","Part Time","10","","","","3"
"Min 1x per month","1998","Berlin","Not Working","12","","","","3"
"Min 1x per month","1998","Brandenburg","Full Time","22","","","","3"
"Min 1x per month","1998","Brandenburg","Part Time","3","","","","3"
"Min 1x per month","1998","Saxony","Not Working","24","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Full Time","18","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Part Time","11","","","","3"
"Min 1x per month","1998","Saxony-Anhalt","Not Working","8","","","","3"
"Min 1x per month","1998","Thuringia","Full Time","38","0.110148520889351","0.0757386827934464","0.144558358985256","3"
"Min 1x per month","1998","Thuringia","Part Time","6","","","","3"
"Min 1x per month","1998","Thuringia","Not Working","10","","","","3"
"Min 1x per month","1998","Lower Saxony","Not Working","28","","","","3"
"Min 1x per month","1998","Lower Saxony","Full Time","48","0.0914603851251369","0.0657526999475171","0.117168070302757","3"
"Min 1x per month","1998","Bremen","Part Time","1","","","","3"
"Min 1x per month","1998","Bremen","Not Working","4","","","","3"
"Min 1x per month","1998","North Rhine-Westphalia","Full Time","128","0.109868417946165","0.091833231372245","0.127903604520086","3"
"Min 1x per month","1998","Lower Saxony","Part Time","22","","","","3"
"Min 1x per month","1998","Bremen","Full Time","3","","","","3"
"Min 1x per week","1998","North Rhine-Westphalia","Part Time","162","0.302371875799041","0.265025994534118","0.339717757063964","2"
"Min 1x per week","1998","North Rhine-Westphalia","Not Working","187","0.190251819487968","0.167046441622484","0.213457197353453","2"
"Min 1x per week","1998","Hesse","Full Time","102","0.32133990241654","0.273627348027492","0.369052456805589","2"
"Min 1x per week","1998","Hesse","Part Time","63","0.340827086137538","0.277762586893642","0.403891585381433","2"
"Min 1x per week","1998","Hesse","Not Working","56","0.14857838230048","0.111837719239939","0.185319045361022","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Full Time","87","0.293081010129797","0.242974157536562","0.343187862723032","2"
"Min 1x per week","1998","Brandenburg","Not Working","36","0.129227800756794","0.0859692111880627","0.172486390325524","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Full Time","49","0.24068560890197","0.179083141983596","0.302288075820344","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Part Time","14","","","","2"
"Min 1x per week","1998","Mecklenburg-Western Pomerania","Not Working","21","","","","2"
"Min 1x per week","1998","Saxony","Full Time","120","0.230072202062884","0.195088338562893","0.265056065562874","2"
"Min 1x per week","1998","Saxony","Part Time","37","0.159945005458763","0.109016520888571","0.210873490028954","2"
"Min 1x per week","1998","Saxony","Not Working","53","0.101077385787928","0.0722495792149055","0.12990519236095","2"
"Min 1x per week","1998","Saxony-Anhalt","Full Time","63","0.215333333111271","0.168896448415879","0.261770217806664","2"
"Min 1x per week","1998","Saxony-Anhalt","Part Time","20","","","","2"
"Min 1x per week","1998","Saxony-Anhalt","Not Working","28","","","","2"
"Min 1x per week","1998","Thuringia","Full Time","64","0.176195186989676","0.134321257833591","0.218069116145762","2"
"Min 1x per week","1998","Thuringia","Part Time","26","","","","2"
"Min 1x per week","1998","Thuringia","Not Working","44","0.145970748555336","0.104316160815736","0.187625336294935","2"
"Min 1x per week","1998","Baden-Württemberg","Not Working","116","0.171834963064398","0.143334312614401","0.200335613514395","2"
"Min 1x per week","1998","Bavaria","Full Time","221","0.305266239010857","0.273254216264709","0.337278261757004","2"
"Min 1x per week","1998","Bavaria","Part Time","109","0.309625750370851","0.26338303722934","0.355868463512362","2"
"Min 1x per week","1998","Bavaria","Not Working","127","0.18935097561413","0.160075492030336","0.218626459197924","2"
"Min 1x per week","1998","Berlin","Full Time","66","0.272731306959897","0.216386043567976","0.329076570351818","2"
"Min 1x per week","1998","Berlin","Part Time","24","","","","2"
"Min 1x per week","1998","Berlin","Not Working","41","0.213997907628641","0.156136892185684","0.271858923071599","2"
"Min 1x per week","1998","Schleswig-Holstein","Full Time","44","0.372438273613822","0.295327511695657","0.449549035531987","2"
"Min 1x per week","1998","Schleswig-Holstein","Part Time","20","","","","2"
"Min 1x per week","1998","Schleswig-Holstein","Not Working","37","0.274643654402517","0.199630206321098","0.349657102483935","2"
"Min 1x per week","1998","Hamburg","Full Time","26","","","","2"
"Min 1x per week","1998","Hamburg","Part Time","17","","","","2"
"Min 1x per week","1998","Hamburg","Not Working","8","","","","2"
"Min 1x per week","1998","Lower Saxony","Full Time","149","0.339903679532189","0.297660547115498","0.38214681194888","2"
"Min 1x per week","1998","Lower Saxony","Part Time","71","0.273141708822503","0.218453098695019","0.327830318949986","2"
"Min 1x per week","1998","Lower Saxony","Not Working","119","0.254866206741723","0.214955574323135","0.29477683916031","2"
"Min 1x per week","1998","Bremen","Full Time","13","","","","2"
"Min 1x per week","1998","Bremen","Part Time","5","","","","2"
"Min 1x per week","1998","Bremen","Not Working","8","","","","2"
"Min 1x per week","1998","North Rhine-Westphalia","Full Time","334","0.314383975570573","0.287609080382592","0.341158870758554","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Part Time","41","0.303351178036407","0.229784311571499","0.376918044501316","2"
"Min 1x per week","1998","Rhineland-Palatinate,Saarland","Not Working","58","0.173729731746981","0.133097283110237","0.214362180383725","2"
"Min 1x per week","1998","Baden-Württemberg","Full Time","198","0.297467569571931","0.264006369380105","0.330928769763756","2"
"Min 1x per week","1998","Baden-Württemberg","Part Time","113","0.375915420851244","0.329537862964474","0.422292978738013","2"
"Min 1x per week","1998","Brandenburg","Full Time","54","0.199052295063517","0.152199914234312","0.245904675892721","2"
"Min 1x per week","1998","Brandenburg","Part Time","18","","","","2"
"Never","1998","Brandenburg","Not Working","134","0.609955576954725","0.547055925247551","0.6728552286619","5"
"Never","1998","Mecklenburg-Western Pomerania","Full Time","55","0.276501661717187","0.212050630770164","0.34095269266421","5"
"Never","1998","Mecklenburg-Western Pomerania","Part Time","36","0.481757316274427","0.372942926514319","0.590571706034534","5"
"Never","1998","Mecklenburg-Western Pomerania","Not Working","88","0.651991317709222","0.572803816901501","0.731178818516944","5"
"Never","1998","Saxony","Full Time","188","0.339180715859373","0.299828641922491","0.378532789796255","5"
"Never","1998","Saxony","Part Time","86","0.457089134418342","0.387876358408785","0.5263019104279","5"
"Never","1998","Saxony","Not Working","245","0.635017725052377","0.588975929013508","0.681059521091246","5"
"Never","1998","Saxony-Anhalt","Full Time","119","0.401917917279666","0.346530141826372","0.45730569273296","5"
"Never","1998","Saxony-Anhalt","Part Time","42","0.32998181992728","0.245852811896678","0.414110827957882","5"
"Never","1998","Saxony-Anhalt","Not Working","169","0.668588882752574","0.612020940021146","0.725156825484002","5"
"Never","1998","Thuringia","Full Time","105","0.370704449586767","0.317618968075283","0.423789931098251","5"
"Never","1998","Thuringia","Part Time","51","0.399763105160108","0.317436286168723","0.482089924151493","5"
"Never","1998","Thuringia","Not Working","168","0.665237355731677","0.609563620578431","0.720911090884924","5"
"Never","1998","Schleswig-Holstein","Full Time","41","0.233946528986997","0.166424192358396","0.301468865615597","5"
