"ple0160","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2019","lower secondary degree","Couple + C. LE 16 ","32","0.0421685795817359","0.0266946857077373","0.0576424734557346"
"Yes","2019","lower secondary degree","Couple + C. GT 16 ","16","","",""
"Yes","2019","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"Yes","2019","secondary school degree","1-pers.-HH","35","0.0258253740010644","0.0167289983672939","0.0349217496348349"
"Yes","2019","secondary school degree","(Married) couple without C. ","40","0.0138248771774402","0.00940585311370506","0.0182439012411753"
"Yes","2019","secondary school degree","Single parent ","27","","",""
"Yes","2019","secondary school degree","Couple + C. LE 16 ","66","0.0509906148875972","0.0394635267991385","0.062517702976056"
"Yes","2019","secondary school degree","Couple + C. GT 16 ","20","","",""
"Yes","2019","secondary school degree","Couple + C. LE and GT 16","20","","",""
"Yes","2019","college entrance qualification","1-pers.-HH","60","0.0434535264493213","0.0328420570343005","0.0540649958643421"
"Yes","2019","college entrance qualification","(Married) couple without C. ","76","0.029945303082726","0.0234053667654581","0.0364852393999939"
"Yes","2019","college entrance qualification","Single parent ","23","","",""
"Yes","2019","college entrance qualification","Couple + C. LE 16 ","94","0.0696463048580618","0.0587070055097595","0.0805856042063641"
"Yes","2019","college entrance qualification","Couple + C. GT 16 ","40","0.0527664161987815","0.0388047478043316","0.0667280845932314"
"Yes","2019","college entrance qualification","Couple + C. LE and GT 16","28","","",""
"Yes","2019","Other degree","1-pers.-HH","5","","",""
"Yes","2019","Other degree","(Married) couple without C. ","13","","",""
"Yes","2019","Other degree","Single parent ","2","","",""
"Yes","2019","Other degree","Couple + C. LE 16 ","22","","",""
"Yes","2019","Other degree","Couple + C. GT 16 ","4","","",""
"Yes","2019","Other degree","Couple + C. LE and GT 16","5","","",""
"Yes","2019","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2019","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2019","no degree/no degree yet","Single parent ","1","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2019","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2019","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"No","2019","lower secondary degree","1-pers.-HH","1108","0.987368241314263","0.980836489115872","0.993899993512653"
"No","2019","lower secondary degree","(Married) couple without C. ","2148","0.983198443027213","0.977804385004233","0.988592501050194"
"No","2019","lower secondary degree","Single parent ","382","0.979793095007847","0.96586402425115","0.993722165764543"
"No","2019","lower secondary degree","Couple + C. LE 16 ","616","0.957831420418264","0.942357526544265","0.973305314292263"
"No","2019","lower secondary degree","Couple + C. GT 16 ","534","0.972818495344188","0.959228497037744","0.986408493650632"
"No","2019","lower secondary degree","Couple + C. LE and GT 16","266","0.935696218253445","0.906964951795785","0.964427484711105"
"No","2019","secondary school degree","1-pers.-HH","1133","0.974174625998936","0.965078250365165","0.983271001632706"
"No","2019","secondary school degree","(Married) couple without C. ","2642","0.98617512282256","0.981756098758825","0.990594146886295"
"No","2019","secondary school degree","Single parent ","591","0.967854475153335","0.953947933363693","0.981761016942976"
"No","2019","secondary school degree","Couple + C. LE 16 ","1333","0.949009385112403","0.937482297023944","0.960536473200861"
"No","2019","secondary school degree","Couple + C. GT 16 ","805","0.985622363424216","0.977499294428288","0.993745432420145"
"No","2019","secondary school degree","Couple + C. LE and GT 16","584","0.973244147764852","0.960374996175715","0.986113299353989"
"No","2019","college entrance qualification","1-pers.-HH","1358","0.956546473550679","0.945935004135658","0.9671579429657"
"No","2019","college entrance qualification","(Married) couple without C. ","2533","0.970054696917274","0.963514760600006","0.976594633234542"
"No","2019","college entrance qualification","Single parent ","587","0.957930292490082","0.941999591972636","0.973860993007528"
"No","2019","college entrance qualification","Couple + C. LE 16 ","1986","0.930353695141938","0.919414395793636","0.941292994490241"
"No","2019","college entrance qualification","Couple + C. GT 16 ","945","0.947233583801218","0.933271915406769","0.961195252195668"
"No","2019","college entrance qualification","Couple + C. LE and GT 16","668","0.966847438065501","0.953546539112433","0.980148337018569"
"No","2019","Other degree","1-pers.-HH","310","0.978695871302725","0.962749988026646","0.994641754578803"
"No","2019","Other degree","(Married) couple without C. ","693","0.952538852793532","0.936854875467765","0.968222830119298"
"No","2019","Other degree","Single parent ","145","0.990868198907207","0.975491058127586","1.00624533968683"
"No","2019","Other degree","Couple + C. LE 16 ","765","0.979404215621988","0.96948149240059","0.989326938843386"
"No","2019","Other degree","Couple + C. GT 16 ","268","0.985460776523568","0.971235722758446","0.99968583028869"
"No","2019","Other degree","Couple + C. LE and GT 16","246","0.993711009478352","0.983931169446867","1.00349084950984"
"No","2019","no degree/no degree yet","1-pers.-HH","58","0.981457581522886","0.947035189885635","1.01587997316014"
"No","2019","no degree/no degree yet","(Married) couple without C. ","95","1","1","1"
"No","2019","no degree/no degree yet","Single parent ","131","0.995017427888303","0.983005761388955","1.00702909438765"
"No","2019","no degree/no degree yet","Couple + C. LE 16 ","108","0.986897925761253","0.96574391369854","1.00805193782397"
"No","2019","no degree/no degree yet","Couple + C. GT 16 ","144","0.944151451224267","0.907525712235246","0.980777190213289"
"No","2019","no degree/no degree yet","Couple + C. LE and GT 16","192","0.975052886952504","0.953383541827396","0.996722232077612"
