"ple0160","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2018","Couple + C. LE 16 ","middle vocational","1985","0.940031043753252","0.929854380177649","0.950207707328854","2"
"No","2018","Couple + C. LE 16 ","vocational + Abi","610","0.945596487173479","0.928160047592806","0.963032926754152","2"
"No","2018","Couple + C. LE 16 ","higher vocational","254","0.981878118310425","0.9657873580671","0.997968878553751","2"
"No","2018","Couple + C. LE 16 ","higher education","1697","0.972051543600185","0.964357662060146","0.979745425140224","2"
"No","2018","Couple + C. GT 16 ","in school","109","0.95093752721838","0.910934782611388","0.990940271825373","2"
"No","2018","Couple + C. GT 16 ","inadequately","41","0.958622841840178","0.899095282111551","1.01815040156881","2"
"No","2018","Couple + C. GT 16 ","general elemantary","323","0.954567727210714","0.932133056501512","0.977002397919917","2"
"No","2018","Couple + C. GT 16 ","middle vocational","1377","0.967742923258619","0.95855979185849","0.976926054658748","2"
"No","2018","Couple + C. GT 16 ","vocational + Abi","231","0.971080135071193","0.949789663660192","0.992370606482194","2"
"No","2018","Couple + C. GT 16 ","higher vocational","184","0.982089908307545","0.963231900145818","1.00094791646927","2"
"No","2018","Couple + C. GT 16 ","higher education","493","0.964376374633304","0.948242582766745","0.980510166499863","2"
"No","2018","Couple + C. LE and GT 16","in school","134","0.958648780766866","0.925430093233035","0.991867468300697","2"
"No","2018","Couple + C. LE and GT 16","inadequately","66","0.994945319687272","0.977964558934319","1.01192608044023","2"
"No","2018","Couple + C. LE and GT 16","general elemantary","316","0.963511330895423","0.943250485305408","0.983772176485437","2"
"No","2018","Couple + C. LE and GT 16","middle vocational","815","0.935095879789086","0.918678484966926","0.951513274611247","2"
"No","2018","Couple + C. LE and GT 16","vocational + Abi","171","0.968756149100013","0.943340491393042","0.994171806806984","2"
"No","2018","Couple + C. LE and GT 16","higher vocational","99","0.961352658409398","0.924307402432103","0.998397914386694","2"
"No","2018","Couple + C. LE and GT 16","higher education","341","0.962498751859165","0.942707675759696","0.982289827958634","2"
"Yes","2018","Couple + C. LE 16 ","general elemantary","17","","","","1"
"Yes","2018","Couple + C. LE 16 ","middle vocational","106","0.0599689562467485","0.0497922926711464","0.0701456198223506","1"
"Yes","2018","Couple + C. LE 16 ","vocational + Abi","40","0.0544035128265208","0.0369670732458478","0.0718399524071938","1"
"Yes","2018","Couple + C. LE 16 ","higher vocational","10","","","","1"
"Yes","2018","Couple + C. LE 16 ","higher education","66","0.0279484563998145","0.0202545748597756","0.0356423379398535","1"
"Yes","2018","Single parent ","in school","3","","","","1"
"Yes","2018","Single parent ","inadequately","3","","","","1"
"Yes","2018","Single parent ","general elemantary","10","","","","1"
"Yes","2018","Single parent ","middle vocational","46","0.0558209871072961","0.0416344947620183","0.070007479452574","1"
"Yes","2018","Single parent ","vocational + Abi","5","","","","1"
"Yes","2018","Single parent ","higher vocational","4","","","","1"
"Yes","2018","Single parent ","higher education","8","","","","1"
"Yes","2018","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2018","Couple + C. LE 16 ","inadequately","5","","","","1"
"Yes","2018","Couple + C. GT 16 ","vocational + Abi","7","","","","1"
"Yes","2018","Couple + C. GT 16 ","higher vocational","6","","","","1"
"Yes","2018","Couple + C. GT 16 ","higher education","14","","","","1"
"Yes","2018","1-pers.-HH","in school","","","","","1"
"Yes","2018","1-pers.-HH","inadequately","5","","","","1"
"Yes","2018","1-pers.-HH","general elemantary","9","","","","1"
"Yes","2018","1-pers.-HH","middle vocational","52","0.026718997638622","0.0195523262362702","0.0338856690409737","1"
"Yes","2018","1-pers.-HH","vocational + Abi","9","","","","1"
"Yes","2018","1-pers.-HH","higher vocational","8","","","","1"
"Yes","2018","1-pers.-HH","higher education","40","0.0298869087932444","0.019543244713244","0.0402305728732448","1"
"Yes","2018","(Married) couple without C. ","in school","","","","","1"
"Yes","2018","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2018","Couple + C. GT 16 ","middle vocational","45","0.032257076741381","0.0230739453412517","0.0414402081415103","1"
"Yes","2018","Couple + C. LE and GT 16","in school","4","","","","1"
"Yes","2018","Couple + C. LE and GT 16","higher education","13","","","","1"
"Yes","2018","Couple + C. GT 16 ","in school","3","","","","1"
"Yes","2018","Couple + C. GT 16 ","inadequately","2","","","","1"
"Yes","2018","(Married) couple without C. ","middle vocational","93","0.0183868367740485","0.0141497666329805","0.0226239069151165","1"
"Yes","2018","(Married) couple without C. ","vocational + Abi","24","","","","1"
"Yes","2018","(Married) couple without C. ","higher vocational","14","","","","1"
"Yes","2018","(Married) couple without C. ","higher education","70","0.0329468798872252","0.0255433976109346","0.0403503621635158","1"
"Yes","2018","Couple + C. GT 16 ","general elemantary","8","","","","1"
"Yes","2018","Couple + C. LE and GT 16","middle vocational","50","0.0649041202109137","0.0484867253887533","0.081321515033074","1"
"Yes","2018","(Married) couple without C. ","general elemantary","13","","","","1"
"Yes","2018","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2018","Couple + C. LE and GT 16","general elemantary","13","","","","1"
"Yes","2018","Couple + C. LE and GT 16","vocational + Abi","9","","","","1"
"Yes","2018","Couple + C. LE and GT 16","higher vocational","5","","","","1"
"No","2019","1-pers.-HH","in school","","","","","2"
"No","2019","1-pers.-HH","inadequately","48","0.976906149638898","0.934850470899712","1.01896182837808","2"
"No","2019","1-pers.-HH","general elemantary","391","0.987201184552771","0.976144101799717","0.998258267305826","2"
"No","2019","1-pers.-HH","middle vocational","1935","0.974258367877899","0.967296993138107","0.981219742617692","2"
"No","2019","1-pers.-HH","vocational + Abi","322","0.973105912455234","0.955651727092629","0.990560097817839","2"
"No","2019","1-pers.-HH","higher vocational","250","0.986025442857603","0.971617861242399","1.00043302447281","2"
"No","2019","1-pers.-HH","higher education","1110","0.961113195437934","0.949973589956986","0.972252800918881","2"
"No","2019","(Married) couple without C. ","in school","4","","","","2"
"No","2019","(Married) couple without C. ","inadequately","60","1","1","1","2"
"No","2019","(Married) couple without C. ","general elemantary","611","0.986186097588139","0.977020902842411","0.995351292333867","2"
"No","2019","(Married) couple without C. ","middle vocational","3839","0.988122574252163","0.984720365694584","0.991524782809743","2"
"No","2019","(Married) couple without C. ","vocational + Abi","533","0.98310367125644","0.972293125880424","0.993914216632455","2"
"No","2019","(Married) couple without C. ","higher vocational","697","0.949469268575401","0.933402918204925","0.965535618945877","2"
"No","2019","(Married) couple without C. ","higher education","2501","0.959252531700731","0.951608925190201","0.966896138211261","2"
"No","2019","Single parent ","in school","69","1","1","1","2"
"No","2019","Single parent ","inadequately","60","0.989148240089741","0.963359327751707","1.01493715242778","2"
"No","2019","Single parent ","general elemantary","290","0.974133230830408","0.956289257216464","0.991977204444353","2"
"No","2019","Single parent ","middle vocational","882","0.96299421808301","0.950775938586092","0.975212497579929","2"
"No","2019","Single parent ","vocational + Abi","171","0.965031357365897","0.93804475624567","0.992017958486125","2"
"No","2019","Single parent ","higher vocational","72","0.965787315599613","0.924648500050819","1.00692613114841","2"
"No","2019","Single parent ","higher education","333","0.984753788305042","0.971691040452803","0.99781653615728","2"
"No","2019","Couple + C. LE 16 ","in school","","","","","2"
"No","2019","Couple + C. LE 16 ","inadequately","99","0.987083056847298","0.96516991106685","1.00899620262775","2"
"No","2019","Couple + C. LE 16 ","general elemantary","364","0.97041141768347","0.95330663962579","0.987516195741151","2"
"No","2019","Couple + C. LE 16 ","middle vocational","1757","0.955432380212449","0.94600118086854","0.964863579556358","2"
"No","2019","Couple + C. LE 16 ","vocational + Abi","590","0.898713178465156","0.875116259798835","0.922310097131477","2"
"No","2019","Couple + C. LE 16 ","higher vocational","292","0.944893209509177","0.919491604008121","0.970294815010232","2"
"No","2019","Couple + C. LE 16 ","higher education","1787","0.949161740447544","0.939162691941925","0.959160788953163","2"
"No","2019","Couple + C. GT 16 ","in school","97","0.954129856616943","0.913330229308764","0.994929483925122","2"
"No","2019","Couple + C. GT 16 ","inadequately","39","0.926408032030072","0.846484894062967","1.00633116999718","2"
"No","2019","Couple + C. GT 16 ","general elemantary","293","0.95343397501748","0.929902311592436","0.976965638442524","2"
"No","2019","Couple + C. GT 16 ","middle vocational","1312","0.979059721069664","0.97141610318351","0.986703338955818","2"
"No","2019","Couple + C. GT 16 ","vocational + Abi","254","0.94688227600691","0.919726315523308","0.974038236490512","2"
"No","2019","Couple + C. GT 16 ","higher vocational","195","0.984259049920948","0.967094098232216","1.00142400160968","2"
"No","2019","Couple + C. GT 16 ","higher education","565","0.960351386741087","0.944484595425814","0.976218178056359","2"
"No","2019","Couple + C. LE and GT 16","in school","137","0.968033803177611","0.939100723377948","0.996966882977275","2"
"No","2019","Couple + C. LE and GT 16","inadequately","56","0.995067746234193","0.976880803705373","1.01325468876301","2"
"No","2019","Couple + C. LE and GT 16","general elemantary","281","0.950584777687178","0.925852569846798","0.975316985527557","2"
"No","2019","Couple + C. LE and GT 16","middle vocational","822","0.96510218700693","0.952822417856198","0.977381956157661","2"
"No","2019","Couple + C. LE and GT 16","vocational + Abi","176","0.975383415345211","0.952746699411802","0.998020131278619","2"
"No","2019","Couple + C. LE and GT 16","higher vocational","90","0.945996895457519","0.901017206991509","0.990976583923528","2"
"No","2019","Couple + C. LE and GT 16","higher education","415","0.993555442175411","0.985920873937078","1.00119001041374","2"
"Yes","2019","Couple + C. LE 16 ","general elemantary","13","","","","1"
"Yes","2019","Couple + C. LE 16 ","middle vocational","82","0.0445676197875509","0.0351364204436417","0.0539988191314602","1"
"Yes","2019","Couple + C. LE 16 ","vocational + Abi","38","0.101286821534844","0.0776899028685226","0.124883740201164","1"
"Yes","2019","Couple + C. LE 16 ","higher vocational","18","","","","1"
"Yes","2019","Couple + C. LE 16 ","higher education","67","0.0508382595524557","0.0408392110468365","0.0608373080580749","1"
"Yes","2019","Single parent ","in school","","","","","1"
"Yes","2019","Single parent ","inadequately","2","","","","1"
"Yes","2019","Single parent ","general elemantary","14","","","","1"
"Yes","2019","Single parent ","middle vocational","35","0.0370057819169896","0.0247875024200708","0.0492240614139083","1"
"Yes","2019","Single parent ","vocational + Abi","7","","","","1"
"Yes","2019","Single parent ","higher vocational","3","","","","1"
"Yes","2019","Single parent ","higher education","5","","","","1"
"Yes","2019","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2019","Couple + C. LE 16 ","inadequately","3","","","","1"
"Yes","2019","Couple + C. GT 16 ","vocational + Abi","8","","","","1"
"Yes","2019","Couple + C. GT 16 ","higher vocational","7","","","","1"
"Yes","2019","Couple + C. GT 16 ","higher education","16","","","","1"
"Yes","2019","1-pers.-HH","in school","","","","","1"
"Yes","2019","1-pers.-HH","inadequately","1","","","","1"
"Yes","2019","(Married) couple without C. ","in school","","","","","1"
"Yes","2019","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2019","1-pers.-HH","general elemantary","6","","","","1"
"Yes","2019","1-pers.-HH","higher vocational","5","","","","1"
"Yes","2019","Couple + C. LE and GT 16","in school","5","","","","1"
"Yes","2019","1-pers.-HH","middle vocational","53","0.0257416321221007","0.018780257382308","0.0327030068618933","1"
"Yes","2019","1-pers.-HH","vocational + Abi","8","","","","1"
"Yes","2019","1-pers.-HH","higher education","47","0.0388868045620663","0.0277471990811187","0.0500264100430138","1"
"Yes","2019","(Married) couple without C. ","middle vocational","56","0.0118774257478368","0.00847521719025698","0.0152796343054166","1"
"Yes","2019","Couple + C. GT 16 ","inadequately","2","","","","1"
"Yes","2019","Couple + C. GT 16 ","middle vocational","36","0.020940278930336","0.013296661044182","0.02858389681649","1"
"Yes","2019","Couple + C. LE and GT 16","general elemantary","14","","","","1"
"Yes","2019","Couple + C. LE and GT 16","middle vocational","36","0.0348978129930703","0.0226180438423388","0.0471775821438018","1"
"Yes","2019","Couple + C. LE and GT 16","higher education","7","","","","1"
"Yes","2019","Couple + C. GT 16 ","in school","4","","","","1"
"Yes","2019","(Married) couple without C. ","vocational + Abi","13","","","","1"
"Yes","2019","(Married) couple without C. ","higher vocational","17","","","","1"
"Yes","2019","(Married) couple without C. ","higher education","69","0.0407474682992694","0.0331038617887394","0.0483910748097993","1"
"Yes","2019","Couple + C. LE and GT 16","vocational + Abi","4","","","","1"
"Yes","2019","Couple + C. LE and GT 16","higher vocational","7","","","","1"
"Yes","2019","Couple + C. GT 16 ","general elemantary","15","","","","1"
"Yes","2019","(Married) couple without C. ","general elemantary","12","","","","1"
"Yes","2019","Couple + C. LE and GT 16","inadequately","1","","","","1"
