"ple0160","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2001","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"No","2001","1-pers.-HH","(0) in school","4","","",""
"No","2001","1-pers.-HH","(1a) inadequately completed","30","1","1","1"
"No","2001","1-pers.-HH","(1b) general elementary school","420","0.990594770729638","0.981407259738766","0.99978228172051"
"No","2001","1-pers.-HH","(1c) basic vocational qualification","948","0.969796324706197","0.959086465769037","0.980506183643358"
"No","2001","1-pers.-HH","(2b) intermediate general qualification","40","0.953697968529992","0.89160717582603","1.01578876123395"
"No","2001","1-pers.-HH","(2a) intermediate vocational","613","0.943504224710348","0.925903632847956","0.961104816572741"
"No","2001","1-pers.-HH","(2c_gen) general maturity certificate","119","0.901078486051677","0.851084876391925","0.951072095711429"
"No","2001","1-pers.-HH","(2c_voc) vocational maturity certificate","207","0.928661845958946","0.895469967145385","0.961853724772507"
"No","2001","1-pers.-HH","(3a) lower tertiary education","200","0.923137870513769","0.887281225580432","0.958994515447106"
"No","2001","1-pers.-HH","(3b) higher tertiary education","251","0.890326120809036","0.853724928310175","0.926927313307896"
"No","2001","(Married) couple without C. ","(0) in school","7","","",""
"No","2001","(Married) couple without C. ","(1a) inadequately completed","90","0.96606950276748","0.929073613103265","1.00306539243169"
"No","2001","(Married) couple without C. ","(1b) general elementary school","754","0.982384767896875","0.973081136920933","0.991688398872818"
"No","2001","(Married) couple without C. ","(1c) basic vocational qualification","2753","0.972074367748995","0.965997678919709","0.97815105657828"
"No","2001","(Married) couple without C. ","(2b) intermediate general qualification","77","0.960663623413431","0.91832970864672","1.00299753818014"
"No","2001","(Married) couple without C. ","(2a) intermediate vocational","1255","0.930258650930118","0.916726524112451","0.943790777747785"
"No","2001","(Married) couple without C. ","(2c_gen) general maturity certificate","87","0.895883368817908","0.836320830809996","0.955445906825821"
"No","2001","(Married) couple without C. ","(2c_voc) vocational maturity certificate","376","0.9106648228323","0.883123169024838","0.938206476639762"
"No","2001","(Married) couple without C. ","(3a) lower tertiary education","564","0.949380678678466","0.931736595445108","0.967024761911823"
"No","2001","(Married) couple without C. ","(3b) higher tertiary education","591","0.896947897859914","0.873539449678896","0.920356346040932"
"No","2001","Single parent ","(0) in school","72","1","1","1"
"No","2001","Single parent ","(1a) inadequately completed","14","","",""
"No","2001","Single parent ","(1b) general elementary school","163","0.954777446409242","0.923633140774361","0.985921752044124"
"No","2001","Single parent ","(1c) basic vocational qualification","267","0.964690001321899","0.942994562822833","0.986385439820964"
"No","2001","Single parent ","(2b) intermediate general qualification","64","0.878732628312376","0.803330743585347","0.954134513039406"
"No","2001","Single parent ","(2a) intermediate vocational","238","0.939264045848774","0.909891065743888","0.96863702595366"
"No","2001","Single parent ","(2c_gen) general maturity certificate","54","0.941665853988207","0.881861621836147","1.00147008614027"
"No","2001","Single parent ","(2c_voc) vocational maturity certificate","53","0.969851585870936","0.9250659284437","1.01463724329817"
"No","2001","Single parent ","(3a) lower tertiary education","46","0.870965007106834","0.780711463888977","0.961218550324692"
"No","2001","Single parent ","(3b) higher tertiary education","72","0.926728382087035","0.8685251836481","0.98493158052597"
"No","2001","Couple + C. LE 16 ","(0) in school","1","","",""
"No","2001","Couple + C. LE 16 ","(1a) inadequately completed","48","0.970263773972588","0.923182205569722","1.01734534237545"
"No","2001","Couple + C. LE 16 ","(1b) general elementary school","316","0.933740529839086","0.90710491219407","0.960376147484102"
"No","2001","Couple + C. LE 16 ","(1c) basic vocational qualification","1194","0.935206377012332","0.921651997367809","0.948760756656856"
"No","2001","Couple + C. LE 16 ","(2b) intermediate general qualification","61","0.987962193789289","0.96103310532574","1.01489128225284"
"No","2001","Couple + C. LE 16 ","(2a) intermediate vocational","1424","0.903192841905537","0.888584877363893","0.917800806447181"
"No","2001","Couple + C. LE 16 ","(2c_gen) general maturity certificate","73","0.878823288511409","0.806862667087425","0.950783909935392"
"No","2001","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","438","0.920249220960386","0.895886741695038","0.944611700225733"
"No","2001","Couple + C. LE 16 ","(3a) lower tertiary education","347","0.889745110620495","0.858499704588226","0.920990516652763"
"No","2001","Couple + C. LE 16 ","(3b) higher tertiary education","484","0.928237293407902","0.906054035383756","0.950420551432048"
"No","2001","Couple + C. GT 16 ","(0) in school","231","0.96882883664778","0.946888686078362","0.990768987217197"
"No","2001","Couple + C. GT 16 ","(1a) inadequately completed","65","0.991423300443577","0.969343235376393","1.01350336551076"
"No","2001","Couple + C. GT 16 ","(1b) general elementary school","392","0.95082318411551","0.929815364944454","0.971831003286567"
"No","2001","Couple + C. GT 16 ","(1c) basic vocational qualification","929","0.976573414147349","0.966985456800157","0.986161371494541"
"No","2001","Couple + C. GT 16 ","(2b) intermediate general qualification","186","0.904076411552824","0.864247015484548","0.943905807621099"
"No","2001","Couple + C. GT 16 ","(2a) intermediate vocational","721","0.932408926311641","0.914813791511607","0.950004061111674"
"No","2001","Couple + C. GT 16 ","(2c_gen) general maturity certificate","223","0.806113336259906","0.759217013574304","0.853009658945508"
"No","2001","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","166","0.912187962975989","0.870956570888389","0.95341935506359"
"No","2001","Couple + C. GT 16 ","(3a) lower tertiary education","207","0.94394285819959","0.913683484732226","0.974202231666955"
"No","2001","Couple + C. GT 16 ","(3b) higher tertiary education","246","0.929964379973908","0.899523384186931","0.960405375760885"
"No","2001","Couple + C. LE and GT 16","(0) in school","192","0.953642008896235","0.924646722874902","0.982637294917569"
"No","2001","Couple + C. LE and GT 16","(1a) inadequately completed","30","0.957695778349876","0.886840389612797","1.02855116708695"
"No","2001","Couple + C. LE and GT 16","(1b) general elementary school","197","0.921468019011689","0.885341867487288","0.957594170536091"
"No","2001","Couple + C. LE and GT 16","(1c) basic vocational qualification","339","0.949226036080841","0.926421121598205","0.972030950563477"
"No","2001","Couple + C. LE and GT 16","(2b) intermediate general qualification","140","0.932316004828766","0.892381264961535","0.972250744695998"
"No","2001","Couple + C. LE and GT 16","(2a) intermediate vocational","359","0.912526783130007","0.884450885546611","0.940602680713403"
"No","2001","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","88","0.860815555236448","0.793310265146434","0.928320845326463"
"No","2001","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","68","0.90574666028976","0.840057601475837","0.971435719103684"
"No","2001","Couple + C. LE and GT 16","(3a) lower tertiary education","89","0.957771309873123","0.916897856385797","0.998644763360449"
"No","2001","Couple + C. LE and GT 16","(3b) higher tertiary education","102","0.892886897513558","0.8358667425013","0.949907052525815"
"Yes","2002","1-pers.-HH","(0) in school","1","","",""
"Yes","2002","1-pers.-HH","(1a) inadequately completed","","","",""
"Yes","2002","1-pers.-HH","(1b) general elementary school","1","","",""
"Yes","2002","1-pers.-HH","(1c) basic vocational qualification","19","","",""
"Yes","2002","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Yes","2002","1-pers.-HH","(2a) intermediate vocational","33","0.0616853986042259","0.0421898445121079","0.0811809526963439"
"Yes","2002","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Yes","2002","1-pers.-HH","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2002","1-pers.-HH","(3a) lower tertiary education","9","","",""
"Yes","2002","1-pers.-HH","(3b) higher tertiary education","11","","",""
"Yes","2002","(Married) couple without C. ","(0) in school","1","","",""
"Yes","2002","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Yes","2002","(Married) couple without C. ","(1b) general elementary school","12","","",""
"Yes","2002","(Married) couple without C. ","(1c) basic vocational qualification","62","0.0226122305051042","0.0168657464662736","0.0283587145439349"
"Yes","2002","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"Yes","2002","(Married) couple without C. ","(2a) intermediate vocational","72","0.0592181348169951","0.0462724665750179","0.0721638030589722"
"Yes","2002","(Married) couple without C. ","(2c_gen) general maturity certificate","5","","",""
"Yes","2002","(Married) couple without C. ","(2c_voc) vocational maturity certificate","26","","",""
"Yes","2002","(Married) couple without C. ","(3a) lower tertiary education","18","","",""
"Yes","2002","(Married) couple without C. ","(3b) higher tertiary education","17","","",""
"Yes","2002","Single parent ","(0) in school","","","",""
"Yes","2002","Single parent ","(1a) inadequately completed","","","",""
"Yes","2002","Single parent ","(1b) general elementary school","7","","",""
"Yes","2002","Single parent ","(1c) basic vocational qualification","8","","",""
"Yes","2002","Single parent ","(2b) intermediate general qualification","11","","",""
"Yes","2002","Single parent ","(2a) intermediate vocational","17","","",""
"Yes","2002","Single parent ","(2c_gen) general maturity certificate","4","","",""
"Yes","2002","Single parent ","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2002","Single parent ","(3a) lower tertiary education","3","","",""
"Yes","2002","Single parent ","(3b) higher tertiary education","2","","",""
"Yes","2002","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2002","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2002","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"Yes","2002","Couple + C. LE 16 ","(1c) basic vocational qualification","66","0.0516265329519729","0.0381914482352086","0.0650616176687372"
"Yes","2002","Couple + C. LE 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2002","Couple + C. LE 16 ","(2a) intermediate vocational","84","0.0554347812086923","0.043066983921823","0.0678025784955616"
"Yes","2002","Couple + C. LE 16 ","(2c_gen) general maturity certificate","4","","",""
"Yes","2002","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2002","Couple + C. LE 16 ","(3a) lower tertiary education","19","","",""
"Yes","2002","Couple + C. LE 16 ","(3b) higher tertiary education","28","","",""
"Yes","2002","Couple + C. GT 16 ","(0) in school","8","","",""
"Yes","2002","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes","2002","Couple + C. GT 16 ","(1b) general elementary school","9","","",""
"Yes","2002","Couple + C. GT 16 ","(1c) basic vocational qualification","21","","",""
"Yes","2002","Couple + C. GT 16 ","(2b) intermediate general qualification","24","","",""
"Yes","2002","Couple + C. GT 16 ","(2a) intermediate vocational","45","0.0542439137980886","0.0380339315112644","0.0704538960849129"
"Yes","2002","Couple + C. GT 16 ","(2c_gen) general maturity certificate","29","","",""
"Yes","2002","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2002","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Yes","2002","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Yes","2002","Couple + C. LE and GT 16","(0) in school","7","","",""
"Yes","2002","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes","2002","Couple + C. LE and GT 16","(1b) general elementary school","9","","",""
"Yes","2002","Couple + C. LE and GT 16","(1c) basic vocational qualification","12","","",""
"Yes","2002","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Yes","2002","Couple + C. LE and GT 16","(2a) intermediate vocational","23","","",""
"Yes","2002","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Yes","2002","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2002","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Yes","2002","Couple + C. LE and GT 16","(3b) higher tertiary education","6","","",""
"No","2002","1-pers.-HH","(0) in school","2","","",""
"No","2002","1-pers.-HH","(1a) inadequately completed","28","","",""
"No","2002","1-pers.-HH","(1b) general elementary school","394","0.999001543212254","0.995886979210919","1.00211610721359"
