"ple0008","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Less good","1997","in school","East Germany","6","","","","4"
"Less good","1997","inadequately","West Germany","93","0.233076977305042","0.194314139208904","0.271839815401181","4"
"Less good","1997","inadequately","East Germany","","","","","4"
"Less good","1997","general elemantary","West Germany","362","0.226561000471915","0.208173695836613","0.244948305107217","4"
"Less good","1997","general elemantary","East Germany","50","0.154579372569136","0.11676066152977","0.192398083608501","4"
"Less good","1997","middle vocational","West Germany","543","0.140217196311679","0.130092780007084","0.150341612616274","4"
"Less good","1997","middle vocational","East Germany","232","0.120683552469762","0.106378150515389","0.134988954424134","4"
"Less good","1997","vocational + Abi","West Germany","35","0.0772368964380704","0.0505351297656544","0.103938663110486","4"
"Less good","1997","vocational + Abi","East Germany","3","","","","4"
"Less good","1997","higher vocational","West Germany","64","0.127604925201832","0.0991727179509147","0.15603713245275","4"
"Less good","1997","higher vocational","East Germany","26","","","","4"
"Less good","1997","higher education","West Germany","71","0.0912167959114571","0.0727422053742464","0.109691386448668","4"
"Less good","1997","higher education","East Germany","98","0.133389497301371","0.110397259639449","0.156381734963293","4"
"Poor","1997","in school","West Germany","2","","","","5"
"Poor","1997","in school","East Germany","","","","","5"
"Poor","1997","inadequately","West Germany","35","0.0688822028097787","0.0456630794745794","0.0921013261449779","5"
"Poor","1997","inadequately","East Germany","","","","","5"
"Poor","1997","general elemantary","West Germany","91","0.0602676191040845","0.0498142430456786","0.0707209951624904","5"
"Poor","1997","general elemantary","East Germany","28","","","","5"
"Poor","1997","middle vocational","West Germany","171","0.0481221602208309","0.041881390708523","0.0543629297331388","5"
"Poor","1997","middle vocational","East Germany","71","0.04256048242393","0.0336958165809872","0.0514251482668728","5"
"Poor","1997","vocational + Abi","West Germany","6","","","","5"
"Poor","1997","vocational + Abi","East Germany","2","","","","5"
"Poor","1997","higher vocational","West Germany","14","","","","5"
"Poor","1997","higher vocational","East Germany","6","","","","5"
"Poor","1997","higher education","West Germany","11","","","","5"
"Poor","1997","higher education","East Germany","17","","","","5"
"Satisfactory","1997","in school","West Germany","31","0.151937791212231","0.102919153166421","0.200956429258042","3"
"Satisfactory","1997","in school","East Germany","14","","","","3"
"Satisfactory","1997","inadequately","West Germany","151","0.307569842219947","0.26525917702259","0.349880507417304","3"
"Satisfactory","1997","inadequately","East Germany","4","","","","3"
"Satisfactory","1997","general elemantary","West Germany","665","0.369225333603215","0.348027312114258","0.390423355092172","3"
"Satisfactory","1997","general elemantary","East Germany","133","0.398348291442824","0.347133124895655","0.449563457989993","3"
"Satisfactory","1997","middle vocational","West Germany","1434","0.3545335000256","0.340584583660409","0.36848241639079","3"
"Satisfactory","1997","middle vocational","East Germany","740","0.389836670471634","0.368419217587759","0.411254123355508","3"
"Satisfactory","1997","vocational + Abi","West Germany","109","0.281833565792129","0.236835754702393","0.326831376881865","3"
"Satisfactory","1997","vocational + Abi","East Germany","17","","","","3"
"Satisfactory","1997","higher vocational","West Germany","181","0.384864575625943","0.343401683350261","0.426327467901624","3"
"Satisfactory","1997","higher vocational","East Germany","90","0.407833947969558","0.344733336112517","0.470934559826598","3"
"Satisfactory","1997","higher education","West Germany","263","0.29007477478852","0.260956304568963","0.319193245008076","3"
"Satisfactory","1997","higher education","East Germany","297","0.374246652872092","0.34152094863511","0.406972357109074","3"
"Very good","1997","in school","West Germany","77","0.369368929243323","0.303461807891825","0.43527605059482","1"
"Very good","1997","in school","East Germany","30","0.297298812774813","0.211883904363476","0.38271372118615","1"
"Very good","1997","inadequately","West Germany","25","","","","1"
"Very good","1997","inadequately","East Germany","1","","","","1"
"Very good","1997","general elemantary","West Germany","170","0.0643844177802259","0.0536036033532858","0.0751652322071659","1"
"Very good","1997","general elemantary","East Germany","25","","","","1"
"Very good","1997","middle vocational","West Germany","419","0.080489599740516","0.0725568603944811","0.0884223390865509","1"
"Very good","1997","middle vocational","East Germany","130","0.0704162814088126","0.0591809930913327","0.0816515697262924","1"
"Very good","1997","vocational + Abi","West Germany","44","0.136833694699144","0.102459997645049","0.171207391753238","1"
"Very good","1997","vocational + Abi","East Germany","6","","","","1"
"Very good","1997","higher vocational","West Germany","51","0.07857012898926","0.0556413920522557","0.101498865926264","1"
"Very good","1997","higher vocational","East Germany","9","","","","1"
"Very good","1997","higher education","West Germany","99","0.103832359022613","0.0842588694500139","0.123405848595212","1"
"Very good","1997","higher education","East Germany","46","0.0492568631956711","0.0346225136794974","0.0638912127118449","1"
"Good","1998","higher vocational","East Germany","89","0.347055748381322","0.286704422876155","0.407407073886489","2"
"Good","1998","higher education","West Germany","555","0.487185068724179","0.45767402229285","0.516696115155507","2"
"Good","1998","in school","West Germany","103","0.412349757422225","0.347885881602509","0.476813633241941","2"
"Good","1998","in school","East Germany","61","0.511984517430126","0.418146233660115","0.605822801200137","2"
"Good","1998","inadequately","West Germany","150","0.321396019743911","0.277357301937552","0.36543473755027","2"
"Good","1998","inadequately","East Germany","9","","","","2"
"Good","1998","general elemantary","West Germany","766","0.304337243642191","0.284995516638451","0.323678970645931","2"
"Good","1998","general elemantary","East Germany","143","0.308362197402651","0.261929253450093","0.35479514135521","2"
"Good","1998","middle vocational","West Germany","2152","0.394460568817478","0.380837282864138","0.408083854770818","2"
"Good","1998","middle vocational","East Germany","870","0.39995614936653","0.379008622854605","0.420903675878456","2"
"Good","1998","vocational + Abi","West Germany","246","0.541866730071166","0.495522169871966","0.588211290270366","2"
"Good","1998","vocational + Abi","East Germany","37","0.564559434435691","0.446713959222568","0.682404909648814","2"
"Good","1998","higher vocational","West Germany","260","0.400450975393624","0.360812579703254","0.440089371083995","2"
"Good","1998","higher education","East Germany","406","0.426012425184302","0.393172557988617","0.458852292379988","2"
"Less good","1998","in school","West Germany","9","","","","4"
"Less good","1998","in school","East Germany","3","","","","4"
"Less good","1998","inadequately","West Germany","90","0.188953893985652","0.152038550603236","0.225869237368068","4"
"Less good","1998","inadequately","East Germany","1","","","","4"
"Less good","1998","general elemantary","West Germany","351","0.188815822760057","0.172364635372347","0.205267010147766","4"
"Less good","1998","general elemantary","East Germany","48","0.153713750332367","0.117450118712348","0.189977381952387","4"
"Less good","1998","middle vocational","West Germany","594","0.143557933079954","0.133783952903708","0.1533319132562","4"
"Less good","1998","middle vocational","East Germany","259","0.127905207683736","0.113624128571976","0.142186286795496","4"
"Less good","1998","vocational + Abi","West Germany","36","0.076375026750154","0.0516702958783359","0.101079757621972","4"
"Less good","1998","vocational + Abi","East Germany","6","","","","4"
"Less good","1998","higher vocational","West Germany","57","0.114189228023846","0.0884608689968649","0.139917587050828","4"
"Less good","1998","higher vocational","East Germany","37","0.166259745393422","0.119057997454839","0.213461493332004","4"
"Less good","1998","higher education","West Germany","97","0.101815676213926","0.0839611901267545","0.119670162301098","4"
"Less good","1998","higher education","East Germany","88","0.105524339367008","0.0851210777492451","0.12592760098477","4"
"Poor","1998","in school","West Germany","2","","","","5"
"Poor","1998","in school","East Germany","1","","","","5"
"Poor","1998","inadequately","West Germany","34","0.0939669358033297","0.0664521729801602","0.121481698626499","5"
"Poor","1998","inadequately","East Germany","1","","","","5"
"Poor","1998","general elemantary","West Germany","117","0.0707890255860017","0.0600080402958486","0.0815700108761548","5"
"Poor","1998","general elemantary","East Germany","25","","","","5"
"Poor","1998","middle vocational","West Germany","162","0.0409440811948287","0.0354204281723063","0.0464677342173511","5"
"Poor","1998","middle vocational","East Germany","76","0.0413179827737778","0.0328077407648126","0.049828224782743","5"
"Poor","1998","vocational + Abi","West Germany","8","","","","5"
"Poor","1998","vocational + Abi","East Germany","1","","","","5"
"Poor","1998","higher vocational","West Germany","19","","","","5"
"Poor","1998","higher vocational","East Germany","3","","","","5"
"Poor","1998","higher education","West Germany","17","","","","5"
"Poor","1998","higher education","East Germany","31","0.0445620967196677","0.0308588633137092","0.0582653301256263","5"
"Satisfactory","1998","in school","West Germany","23","","","","3"
"Satisfactory","1998","in school","East Germany","12","","","","3"
"Satisfactory","1998","inadequately","West Germany","141","0.339233230582019","0.294587543743242","0.383878917420795","3"
