"plb0037_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Permanent","1991","Other degree","vocational + Abi","8","","",""
"Permanent","1991","Other degree","higher vocational","","","",""
"Permanent","1991","Other degree","higher education","1","","",""
"Permanent","1991","no degree/no degree yet","in school","1","","",""
"Permanent","1991","no degree/no degree yet","inadequately","36","0.767913363920429","0.64591602578212","0.889910702058738"
"Permanent","1991","no degree/no degree yet","general elemantary","","","",""
"Permanent","1991","no degree/no degree yet","middle vocational","7","","",""
"Permanent","1991","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1991","no degree/no degree yet","higher vocational","1","","",""
"Permanent","1991","no degree/no degree yet","higher education","","","",""
"Limited","1991","lower secondary degree","in school","","","",""
"Limited","1991","lower secondary degree","inadequately","","","",""
"Limited","1991","lower secondary degree","general elemantary","43","0.311357258280992","0.234654574919232","0.388059941642753"
"Limited","1991","lower secondary degree","middle vocational","60","0.183761665697769","0.14184882253261","0.225674508862928"
"Limited","1991","lower secondary degree","vocational + Abi","1","","",""
"Limited","1991","lower secondary degree","higher vocational","1","","",""
"Limited","1991","lower secondary degree","higher education","1","","",""
"Limited","1991","secondary school degree","in school","","","",""
"Limited","1991","secondary school degree","inadequately","","","",""
"Limited","1991","secondary school degree","general elemantary","40","0.481385734160853","0.368305604773039","0.594465863548668"
"Limited","1991","secondary school degree","middle vocational","74","0.151109578042463","0.116774996140017","0.18544415994491"
"Limited","1991","secondary school degree","vocational + Abi","","","",""
"Limited","1991","secondary school degree","higher vocational","11","","",""
"Limited","1991","secondary school degree","higher education","25","","",""
"Limited","1991","college entrance qualification","in school","","","",""
"Limited","1991","college entrance qualification","inadequately","","","",""
"Limited","1991","college entrance qualification","general elemantary","","","",""
"Limited","1991","college entrance qualification","middle vocational","22","","",""
"Limited","1991","college entrance qualification","vocational + Abi","14","","",""
"Limited","1991","college entrance qualification","higher vocational","","","",""
"Limited","1991","college entrance qualification","higher education","51","0.296178471486973","0.231931117912883","0.360425825061064"
"Limited","1991","Other degree","in school","","","",""
"Limited","1991","Other degree","inadequately","1","","",""
"Limited","1991","Other degree","general elemantary","7","","",""
"Limited","1991","Other degree","middle vocational","5","","",""
"Limited","1991","Other degree","vocational + Abi","2","","",""
"Limited","1991","Other degree","higher vocational","","","",""
"Limited","1991","Other degree","higher education","2","","",""
"Limited","1991","no degree/no degree yet","in school","","","",""
"Limited","1991","no degree/no degree yet","inadequately","10","","",""
"Limited","1991","no degree/no degree yet","general elemantary","","","",""
"Limited","1991","no degree/no degree yet","middle vocational","","","",""
"Limited","1991","no degree/no degree yet","vocational + Abi","","","",""
"Limited","1991","no degree/no degree yet","higher vocational","","","",""
"Limited","1991","no degree/no degree yet","higher education","","","",""
"Permanent","1992","lower secondary degree","in school","","","",""
"Permanent","1992","lower secondary degree","inadequately","","","",""
"Permanent","1992","lower secondary degree","general elemantary","95","0.769512244499348","0.698991075275951","0.840033413722745"
"Permanent","1992","lower secondary degree","middle vocational","265","0.745470989134006","0.699901039225104","0.791040939042907"
"Permanent","1992","lower secondary degree","vocational + Abi","","","",""
"Permanent","1992","lower secondary degree","higher vocational","25","","",""
"Permanent","1992","lower secondary degree","higher education","6","","",""
"Permanent","1992","secondary school degree","in school","","","",""
"Permanent","1992","secondary school degree","inadequately","","","",""
"Permanent","1992","secondary school degree","general elemantary","41","0.584278102324502","0.471987480522677","0.696568724126327"
"Permanent","1992","secondary school degree","middle vocational","329","0.83090174936293","0.794305214858692","0.867498283867169"
"Permanent","1992","secondary school degree","vocational + Abi","","","",""
"Permanent","1992","secondary school degree","higher vocational","35","0.851160391493488","0.74477577665622","0.957545006330756"
"Permanent","1992","secondary school degree","higher education","94","0.757141792745897","0.681969449793391","0.832314135698402"
"Permanent","1992","college entrance qualification","in school","","","",""
"Permanent","1992","college entrance qualification","inadequately","","","",""
"Permanent","1992","college entrance qualification","general elemantary","","","",""
"Permanent","1992","college entrance qualification","middle vocational","13","","",""
"Permanent","1992","college entrance qualification","vocational + Abi","32","0.785947370354789","0.663352900591117","0.90854184011846"
"Permanent","1992","college entrance qualification","higher vocational","13","","",""
"Permanent","1992","college entrance qualification","higher education","137","0.725460359566544","0.660082462172637","0.790838256960451"
"Permanent","1992","Other degree","in school","","","",""
"Permanent","1992","Other degree","inadequately","1","","",""
"Permanent","1992","Other degree","general elemantary","27","","",""
"Permanent","1992","Other degree","middle vocational","23","","",""
"Permanent","1992","Other degree","vocational + Abi","5","","",""
"Permanent","1992","Other degree","higher vocational","1","","",""
"Permanent","1992","Other degree","higher education","5","","",""
"Permanent","1992","no degree/no degree yet","in school","4","","",""
"Permanent","1992","no degree/no degree yet","inadequately","27","","",""
"Permanent","1992","no degree/no degree yet","general elemantary","","","",""
"Permanent","1992","no degree/no degree yet","middle vocational","5","","",""
"Permanent","1992","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","1992","no degree/no degree yet","higher vocational","1","","",""
"Permanent","1992","no degree/no degree yet","higher education","","","",""
"Limited","1992","lower secondary degree","in school","","","",""
"Limited","1992","lower secondary degree","inadequately","","","",""
"Limited","1992","lower secondary degree","general elemantary","42","0.230487755500652","0.159966586277255","0.301008924724049"
"Limited","1992","lower secondary degree","middle vocational","86","0.254529010865994","0.208959060957093","0.300098960774896"
"Limited","1992","lower secondary degree","vocational + Abi","2","","",""
"Limited","1992","lower secondary degree","higher vocational","5","","",""
"Limited","1992","lower secondary degree","higher education","1","","",""
"Limited","1992","secondary school degree","in school","","","",""
"Limited","1992","secondary school degree","inadequately","","","",""
"Limited","1992","secondary school degree","general elemantary","33","0.415721897675498","0.303431275873673","0.528012519477323"
"Limited","1992","secondary school degree","middle vocational","74","0.16909825063707","0.132501716132831","0.205694785141308"
