"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Limited","2002","Bavaria","lower secondary degree","65","0.10982340250049","0.0849906432373473","0.134656161763632"
"Limited","2002","Bavaria","secondary school degree","58","0.14616797149242","0.114364739955342","0.177971203029498"
"Limited","2002","Bavaria","college entrance qualification","50","0.137637400885863","0.105036272447094","0.170238529324631"
"Limited","2002","Bavaria","Other degree","5","","",""
"Limited","2002","Bavaria","no degree/no degree yet","1","","",""
"Limited","2002","Berlin","lower secondary degree","5","","",""
"Limited","2002","Berlin","secondary school degree","22","","",""
"Limited","2002","Berlin","college entrance qualification","27","","",""
"Limited","2002","Berlin","Other degree","2","","",""
"Limited","2002","Berlin","no degree/no degree yet","3","","",""
"Limited","2002","Brandenburg","lower secondary degree","12","","",""
"Limited","2002","Brandenburg","secondary school degree","30","0.136221458949905","0.0952297598634793","0.177213158036332"
"Limited","2002","Brandenburg","college entrance qualification","33","0.285207623046518","0.204757645620638","0.365657600472399"
"Limited","2002","Brandenburg","Other degree","1","","",""
"Limited","2002","Brandenburg","no degree/no degree yet","1","","",""
"Limited","2002","Mecklenburg-Western Pomerania","lower secondary degree","7","","",""
"Limited","2002","Mecklenburg-Western Pomerania","secondary school degree","31","0.170667051265377","0.113607394108964","0.227726708421789"
"Limited","2002","Mecklenburg-Western Pomerania","college entrance qualification","12","","",""
"Limited","2002","Mecklenburg-Western Pomerania","Other degree","","","",""
"Limited","2002","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Limited","2002","Saxony","lower secondary degree","22","","",""
"Limited","2002","Saxony","secondary school degree","70","0.148244358302936","0.11743488757889","0.179053829026981"
"Limited","2002","Saxony","college entrance qualification","28","","",""
"Limited","2002","Saxony","Other degree","","","",""
"Limited","2002","Saxony","no degree/no degree yet","2","","",""
"Limited","2002","Saxony-Anhalt","lower secondary degree","17","","",""
"Limited","2002","Saxony-Anhalt","secondary school degree","38","0.165369694676604","0.120469807059979","0.210269582293228"
"Limited","2002","Saxony-Anhalt","college entrance qualification","25","","",""
"Limited","2002","Saxony-Anhalt","Other degree","2","","",""
"Limited","2002","Saxony-Anhalt","no degree/no degree yet","","","",""
"Limited","2002","Thuringia","lower secondary degree","13","","",""
"Limited","2002","Thuringia","secondary school degree","41","0.161590088530191","0.11752280748387","0.205657369576512"
"Limited","2002","Thuringia","college entrance qualification","16","","",""
"Limited","2002","Thuringia","Other degree","","","",""
"Limited","2002","Thuringia","no degree/no degree yet","","","",""
"Permanent","2003","Schleswig-Holstein","lower secondary degree","95","0.843582043207391","0.774754357039088","0.912409729375695"
"Permanent","2003","Schleswig-Holstein","secondary school degree","88","0.886498773319382","0.823696639450297","0.949300907188466"
"Permanent","2003","Schleswig-Holstein","college entrance qualification","68","0.801219890619616","0.713768761484514","0.888671019754718"
"Permanent","2003","Schleswig-Holstein","Other degree","10","","",""
"Permanent","2003","Schleswig-Holstein","no degree/no degree yet","4","","",""
"Permanent","2003","Hamburg","lower secondary degree","29","","",""
"Permanent","2003","Hamburg","secondary school degree","44","0.792079244003326","0.678451786196105","0.905706701810548"
"Permanent","2003","Hamburg","college entrance qualification","57","0.797668839158664","0.702183579235571","0.893154099081757"
"Permanent","2003","Hamburg","Other degree","3","","",""
"Permanent","2003","Hamburg","no degree/no degree yet","","","",""
"Permanent","2003","Lower Saxony","lower secondary degree","231","0.909259206619593","0.874004010052188","0.944514403186998"
"Permanent","2003","Lower Saxony","secondary school degree","277","0.885958501739601","0.851186177387652","0.92073082609155"
"Permanent","2003","Lower Saxony","college entrance qualification","199","0.837036665684831","0.790114634410897","0.883958696958766"
"Permanent","2003","Lower Saxony","Other degree","42","0.852103389506546","0.750613116924461","0.953593662088632"
"Permanent","2003","Lower Saxony","no degree/no degree yet","5","","",""
"Permanent","2003","Bremen","lower secondary degree","17","","",""
"Permanent","2003","Bremen","secondary school degree","17","","",""
"Permanent","2003","Bremen","college entrance qualification","22","","",""
"Permanent","2003","Bremen","Other degree","5","","",""
"Permanent","2003","Bremen","no degree/no degree yet","","","",""
"Permanent","2003","North Rhine-Westphalia","lower secondary degree","583","0.92437399570336","0.903809376803796","0.944938614602924"
"Permanent","2003","North Rhine-Westphalia","secondary school degree","504","0.88755005250313","0.861883788671322","0.913216316334938"
"Permanent","2003","North Rhine-Westphalia","college entrance qualification","649","0.844922816512527","0.819153911798648","0.870691721226407"
"Permanent","2003","North Rhine-Westphalia","Other degree","133","0.906442587510297","0.859683695810947","0.953201479209647"
"Permanent","2003","North Rhine-Westphalia","no degree/no degree yet","26","","",""
"Permanent","2003","Hesse","lower secondary degree","181","0.864945530050085","0.817929177661577","0.911961882438593"
"Permanent","2003","Hesse","secondary school degree","202","0.824963501570816","0.776066100768629","0.873860902373002"
"Permanent","2003","Hesse","college entrance qualification","224","0.782028092385846","0.732224855816833","0.831831328954859"
"Permanent","2003","Hesse","Other degree","50","0.808968332641135","0.706007387318671","0.9119292779636"
"Permanent","2003","Hesse","no degree/no degree yet","6","","",""
"Permanent","2003","Rhineland-Palatinate,Saarland","lower secondary degree","192","0.837687167706456","0.789398920522512","0.885975414890401"
"Permanent","2003","Rhineland-Palatinate,Saarland","secondary school degree","143","0.830161643793276","0.77269373580491","0.887629551781642"
"Permanent","2003","Rhineland-Palatinate,Saarland","college entrance qualification","120","0.865130754151469","0.807295448942918","0.92296605936002"
"Permanent","2003","Rhineland-Palatinate,Saarland","Other degree","44","0.804607103512306","0.697859908264345","0.911354298760267"
"Permanent","2003","Rhineland-Palatinate,Saarland","no degree/no degree yet","3","","",""
"Permanent","2003","Baden-Württemberg","lower secondary degree","370","0.892995761665244","0.863147113158718","0.92284441017177"
"Permanent","2003","Baden-Württemberg","secondary school degree","339","0.917576699785834","0.889853179248704","0.945300220322965"
"Permanent","2003","Baden-Württemberg","college entrance qualification","312","0.902800168197713","0.872157298171831","0.933443038223595"
"Permanent","2003","Baden-Württemberg","Other degree","130","0.91985198861326","0.875349384623256","0.964354592603265"
"Permanent","2003","Baden-Württemberg","no degree/no degree yet","25","","",""
"Permanent","2003","Bavaria","lower secondary degree","524","0.903859268481991","0.880012301003711","0.927706235960272"
"Permanent","2003","Bavaria","secondary school degree","379","0.894022385938455","0.864861046230434","0.923183725646477"
"Permanent","2003","Bavaria","college entrance qualification","349","0.854180121228982","0.819765697238844","0.88859454521912"
"Permanent","2003","Bavaria","Other degree","67","0.876823346427672","0.800380091714966","0.953266601140378"
"Permanent","2003","Bavaria","no degree/no degree yet","13","","",""
"Permanent","2003","Berlin","lower secondary degree","39","0.854021636176737","0.751986944213243","0.95605632814023"
"Permanent","2003","Berlin","secondary school degree","136","0.857143815319697","0.802581107023002","0.911706523616393"
"Permanent","2003","Berlin","college entrance qualification","123","0.715028118705993","0.643267055882732","0.786789181529254"
"Permanent","2003","Berlin","Other degree","12","","",""
"Permanent","2003","Berlin","no degree/no degree yet","5","","",""
"Permanent","2003","Brandenburg","lower secondary degree","33","0.68521009504411","0.553823896581237","0.816596293506983"
"Permanent","2003","Brandenburg","secondary school degree","230","0.860691729506855","0.818439415061106","0.902944043952604"
"Permanent","2003","Brandenburg","college entrance qualification","86","0.692609461741255","0.610395634959593","0.774823288522917"
"Permanent","2003","Brandenburg","Other degree","2","","",""
"Permanent","2003","Brandenburg","no degree/no degree yet","1","","",""
"Permanent","2003","Mecklenburg-Western Pomerania","lower secondary degree","24","","",""
"Permanent","2003","Mecklenburg-Western Pomerania","secondary school degree","124","0.829874805717294","0.769134072412115","0.890615539022473"
"Permanent","2003","Mecklenburg-Western Pomerania","college entrance qualification","52","0.864373608152996","0.778451281885857","0.950295934420135"
"Permanent","2003","Mecklenburg-Western Pomerania","Other degree","","","",""
"Permanent","2003","Mecklenburg-Western Pomerania","no degree/no degree yet","1","","",""
"Permanent","2003","Saxony","lower secondary degree","47","0.726557219752828","0.618199575523219","0.834914863982437"
"Permanent","2003","Saxony","secondary school degree","430","0.90027744841761","0.873611189076336","0.926943707758884"
"Permanent","2003","Saxony","college entrance qualification","172","0.833672946309775","0.781805508209497","0.885540384410054"
"Permanent","2003","Saxony","Other degree","1","","",""
"Permanent","2003","Saxony","no degree/no degree yet","","","",""
"Permanent","2003","Saxony-Anhalt","lower secondary degree","41","0.854069498151465","0.757178674687273","0.950960321615657"
"Permanent","2003","Saxony-Anhalt","secondary school degree","214","0.865758985587871","0.822807170176512","0.90871080099923"
"Permanent","2003","Saxony-Anhalt","college entrance qualification","90","0.843967741304567","0.776153349734633","0.911782132874501"
"Permanent","2003","Saxony-Anhalt","Other degree","1","","",""
"Permanent","2003","Saxony-Anhalt","no degree/no degree yet","","","",""
"Permanent","2003","Thuringia","lower secondary degree","53","0.830507170814986","0.739297944775008","0.921716396854965"
"Permanent","2003","Thuringia","secondary school degree","213","0.739086333326452","0.6857089331644","0.792463733488504"
"Permanent","2003","Thuringia","college entrance qualification","80","0.746184410619769","0.661728463355431","0.830640357884107"
"Permanent","2003","Thuringia","Other degree","1","","",""
"Permanent","2003","Thuringia","no degree/no degree yet","","","",""
"Limited","2003","Schleswig-Holstein","lower secondary degree","12","","",""
"Limited","2003","Schleswig-Holstein","secondary school degree","10","","",""
"Limited","2003","Schleswig-Holstein","college entrance qualification","12","","",""
"Limited","2003","Schleswig-Holstein","Other degree","3","","",""
"Limited","2003","Schleswig-Holstein","no degree/no degree yet","","","",""
"Limited","2003","Hamburg","lower secondary degree","2","","",""
"Limited","2003","Hamburg","secondary school degree","5","","",""
"Limited","2003","Hamburg","college entrance qualification","11","","",""
"Limited","2003","Hamburg","Other degree","","","",""
"Limited","2003","Hamburg","no degree/no degree yet","","","",""
"Limited","2003","Lower Saxony","lower secondary degree","24","","",""
"Limited","2003","Lower Saxony","secondary school degree","44","0.114041498260399","0.0792691739084505","0.148813822612348"
"Limited","2003","Lower Saxony","college entrance qualification","39","0.162963334315169","0.116041303041234","0.209885365589103"
