"plb0037_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Limited","2018","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2018","16-34 y.","1-pers.-HH","504","0.66709181932237","0.637077524607498","0.697106114037242","1"
"Permanent","2018","16-34 y.","(Married) couple without C. ","618","0.710905934922886","0.681337395412011","0.740474474433761","1"
"Permanent","2018","16-34 y.","Single parent ","172","0.442290428509084","0.394848223857662","0.489732633160507","1"
"Permanent","2018","16-34 y.","Couple + C. LE 16 ","604","0.767926694209904","0.739745010610213","0.796108377809594","1"
"Permanent","2018","16-34 y.","Couple + C. GT 16 ","251","0.523812921255006","0.482631552800438","0.564994289709574","1"
"Permanent","2018","16-34 y.","Couple + C. LE and GT 16","131","0.416613420312469","0.365828046817145","0.467398793807793","1"
"Permanent","2018","35-65 y.","1-pers.-HH","1047","0.902798120942035","0.885938865145409","0.91965737673866","1"
"Permanent","2018","35-65 y.","(Married) couple without C. ","2312","0.944341474940136","0.935278150421315","0.953404799458957","1"
"Permanent","2018","35-65 y.","Couple + C. LE 16 ","3065","0.912308022203208","0.902922719470776","0.92169332493564","1"
"Permanent","2018","35-65 y.","Couple + C. GT 16 ","1265","0.938849228276928","0.926086672393052","0.951611784160803","1"
"Permanent","2018","66 and older","Single parent ","2","","","","1"
"Permanent","2018","35-65 y.","Single parent ","814","0.882391416409433","0.861709523641967","0.9030733091769","1"
"Permanent","2018","35-65 y.","Couple + C. LE and GT 16","1005","0.921073821651139","0.905381062094017","0.936766581208261","1"
"Permanent","2018","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2018","66 and older","(Married) couple without C. ","129","0.840822318193192","0.781682140264746","0.899962496121637","1"
"Permanent","2018","66 and older","1-pers.-HH","47","0.858120841286578","0.763283374179877","0.952958308393279","1"
"Permanent","2018","66 and older","Couple + C. GT 16 ","11","","","","1"
"Permanent","2018","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Limited","2019","16-34 y.","1-pers.-HH","439","0.324696334644574","0.294825294851858","0.35456737443729","2"
"Limited","2019","16-34 y.","(Married) couple without C. ","260","0.286488003183868","0.256218064580437","0.3167579417873","2"
"Limited","2019","16-34 y.","Single parent ","240","0.520734726697026","0.473070986689822","0.568398466704229","2"
"Limited","2019","16-34 y.","Couple + C. LE 16 ","237","0.197681611217028","0.169141622226815","0.22622160020724","2"
"Limited","2019","16-34 y.","Couple + C. GT 16 ","279","0.450523006243279","0.408164230492602","0.492881781993956","2"
"Limited","2019","16-34 y.","Couple + C. LE and GT 16","248","0.680470418893934","0.63203274797622","0.728908089811648","2"
"Limited","2019","35-65 y.","1-pers.-HH","147","0.0932979024110767","0.0769973203451994","0.109598484476954","2"
"Limited","2019","35-65 y.","(Married) couple without C. ","147","0.0483411085092564","0.0399097707752805","0.0567724462432323","2"
"Limited","2019","35-65 y.","Single parent ","103","0.102026522674615","0.0818438109530408","0.122209234396189","2"
"Limited","2019","35-65 y.","Couple + C. LE 16 ","389","0.0932187785583452","0.0831751517880534","0.103262405328637","2"
"Limited","2019","35-65 y.","Couple + C. GT 16 ","83","0.055330051391557","0.0427858406754128","0.0678742621077013","2"
"Limited","2019","35-65 y.","Couple + C. LE and GT 16","145","0.0655218249125228","0.0513371819332901","0.0797064678917555","2"
"Limited","2019","66 and older","1-pers.-HH","4","","","","2"
"Limited","2019","66 and older","(Married) couple without C. ","22","","","","2"
"Limited","2019","66 and older","Single parent ","","","","","2"
"Limited","2019","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2019","66 and older","Couple + C. GT 16 ","4","","","","2"
"Limited","2019","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2019","16-34 y.","1-pers.-HH","505","0.675303665355426","0.64543262556271","0.705174705148142","1"
"Permanent","2019","16-34 y.","(Married) couple without C. ","597","0.713511996816132","0.6832420582127","0.743781935419563","1"
"Permanent","2019","16-34 y.","Single parent ","182","0.479265273302974","0.43160153329577","0.526929013310178","1"
"Permanent","2019","16-34 y.","Couple + C. LE 16 ","511","0.802318388782972","0.77377839979276","0.830858377773185","1"
"Permanent","2019","35-65 y.","1-pers.-HH","1076","0.906702097588923","0.890401515523046","0.923002679654801","1"
"Permanent","2019","35-65 y.","(Married) couple without C. ","2339","0.951658891490744","0.943227553756768","0.960090229224719","1"
"Permanent","2019","16-34 y.","Couple + C. GT 16 ","251","0.549476993756721","0.507118218006044","0.591835769507399","1"
"Permanent","2019","16-34 y.","Couple + C. LE and GT 16","108","0.319529581106066","0.271091910188352","0.36796725202378","1"
"Permanent","2019","35-65 y.","Single parent ","761","0.897973477325385","0.877790765603811","0.918156189046959","1"
"Permanent","2019","35-65 y.","Couple + C. LE 16 ","2830","0.906781221441655","0.896737594671363","0.916824848211947","1"
"Permanent","2019","35-65 y.","Couple + C. GT 16 ","1193","0.944669948608443","0.932125737892299","0.957214159324587","1"
"Permanent","2019","66 and older","Single parent ","4","","","","1"
"Permanent","2019","66 and older","Couple + C. LE and GT 16","3","","","","1"
"Permanent","2019","66 and older","1-pers.-HH","64","0.938276452121413","0.881077972657856","0.995474931584969","1"
"Permanent","2019","66 and older","Couple + C. GT 16 ","17","","","","1"
"Permanent","2019","35-65 y.","Couple + C. LE and GT 16","1024","0.934478175087477","0.920293532108244","0.94866281806671","1"
"Permanent","2019","66 and older","(Married) couple without C. ","140","0.86011856999094","0.806705224849276","0.913531915132605","1"
"Permanent","2019","66 and older","Couple + C. LE 16 ","","","","","1"
