"plb0037_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Limited","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","2008","lower secondary degree","(0) in school","","","",""
"Permanent","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2008","lower secondary degree","(1b) general elementary school","239","0.715652638988594","0.667274339674494","0.764030938302694"
"Permanent","2008","lower secondary degree","(1c) basic vocational qualification","1722","0.919209443824233","0.906831577435779","0.931587310212687"
"Permanent","2008","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Permanent","2008","lower secondary degree","(2a) intermediate vocational","5","","",""
"Permanent","2008","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Permanent","2008","lower secondary degree","(2c_voc) vocational maturity certificate","14","","",""
"Permanent","2008","lower secondary degree","(3a) lower tertiary education","23","","",""
"Permanent","2008","lower secondary degree","(3b) higher tertiary education","8","","",""
"Permanent","2008","secondary school degree","(0) in school","","","",""
"Permanent","2008","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2008","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2008","secondary school degree","(2b) intermediate general qualification","81","0.365793089000521","0.305847741277357","0.425738436723685"
"Permanent","2008","secondary school degree","(2a) intermediate vocational","2586","0.884460148871288","0.872748492727051","0.896171805015525"
"Permanent","2008","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","2008","secondary school degree","(2c_voc) vocational maturity certificate","12","","",""
"Permanent","2008","secondary school degree","(3a) lower tertiary education","265","0.900966165227926","0.866467850011108","0.935464480444744"
"Permanent","2008","secondary school degree","(3b) higher tertiary education","57","0.912476561504433","0.840366622255893","0.984586500752973"
"Permanent","2008","college entrance qualification","(0) in school","","","",""
"Permanent","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2008","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2008","college entrance qualification","(2c_gen) general maturity certificate","98","0.394170865340897","0.333474070912622","0.454867659769172"
"Permanent","2008","college entrance qualification","(2c_voc) vocational maturity certificate","704","0.888820204740182","0.866968545425139","0.910671864055226"
"Permanent","2008","college entrance qualification","(3a) lower tertiary education","534","0.889438828678024","0.864005627568457","0.914872029787592"
"Permanent","2008","college entrance qualification","(3b) higher tertiary education","1142","0.865829755366969","0.847266353521025","0.884393157212912"
"Permanent","2008","Other degree","(0) in school","","","",""
"Permanent","2008","Other degree","(1a) inadequately completed","","","",""
"Permanent","2008","Other degree","(1b) general elementary school","79","0.805145280929245","0.724208343456486","0.886082218402004"
"Permanent","2008","Other degree","(1c) basic vocational qualification","138","0.890004357528434","0.840099430576517","0.939909284480351"
"Permanent","2008","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2008","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2008","Other degree","(2c_gen) general maturity certificate","16","","",""
"Permanent","2008","Other degree","(2c_voc) vocational maturity certificate","60","0.881479050735392","0.804083811340257","0.958874290130527"
"Permanent","2008","Other degree","(3a) lower tertiary education","12","","",""
"Permanent","2008","Other degree","(3b) higher tertiary education","62","0.798243470290069","0.710303850321607","0.886183090258532"
"Permanent","2008","no degree/no degree yet","(0) in school","11","","",""
"Permanent","2008","no degree/no degree yet","(1a) inadequately completed","43","0.819253470393958","0.714663377722773","0.923843563065143"
"Permanent","2008","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2008","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2008","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2008","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2008","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2008","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2008","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2008","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","2008","lower secondary degree","(0) in school","","","",""
"Limited","2008","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2008","lower secondary degree","(1b) general elementary school","95","0.284347361011406","0.235969061697306","0.332725660325506"
"Limited","2008","lower secondary degree","(1c) basic vocational qualification","140","0.080790556175767","0.0684126897873128","0.0931684225642211"
"Limited","2008","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2008","lower secondary degree","(2a) intermediate vocational","3","","",""
"Limited","2008","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2008","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","2008","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","2008","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","2008","secondary school degree","(0) in school","","","",""
"Limited","2008","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2008","secondary school degree","(1b) general elementary school","","","",""
"Limited","2008","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2008","secondary school degree","(2b) intermediate general qualification","167","0.634206910999479","0.574261563276315","0.694152258722643"
"Limited","2008","secondary school degree","(2a) intermediate vocational","276","0.115539851128712","0.103828194984475","0.127251507272949"
"Limited","2008","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2008","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2008","secondary school degree","(3a) lower tertiary education","23","","",""
"Limited","2008","secondary school degree","(3b) higher tertiary education","2","","",""
"Limited","2008","college entrance qualification","(0) in school","","","",""
"Limited","2008","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2008","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2008","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2008","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2008","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2008","college entrance qualification","(2c_gen) general maturity certificate","151","0.605829134659103","0.545132340230828","0.666525929087378"
"Limited","2008","college entrance qualification","(2c_voc) vocational maturity certificate","91","0.111179795259818","0.0893281359447743","0.133031454574861"
