"plb0037_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","2016","Saxony-Anhalt","East Germany","83","0.161692098811605","0.126771608540246","0.196612589082964"
"Limited","2016","Thuringia","West Germany","","","",""
"Limited","2016","Thuringia","East Germany","89","0.203792867628471","0.167258871974171","0.240326863282771"
"Permanent","2017","Schleswig-Holstein","West Germany","435","0.842074124397204","0.811597381299236","0.872550867495172"
"Permanent","2017","Schleswig-Holstein","East Germany","","","",""
"Permanent","2017","Hamburg","West Germany","210","0.834238891876708","0.789550594363402","0.878927189390014"
"Permanent","2017","Hamburg","East Germany","","","",""
"Permanent","2017","Lower Saxony","West Germany","1268","0.814395231493117","0.795297194279047","0.833493268707188"
"Permanent","2017","Lower Saxony","East Germany","","","",""
"Permanent","2017","Bremen","West Germany","93","0.680531854523987","0.598463588401398","0.762600120646575"
"Permanent","2017","Bremen","East Germany","","","",""
"Permanent","2017","North Rhine-Westphalia","West Germany","2509","0.812853944159982","0.799255126589065","0.8264527617309"
"Permanent","2017","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2017","Hesse","West Germany","879","0.828752845877579","0.806570758655782","0.850934933099376"
"Permanent","2017","Hesse","East Germany","","","",""
"Permanent","2017","Rhineland-Palatinate,Saarland","West Germany","739","0.859183349362406","0.836521584315188","0.881845114409625"
"Permanent","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2017","Baden-Württemberg","West Germany","1595","0.848737713265766","0.832797746767619","0.864677679763913"
"Permanent","2017","Baden-Württemberg","East Germany","","","",""
"Permanent","2017","Bavaria","West Germany","2122","0.836473220346983","0.82227617274992","0.850670267944047"
"Permanent","2017","Bavaria","East Germany","","","",""
"Permanent","2017","Berlin","West Germany","215","0.742402949492763","0.691984503345246","0.79282139564028"
"Permanent","2017","Berlin","East Germany","201","0.783191652899122","0.731906190571013","0.83447711522723"
"Permanent","2017","Brandenburg","West Germany","","","",""
"Permanent","2017","Brandenburg","East Germany","451","0.906041455207664","0.881224813767673","0.930858096647654"
"Permanent","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2017","Mecklenburg-Western Pomerania","East Germany","233","0.820326863415844","0.776292501568325","0.864361225263363"
"Permanent","2017","Saxony","West Germany","","","",""
"Permanent","2017","Saxony","East Germany","771","0.86253263491272","0.840085989401557","0.884979280423883"
"Permanent","2017","Saxony-Anhalt","West Germany","","","",""
"Permanent","2017","Saxony-Anhalt","East Germany","407","0.816724316405955","0.782641485602437","0.850807147209474"
"Permanent","2017","Thuringia","West Germany","","","",""
"Permanent","2017","Thuringia","East Germany","459","0.841715965310897","0.811376212814735","0.872055717807059"
"Limited","2017","Schleswig-Holstein","West Germany","115","0.157925875602796","0.127449132504828","0.188402618700764"
"Limited","2017","Schleswig-Holstein","East Germany","","","",""
"Limited","2017","Hamburg","West Germany","56","0.165761108123292","0.121072810609986","0.210449405636598"
"Limited","2017","Hamburg","East Germany","","","",""
"Limited","2017","Lower Saxony","West Germany","324","0.185604768506883","0.166506731292812","0.204702805720953"
"Limited","2017","Lower Saxony","East Germany","","","",""
"Limited","2017","Bremen","West Germany","31","0.319468145476013","0.237399879353425","0.401536411598602"
"Limited","2017","Bremen","East Germany","","","",""
"Limited","2017","North Rhine-Westphalia","West Germany","651","0.187146055840018","0.1735472382691","0.200744873410935"
"Limited","2017","North Rhine-Westphalia","East Germany","","","",""
"Limited","2017","Hesse","West Germany","229","0.171247154122421","0.149065066900624","0.193429241344218"
"Limited","2017","Hesse","East Germany","","","",""
"Limited","2017","Rhineland-Palatinate,Saarland","West Germany","166","0.140816650637594","0.118154885590375","0.163478415684812"
"Limited","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2017","Baden-Württemberg","West Germany","346","0.151262286734234","0.135322320236087","0.167202253232381"
"Limited","2017","Baden-Württemberg","East Germany","","","",""
"Limited","2017","Bavaria","West Germany","485","0.163526779653017","0.149329732055953","0.17772382725008"
"Limited","2017","Bavaria","East Germany","","","",""
"Limited","2017","Berlin","West Germany","74","0.257597050507237","0.20717860435972","0.308015496654754"
"Limited","2017","Berlin","East Germany","47","0.216808347100878","0.16552288477277","0.268093809428987"
"Limited","2017","Brandenburg","West Germany","","","",""
"Limited","2017","Brandenburg","East Germany","80","0.0939585447923363","0.0691419033523457","0.118775186232327"
"Limited","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2017","Mecklenburg-Western Pomerania","East Germany","59","0.179673136584156","0.135638774736637","0.223707498431675"
"Limited","2017","Saxony","West Germany","","","",""
"Limited","2017","Saxony","East Germany","133","0.13746736508728","0.115020719576117","0.159914010598443"
"Limited","2017","Saxony-Anhalt","West Germany","","","",""
"Limited","2017","Saxony-Anhalt","East Germany","88","0.183275683594045","0.149192852790526","0.217358514397563"
"Limited","2017","Thuringia","West Germany","","","",""
"Limited","2017","Thuringia","East Germany","97","0.158284034689103","0.127944282192941","0.188623787185265"
"Permanent","2018","Schleswig-Holstein","West Germany","441","0.844672705066735","0.814591958328804","0.874753451804666"
"Permanent","2018","Schleswig-Holstein","East Germany","","","",""
"Permanent","2018","Hamburg","West Germany","219","0.832784325538567","0.788918080860607","0.876650570216527"
"Permanent","2018","Hamburg","East Germany","","","",""
"Permanent","2018","Lower Saxony","West Germany","1233","0.827427739186031","0.808621899713281","0.846233578658781"
"Permanent","2018","Lower Saxony","East Germany","","","",""
"Permanent","2018","Bremen","West Germany","96","0.747479732798508","0.673081901823685","0.821877563773331"
"Permanent","2018","Bremen","East Germany","","","",""
"Permanent","2018","North Rhine-Westphalia","West Germany","2464","0.808235591488005","0.794522176331301","0.821949006644709"
"Permanent","2018","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2018","Hesse","West Germany","826","0.827974513325164","0.8055594983675","0.850389528282828"
"Permanent","2018","Hesse","East Germany","","","",""
"Permanent","2018","Rhineland-Palatinate,Saarland","West Germany","734","0.863991736943698","0.841876852104745","0.886106621782651"
"Permanent","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2018","Baden-Württemberg","West Germany","1459","0.845157559228772","0.82838967842337","0.861925440034174"
"Permanent","2018","Baden-Württemberg","East Germany","","","",""
"Permanent","2018","Bavaria","West Germany","2020","0.853696303363221","0.839736367695265","0.867656239031177"
"Permanent","2018","Bavaria","East Germany","","","",""
"Permanent","2018","Berlin","West Germany","253","0.747423997592663","0.700403119985296","0.794444875200029"
"Permanent","2018","Berlin","East Germany","188","0.854376721624148","0.808791478173068","0.899961965075227"
"Permanent","2018","Brandenburg","West Germany","","","",""
"Permanent","2018","Brandenburg","East Germany","451","0.867344512844909","0.838918702447752","0.895770323242065"
"Permanent","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2018","Mecklenburg-Western Pomerania","East Germany","242","0.87790965761391","0.840422729795374","0.915396585432446"
"Permanent","2018","Saxony","West Germany","","","",""
"Permanent","2018","Saxony","East Germany","766","0.841293176191561","0.817732725782073","0.864853626601049"
"Permanent","2018","Saxony-Anhalt","West Germany","","","",""
"Permanent","2018","Saxony-Anhalt","East Germany","414","0.847333095741456","0.815648729404014","0.879017462078899"
"Permanent","2018","Thuringia","West Germany","","","",""
"Permanent","2018","Thuringia","East Germany","448","0.864638906344392","0.835568132736489","0.893709679952295"
"Limited","2018","Schleswig-Holstein","West Germany","116","0.155327294933265","0.125246548195334","0.185408041671196"
"Limited","2018","Schleswig-Holstein","East Germany","","","",""
"Limited","2018","Hamburg","West Germany","59","0.167215674461433","0.123349429783473","0.211081919139393"
"Limited","2018","Hamburg","East Germany","","","",""
"Limited","2018","Lower Saxony","West Germany","318","0.172572260813969","0.153766421341219","0.191378100286719"
"Limited","2018","Lower Saxony","East Germany","","","",""
"Limited","2018","Bremen","West Germany","35","0.252520267201492","0.178122436226669","0.326918098176315"
"Limited","2018","Bremen","East Germany","","","",""
"Limited","2018","North Rhine-Westphalia","West Germany","702","0.191764408511995","0.178050993355291","0.2054778236687"
"Limited","2018","North Rhine-Westphalia","East Germany","","","",""
"Limited","2018","Hesse","West Germany","263","0.172025486674836","0.149610471717172","0.194440501632499"
"Limited","2018","Hesse","East Germany","","","",""
"Limited","2018","Rhineland-Palatinate,Saarland","West Germany","189","0.136008263056302","0.113893378217349","0.158123147895255"
"Limited","2018","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2018","Baden-Württemberg","West Germany","329","0.154842440771228","0.138074559965826","0.17161032157663"
"Limited","2018","Baden-Württemberg","East Germany","","","",""
"Limited","2018","Bavaria","West Germany","442","0.146303696636779","0.132343760968823","0.160263632304735"
"Limited","2018","Bavaria","East Germany","","","",""
"Limited","2018","Berlin","West Germany","75","0.252576002407337","0.205555124799971","0.299596880014704"
"Limited","2018","Berlin","East Germany","42","0.145623278375852","0.100038034924773","0.191208521826932"
"Limited","2018","Brandenburg","West Germany","","","",""
"Limited","2018","Brandenburg","East Germany","96","0.132655487155091","0.104229676757935","0.161081297552248"
"Limited","2018","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2018","Mecklenburg-Western Pomerania","East Germany","51","0.12209034238609","0.0846034145675539","0.159577270204626"
"Limited","2018","Saxony","West Germany","","","",""
"Limited","2018","Saxony","East Germany","158","0.158706823808439","0.135146373398951","0.182267274217928"
"Limited","2018","Saxony-Anhalt","West Germany","","","",""
"Limited","2018","Saxony-Anhalt","East Germany","81","0.152666904258544","0.120982537921101","0.184351270595986"
"Limited","2018","Thuringia","West Germany","","","",""
"Limited","2018","Thuringia","East Germany","84","0.135361093655608","0.106290320047705","0.164431867263511"
"Permanent","2019","Schleswig-Holstein","West Germany","431","0.826766812991148","0.795109869270856","0.85842375671144"
"Permanent","2019","Schleswig-Holstein","East Germany","","","",""
"Permanent","2019","Hamburg","West Germany","227","0.917691322745122","0.885089799561559","0.950292845928685"
"Permanent","2019","Hamburg","East Germany","","","",""
"Permanent","2019","Lower Saxony","West Germany","1202","0.840940628204706","0.822548520436331","0.859332735973082"
"Permanent","2019","Lower Saxony","East Germany","","","",""
"Permanent","2019","Bremen","West Germany","94","0.801693936359827","0.730354485113917","0.873033387605736"
"Permanent","2019","Bremen","East Germany","","","",""
"Permanent","2019","North Rhine-Westphalia","West Germany","2405","0.811405033577759","0.797667683590489","0.825142383565029"
"Permanent","2019","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2019","Hesse","West Germany","813","0.836018821021184","0.813428974930788","0.85860866711158"
"Permanent","2019","Hesse","East Germany","","","",""
"Permanent","2019","Rhineland-Palatinate,Saarland","West Germany","684","0.845419375424944","0.821102494218451","0.869736256631437"
"Permanent","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2019","Baden-Württemberg","West Germany","1404","0.85014632200605","0.833302754370951","0.866989889641149"
"Permanent","2019","Baden-Württemberg","East Germany","","","",""
"Permanent","2019","Bavaria","West Germany","1927","0.866633296817739","0.852885029244921","0.880381564390556"
"Permanent","2019","Bavaria","East Germany","","","",""
"Permanent","2019","Berlin","West Germany","229","0.722661918817268","0.673144772853886","0.77217906478065"
"Permanent","2019","Berlin","East Germany","170","0.860519893626888","0.814740151395214","0.906299635858562"
"Permanent","2019","Brandenburg","West Germany","","","",""
"Permanent","2019","Brandenburg","East Germany","461","0.870913792941886","0.843068743214167","0.898758842669605"
"Permanent","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2019","Mecklenburg-Western Pomerania","East Germany","234","0.886133775577153","0.84879390584558","0.923473645308727"
"Permanent","2019","Saxony","West Germany","","","",""
"Permanent","2019","Saxony","East Germany","770","0.873889455919876","0.852164654326664","0.895614257513088"
"Permanent","2019","Saxony-Anhalt","West Germany","","","",""
"Permanent","2019","Saxony-Anhalt","East Germany","373","0.827690223280352","0.792759000140352","0.862621446420351"
"Permanent","2019","Thuringia","West Germany","","","",""
"Permanent","2019","Thuringia","East Germany","403","0.850599648163769","0.81890628217033","0.882293014157208"
"Limited","2019","Schleswig-Holstein","West Germany","118","0.173233187008852","0.14157624328856","0.204890130729144"
"Limited","2019","Schleswig-Holstein","East Germany","","","",""
"Limited","2019","Hamburg","West Germany","46","0.0823086772548785","0.0497071540713155","0.114910200438441"
"Limited","2019","Hamburg","East Germany","","","",""
"Limited","2019","Lower Saxony","West Germany","317","0.159059371795293","0.140667264026918","0.177451479563669"
"Limited","2019","Lower Saxony","East Germany","","","",""
"Limited","2019","Bremen","West Germany","26","","",""
"Limited","2019","Bremen","East Germany","","","",""
"Limited","2019","North Rhine-Westphalia","West Germany","710","0.188594966422241","0.174857616434971","0.202332316409511"
"Limited","2019","North Rhine-Westphalia","East Germany","","","",""
"Limited","2019","Hesse","West Germany","219","0.163981178978816","0.14139133288842","0.186571025069212"
"Limited","2019","Hesse","East Germany","","","",""
"Limited","2019","Rhineland-Palatinate,Saarland","West Germany","165","0.154580624575056","0.130263743368563","0.178897505781549"
"Limited","2019","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2019","Baden-Württemberg","West Germany","321","0.14985367799395","0.133010110358851","0.166697245629049"
"Limited","2019","Baden-Württemberg","East Germany","","","",""
"Limited","2019","Bavaria","West Germany","422","0.133366703182261","0.119618435609444","0.147114970755079"
"Limited","2019","Bavaria","East Germany","","","",""
"Limited","2019","Berlin","West Germany","85","0.277338081182732","0.22782093521935","0.326855227146114"
"Limited","2019","Berlin","East Germany","50","0.139480106373112","0.0937003641414379","0.185259848604786"
"Limited","2019","Brandenburg","West Germany","","","",""
"Limited","2019","Brandenburg","East Germany","96","0.129086207058114","0.101241157330395","0.156931256785833"
"Limited","2019","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2019","Mecklenburg-Western Pomerania","East Germany","44","0.113866224422847","0.0765263546912728","0.15120609415442"
"Limited","2019","Saxony","West Germany","","","",""
"Limited","2019","Saxony","East Germany","127","0.126110544080124","0.104385742486911","0.147835345673336"
"Limited","2019","Saxony-Anhalt","West Germany","","","",""
"Limited","2019","Saxony-Anhalt","East Germany","76","0.172309776719648","0.137378553579649","0.207240999859648"
"Limited","2019","Thuringia","West Germany","","","",""
"Limited","2019","Thuringia","East Germany","83","0.149400351836231","0.117706985842792","0.18109371782967"
