"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Limited","1987","Schleswig-Holstein","inadequately","","","","","2"
"Limited","1987","Schleswig-Holstein","general elemantary","5","","","","2"
"Limited","1987","Schleswig-Holstein","middle vocational","6","","","","2"
"Limited","1987","Schleswig-Holstein","vocational + Abi","","","","","2"
"Limited","1987","Schleswig-Holstein","higher vocational","1","","","","2"
"Limited","1987","Hamburg","in school","","","","","2"
"Limited","1987","Hamburg","inadequately","","","","","2"
"Limited","1987","Hamburg","general elemantary","5","","","","2"
"Limited","1987","Lower Saxony","in school","1","","","","2"
"Limited","1987","Lower Saxony","inadequately","1","","","","2"
"Limited","1987","Lower Saxony","general elemantary","14","","","","2"
"Limited","1987","Lower Saxony","higher vocational","3","","","","2"
"Limited","1987","Lower Saxony","higher education","","","","","2"
"Limited","1987","Bremen","in school","","","","","2"
"Limited","1987","Bremen","inadequately","","","","","2"
"Limited","1987","North Rhine-Westphalia","in school","1","","","","2"
"Limited","1987","North Rhine-Westphalia","inadequately","3","","","","2"
"Limited","1987","North Rhine-Westphalia","general elemantary","33","0.476669640064616","0.352347362634114","0.600991917495118","2"
"Limited","1987","North Rhine-Westphalia","middle vocational","27","","","","2"
"Limited","1987","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"Limited","1987","Rhineland-Palatinate,Saarland","middle vocational","8","","","","2"
"Limited","1987","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","2"
"Limited","1987","Rhineland-Palatinate,Saarland","higher vocational","","","","","2"
"Limited","1987","Rhineland-Palatinate,Saarland","higher education","2","","","","2"
"Limited","1987","Baden-Württemberg","in school","","","","","2"
"Limited","1987","Baden-Württemberg","inadequately","1","","","","2"
"Limited","1987","Baden-Württemberg","middle vocational","20","","","","2"
"Limited","1987","Baden-Württemberg","vocational + Abi","3","","","","2"
"Limited","1987","Baden-Württemberg","higher vocational","3","","","","2"
"Limited","1987","Baden-Württemberg","higher education","2","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","higher vocational","","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","higher education","","","","","2"
"Limited","1987","Saxony","in school","","","","","2"
"Limited","1987","Saxony","inadequately","","","","","2"
"Limited","1987","Saxony","general elemantary","","","","","2"
"Limited","1987","Saxony","middle vocational","","","","","2"
"Limited","1987","Hamburg","middle vocational","3","","","","2"
"Limited","1987","Hamburg","vocational + Abi","","","","","2"
"Limited","1987","Hamburg","higher vocational","","","","","2"
"Limited","1987","Hamburg","higher education","","","","","2"
"Limited","1987","Bremen","general elemantary","2","","","","2"
"Limited","1987","Bremen","middle vocational","","","","","2"
"Limited","1987","Bremen","vocational + Abi","","","","","2"
"Limited","1987","Bremen","higher vocational","","","","","2"
"Limited","1987","Bremen","higher education","","","","","2"
"Limited","1987","North Rhine-Westphalia","vocational + Abi","4","","","","2"
"Limited","1987","North Rhine-Westphalia","higher vocational","4","","","","2"
"Limited","1987","North Rhine-Westphalia","higher education","11","","","","2"
"Limited","1987","Hesse","in school","","","","","2"
"Limited","1987","Hesse","inadequately","3","","","","2"
"Limited","1987","Hesse","general elemantary","13","","","","2"
"Limited","1987","Baden-Württemberg","general elemantary","19","","","","2"
"Limited","1987","Bavaria","inadequately","1","","","","2"
"Limited","1987","Bavaria","general elemantary","30","0.467908988758849","0.338374827166863","0.597443150350836","2"
"Limited","1987","Bavaria","middle vocational","23","","","","2"
"Limited","1987","Bavaria","vocational + Abi","2","","","","2"
"Limited","1987","Bavaria","higher vocational","2","","","","2"
"Limited","1987","Saxony","vocational + Abi","","","","","2"
"Limited","1987","Saxony","higher vocational","","","","","2"
"Limited","1987","Saxony","higher education","","","","","2"
"Limited","1987","Saxony-Anhalt","in school","","","","","2"
"Limited","1987","Saxony-Anhalt","inadequately","","","","","2"
"Limited","1987","Saxony-Anhalt","general elemantary","","","","","2"
"Limited","1987","Saxony-Anhalt","middle vocational","","","","","2"
"Limited","1987","Saxony-Anhalt","vocational + Abi","","","","","2"
"Limited","1987","Saxony-Anhalt","higher vocational","","","","","2"
"Limited","1987","Saxony-Anhalt","higher education","","","","","2"
"Limited","1987","Thuringia","in school","","","","","2"
"Limited","1987","Thuringia","inadequately","","","","","2"
"Limited","1987","Bavaria","higher education","10","","","","2"
"Limited","1987","Berlin","in school","","","","","2"
"Limited","1987","Berlin","inadequately","1","","","","2"
"Limited","1987","Berlin","general elemantary","4","","","","2"
"Limited","1987","Berlin","middle vocational","1","","","","2"
"Limited","1987","Berlin","vocational + Abi","1","","","","2"
"Limited","1987","Berlin","higher vocational","","","","","2"
"Limited","1987","Berlin","higher education","3","","","","2"
"Limited","1987","Brandenburg","in school","","","","","2"
"Limited","1987","Brandenburg","inadequately","","","","","2"
"Limited","1987","Brandenburg","general elemantary","","","","","2"
"Limited","1987","Brandenburg","middle vocational","","","","","2"
"Limited","1987","Brandenburg","vocational + Abi","","","","","2"
"Limited","1987","Brandenburg","higher vocational","","","","","2"
"Limited","1987","Brandenburg","higher education","","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","in school","","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","general elemantary","","","","","2"
"Limited","1987","Mecklenburg-Western Pomerania","middle vocational","","","","","2"
"Limited","1987","Thuringia","general elemantary","","","","","2"
"Limited","1987","Thuringia","middle vocational","","","","","2"
"Limited","1987","Thuringia","vocational + Abi","","","","","2"
"Limited","1987","Thuringia","higher vocational","","","","","2"
"Limited","1987","Thuringia","higher education","","","","","2"
"Permanent","1987","Schleswig-Holstein","in school","","","","","1"
"Permanent","1987","Schleswig-Holstein","inadequately","","","","","1"
"Permanent","1987","Schleswig-Holstein","general elemantary","5","","","","1"
"Permanent","1987","Schleswig-Holstein","middle vocational","17","","","","1"
"Permanent","1987","Schleswig-Holstein","vocational + Abi","3","","","","1"
"Permanent","1987","Schleswig-Holstein","higher vocational","1","","","","1"
"Permanent","1987","Schleswig-Holstein","higher education","","","","","1"
"Permanent","1987","Hamburg","in school","","","","","1"
"Permanent","1987","Hamburg","inadequately","","","","","1"
"Permanent","1987","Hamburg","general elemantary","2","","","","1"
"Permanent","1987","Hamburg","middle vocational","6","","","","1"
"Permanent","1987","Hamburg","vocational + Abi","1","","","","1"
"Permanent","1987","Hamburg","higher vocational","","","","","1"
"Permanent","1987","Hamburg","higher education","4","","","","1"
"Permanent","1987","Lower Saxony","in school","","","","","1"
"Permanent","1987","Lower Saxony","inadequately","2","","","","1"
"Permanent","1987","Lower Saxony","general elemantary","15","","","","1"
"Permanent","1987","Lower Saxony","middle vocational","50","0.668202515171406","0.558678460225942","0.777726570116869","1"
"Permanent","1987","Lower Saxony","vocational + Abi","3","","","","1"
"Permanent","1987","Lower Saxony","higher vocational","7","","","","1"
"Permanent","1987","Lower Saxony","higher education","8","","","","1"
"Permanent","1987","Bremen","in school","","","","","1"
"Permanent","1987","Bremen","inadequately","1","","","","1"
"Permanent","1987","Bremen","general elemantary","2","","","","1"
"Permanent","1987","Bremen","middle vocational","5","","","","1"
"Permanent","1987","Bremen","vocational + Abi","1","","","","1"
"Permanent","1987","Bremen","higher vocational","1","","","","1"
"Permanent","1987","Bremen","higher education","","","","","1"
"Permanent","1987","North Rhine-Westphalia","in school","","","","","1"
"Permanent","1987","North Rhine-Westphalia","inadequately","12","","","","1"
"Permanent","1987","North Rhine-Westphalia","general elemantary","29","","","","1"
"Permanent","1987","North Rhine-Westphalia","middle vocational","112","0.821516780442614","0.757859569599356","0.885173991285871","1"
"Permanent","1987","North Rhine-Westphalia","vocational + Abi","9","","","","1"
"Permanent","1987","North Rhine-Westphalia","higher vocational","20","","","","1"
"Permanent","1987","North Rhine-Westphalia","higher education","18","","","","1"
"Permanent","1987","Hesse","in school","1","","","","1"
"Permanent","1987","Hesse","inadequately","5","","","","1"
"Permanent","1987","Hesse","general elemantary","23","","","","1"
"Permanent","1987","Hesse","middle vocational","37","0.777227896367906","0.663027504039371","0.89142828869644","1"
"Permanent","1987","Hesse","vocational + Abi","4","","","","1"
"Permanent","1987","Hesse","higher vocational","3","","","","1"
"Permanent","1987","Hesse","higher education","11","","","","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","inadequately","1","","","","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","general elemantary","7","","","","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","middle vocational","32","0.842679276003684","0.72984469507044","0.955513856936929","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","higher vocational","1","","","","1"
"Permanent","1987","Rhineland-Palatinate,Saarland","higher education","6","","","","1"
"Permanent","1987","Baden-Württemberg","in school","","","","","1"
"Permanent","1987","Baden-Württemberg","inadequately","8","","","","1"
"Permanent","1987","Baden-Württemberg","general elemantary","39","0.696864198958997","0.578579985525813","0.815148412392182","1"
"Permanent","1987","Baden-Württemberg","middle vocational","70","0.750882472777302","0.661528274598532","0.840236670956072","1"
"Permanent","1987","Baden-Württemberg","vocational + Abi","5","","","","1"
"Permanent","1987","Baden-Württemberg","higher vocational","8","","","","1"
"Permanent","1987","Baden-Württemberg","higher education","14","","","","1"
"Permanent","1987","Bavaria","in school","","","","","1"
"Permanent","1987","Bavaria","inadequately","3","","","","1"
"Permanent","1987","Bavaria","general elemantary","27","","","","1"
"Permanent","1987","Bavaria","middle vocational","96","0.815844811731611","0.746202950766502","0.885486672696721","1"
"Permanent","1987","Bavaria","vocational + Abi","1","","","","1"
"Permanent","1987","Bavaria","higher vocational","8","","","","1"
"Permanent","1987","Bavaria","higher education","8","","","","1"
"Permanent","1987","Berlin","in school","","","","","1"
"Permanent","1987","Berlin","inadequately","2","","","","1"
"Permanent","1987","Berlin","general elemantary","6","","","","1"
"Permanent","1987","Berlin","middle vocational","27","","","","1"
"Permanent","1987","Berlin","vocational + Abi","2","","","","1"
"Permanent","1987","Berlin","higher vocational","4","","","","1"
"Permanent","1987","Berlin","higher education","4","","","","1"
"Permanent","1987","Brandenburg","in school","","","","","1"
"Permanent","1987","Brandenburg","inadequately","","","","","1"
"Permanent","1987","Brandenburg","general elemantary","","","","","1"
"Permanent","1987","Brandenburg","middle vocational","","","","","1"
"Permanent","1987","Brandenburg","vocational + Abi","","","","","1"
"Permanent","1987","Brandenburg","higher vocational","","","","","1"
"Permanent","1987","Brandenburg","higher education","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","in school","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","general elemantary","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","middle vocational","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","vocational + Abi","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","higher vocational","","","","","1"
"Permanent","1987","Mecklenburg-Western Pomerania","higher education","","","","","1"
"Permanent","1987","Saxony","in school","","","","","1"
"Permanent","1987","Saxony","inadequately","","","","","1"
"Permanent","1987","Saxony","general elemantary","","","","","1"
