"plb0037_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Limited","1997","Lower Saxony","Full Time","43","0.104800961954188","0.0738412717373138","0.135760652171061","2"
"Limited","1997","Lower Saxony","Part Time","29","","","","2"
"Limited","1997","Lower Saxony","Not Working","9","","","","2"
"Limited","1997","Bremen","Full Time","2","","","","2"
"Limited","1997","Bremen","Part Time","2","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","Part Time","17","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","Not Working","2","","","","2"
"Limited","1997","Baden-Württemberg","Part Time","57","0.264773067810198","0.212908196998436","0.31663793862196","2"
"Limited","1997","Baden-Württemberg","Not Working","12","","","","2"
"Limited","1997","Bavaria","Full Time","54","0.0706599578391947","0.0508221769931008","0.0904977386852885","2"
"Limited","1997","Bremen","Not Working","","","","","2"
"Limited","1997","North Rhine-Westphalia","Full Time","114","0.110181587257219","0.0900577024312322","0.130305472083206","2"
"Limited","1997","North Rhine-Westphalia","Part Time","76","0.199550215503147","0.15993583589703","0.239164595109265","2"
"Limited","1997","North Rhine-Westphalia","Not Working","6","","","","2"
"Limited","1997","Hesse","Full Time","18","","","","2"
"Limited","1997","Hesse","Part Time","22","","","","2"
"Limited","1997","Hesse","Not Working","1","","","","2"
"Limited","1997","Rhineland-Palatinate,Saarland","Full Time","25","","","","2"
"Limited","1997","Baden-Württemberg","Full Time","61","0.0957216337986576","0.0723741923292849","0.11906907526803","2"
"Limited","1997","Bavaria","Part Time","28","","","","2"
"Limited","1997","Bavaria","Not Working","6","","","","2"
"Limited","1997","Berlin","Full Time","17","","","","2"
"Limited","1997","Berlin","Part Time","20","","","","2"
"Limited","1997","Berlin","Not Working","1","","","","2"
"Limited","1997","Brandenburg","Full Time","29","","","","2"
"Limited","1997","Brandenburg","Part Time","17","","","","2"
"Limited","1997","Brandenburg","Not Working","10","","","","2"
"Limited","1997","Mecklenburg-Western Pomerania","Full Time","19","","","","2"
"Limited","1997","Mecklenburg-Western Pomerania","Part Time","11","","","","2"
"Limited","1997","Mecklenburg-Western Pomerania","Not Working","7","","","","2"
"Limited","1997","Saxony","Full Time","45","0.0917030431000659","0.0651845894312902","0.118221496768842","2"
"Limited","1997","Saxony-Anhalt","Part Time","26","","","","2"
"Limited","1997","Saxony","Part Time","44","0.462657757456018","0.36862230268108","0.556693212230955","2"
"Limited","1997","Saxony","Not Working","9","","","","2"
"Limited","1997","Saxony-Anhalt","Full Time","30","0.101320344496663","0.0651257892632755","0.137514899730051","2"
"Limited","1997","Saxony-Anhalt","Not Working","5","","","","2"
"Limited","1997","Thuringia","Full Time","34","0.114098813449401","0.0755278006206386","0.152669826278164","2"
"Limited","1997","Thuringia","Part Time","22","","","","2"
"Limited","1997","Thuringia","Not Working","6","","","","2"
"Permanent","1997","Schleswig-Holstein","Full Time","87","0.864873365351208","0.798202798768876","0.931543931933539","1"
"Permanent","1997","Schleswig-Holstein","Part Time","39","0.863329123310893","0.759444891727802","0.967213354893985","1"
"Permanent","1997","Schleswig-Holstein","Not Working","2","","","","1"
"Permanent","1997","Hamburg","Full Time","44","0.922975857039814","0.849071218594186","0.996880495485441","1"
"Permanent","1997","Hamburg","Part Time","12","","","","1"
"Permanent","1997","Hamburg","Not Working","","","","","1"
"Permanent","1997","Lower Saxony","Full Time","333","0.895199038045812","0.864239347828939","0.926158728262686","1"
"Permanent","1997","Lower Saxony","Part Time","130","0.794386510479286","0.731567475418636","0.857205545539937","1"
"Permanent","1997","Lower Saxony","Not Working","6","","","","1"
"Permanent","1997","Baden-Württemberg","Not Working","8","","","","1"
"Permanent","1997","Bavaria","Full Time","587","0.929340042160805","0.909502261314711","0.949177823006899","1"
"Permanent","1997","Bavaria","Part Time","199","0.873647319848797","0.830426254640213","0.916868385057381","1"
"Permanent","1997","Bavaria","Not Working","6","","","","1"
"Permanent","1997","Berlin","Full Time","179","0.930765877858747","0.895227272804272","0.966304482913222","1"
"Permanent","1997","Berlin","Part Time","48","0.72236232549465","0.615920974673901","0.828803676315399","1"
"Permanent","1997","Berlin","Not Working","2","","","","1"
"Permanent","1997","Brandenburg","Full Time","211","0.872962172173627","0.830830692470001","0.915093651877252","1"
"Permanent","1997","Brandenburg","Part Time","49","0.718094567598821","0.609547357312752","0.826641777884889","1"
"Permanent","1997","Brandenburg","Not Working","1","","","","1"
"Permanent","1997","Mecklenburg-Western Pomerania","Full Time","135","0.901285688890024","0.85417613108701","0.948395246693038","1"
"Permanent","1997","Mecklenburg-Western Pomerania","Part Time","30","0.776241096265187","0.648672246019283","0.903809946511091","1"
"Permanent","1997","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Permanent","1997","Bremen","Full Time","27","","","","1"
"Permanent","1997","Bremen","Part Time","5","","","","1"
"Permanent","1997","Bremen","Not Working","","","","","1"
"Permanent","1997","North Rhine-Westphalia","Full Time","816","0.889818412742781","0.869694527916794","0.909942297568768","1"
"Permanent","1997","North Rhine-Westphalia","Part Time","315","0.800449784496852","0.760835404890735","0.84006416410297","1"
"Permanent","1997","Hesse","Not Working","2","","","","1"
"Permanent","1997","Rhineland-Palatinate,Saarland","Full Time","223","0.907149096790208","0.871028521954817","0.943269671625598","1"
"Permanent","1997","Rhineland-Palatinate,Saarland","Not Working","4","","","","1"
"Permanent","1997","Baden-Württemberg","Full Time","549","0.904278366201342","0.88093092473197","0.927625807670715","1"
"Permanent","1997","Baden-Württemberg","Part Time","221","0.735226932189802","0.68336206137804","0.787091803001564","1"
"Permanent","1997","Saxony","Full Time","410","0.908296956899934","0.881778503231158","0.93481541056871","1"
"Permanent","1997","Saxony","Part Time","64","0.537342242543982","0.443306787769045","0.63137769731892","1"
"Permanent","1997","Saxony","Not Working","2","","","","1"
"Permanent","1997","Saxony-Anhalt","Full Time","237","0.898679655503337","0.862485100269949","0.934874210736724","1"
"Permanent","1997","Saxony-Anhalt","Part Time","46","0.632692484493852","0.521341749526927","0.744043219460776","1"
"Permanent","1997","North Rhine-Westphalia","Not Working","11","","","","1"
"Permanent","1997","Hesse","Full Time","298","0.925946176825289","0.897074556128591","0.954817797521988","1"
"Permanent","1997","Hesse","Part Time","110","0.804146551375866","0.736445667475244","0.871847435276488","1"
"Permanent","1997","Rhineland-Palatinate,Saarland","Part Time","83","0.8035585461447","0.725687963710173","0.881429128579228","1"
"Permanent","1997","Saxony-Anhalt","Not Working","","","","","1"
"Permanent","1997","Thuringia","Full Time","227","0.885901186550599","0.847330173721836","0.924472199379361","1"
"Permanent","1997","Thuringia","Part Time","44","0.664578643892735","0.550673150631985","0.778484137153485","1"
"Permanent","1997","Thuringia","Not Working","2","","","","1"
"Limited","1998","Schleswig-Holstein","Full Time","13","","","","2"
"Limited","1998","Schleswig-Holstein","Part Time","4","","","","2"
"Limited","1998","Schleswig-Holstein","Not Working","1","","","","2"
"Limited","1998","Hamburg","Full Time","4","","","","2"
"Limited","1998","Hamburg","Part Time","5","","","","2"
"Limited","1998","Hamburg","Not Working","","","","","2"
"Limited","1998","Lower Saxony","Full Time","40","0.0713423633490395","0.0469570820529247","0.0957276446451542","2"
"Limited","1998","Lower Saxony","Part Time","41","0.172633074971942","0.120255646301069","0.225010503642816","2"
"Limited","1998","Lower Saxony","Not Working","15","","","","2"
"Limited","1998","Bremen","Full Time","3","","","","2"
"Limited","1998","Rhineland-Palatinate,Saarland","Part Time","26","","","","2"
"Limited","1998","Baden-Württemberg","Part Time","57","0.1815182086977","0.139220449628786","0.223815967766614","2"
"Limited","1998","Baden-Württemberg","Not Working","6","","","","2"
"Limited","1998","Bavaria","Full Time","48","0.0664510346549115","0.0480263968308764","0.0848756724789465","2"
"Limited","1998","Bremen","Part Time","2","","","","2"
"Limited","1998","Bremen","Not Working","","","","","2"
"Limited","1998","North Rhine-Westphalia","Full Time","91","0.0869793408120598","0.0695219469397347","0.104436734684385","2"
"Limited","1998","North Rhine-Westphalia","Part Time","65","0.146536699620153","0.113379869749867","0.179693529490439","2"
"Limited","1998","North Rhine-Westphalia","Not Working","13","","","","2"
"Limited","1998","Hesse","Part Time","24","","","","2"
"Limited","1998","Hesse","Not Working","4","","","","2"
"Limited","1998","Rhineland-Palatinate,Saarland","Full Time","35","0.127655651068568","0.0884985990636617","0.166812703073474","2"
"Limited","1998","Rhineland-Palatinate,Saarland","Not Working","6","","","","2"
"Limited","1998","Baden-Württemberg","Full Time","69","0.0975242639140686","0.074449602556478","0.120598925271659","2"
"Limited","1998","Bavaria","Part Time","43","0.144034282023814","0.102152289917108","0.18591627413052","2"
"Limited","1998","Bavaria","Not Working","7","","","","2"
"Limited","1998","Berlin","Full Time","20","","","","2"
"Limited","1998","Berlin","Part Time","22","","","","2"
"Limited","1998","Hesse","Full Time","32","0.102616574406088","0.0699252983851243","0.135307850427052","2"
"Limited","1998","Berlin","Not Working","3","","","","2"
"Limited","1998","Brandenburg","Full Time","29","","","","2"
"Limited","1998","Brandenburg","Part Time","23","","","","2"
"Limited","1998","Brandenburg","Not Working","1","","","","2"
"Limited","1998","Mecklenburg-Western Pomerania","Full Time","20","","","","2"
"Limited","1998","Mecklenburg-Western Pomerania","Part Time","18","","","","2"
"Limited","1998","Mecklenburg-Western Pomerania","Not Working","1","","","","2"
"Limited","1998","Saxony","Full Time","58","0.12902709101469","0.0991925062255906","0.158861675803789","2"
"Limited","1998","Saxony","Part Time","44","0.310223641995877","0.231901006927188","0.388546277064566","2"
"Limited","1998","Saxony","Not Working","9","","","","2"
"Limited","1998","Saxony-Anhalt","Full Time","27","","","","2"
"Limited","1998","Saxony-Anhalt","Part Time","28","","","","2"
"Limited","1998","Saxony-Anhalt","Not Working","3","","","","2"
"Limited","1998","Thuringia","Full Time","32","0.11894433235464","0.0801869671646791","0.157701697544601","2"
"Limited","1998","Thuringia","Part Time","35","0.438335737502415","0.331589916785671","0.54508155821916","2"
"Limited","1998","Thuringia","Not Working","6","","","","2"
"Permanent","1998","Schleswig-Holstein","Full Time","119","0.893800317638517","0.841241814671199","0.946358820605835","1"
"Permanent","1998","Schleswig-Holstein","Part Time","44","0.930489556838263","0.858543291897745","1.00243582177878","1"
"Permanent","1998","Schleswig-Holstein","Not Working","4","","","","1"
"Permanent","1998","Hamburg","Full Time","48","0.907677687460654","0.828997463714161","0.986357911207148","1"
"Permanent","1998","Hamburg","Part Time","21","","","","1"
"Permanent","1998","Hamburg","Not Working","","","","","1"
"Permanent","1998","Lower Saxony","Full Time","388","0.928657636650961","0.904272355354846","0.953042917947075","1"
"Permanent","1998","Lower Saxony","Part Time","159","0.827366925028058","0.774989496357184","0.879744353698931","1"
"Permanent","1998","Lower Saxony","Not Working","6","","","","1"
"Permanent","1998","Bremen","Full Time","28","","","","1"
"Permanent","1998","Bremen","Part Time","9","","","","1"
"Permanent","1998","Bremen","Not Working","2","","","","1"
"Permanent","1998","Baden-Württemberg","Not Working","13","","","","1"
"Permanent","1998","Bavaria","Full Time","654","0.933548965345088","0.915124327521053","0.951973603169124","1"
"Permanent","1998","Bavaria","Part Time","227","0.855965717976186","0.81408372586948","0.897847710082892","1"
"Permanent","1998","Bavaria","Not Working","7","","","","1"
"Permanent","1998","Berlin","Full Time","189","0.925542899182313","0.889953038701431","0.961132759663195","1"
"Permanent","1998","Berlin","Part Time","43","0.596590165077846","0.477327997466914","0.715852332688778","1"
"Permanent","1998","Berlin","Not Working","1","","","","1"
"Permanent","1998","Brandenburg","Full Time","207","0.848085747655893","0.80229146797143","0.893880027340356","1"
"Permanent","1998","Brandenburg","Part Time","50","0.702247476209416","0.597351342739266","0.807143609679567","1"
"Permanent","1998","Brandenburg","Not Working","3","","","","1"
"Permanent","1998","Mecklenburg-Western Pomerania","Full Time","140","0.893374291676342","0.845551404744102","0.941197178608581","1"
"Permanent","1998","Mecklenburg-Western Pomerania","Part Time","32","0.62133488270868","0.486887111604421","0.755782653812938","1"
"Permanent","1998","Mecklenburg-Western Pomerania","Not Working","1","","","","1"
"Permanent","1998","Saxony","Full Time","427","0.87097290898531","0.841138324196211","0.900807493774409","1"
"Permanent","1998","Saxony","Part Time","90","0.689776358004123","0.611453722935434","0.768098993072812","1"
"Permanent","1998","Saxony","Not Working","1","","","","1"
"Permanent","1998","Saxony-Anhalt","Full Time","243","0.915968017491574","0.882875586743236","0.949060448239913","1"
"Permanent","1998","North Rhine-Westphalia","Full Time","910","0.91302065918794","0.895563265315615","0.930478053060265","1"
"Permanent","1998","North Rhine-Westphalia","Part Time","372","0.853463300379847","0.820306470509561","0.886620130250133","1"
"Permanent","1998","Hesse","Not Working","5","","","","1"
"Permanent","1998","Rhineland-Palatinate,Saarland","Full Time","244","0.872344348931432","0.833187296926526","0.911501400936338","1"
"Permanent","1998","Rhineland-Palatinate,Saarland","Not Working","1","","","","1"
"Permanent","1998","Baden-Württemberg","Full Time","566","0.902475736085931","0.879401074728341","0.925550397443522","1"
"Permanent","1998","Baden-Württemberg","Part Time","262","0.8184817913023","0.776184032233386","0.860779550371214","1"
"Permanent","1998","Saxony-Anhalt","Part Time","48","0.621630714676369","0.512595830999231","0.730665598353507","1"
"Permanent","1998","Saxony-Anhalt","Not Working","1","","","","1"
"Permanent","1998","Thuringia","Full Time","236","0.88105566764536","0.842298302455399","0.919813032835321","1"
