"plb0037_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"Limited","1989","66 and older","Hesse","","","","","2"
"Limited","1989","66 and older","Baden-Württemberg","","","","","2"
"Limited","1989","66 and older","Bavaria","","","","","2"
"Limited","1989","66 and older","Berlin","","","","","2"
"Limited","1989","66 and older","Brandenburg","","","","","2"
"Limited","1989","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1989","66 and older","Saxony","","","","","2"
"Limited","1989","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1989","66 and older","Thuringia","","","","","2"
"Permanent","1989","16-34 y.","Schleswig-Holstein","15","","","","1"
"Permanent","1989","16-34 y.","Hamburg","10","","","","1"
"Permanent","1989","16-34 y.","Lower Saxony","41","0.699825961530108","0.588403435107455","0.811248487952762","1"
"Permanent","1989","35-65 y.","Lower Saxony","13","","","","1"
"Permanent","1989","35-65 y.","Bremen","1","","","","1"
"Permanent","1989","35-65 y.","North Rhine-Westphalia","52","0.825911001880513","0.73152566398648","0.920296339774546","1"
"Permanent","1989","35-65 y.","Hesse","19","","","","1"
"Permanent","1989","35-65 y.","Rhineland-Palatinate,Saarland","7","","","","1"
"Permanent","1989","35-65 y.","Baden-Württemberg","32","0.764525920788405","0.637707738477848","0.891344103098963","1"
"Permanent","1989","35-65 y.","Bavaria","35","0.945405701502622","0.874104222083378","1.01670718092187","1"
"Permanent","1989","35-65 y.","Berlin","8","","","","1"
"Permanent","1989","35-65 y.","Brandenburg","","","","","1"
"Permanent","1989","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1989","35-65 y.","Saxony","","","","","1"
"Permanent","1989","35-65 y.","Saxony-Anhalt","","","","","1"
"Permanent","1989","35-65 y.","Thuringia","","","","","1"
"Permanent","1989","16-34 y.","Bremen","8","","","","1"
"Permanent","1989","16-34 y.","North Rhine-Westphalia","110","0.662236685288372","0.592562112502368","0.731911258074376","1"
"Permanent","1989","16-34 y.","Hesse","43","0.69930635999432","0.57920444346037","0.81940827652827","1"
"Permanent","1989","16-34 y.","Rhineland-Palatinate,Saarland","37","0.725581353931162","0.60765344121752","0.843509266644803","1"
"Permanent","1989","16-34 y.","Baden-Württemberg","92","0.757395756343838","0.683991190629418","0.830800322058259","1"
"Permanent","1989","16-34 y.","Bavaria","85","0.768524946035365","0.691438104387452","0.845611787683277","1"
"Permanent","1989","16-34 y.","Berlin","24","","","","1"
"Permanent","1989","16-34 y.","Brandenburg","","","","","1"
"Permanent","1989","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1989","16-34 y.","Saxony","","","","","1"
"Permanent","1989","16-34 y.","Saxony-Anhalt","","","","","1"
"Permanent","1989","16-34 y.","Thuringia","","","","","1"
"Permanent","1989","35-65 y.","Schleswig-Holstein","11","","","","1"
"Permanent","1989","35-65 y.","Hamburg","1","","","","1"
"Permanent","1989","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1989","66 and older","Hamburg","","","","","1"
"Permanent","1989","66 and older","Lower Saxony","","","","","1"
"Permanent","1989","66 and older","Bremen","","","","","1"
"Permanent","1989","66 and older","North Rhine-Westphalia","","","","","1"
"Permanent","1989","66 and older","Hesse","","","","","1"
"Permanent","1989","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1989","66 and older","Baden-Württemberg","","","","","1"
"Permanent","1989","66 and older","Bavaria","","","","","1"
"Permanent","1989","66 and older","Berlin","","","","","1"
"Permanent","1989","66 and older","Brandenburg","","","","","1"
"Permanent","1989","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1989","66 and older","Saxony","","","","","1"
"Permanent","1989","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1989","66 and older","Thuringia","","","","","1"
"Limited","1990","16-34 y.","Schleswig-Holstein","2","","","","2"
"Limited","1990","16-34 y.","Lower Saxony","20","","","","2"
"Limited","1990","16-34 y.","Bremen","2","","","","2"
"Limited","1990","16-34 y.","Saxony-Anhalt","","","","","2"
"Limited","1990","16-34 y.","Hamburg","3","","","","2"
"Limited","1990","35-65 y.","Hamburg","1","","","","2"
"Limited","1990","16-34 y.","North Rhine-Westphalia","65","0.316445497089521","0.248121364903168","0.384769629275875","2"
"Limited","1990","16-34 y.","Hesse","18","","","","2"
"Limited","1990","16-34 y.","Rhineland-Palatinate,Saarland","10","","","","2"
"Limited","1990","16-34 y.","Baden-Württemberg","34","0.245503166852389","0.174962861996583","0.316043471708196","2"
"Limited","1990","16-34 y.","Bavaria","24","","","","2"
"Limited","1990","16-34 y.","Brandenburg","","","","","2"
"Limited","1990","16-34 y.","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1990","16-34 y.","Saxony","","","","","2"
"Limited","1990","16-34 y.","Thuringia","","","","","2"
"Limited","1990","35-65 y.","Schleswig-Holstein","3","","","","2"
"Limited","1990","35-65 y.","Lower Saxony","2","","","","2"
"Limited","1990","35-65 y.","Bremen","1","","","","2"
"Limited","1990","35-65 y.","North Rhine-Westphalia","10","","","","2"
"Limited","1990","35-65 y.","Hesse","6","","","","2"
"Limited","1990","35-65 y.","Rhineland-Palatinate,Saarland","3","","","","2"
"Limited","1990","16-34 y.","Berlin","6","","","","2"
"Limited","1990","35-65 y.","Baden-Württemberg","9","","","","2"
"Limited","1990","35-65 y.","Bavaria","6","","","","2"
"Limited","1990","35-65 y.","Berlin","3","","","","2"
"Limited","1990","35-65 y.","Brandenburg","","","","","2"
"Limited","1990","35-65 y.","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1990","35-65 y.","Saxony","","","","","2"
"Limited","1990","35-65 y.","Saxony-Anhalt","","","","","2"
"Limited","1990","35-65 y.","Thuringia","","","","","2"
"Limited","1990","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1990","66 and older","Hamburg","","","","","2"
"Limited","1990","66 and older","Lower Saxony","","","","","2"
"Limited","1990","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1990","66 and older","Bremen","","","","","2"
"Limited","1990","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1990","66 and older","Hesse","","","","","2"
"Limited","1990","66 and older","Baden-Württemberg","","","","","2"
"Limited","1990","66 and older","Bavaria","","","","","2"
"Limited","1990","66 and older","Berlin","","","","","2"
"Limited","1990","66 and older","Brandenburg","","","","","2"
"Limited","1990","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1990","66 and older","Saxony","","","","","2"
"Limited","1990","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1990","66 and older","Thuringia","","","","","2"
"Permanent","1990","16-34 y.","Schleswig-Holstein","17","","","","1"
"Permanent","1990","16-34 y.","Hamburg","13","","","","1"
"Permanent","1990","16-34 y.","Lower Saxony","45","0.711044099656234","0.600850729774226","0.821237469538242","1"
"Permanent","1990","16-34 y.","Bremen","3","","","","1"
"Permanent","1990","35-65 y.","Lower Saxony","20","","","","1"
"Permanent","1990","35-65 y.","Bremen","1","","","","1"
"Permanent","1990","35-65 y.","North Rhine-Westphalia","54","0.85259384974619","0.765740413825782","0.939447285666599","1"
"Permanent","1990","35-65 y.","Hesse","28","","","","1"
"Permanent","1990","35-65 y.","Rhineland-Palatinate,Saarland","7","","","","1"
"Permanent","1990","35-65 y.","Baden-Württemberg","52","0.871049720989175","0.786945887886401","0.955153554091949","1"
"Permanent","1990","35-65 y.","Bavaria","44","0.86163097803062","0.765924094032694","0.957337862028547","1"
"Permanent","1990","35-65 y.","Berlin","8","","","","1"
"Permanent","1990","35-65 y.","Brandenburg","","","","","1"
"Permanent","1990","35-65 y.","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1990","35-65 y.","Saxony","","","","","1"
"Permanent","1990","35-65 y.","Saxony-Anhalt","","","","","1"
"Permanent","1990","35-65 y.","Thuringia","","","","","1"
"Permanent","1990","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1990","66 and older","Hamburg","","","","","1"
"Permanent","1990","66 and older","Lower Saxony","1","","","","1"
"Permanent","1990","66 and older","Bremen","","","","","1"
"Permanent","1990","16-34 y.","North Rhine-Westphalia","113","0.683554502910478","0.615230370724125","0.751878635096832","1"
"Permanent","1990","16-34 y.","Hesse","49","0.749286870676996","0.645504570992904","0.853069170361089","1"
"Permanent","1990","16-34 y.","Rhineland-Palatinate,Saarland","19","","","","1"
"Permanent","1990","16-34 y.","Baden-Württemberg","109","0.754496833147611","0.683956528291805","0.825037138003417","1"
"Permanent","1990","16-34 y.","Bavaria","99","0.819695343996029","0.751755391286435","0.887635296705622","1"
"Permanent","1990","16-34 y.","Berlin","11","","","","1"
"Permanent","1990","16-34 y.","Brandenburg","","","","","1"
"Permanent","1990","16-34 y.","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1990","16-34 y.","Saxony","","","","","1"
"Permanent","1990","16-34 y.","Saxony-Anhalt","","","","","1"
"Permanent","1990","16-34 y.","Thuringia","","","","","1"
"Permanent","1990","35-65 y.","Schleswig-Holstein","12","","","","1"
"Permanent","1990","35-65 y.","Hamburg","3","","","","1"
"Permanent","1990","66 and older","North Rhine-Westphalia","","","","","1"
"Permanent","1990","66 and older","Hesse","","","","","1"
"Permanent","1990","66 and older","Rhineland-Palatinate,Saarland","","","","","1"
"Permanent","1990","66 and older","Baden-Württemberg","","","","","1"
"Permanent","1990","66 and older","Bavaria","","","","","1"
"Permanent","1990","66 and older","Berlin","","","","","1"
"Permanent","1990","66 and older","Brandenburg","","","","","1"
"Permanent","1990","66 and older","Mecklenburg-Western Pomerania","","","","","1"
"Permanent","1990","66 and older","Saxony","","","","","1"
"Permanent","1990","66 and older","Saxony-Anhalt","","","","","1"
"Permanent","1990","66 and older","Thuringia","","","","","1"
"Limited","1991","16-34 y.","Schleswig-Holstein","8","","","","2"
"Limited","1991","16-34 y.","Hamburg","2","","","","2"
"Limited","1991","16-34 y.","Lower Saxony","18","","","","2"
"Limited","1991","16-34 y.","Bremen","1","","","","2"
"Limited","1991","16-34 y.","Saxony-Anhalt","15","","","","2"
"Limited","1991","35-65 y.","Hamburg","1","","","","2"
"Limited","1991","35-65 y.","Lower Saxony","1","","","","2"
"Limited","1991","35-65 y.","Bremen","1","","","","2"
"Limited","1991","35-65 y.","North Rhine-Westphalia","15","","","","2"
"Limited","1991","35-65 y.","Hesse","7","","","","2"
"Limited","1991","35-65 y.","Rhineland-Palatinate,Saarland","6","","","","2"
"Limited","1991","35-65 y.","Baden-Württemberg","5","","","","2"
"Limited","1991","35-65 y.","Berlin","10","","","","2"
"Limited","1991","16-34 y.","North Rhine-Westphalia","55","0.339075603549783","0.265493247049382","0.412657960050185","2"
"Limited","1991","16-34 y.","Hesse","15","","","","2"
"Limited","1991","16-34 y.","Rhineland-Palatinate,Saarland","8","","","","2"
"Limited","1991","16-34 y.","Baden-Württemberg","38","0.265040056404592","0.192447596813803","0.337632515995381","2"
"Limited","1991","16-34 y.","Bavaria","31","0.264286103750386","0.185060372923671","0.343511834577102","2"
"Limited","1991","16-34 y.","Brandenburg","21","","","","2"
"Limited","1991","16-34 y.","Mecklenburg-Western Pomerania","13","","","","2"
"Limited","1991","16-34 y.","Saxony","20","","","","2"
"Limited","1991","16-34 y.","Thuringia","14","","","","2"
"Limited","1991","35-65 y.","Schleswig-Holstein","","","","","2"
"Limited","1991","35-65 y.","Bavaria","2","","","","2"
"Limited","1991","16-34 y.","Berlin","14","","","","2"
"Limited","1991","35-65 y.","Brandenburg","7","","","","2"
"Limited","1991","35-65 y.","Mecklenburg-Western Pomerania","8","","","","2"
"Limited","1991","35-65 y.","Saxony","27","","","","2"
"Limited","1991","35-65 y.","Saxony-Anhalt","10","","","","2"
"Limited","1991","35-65 y.","Thuringia","15","","","","2"
"Limited","1991","66 and older","Schleswig-Holstein","","","","","2"
"Limited","1991","66 and older","Hamburg","","","","","2"
"Limited","1991","66 and older","Lower Saxony","","","","","2"
"Limited","1991","66 and older","Bremen","","","","","2"
"Limited","1991","66 and older","North Rhine-Westphalia","","","","","2"
"Limited","1991","66 and older","Hesse","","","","","2"
"Limited","1991","66 and older","Rhineland-Palatinate,Saarland","","","","","2"
"Limited","1991","66 and older","Berlin","","","","","2"
"Limited","1991","66 and older","Brandenburg","","","","","2"
"Limited","1991","66 and older","Baden-Württemberg","","","","","2"
"Limited","1991","66 and older","Bavaria","","","","","2"
"Limited","1991","66 and older","Mecklenburg-Western Pomerania","","","","","2"
"Limited","1991","66 and older","Saxony","","","","","2"
"Limited","1991","66 and older","Saxony-Anhalt","","","","","2"
"Limited","1991","66 and older","Thuringia","","","","","2"
"Permanent","1991","16-34 y.","Schleswig-Holstein","14","","","","1"
"Permanent","1991","16-34 y.","Hamburg","8","","","","1"
"Permanent","1991","16-34 y.","Lower Saxony","55","0.728527150541546","0.626510107244252","0.83054419383884","1"
"Permanent","1991","16-34 y.","Bremen","4","","","","1"
"Permanent","1991","16-34 y.","North Rhine-Westphalia","104","0.660924396450217","0.587342039949815","0.734506752950618","1"
"Permanent","1991","16-34 y.","Hesse","50","0.723821429114415","0.615128292917363","0.832514565311468","1"
"Permanent","1991","16-34 y.","Rhineland-Palatinate,Saarland","45","0.878065610518485","0.789973554874528","0.966157666162442","1"
"Permanent","1991","35-65 y.","Lower Saxony","23","","","","1"
"Permanent","1991","35-65 y.","Bremen","1","","","","1"
"Permanent","1991","35-65 y.","North Rhine-Westphalia","62","0.800174718519637","0.710860550300106","0.889488886739168","1"
"Permanent","1991","35-65 y.","Hesse","27","","","","1"
"Permanent","1991","35-65 y.","Rhineland-Palatinate,Saarland","12","","","","1"
"Permanent","1991","35-65 y.","Baden-Württemberg","51","0.982504599241765","0.948165941025787","1.01684325745774","1"
"Permanent","1991","35-65 y.","Bavaria","40","0.959331065889475","0.899594659191394","1.01906747258756","1"
"Permanent","1991","35-65 y.","Berlin","30","0.644363375769807","0.496013646191882","0.792713105347731","1"
"Permanent","1991","35-65 y.","Brandenburg","48","0.81464006806827","0.711943114572467","0.917337021564074","1"
"Permanent","1991","35-65 y.","Mecklenburg-Western Pomerania","35","0.811920528775973","0.695120937786164","0.928720119765781","1"
"Permanent","1991","35-65 y.","Saxony","93","0.753120368846178","0.675971014694237","0.830269722998119","1"
"Permanent","1991","35-65 y.","Saxony-Anhalt","62","0.878848536166517","0.80347772442751","0.954219347905524","1"
"Permanent","1991","35-65 y.","Thuringia","43","0.745704127655118","0.63363473374651","0.857773521563727","1"
"Permanent","1991","66 and older","Schleswig-Holstein","","","","","1"
"Permanent","1991","66 and older","Hamburg","","","","","1"
"Permanent","1991","66 and older","Lower Saxony","","","","","1"
"Permanent","1991","66 and older","Bremen","","","","","1"
"Permanent","1991","16-34 y.","Baden-Württemberg","104","0.734959943595408","0.662367484004619","0.807552403186197","1"
"Permanent","1991","16-34 y.","Bavaria","88","0.735713896249614","0.656488165422898","0.814939627076329","1"
"Permanent","1991","16-34 y.","Berlin","40","0.791554765095056","0.683215052113283","0.899894478076828","1"
"Permanent","1991","16-34 y.","Brandenburg","40","0.664578578404887","0.546096751972913","0.783060404836861","1"
"Permanent","1991","16-34 y.","Mecklenburg-Western Pomerania","30","0.728545076306716","0.595624890822244","0.861465261791188","1"
"Permanent","1991","16-34 y.","Saxony","54","0.753136954214572","0.654894941482643","0.8513789669465","1"
